施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FormURL,連絡先_郵便番号,連絡先_住所,緊急避妊に係る診療が可能な産婦人科医療機関等_産科、婦人科又は産婦人科の標榜の有無,緊急避妊に係る診療が可能な産婦人科医療機関等_医療機関における緊急避妊にかかる対面診療への対応可能時間帯,緊急避妊に係る診療が可能な産婦人科医療機関等_常時の緊急避妊薬の在庫の有無,エラー
尼崎医療生協病院,282022,兵庫県,尼崎市,34.740238,135.385391,06-6436-1701,"https://www.amagasaki.coop/byoui
n/",661-0033,兵庫県尼崎市南武庫之荘12丁目16-1,有,"平日 8:30-16:30
土曜 8:30-11:30",有,
伊藤産婦人科医院,282022,兵庫県,尼崎市,34.751945,135.414352,06-6426-6155,http://www.ito-sanfujinka.com,661-0012,兵庫県尼崎市南塚口町1-7-5,有,"土・日・月: 9:30-13:30, 14:00-18:00
火: 9:00-:12:30
水: 9:30-13:30, 15:30-19:00",有,
末包クリニック,282022,兵庫県,尼崎市,34.750046,135.393829,06-6435-2488,,661-0033,兵庫県尼崎市南武庫之荘1丁目13-10,有,診療時間内,有,
"産科・婦人科 衣笠クリ
ニック",282022,兵庫県,尼崎市,34.751022,135.44812,06-6494-0070,http://kinugasakai.com,661-0953,兵庫県尼崎市東園田町9-10-1,有,"月・火・水・金 9:00-13:00 16:30-18:30 木・
土 9:00-13:00",有,URL(リンク切れ)
"医療法人社団南川クリニッ
ク",282022,兵庫県,尼崎市,34.755024,135.418427,06-6423-3046,https://www.minakawa-obgy.or.jp/,661-0001,兵庫県尼崎市塚口本町2丁目20-1,有,"平日 9:00-12:30 17:00-19:30
木曜・土曜 9:00-12:30",有,URL(リンク切れ)
ウィメンズクリニック横田,282022,兵庫県,尼崎市,34.755466,135.41272,06-6421-7240,wclinic-yokota.com,661-0002,兵庫県尼崎市塚口町1丁目24-2,有,"平日 9:00-12:00、16:30-19:00、木曜・土曜
9:00-12:00",有,
"かないレディ-スクリニッ
ク",282022,兵庫県,尼崎市,34.753391,135.405365,06-4961-6050,http://kanai-clinic.com/,661-0002,兵庫県尼崎市塚口町5丁目10-3,有,"月曜-土曜日 9:00-12:00 月、火、木は14:00-
16:30",有,
"医療法人社団 JUNレ
ディ-スクリニック",282022,兵庫県,尼崎市,34.734306,135.432053,06-4960-8115,https://www.jun-lc.jp/,661-0976,兵庫県尼崎市潮江1丁目3-43 緑遊新都心ビル2階,有,"月・火・木・金 9:30~16:00
水・土 9:30~12:00",有,
武居レディ-スクリニック,282022,兵庫県,尼崎市,34.75164,135.392532,06-6431-1123,,661-0035,兵庫県尼崎市武庫之荘2丁目1-1,有,"平日 9:00-12:30 16:30-19:30
土曜 9:00-12:30",有,
"武居レディ-スクリニック
塚口院",282022,兵庫県,尼崎市,34.751328,135.425171,06-6499-3355,http://www.takei-ladies.com/,661-0979,兵庫県尼崎市上坂部1-1-1-302,有,"月・水・金: 9:20-13:00, 14:50-19:00
火・木・土: 9:20-13:00",有,
木内女性クリニック,282049,兵庫県,西宮市,34.743607,135.356979,0798-63-2271,http://kiuchi-cl.com,663-8204,兵庫県西宮市高松町4-8プレラにしのみや3F,有,平日10:00~19:00 土曜日9:00~13:00,有,
"スギモトレディ-スクリ
ニック",282049,兵庫県,西宮市,34.748814,135.355576,0798-63-0325,https://www.sugimoto-clinic.com/,662-0832,兵庫県西宮市甲風園1丁目12-5,有,"平日 9:00-12:00 16:30-19:30
土曜 9:00-12:00",有,URL(リンク切れ)
"医療法人社団高橋産婦人科
クリニック",282049,兵庫県,西宮市,34.73848,135.336777,0798-33-0150,https://www.tgc.or.jp/,662-0971,兵庫県西宮市和上町6-22オリ-ブハイツ2階,有,"平日 月火水木金 9:00-12:00 13:00-14:30
月火水金 17:00-19:00
土 9:00-12:00",有,
"医療法人社団 もりたレ
ディ-スクリニック",282049,兵庫県,西宮市,34.746296,135.35701,0798-69-3336,"https://www.morita-ladies-
clinic.com",663-8035,兵庫県西宮市北口町1-2 ACTA西宮 東館4F,有,"月火木金: 10:00-13:00 16:00-19:00
土: 10:00-13:30",有,URL(リンク切れ)
山田産婦人科,282049,兵庫県,西宮市,34.72039,135.359619,0798-41-0272,,663-8152,兵庫県西宮市甲子園町6-13,有,"月~土 9:00-12:00
月・火・水・金 17:00-19:00",有,
徐クリニック,282049,兵庫県,西宮市,34.766312,135.357681,0798-54-8551,https://www.joclinic.jp,662-0822,兵庫県西宮市松籟荘10-25,有,"月 水: 8:45~13:30 16:30~19:00
火 木 金: 8:45~13:30
土: 8:45~15:30",有,
江原産婦人科医院,282049,兵庫県,西宮市,34.741016,135.373581,0798-67-1162,http://nttbj.itp.ne.jp/0798671162/,663-8111,兵庫県西宮市二見町9-17,有,"平日(月火水木金土) 9:00-12:00
(月・水・金)17:00-19:00",有,URL(リンク切れ)
岡田医院,282049,兵庫県,西宮市,34.746799,135.355453,0798-67-1136,,662-0834,兵庫県西宮市南昭和町3-18,有,"平日 9:00-12:00 17:00-19:00
土曜 9:00-12:00
木曜休診",無,
こじまクリニック,282049,兵庫県,西宮市,34.736832,135.336426,0798-56-8602,https://koji-cli.com,662-0973,兵庫県西宮市田中町5-20-4F,有,"月、火、水、金 9:30-12:45 , 15:30-19:00
土曜 9:30-12:45 木、日、祝 休診",有,
"すずきレディ-スクリニッ
ク",282049,兵庫県,西宮市,34.736023,135.338242,0798-39-0555,https://www.suzuki-lc.jp,662-0973,兵庫県西宮市田中町3-1-202,有,"月・火・水・金 : 9:30-12:30 16:00-19:00
木・土 : 9:30-12:30 日、祝日 休診",有,
中川産婦人科クリニック,282049,兵庫県,西宮市,34.750088,135.34166,0798-72-1153,"http://www.nakagawa-
sanfujinka.com",662-0866,兵庫県西宮市柳本町4-16,有,"月・火・水・金 9:00-12:00 18:00-19:00 木・
土 9:00-12:00",有,URL(リンク切れ)
まりウィメンズクリニック,282049,兵庫県,西宮市,34.73941,135.328979,0798-39-0777,https://www.mari-clinic.com,662-0045,兵庫県西宮市安井町5-14,有,診療時間に準ずる,有,
"みやざきレディ-スクリ
ニック",282049,兵庫県,西宮市,34.738647,135.347488,0798-32-5230,http://www.miyazaki-ladies.com/,662-0911,兵庫県西宮市池田町9-6-204,有,"平日 9:00-12:00 16:00-19:00(月・水・金)
土 9:00-12:00",有,URL(リンク切れ)
"医療法人社団 宮本レ
ディ-スクリニック",282049,兵庫県,西宮市,34.751595,135.32309,0798-75-1103,https://miyamoto-lc.jp/,662-0084,兵庫県西宮市樋之池町5-22,有,"月水金 9:00-12:00 17:00-19:00
火 9:00-12:00
木土 9:00-12:00 18:00-翌9:00",有,
"レディ-ス&マタニティク
リニックサンタクルスザ
シュクガワ",282049,兵庫県,西宮市,34.74398,135.327377,0798-75-1188,http://www.santacruz.or.jp/,662-0063,兵庫県西宮市相生町8-11,有,"月・火・木 9:00-13:00 17:00-19:00
水 9:00-13:00 14:30-16:00(完全予約制)
金 9:00-13:00 14:30-16:00(完全予約制)
17:00-19:00
土曜 9:00-16:00",有,
"芦屋小野レディスクリニッ
ク",282065,兵庫県,芦屋市,34.73061,135.297546,0797-21-3700,https://www.ono-lc.com/,659-0076,兵庫県芦屋市清水町,有,8:00-20:00,有,
阿部レディ-スクリニック,282065,兵庫県,芦屋市,34.729347,135.303894,0797-25-0401,http://www.ashiya-abe.com,659-0065,兵庫県芦屋市公光町7-15 スピリット芦屋1F,有,"月・火・水・金 10:00~19:00 木・土 10:00
~13:00",有,
ウィメンズクリニック布谷,282065,兵庫県,芦屋市,34.734383,135.306137,0797-25-2520,"http://www.womens-clinic-
nunotani.jp",659-0093,兵庫県芦屋市船戸町1-29 芦屋駅西ビル5階,有,"月火木金 10:00-13:00 16:00-18:30 水土
10:00-13:00",有,URL(リンク切れ)
"医療法人社団三侑会 渡辺
産婦人科小児科",282065,兵庫県,芦屋市,34.735554,135.305405,0797-22-5027,https://since1935.jp/,659-0093,兵庫県芦屋市船戸町6-21,有,"月・火・水・金 8:30-15:00
木・土 8:30-12:00",有,
市立伊丹病院,282073,兵庫県,伊丹市,34.783733,135.396973,072-777-3773,http://www.hosp.itami.hyogo.jp/,664-8540,兵庫県伊丹市昆陽池1丁目100番地,有,"平日8:30~17:00
※上記以外の時間帯でも、産婦人科医師が宿日直
の場合対応可",有,
"医療法人社団高橋産婦人科
医院",282170,兵庫県,川西市,34.878658,135.385742,072-799-0001,"http://www.medic-
grp.co.jp/doctor/takahashi_s/",666-0142,兵庫県川西市清和台東1-3-75,有,"平日(月・水・金) 9:30-19:00
(火・木) 9:30-12:00
土曜 9:30-12:00",無,URL(リンク切れ)
戸田医院,282170,兵庫県,川西市,34.893326,135.411942,072-794-7778,http://www.toda-iin.com/sp/,666-0105,兵庫県川西市見野2丁目36番11,有,"月~土 午前9:00-12:15
月・水・金 午後17:00-19:00",ほぼ有(在庫少),
"医療法人社団 ふかみレ
ディ-スクリニック",282170,兵庫県,川西市,34.829056,135.412766,072-740-0230,https://www.wish-fukami.com/,666-0033,兵庫県川西市栄町12-8 三宝ビル4F,有,"月・火・水・金 9:30-12:30 16:30-19:00
木・土 9:30-12:30",有,
愛和レディ-スクリニック,282073,兵庫県,伊丹市,34.775345,135.383438,072-770-2000,http://www.aiwa-ladies.com,664-0027,兵庫県伊丹市池尻1丁目204-2,有,"月・火・木・金:9:00-12:00, 16:00-19:00
水・土:9:00-12:00",有,
"いけざわレディ-スクリ
ニック",282073,兵庫県,伊丹市,34.781235,135.411972,072-777-8184,https://www.ikezawa-clinic.jp/,664-0858,兵庫県伊丹市西台1丁目2-11C-3ビル1F,有,"月~金 9:30-13:00 16:30-19:30
土 9:30-13:00
日祝休み",有,
"みずほレディ-スクリニッ
ク",282073,兵庫県,伊丹市,34.79353,135.402435,072-778-4103,http://www.mizuho-clinic.com,664-0013,兵庫県伊丹市瑞穂町5-72,有,"月から土: 9:30~12:30
月・火・水・金: 15:30~19:00",有,
"みずほレディ-スクリニッ
ク伊丹駅前",282073,兵庫県,伊丹市,34.780411,135.413971,072-785-2202,http://ekimae.mizuho-clinic.com/,664-0851,兵庫県伊丹市中央1-4-2 くらすと伊丹4階,有,"月:9:30~12:30
火~金::9:30~12:30 15:30~19:00
土:9:30~12:30 15:00~18:00",有,
レディ-スクリニックTaya,282073,兵庫県,伊丹市,34.780941,135.420456,072-771-7717,https://lc-taya.jp/,664-0846,兵庫県伊丹市伊丹1丁目10-14-201-5,有,"月・火・水・木・金・土 午前 9:00-12:00
月・火・木・金 午後 16:30-18:30",有,
大門医院,282146,兵庫県,宝塚市,34.810753,135.343536,0797-86-0881,https://www.daimon-cl.com/,665-0842,兵庫県宝塚市川面3丁目23番12号,有,"月・水・金 9時~12時 16時~19時 火・木・
土 9時~12時",有,
大西レディスクリニック,282146,兵庫県,宝塚市,34.798248,135.349792,0797-76-5210,"http://onishi-
clinic.sakura.ne.jp/index.html",665-0022,兵庫県宝塚市野上1-1-24,有,"平日・土曜 9:00-12:00
月・水・金 16:30-19:00",有,URL(リンク切れ)
清水産婦人科医院,282146,兵庫県,宝塚市,34.801991,135.347885,0797-72-0300,https://www.shimizu-wcl.com,665-0011,兵庫県宝塚市南口2-2-4,有,"月曜から水曜日9:00-12:00 14:00-16:00 16::30-
19:00 木曜日9:00-12:00 14:00-16:00(木曜日の
午後は予約診察のみ)金曜・土曜 9:00-12::30",有,
"信永みほレディ-スクリ
ニック",282146,兵庫県,宝塚市,34.776455,135.357269,0798-57-1225,https://www.miho-lc.com,665-0054,兵庫県宝塚市鹿塩 2丁目 13-41,有,"月・水・金 9:00-12:30 16:00-19:00
火・木・土 9:00-12:30",有,
平野マタニティクリニック,282146,兵庫県,宝塚市,34.819416,135.389496,0797-80-4103,https://www.hirano-mc.com,665-0881,兵庫県宝塚市山本東3-14-5,有,24時間(平日・日祝とも),有,
"レディ-ス&マタニティク
リニック サンタクルス
ザ タカラヅカ",282146,兵庫県,宝塚市,34.807949,135.350601,0797-83-1188,http://www.santacruz.or.jp/,665-0844,兵庫県宝塚市武庫川町6-22,有,"平日 9:00-13:00 17:00-19:00
土曜日 9:00-13:00 14:00-16:00
日・祝 9:00-12:00",有,
"医療法人沖縄徳洲会 高砂
西部病院",282162,兵庫県,高砂市,34.789509,134.7715,079-447-0100,https://www.takasagoseibu.jp/index,676-0812,兵庫県高砂市中筋1丁目10番41号,有,"月~土 9:00-12:00
月・木 16:30-18:00",有,URL(リンク切れ)
"あきこレディ-スクリニッ
ク",282030,兵庫県,明石市,34.654701,134.998627,078-965-6563,http://www.akiko-lc.com/,673-0846,兵庫県明石市上ノ丸3丁目11-8,有,原則、診療時間内,有,
"久保みずきレディ-スクリ
ニック",282030,兵庫県,明石市,34.647289,134.989807,078-913-9811,kubomizuki-akashi.jp,673-0892,兵庫県明石市本町2-1-15,有,"平日(水曜は休診)9:30-12:30 16:00-18:30
土曜9:30-12:30",有,
"医療法人社団 私立二見レ
ディ-スクリニック",282030,兵庫県,明石市,34.699162,134.890015,078-942-1783,,674-0092,兵庫県明石市二見町東二見207,有,"月、火、水、金 9:00-12:00、13:00-15:00
木、土 9:00-12:00",有,
鈴木産婦人科医院,282030,兵庫県,明石市,34.695732,134.909943,078-947-4882,,674-0081,兵庫県明石市魚住町錦が丘3丁目3-8,有,AM9:00-PM1:00(日曜、祝日を除く),有,
せきじま産婦人科,282030,兵庫県,明石市,34.646233,135.012161,078-911-2407,,673-0866,兵庫県明石市朝霧町1-24-1,有,常時,有,
"なかた・みずのやレディ-
スクリニック",282030,兵庫県,明石市,34.648766,134.990692,078-912-3312,http://nakata-mi.sakura.ne.jp,673-0891,"兵庫県明石市大明石町1-3-8ユタカ第2ビル
2F",有,月火木金土9:00-12:30月火金16:00-19:00,有,
"医療法人社団 博愛産科婦
人科",282030,兵庫県,明石市,34.708645,134.884186,078-941-8803,,674-0094,兵庫県明石市二見町西二見450-5,有,月~土9:30-12:30 月・水・金17:00-19:30,有,
日野医院,282030,兵庫県,明石市,34.643578,134.987198,078-911-2910,,673-0893,兵庫県明石市材木町9番17号,有,"月・水 9:00~12:30、
火 9:00~12:00 17:00~19:00、
金 9:00~12:30 17:00~19:00、
土 9:00~12:00",有,
"ちくご・ひらまつ産婦人科
医院",282103,兵庫県,加古川市,34.775021,134.845718,079-424-5163,https://hiramatsu-lc.com/,675-0068,兵庫県加古川市加古川町中津230-1,有,"月水金9:00-18:45 火9:00-16:45 土日9:00-11:45
祝日休診 11:45-14:00除く",有,
安田産婦人科クリニック,282103,兵庫県,加古川市,34.736755,134.853561,079-435-6662,http://yasuda-rs.com/yoyaku/,675-0117,兵庫県加古川市平岡町一色西2-369-1,有,"月・火・水・金 9:30-13:00, 17:00-19:00、
土 9:30-13:00",有,URL(リンク切れ)
レディ-スクリニック近藤,282103,兵庫県,加古川市,34.768127,134.839966,079-427-0928,,675-0065,"兵庫県加古川市加古川町篠原町111番地ゼロ・
ワン・ゼロビル3F303",有,"月・火・水・金 9:00-12:00, 14:00-17:00
木 9:00-12:00のみ
木曜午後、土曜、日曜・祝日は休み",有,
大森産婦人科医院,282162,兵庫県,高砂市,34.7668,134.786545,079-448-1103,http://www.omori-gy.or.jp/,676-0072,兵庫県高砂市伊保港町2丁目5番17号,有,平日9:00-18:00、土曜9:00-12:00,有,
市立加西病院,282200,兵庫県,加西市,34.924404,134.840042,0790-42-2200,http://www.hospital.kasai.hyogo.jp/,675-2393,兵庫県加西市北条町横尾1-13,有,"平日 9:00-17:00
夜間・休日は産婦人科医医師担当勤務時は可",有,
"社会医療法人社団 正峰会
大山記念病院",282138,兵庫県,西脇市,35.062912,134.992477,0795-28-3773,http://ohyama-hp.jp/,679-0321,兵庫県西脇市黒田庄町田高313,有,"平日 9:00~12:00
第1.3土曜日 9:00~12:00",有,
