施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
山口薬局 おおつ野店,082031,茨城県,土浦市,36.0826,140.257111,029-898-9393,029-898-9395,300-0028,土浦市おおつ野5-14-4,"月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00/日9:00~13:00/備考:土曜日(第1,3,4,5)日曜日(第2)開局",有,029-898-9393(転送されます),
南山堂薬局おおつ野店,082031,茨城県,土浦市,36.082863,140.25708,029-846-0211,029-846-0212,300-0028,土浦市おおつ野5-14-1,月~金9:00~18:00,無,,
南山堂薬局土浦店,082031,茨城県,土浦市,36.082005,140.206314,029-823-4858,029-823-4045,300-0033,土浦市川口1-5-19,月~土8:30~17:45日8:45~12:00,無,,
駅前薬局ウララ3,082031,茨城県,土浦市,36.078278,140.20488,029-821-1742,029-826-6783,300-0036,土浦市大和町9-3ウララ3ビル1階,月9:30~20:30/火9:30~20:30/水9:30~20:30/木9:30~18:00/金9:30~20:30/土9:30~18:00/備考:祝日は定休日。,無,,
山口薬局 ウララ店,082031,茨城県,土浦市,36.078407,140.204941,029-825-5211,029-825-5212,300-0036,土浦市大和町9-2,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~18:00,有,029-825-5211,
スミレ薬局,082031,茨城県,土浦市,36.079239,140.19902,029-835-2518,029-835-2519,300-0037,土浦市桜町3-14-18,月9:00~13:00 14:00~18:30/火9:00~13:00 14:00~18:30/水9:00~17:00/木9:00~13:00 14:00~18:30/金9:00~13:00 14:00~18:30/土9:00~13:00,無,,
ポプリ薬局桜町店,082031,茨城県,土浦市,36.07893,140.200317,029-835-3555,029-835-3555,300-0037,土浦市桜町3-5-3,月~金9:00~18:00土9:00~13:00,無,,
ポプリ薬局朝日店,082031,茨城県,土浦市,36.079533,140.20108,029-893-3810,029-893-3820,300-0037,土浦市桜町3-6-14,月9:00~17:30/火9:00~17:30/水9:00~17:00/木9:00~17:30/金9:00~17:30/土9:00~13:00,無,,
ポプリ薬局中央店,082031,茨城県,土浦市,36.085854,140.199799,029-896-6872,029-896-6873,300-0043,土浦市中央2-14-5,月8:30~18:00/火8:30~18:00/水8:30~18:00/木8:30~18:00/金8:30~18:00/土8:30~13:00,有,080-3002-5155,
山口薬局 中央店,082031,茨城県,土浦市,36.083172,140.200684,029-893-3575,029-893-3576,300-0043,土浦市中央1-12-24,月9:00~18:00/火9:00~18:00/水9:00~18:00/金9:00~18:00/土9:00~18:00,無,,
山口薬局 中城店,082031,茨城県,土浦市,36.08215,140.198364,029-821-6711,029-821-2618,300-0043,土浦市中央1-7-11,/火9:00~18:00/水9:00~12:30/木9:00~18:00/金9:00~18:00/土9:00~18:00,無,,
さくらい薬局土浦文京店,082031,茨城県,土浦市,36.085789,140.19429,029-835-2277,029-835-2288,300-0045,土浦市文京町10-22,月~金9:00~19:30土9:00~15:15(水曜日は対応可能薬剤師不在),無,,
アスカ薬局土浦店,082031,茨城県,土浦市,36.082912,140.189423,029-823-2135,029-823-2198,300-0047,土浦市生田町2□11,月8:30~19:00/火8:30~19:00/水8:30~19:00/木8:30~19:00/金8:30~19:00/土8:30~12:30/備考:第3、第5木曜日のみ8:30~17:00,有,090-5586-8840,
たなか薬局,082031,茨城県,土浦市,36.084351,140.184845,029-896-3347,029-896-3342,300-0048,土浦市田中3-1762-2,月~水・金8:30~18:30木8:30~16:30土8:30~13:00,有,029-896-3347,
ウエルシア薬局土浦真鍋店,082031,茨城県,土浦市,36.091717,140.2034,029-835-6181,029-835-6182,300-0051,土浦市真鍋3-5-25,月~金9:00~18:00土9:00~14:00,無,,
アイン薬局土浦真鍋新町店,082031,茨城県,土浦市,36.089291,140.209518,029-835-3355,029-826-8808,300-0053,土浦市真鍋新町11-3,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,029-835-3355,
ライズ調剤薬局土浦北店,082031,茨城県,土浦市,36.116669,140.191895,029-832-1689,029-832-1691,300-0061,土浦市並木5-4076-3,月8:30~18:30/火8:30~18:30/水8:30~18:30/木8:30~16:30/金8:30~18:30/土8:30~18:30,有,029-832-1689,
南山堂薬局土浦北店,082031,茨城県,土浦市,36.102371,140.18396,029-835-0733,029-835-0722,300-0065,土浦市常名字赤池東山3968-8,月~金9:00~17:00土9:00~15:00,無,,
ハニ-薬局,082309,茨城県,かすみがうら市,36.092049,140.304657,029-893-2292,029-893-2293,300-0134,かすみがうら市深谷2817-4,月~金7:30~18:00土7:30~15:00,有,029-893-2292,
南山堂薬局南平台店,084433,茨城県,稲敷郡阿見町,36.021297,140.252472,029-893-6540,029-893-6541,300-0312,稲敷郡阿見町南平台1-32-1,月9:00~18:00/火9:00~18:00/水9:00~18:00/金9:00~18:00/土9:00~17:00,有,080-9218-3771,
アスカ薬局 阿見店,084433,茨城県,稲敷郡阿見町,36.034828,140.20105,029-888-0227,029-888-0229,300-0331,稲敷郡阿見町阿見2742-2,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~17:00/金9:00~18:00/土9:00~13:00,有,070-2194-2179,
ダルマ薬局中央店,084433,茨城県,稲敷郡阿見町,36.031441,140.22168,029-891-1193,029-891-1188,300-0332,稲敷郡阿見町中央4-8-31,月9:00~18:30/火9:00~18:30/水9:00~18:30/木9:00~18:30/金9:00~18:30/土9:00~15:00,有,090-4210-1193,
ポプリ薬局医大前店,084433,茨城県,稲敷郡阿見町,36.036129,140.217926, 029-891-2810,029-891-2857,300-0332,稲敷郡阿見町中央3丁目19□16,月9:00~17:30/火9:00~17:30/水9:00~17:30/木9:00~17:30/金9:00~17:30/土9:00~13:00/備考:00,無,,
ヤックスドラッグ阿見薬局,084433,茨城県,稲敷郡阿見町,36.025902,140.21463,029-891-2388,029-891-2389,300-0332,稲敷郡阿見町中央1-13-22,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~18:00/備考:日祝日,有,029-891-2388,
霞ヶ浦薬剤センタ-薬局,084433,茨城県,稲敷郡阿見町,36.037308,140.215683,029-888-2068,029-888-0702,300-0332,稲敷郡阿見町中央3-20-2,月8:30~17:00/火8:30~17:00/水8:30~17:00/木8:30~17:00/金8:30~17:00/土8:30~16:30,有,029-888-2068,
すず薬局若栗店,084433,茨城県,稲敷郡阿見町,36.021339,140.220703,029-887-9080,029-887-9081,300-0333,稲敷郡阿見町若栗1339-73,月・火・木・金9:00~18:00水8:00~16:00土9:00~12:00,無,,
ライオン薬局網店,084433,茨城県,稲敷郡阿見町,36.023399,140.215591,029-886-5820,029-307-8240,300-0334,稲敷郡阿見町鈴木4-203,月8:40-18:00/火8:40-18:00/水8:40-19:30/木8:40-18:00/金8:40-18:00/土8:40-13:00,無,,
ウエルシア薬局阿見岡崎店,084433,茨城県,稲敷郡阿見町,36.040264,140.219452,029-891-3288,029-891-3318,300-0335,稲敷郡阿見町岡崎3-8-1,月~土9:00~19:00,有,,
土浦調剤薬局阿見店,084433,茨城県,稲敷郡阿見町,36.039364,140.224106,029-886-7020,029-886-7022,300-0335,稲敷郡阿見町岡崎1-28-10,月・火・水・金9:00~18:00木9:00~17:30土9:00~16:00,無,,
さくらい薬局阿見店,084433,茨城県,稲敷郡阿見町,36.041855,140.216278,029-888-2772,029-888-2711,300-0337,稲敷郡阿見町中郷2-1-7,月~金9:00~18:00土9:00~13:00,無,,
南山堂薬局阿見町店,084433,茨城県,稲敷郡阿見町,36.041382,140.209702,029-840-2488,029-840-2444,300-0337,稲敷郡阿見町中郷2-30-6,月~金8:45~18:00土8:45~17:00,無,,
アルファ-ム美浦店薬局,084425,茨城県,稲敷郡美浦村,36.003063,140.317871,029-885-9331,029-885-7331,300-0413,稲敷郡美浦村大谷1216-1,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~17:30,有,029-885-9331,
ぬまた調剤薬局,082295,茨城県,稲敷市,35.962704,140.286728,029-840-5051,029-840-5052,300-0506,稲敷市沼田2687□4,月8:30~18:30/火8:30~18:30/水8:30~18:30/木8:30~16:30/金8:30~18:30/土8:30~18:30,有,029-840-5051 転送されます,
南山堂薬局江戸崎店,082295,茨城県,稲敷市,35.976276,140.322769,029-834-5800,029-834-5801,300-0508,稲敷市佐倉3251-8,月・火・木~金8:45~18:00土8:45~17:00,無,,
ウエルシア薬局 稲敷釜井店,082295,茨城県,稲敷市,35.938328,140.394104,0299-79-8001,0299-79-8002,300-0604,稲敷市釜井435-1,月10:00~14:00 15:00~19:00/火 10:00~14:00 15:00~19:00/水 10:00~14:00 15:00~19:00/木 10:00~14:00 15:00~19:00/金 10:00~14:00 15:00~19:00,無,,
さくらい薬局桜川古渡店,082295,茨城県,稲敷市,35.971825,140.354599,029-840-6655,029-840-6622,300-0638,稲敷市古渡36-1,月8:45~18:00/火8:45~18:00/水8:45~18:00/木9:00~17:00/金8:45~18:00/土8:45~16:00,有,080-9513-8333,
イオン薬局土浦店,082031,茨城県,土浦市,36.08086,140.17955,029-835-8400,029-835-8401,300-0811,土浦市上高津367,月9:00~22:00/火9:00~22:00/水9:00~22:00/木9:00~22:00/金9:00~22:00/土9:00~22:00/日9:00~22:00,無,,
土浦淵調剤薬局,082031,茨城県,土浦市,36.072075,140.193268,029-826-0750,029-893-5600,300-0812,土浦市下高津1-21-50,月10:00~18:00火8:30~18:00水8:30~18:00金10:00~18:00,月・火・水・金の19:00まで及び土9:00~16:00のみ可,029-826-0750,
テラカド薬局,082031,茨城県,土浦市,36.074085,140.190369,029-821-6218,029-821-8978,300-0812,土浦市下高津 2-6-27,月8:45~17:00/火8:45~17:00/水8:45~17:00/木8:45~17:00/金8:45~17:00/土14:00~18:10,有,029-821-6218,
スカイ薬局,082031,茨城県,土浦市,36.065788,140.188797,029-825-3011,029-824-3022,300-0815,土浦市中高津1-15-49,月火木金 9:00-18:00 、水 9:00-17:00、土 9:00-12:30,有,029-825-3011,
南山堂薬局中高津店,082031,茨城県,土浦市,36.067902,140.179703,029-875-9815,029-875-9816,300-0815,土浦市中高津3-11-15,月・火・木・金9:00~18:00土9:00~13:00,無,,
さくらい薬局土浦永国店,082031,茨城県,土浦市,36.064205,140.183121,029-835-7777,029-835-7778,300-0817,土浦市永国1044-1,火水木金8:30~17:30土8:30~12:30 祝日休み 夏季休業・年末年始休業日あり 臨時休業日あり,無,,
調剤薬局ツルハドラッグ土浦小松店,082031,茨城県,土浦市,36.072063,140.204025,029-825-5268,029-825-5268,300-0823,土浦市小松1-4-27,月~金9:30~13: 30、14:30~18:30土9:30~13:30,無,,
クオ-ル薬局 土浦店,082031,茨城県,土浦市,36.05946,140.204666,029-835-2090,029-835-2110,300-0835,土浦市大岩田2469-33,月8:00~19:00/火8:00~17:00/水8:00~19:00/木8:00~17:00/金8:00~19:00/土8:00~17:00/日8:00~13:00/備考:第2、第4日曜のみ閉局,無,,
ぷらす調剤薬局,082031,茨城県,土浦市,36.059494,140.207855,029-821-3670,029-821-6405,300-0835,土浦市大岩田1768-1,月・水・金8:00~19:00火・木・土8:00~17:00第1・3日8:00~12:30,有,090-7725-9899,
南山堂薬局中村店,082031,茨城県,土浦市,36.051418,140.169449,029-830-4700,029-830-4800,300-0841,土浦市中1085,月~土9:00~18:00,無,,
ポプリ薬局 中村店,082031,茨城県,土浦市,36.042229,140.157852,029-841-5331,029-841-5331,300-0843,土浦市中村南5-30-2,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,無,,
南山堂薬局乙戸南店,082031,茨城県,土浦市,36.032997,140.145615,029-842-2989,029-843-5945,300-0845,土浦市乙戸南3-110-5,月~水・金9:00~18:00木9:00~17:00土9:00~15:00,無,,
さくらい薬局南荒川沖店,082031,茨城県,土浦市,36.025429,140.157135,029-830-5050,029-830-5051,300-0873,土浦市荒川沖字川向102-4,月~水・金・土8:30~19:00,有,090-5431-1136,
ライズ調剤薬局,082031,茨城県,土浦市,36.029594,140.162003,029-834-2233,029-834-2359,300-0874,土浦市荒川沖西2-11-11,月~水・金8:30~18:30土8:30~13:30,無,,
センタ-薬局荒川本郷店,084433,茨城県,稲敷郡阿見町,36.024609,140.168137,029-834-2350,029-834-2360,300-1152,稲敷郡阿見町荒川本郷1329-160,月9:00~17:30/火9:00~17:30/水9:00~17:30/木9:00~17:30/金9:00~17:30/土9:00~17:30/備考:日曜祝日休業,無,,
アイン薬局阿見東店,084433,茨城県,稲敷郡阿見町,35.991066,140.225403,029-846-7922,029-846-7923,300-1155,稲敷郡阿見町吉原2672-11,月8:30~18:00/火8:30~18:30/水8:30~18:00/木8:30~16:30/金8:30~18:00/土8:00~13:30,有,029-846-7922,
さくらい薬局荒川本郷店,084433,茨城県,稲敷郡阿見町,36.027176,140.180649,029-830-4777,029-830-4115,300-1159,稲敷郡阿見町本郷1-2-14,月8:30~18:00/火8:30~18:00/水8:30~18:00/木8:30~17:30/金8:30~18:00/土8:30~14:00,有,080-9514-0381,
さんさん薬局荒川本郷店,084433,茨城県,稲敷郡阿見町,36.025311,140.183838,029-886-8172,029-307-8155,300-1159,稲敷郡阿見町本郷2-3-23,月9:00~18:00/火9:00~18:00/水9:00~18:00/金9:00~18:00/土9:00~18:00,有,080-1044-2677,
つかもと調剤薬局 牛久店,082198,茨城県,牛久市,35.999794,140.164841,029-870-3066,029-873-0143,300-1203,牛久市下根町773-6,月8:30~18:30/火8:30~18:30/水8:30~18:30/木8:30~16:30/金8:30~18:30/土8:30~13:00,有,029-870-3066,
つかもと調剤薬局下根店,082198,茨城県,牛久市,36.003559,140.172012,029-893-3777,029-893-3778,300-1207,牛久市ひたち野東3-2-2,月9:00~19:00/火9:00~19:00/水9:00~19:00/木9:00~17:00/金9:00~19:00/土9:00~13:00,無,,
ひたちのひがし薬局,082198,茨城県,牛久市,36.011288,140.160416,029-886-5131,029-306-5132,300-1207,牛久市ひたち野東1-19-1,月~水・金8:30~17:30土8:30~12:30,無,,
むぎのほ薬局ひたち野店,082198,茨城県,牛久市,36.005451,140.167191,029-886-3699,029-886-3699,300-1207,牛久市ひたち野東4-7-13,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~18:00/備考:なし,有,080-9397-9655,
さんさん薬局 牛久柏田店,082198,茨城県,牛久市,35.974846,140.161377,029-896-9672,029-307-4310,300-1211,牛久市柏田町3315-12,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,080-1044-2677,
ア-バン薬局,082198,茨城県,牛久市,35.946293,140.171219,029-874-4148,029-874-5858,300-1214,牛久市女化町223-6,月9:00~19:00/火9:00~19:00/水9:00~19:00/金9:00~19:00/土9:00~19:00/日9:00~13:00,無,,
ウエルシア薬局牛久神谷店,082198,茨城県,牛久市,35.964466,140.155807,029-830-7228,029-830-7238,300-1216,牛久市神谷5-1-1,月~土10:00~14:00、15:00~19:00    日・祝休み,無,,
クオ-ル薬局牛久店,082198,茨城県,牛久市,35.960983,140.155579,029-830-7160,029-830-7161,300-1217,牛久市さくら台1-18-1,月8:30~18:00/火8:30~18:00/水8:30~18:00/木8:30~16:30/金8:30~16:30/土8:30~13:00/備考:祝日は休業,有,029-830-7160 080-8754-5538,
南山堂薬局牛久店,082198,茨城県,牛久市,35.968021,140.136948,029-878-2300,029-878-2302,300-1221,牛久市牛久町166,月・火・木・金・日8:45~18:00,無,,
日本調剤牛久南薬局,082198,茨城県,牛久市,35.972935,140.141556,029-871-0828,029-871-1073,300-1222,牛久市南1-6-42,月~土9:00~18:00,有,070-4451-9157,
アイン薬局 牛久柏田店,082198,茨城県,牛久市,35.9855,140.158905,029-873-9790,029-873-8937,300-1232,牛久市上柏田4□59-4,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~20:00/金9:00~18:00/土9:00~18:00/日9:00~18:00,有,029-873-9790,
アイン薬局牛久本店,082198,茨城県,牛久市,35.983376,140.158005,029-846-2561,029-846-2562,300-1232,牛久市上柏田4-56-4,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~18:00,有,029-846-2561,
アイン薬局上柏田店,082198,茨城県,牛久市,35.9855,140.158905,029-871-2520,029-871-2525,300-1232,牛久市上柏田4-55-12,月9:00~21:00/火9:00~21:00/水9:00~21:00/木9:00~18:00/金9:00~21:00/土9:00~21:00/備考:祝日休み,有,029-871-2520,
ウエルシア薬局牛久上柏田店,082198,茨城県,牛久市,35.989643,140.156113,029-830-7030,029-830-7031,300-1232,牛久市上柏田2-33-6,月9:30~18:30/火9:30~18:30/水9:30~18:30/木9:30~18:30/金9:30~18:30/土9:30~18:30/備考:祝日閉局,無,,
たんぽぽ薬局,082198,茨城県,牛久市,35.982632,140.158966, 029-872-3800,029-828-5180,300-1232,牛久市上柏田4-54-13,月9:00~13:15、14:45~18:00/火9:00~13:15、14:45~18:00/水9:00~13:15、14:45~18:00/金9:00~13:15、14:45~18:00/土9:00~13:00/備考:定休:祝日・日曜日・8/15、16・12/31~1/3,有, 029-872-3800,
アサヒ薬局うしく店,082198,茨城県,牛久市,35.981503,140.143356,029-871-5593,029-871-5593,300-1234,牛久市中央1-21-3,月9:00~12:30、14:00~18:30/火9:00~12:30、14:00~18:30/水9:00~12:30、14:00~18:30/木9:00~12:30、14:00~18:30/金9:00~12:30、14:00~18:30/土9:00~12:30、14:00~18:30,有,080-1304-4033,
まりも薬局,082198,茨城県,牛久市,35.97776,140.142639,029-870-3717,029-870-3718,300-1234,牛久市中央5-12-18-102,月~水・金9:00~19:00木9:00~18:00土・日9:00~13:00,有,029-870-3717,
高崎薬局,082201,茨城県,つくば市,36.004498,140.118179,029-871-8802,029-870-0188,300-1245,つくば市高崎1371-6,月9:00~17:30/火9:00~17:30/水9:00~17:30/木9:00~17:30/金9:00~17:30/土9:00~13:00,有,029-871-8802,
薬局ブル-ベリ-,082201,茨城県,つくば市,35.997238,140.12793,029-870-3388,029-870-3399,300-1245,つくば市高崎42-4,月8:30~18:00/火8:30~18:00/水8:30~18:00/金8:30~18:00/土8:30 ~15:30,無,,
なの花薬局つくば高見原店,082201,茨城県,つくば市,35.987198,140.139038,029-870-5071,029-870-5072,300-1252,つくば市高見原1-2-33,月・火・木・金・日8:45~17:45土8:45~13:00水・祝日休み,無,,
プライム薬局つくば高見原店,082201,茨城県,つくば市,35.987198,140.139038,029-886-6631,029-886-6632,300-1252,つくば市高見原1-2-53,日月火木金9:00~18:00土9:00~13:00,無,,
ほのぼの薬局つくば自由ケ丘店,082201,茨城県,つくば市,35.963306,140.1026,029-846-1260,029-846-1261,300-1266,つくば市自由ケ丘170-43,月9:00~18:00/火9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00/備考:13:00-14:30 昼休憩のため閉局,無,,
ヤックスドラッグ新利根薬局,082295,茨城県,稲敷市,35.912624,140.28537,0297-63-3552,0297-63-3553,300-1416,稲敷市角崎1672,月~金9:00~13:00・14:00~18:00 土日祝休み,無,,
すず薬局桜が丘店,082171,茨城県,取手市,35.908749,140.123322,0297-70-3082,0297-70-3083,300-1525,取手市桜が丘1-17-2,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~17:00/金9:00~18:00/土9:00~13:00,有,070-9081-1675,
ダリヤ桜が丘薬局,082171,茨城県,取手市,35.907402,140.124908,0297-71-6062,0297-71-6063,300-1525,取手市桜が丘1-2-2,月9:00~18:00/火9:00~18:00/水9:00~17:00/木9:00~18:00/金9:00~18:00/土9:00~12:00,有,080-5723-2780,
アイン薬局 藤代店,082171,茨城県,取手市,35.922215,140.055771,0297-85-8702,0297-85-8813,300-1546,取手市岡1462-5,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00/備考:祝日は休業,無,,
ウエルシア薬局みらい平駅前店,082350,茨城県,つくばみらい市,35.995419,140.039886,029-720-7118,029-720-7128,300-2353,つくばみらい市陽光台1-14-1,月~金10:00~18:00土10:00~17:00,無,,
スマイル薬局,082350,茨城県,つくばみらい市,35.992752,140.041611,0297-38-6651,0297-35-6652,300-2358,つくばみらい市陽光台3-11-4,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00/日9:00~12:00/備考:第2、第4、第5日曜日は閉局,有,080-4598-6651,
みらい平薬局,082350,茨城県,つくばみらい市,35.999775,140.038971,0297-44-8627,0297-44-8628,300-2359,つくばみらい市紫峰ヶ丘1-16-5,月9:00~18:30/火9:00~18:30/水9:00~18:00/木9:00~18:30/金9:00~18:30/土9:00~17:00,有,070-3140-5701,
ヤックスドラッグつくばみらい平薬局,082350,茨城県,つくばみらい市,35.999706,140.041992,0297-38-6127,0297-38-6128,300-2359,つくばみらい市紫峰ケ丘5-1-1,月~土9:00~14:00・15:00~18:00 日・祝休み,無,,
さくらい薬局みらいの森店,082350,茨城県,つくばみらい市,36.006119,140.02916,0297-38-8077,0297-38-8078,300-2417,つくばみらい市富士見ヶ丘1-24-6,月9:00~18:00/火9:00~18:00/木9:00~18:00/金9:00~18:00/日9:00~17:00,無,,
調剤薬局ツルハドラッグ富士見ヶ丘店,082350,茨城県,つくばみらい市,36.002594,140.0327,0297-21-5194,0297-21-5194,300-2417,つくばみらい市富士見ヶ丘1-28-4,月~金8:30~13:00、14:00~18:30土9:00~13:00、14:00~17:00日祝:休,無,,
むぎのほ薬局みらい平店,082350,茨城県,つくばみらい市,36.004486,140.031479,0297-21-7833,0297-21-7833,300-2417,つくばみらい市富士見ヶ丘1-8-4,月9:00-18:30/火9:00-18:30/水9:00-18:30/木9:00-13:00/金9:00-18:30/土9:00-13:00,有,070-2245-0558,
すず薬局 絹の台店,082350,茨城県,つくばみらい市,35.978592,139.9758,0297-21-5533,0297-21-5536,300-2436,つくばみらい市絹の台3-22-7,月8:30~18:00/火8:30~18:00/水8:30~18:00/金8:30~18:00/土8:30~13:00,有,0297-21-5533,
絹の台ふれあい薬局,082350,茨城県,つくばみらい市,35.979111,139.980789,0297-25-3636,0297-25-3635,300-2436,つくばみらい市絹の台2-4-13,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~18:00,無,,
野尻薬局美妻橋店,082112,茨城県,常総市,36.060593,139.981064,0297-22-9333,0297-22-935,300-2505,常総市中妻町2619-2,月9:00~19:00/火9:00~19:00/水9:00~19:00/木9:00~18:00/金9:00~19:00/土9:00~18:00,有,0297-22-9333,
よしぬま薬局,082201,茨城県,つくば市,36.143028,140.012085,029-877-2700,029-877-2701,300-2617,つくば市吉沼2387-1,月・水・金・土8:30~17:30火・木8:00~16:00第2日8:30~12:30,有,029-877-2700,
日本調剤つくば西大通り東薬局,082201,茨城県,つくば市,36.113186,140.083893,029-877-0333,029-877-1033,300-2622,つくば市要6-2,月~土8:30~18:00,有,080-1050-1941,
日本調剤つくば西大通り薬局,082201,茨城県,つくば市,36.113186,140.083893,029-877-1333,029-877-1355,300-2622,つくば市要1069-5,月~土8:30~18:00,有,090-3471-6337,
バンビ薬局つくば店,082201,茨城県,つくば市,36.099682,140.072235,029-829-6710,029-829-6720,300-2633,つくば市遠東1111-21,月9:00~19:30/火9:00~19:30/水9:00~19:30/木9:00~19:30/金9:00~19:30/土9:00~18:00,無,,
おにがくぼ薬局,082201,茨城県,つくば市,36.084442,140.048462,029-848-0221,029-848-0223,300-2651,つくば市鬼ケ窪1108-2,月~水・金9:00~18:00木8:30~16:30土9:00~13:30,有,029-848-0221,
ハ-ト薬局,082201,茨城県,つくば市,36.076355,140.068039,029-893-3388,029-893-3311,300-2653,つくば市面野井1004-4,月~水・金9:00~19:00木9:00~17:00土9:00~14:00,有,050-5897-9348,
ウエルシア薬局つくば万博記念公,082201,茨城県,つくば市,36.060356,140.051682,029-848-2668,029-848-2678,300-2655,つくば市島名福田坪土地区画整理地B48 街区,月~土9:30~19:00,無,月~土9:30~19:00,
みつばち薬局 つくば店,082201,茨城県,つくば市,36.060356,140.051682,029-828-5571,029-828-5575,300-2655,つくば市島名2610-3,月8:30~18:30/火8:30~16:30/水8:30~18:30/木8:30~18:30/金8:30~18:30/土8:30~12:30/日8:30~12:30/備考:祝日・第1、3、5土曜日・第2、4日曜日は閉局,有,029-828-5571,
園店,082112,茨城県,常総市,37.097717,140.324509,0297-42-4138,0297-42-3080,300-2706,地B48 街区,月~金9:00~19:00土日祝9:00~18:00,有,0297-42-4138,緯度経度(不一致)
ライズ薬局,082112,茨城県,常総市,36.117889,139.975647,0297-30-8875,0297-30-8876,300-2706,常総市新石下3484,月9:00~18:00/火9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~12:00/備考:平日13時~15時まで閉局,無,,
