施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FormURL,連絡先_郵便番号,連絡先_住所,緊急避妊に係る診療が可能な産婦人科医療機関等_産科、婦人科又は産婦人科の標榜の有無,緊急避妊に係る診療が可能な産婦人科医療機関等_医療機関における緊急避妊にかかる対面診療への対応可能時間帯,緊急避妊に係る診療が可能な産婦人科医療機関等_常時の緊急避妊薬の在庫の有無,エラー
打波外科胃腸科・婦人科,182010,福井県,福井市,36.07592,136.194916,0776-26-7171,www.uchinami.clinic-hp.com,910-0017,福井県福井市文京7丁目10-2,有,平日 9:00~18:00(火・木は17:00まで)要予約水曜 9:00~13:00土 9:00~17:00 要予約,有,
本多レディースクリニック,182010,福井県,福井市,36.06736,136.219666,0776-24-6800,www.honda-lc.or.jp,910-0004,福井県福井市宝永4丁目2番18号,有,月・火・木・金曜 9:00~18:20土曜 9:00~12:50,有,
ふくのレディースクリニック,182010,福井県,福井市,36.086617,136.239212,0776-52-3600,https://www.fukuno_clinic.com,910-0842,福井県福井市開発5丁目606番地,有,月・火・木・金曜 9:00~18:00土曜 9:00~12:00,有,
金津産婦人科クリニック,182087,福井県,あわら市,36.211857,136.230881,0776-73-3800,http://www3.ocn.ne.jp/-doniwa/,919-0621,福井県あわら市市姫1-8-5,有,平日 8:30~18:00(水曜のみ8:30~12:00まで)土曜 8:30~17:00,有,
春日レディスクリニック,182109,福井県,坂井市,36.125458,136.219086,0776-51-6080,http://www.kasuga-lc.com/,919-0465,福井県坂井市春江町江留上新町8番地,有,平日、土曜、日曜対応可,有,
栃木産婦人科医院,182052,福井県,大野市,35.97086,136.499008,0779-66-2502,,912-0053,福井県大野市春日92-6,有,平日 9:00~12:00 15:00~18:00土曜 9:00~12:00 15:00~18:00,有,
藤井医院,182095,福井県,越前市,35.891026,136.160233,0778-23-3211,,915-0841,福井県越前市文京1丁目6-28,有,平日、土曜 9:00~18:30水曜 9:00~12:00,有,
医療法人 文生会 井元産婦人科医院,182095,福井県,越前市,35.89827,136.172546,0778-23-3541,www.imoto-sanfujinka.com,915-0061,福井県越前市堀川町6-25,有,月・火・木・金曜 9:00~12:00 15:00~18:00水・土曜 9:00~12:00,有,
加藤産婦人科,182079,福井県,鯖江市,35.962086,136.181992,0778-51-1285,,916-0022,福井県鯖江市水落町1-4-21,有,平日 9:00~12:00 14:30~19:00土曜 9:00~12:00 14:00~16:00,有,
産婦人科 鈴木クリニック,182079,福井県,鯖江市,35.944813,136.195404,0778-52-6000,https://suzuki-clinic-sanfujinka.com,916-0041,福井県鯖江市東鯖江町4丁目2-23,有,平日 土曜 日曜 7:00~24:00,有,
医療法人 松田マタニティクリニック,182028,福井県,敦賀市,35.6464,136.051422,0770-24-1131,,914-0815,福井県敦賀市平和町7-3,有,月・火・木・金曜 9:00~12:30 15:00~17:30水・土曜 9:00~12:30,有,
産科・婦人科 井上クリニック,182028,福井県,敦賀市,35.641552,136.043198,0770-21-4103,https://www.siclinic.jp/,914-0814,福井県敦賀市木崎49-24-1,有,月・火・木・金曜 9:00~18:00水・土曜 9:00~12:00,有,
中山クリニック,182044,福井県,小浜市,35.485584,135.770615,0770-56-5588,http://www.nakayamaclinic.jp/,917-0026,福井県小浜市多田2-2-1,有,平日 9:00~18:00水曜、土曜 9:00~12:00,有,
