施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FormURL,連絡先_郵便番号,連絡先_住所,緊急避妊に係る診療が可能な産婦人科医療機関等_産科、婦人科又は産婦人科の標榜の有無,緊急避妊に係る診療が可能な産婦人科医療機関等_医療機関における緊急避妊にかかる対面診療への対応可能時間帯,緊急避妊に係る診療が可能な産婦人科医療機関等_常時の緊急避妊薬の在庫の有無,エラー
亀森レディ-スクリニック,092061,栃木県,日光市,36.691757,139.740677,0288-32-2203,www.kamemori.jp,321-2345,栃木県日光市木和田島3046-3,有,"月水木金9:00-12:00、 15:00-18:00
土9:00-12:00",有,URL(リンク切れ)
かわなご女性クリニック,092088,栃木県,小山市,36.315693,139.810822,0285-25-2101,www.kawanagoclinic.jp,323-0022,栃木県小山市駅東通り2-6-10,有,"平日9:30-12:30、15:00-18:30
土9:30-12:30、15:00-17:00",有,
やまなかレディ-スクリニック,092088,栃木県,小山市,36.327915,139.808472,0285-37-8020,www.yamanaka-lc.com,323-0028,栃木県小山市若木町2-11-20,有,"月~土9:00-12:00、 15:00-17:30
水9:00-12:00 午後休診",有,
樹レディスクリニック,092088,栃木県,小山市,36.294384,139.79007,0285-20-5505,itsuki-lc.jp,323-0034,栃木県小山市神鳥谷5-18-15,有,"午前9:00-12:30、午後15:00-18:00
水、土は午前のみ日祝は休診",有,URL(リンク切れ)
芳賀赤十字病院,092096,栃木県,真岡市,36.454136,140.016479,0285-82-2195,www.haga.jrc.or.jp,321-4308,栃木県真岡市中郷271,有,"平日8:30-16:50
土(第1.3)8:30-12:00",有,
岡田・小松崎クリニック,092096,栃木県,真岡市,36.436298,139.99704,0285-84-1941,,321-4333,栃木県真岡市大谷本町7-17,有,"月火水金9:00-12:00、14:00-18:00
木9:00-12:00 土9:00-12:00 14:00-16:00",有,
西真岡アクセプト・インタ-ナショナルクリニック,092096,栃木県,真岡市,36.427246,139.981461,0285-80-1000,http://nishimoka-accept.clinic/,321-4341,栃木県真岡市高勢町3-203-1,有,"平日AM9:00-12:00 PM15:00-17:00
土日祝9:00-12:00",有,URL(リンク切れ)
きうち産婦人科医院,092118,栃木県,矢板市,36.798363,139.93367,0287-43-5600,www.kmc.med-apple.co.jp,329-2145,栃木県矢板市富田548-1,有,"平日9:00-12:00、15:00-18:00
土9:00-12:00、15:00-17:00",有,
藤田産婦人科医院,092134,栃木県,那須塩原市,36.974506,140.059174,0287-62-0115,,325-0055,栃木県那須塩原市宮町5-19,有,"月火水金9:00-12:30、14:30-18:00
木土9:00-12:30 日祭日は休診",有,
石塚産婦人科,092134,栃木県,那須塩原市,36.892036,139.977005,0287-36-6231,www.ishizuka.or.jp,329-2752,栃木県那須塩原市三島2-14-9,有,"月火木金9:00-12:00、14:30-17:00
水土9:00-12:00 日祭日は休診",有,
国際医療福祉大学病院,092134,栃木県,那須塩原市,36.91243,139.973099,0287-37-2221,hospital.iuhw.ac.jp,329-2763,栃木県那須塩原市井口537-3,有,"平日8:30-17:00
土8:30-17:00",有,
さくら産院,092142,栃木県,さくら市,36.682716,139.956802,028-682-3000,www.sakura-sanin.or.jp,329-1311,栃木県さくら市氏家2190-5,有,"原則診療時間内対応
緊急性に応じて夜間休日も対応",有,
森島医院,092142,栃木県,さくら市,36.683308,139.968033,028-682-2116,www.morishima-iin.com,329-1312,栃木県さくら市櫻野1308,有,"月火水金9:00-18:00
土9:00-17:00 木9:00-12:00",有,URL(リンク切れ)
和田マタニティクリニック,092169,栃木県,下野市,36.381447,139.841125,0285-40-5503,wada-maternity.jp,329-0414,栃木県下野市小金井1-30-6,有,"月火水金9:00-12:00、15:00-18:00
木土9:00-12:00",有,
木村クリニック,092169,栃木県,下野市,36.396042,139.858109,0285-44-8211,www.kimuraclinic.co,329-0434,栃木県下野市祇園1-7-7,有,"月火木金9:00-12:00、15:00-17:30
水9:00-12:00、土9:00-13:00",有,URL(リンク切れ)
自治医科大学附属病院,092169,栃木県,下野市,36.4034,139.858521,0285-44-2111,www.jichi.ac.jp/hospital/top,329-0498,栃木県下野市薬師寺3311-1,有,"平日8:30-17:00
緊急性に応じて夜間休日も対応",有,
クララクリニック,092010,栃木県,宇都宮市,36.435635,139.811005,0282-83-1311,claraclinic.jp,321-0124,栃木県下都賀郡壬生町壬生甲3312-1,有,"平日9:00-12:30、15:00-16:30
土9:00-12:30日曜は医師が在宅している
場合対応",有,
獨協医科大学病院,093610,栃木県,下都賀郡壬生町,36.472305,139.825363,0282-86-1111,www2.dokkyomed.ac.jp/dep-m/ob-gy,321-0293,栃木県下都賀郡壬生町北小林880,n 有,"月-金 8:30-17:00
土、休日、夜間は緊急性に応じ対応",有,URL(リンク切れ)
