施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
ゆい潮平薬局,472107,沖縄県,糸満市,26.148453,127.672585,098-992-6122,098-995-9133,901-0302,糸満市潮平767-19 ,月~金900~18:00土9:00~13:00,無,,
薬局えぱ-わ-な~ ,472107,沖縄県,糸満市,26.149286,127.695618,098-851-8951,098-996-1489,901-0314,糸満市座波1822-8,月・火・金9:00~18:00水・木13:00~21:00土9:00~15:00,有,098-851-8951,
りんご調剤薬局糸満店,472107,沖縄県,糸満市,26.09882,127.707886,098-997-4778,098-997-4788,901-0334,糸満市大度515-1,月~金9:00~18:00,無,,
ゆい薬局 真栄里店,472107,沖縄県,糸満市,26.121895,127.671097,098-994-4193,098-994-4194,901-0362,糸満市真栄里2024-3,月~金9:00~18:00土9:00~13:00,無,,
なごみ薬局 ,472107,沖縄県,糸満市,26.123466,127.667328,098-851-9944,098-851-9966,901-0364,糸満市潮崎町2-1-13,月~木9:00~19:00金9:00~19:30土9:00~17:00,有,090-6860-5783,
りんご調剤薬局 東風平店,473626,沖縄県,島尻郡八重瀬町,26.152086,127.721199,098-987-4768,098-987-4797,901-0401,八重瀬町東風平1209-16,月・火・木・金9:00~18:00水8:45~16:45土9:00~13:00,無,,
あにも調剤薬局 ,473626,沖縄県,島尻郡八重瀬町,26.158302,127.720612,098-998-1189,098-998-0989,901-0405,八重瀬町伊覇65-24,月・水・金9:00~17:30火・木9:00~17:00土9:00~16:30,要相談,098-998-1189,
日本調剤南部薬局,473626,沖縄県,島尻郡八重瀬町,26.177742,127.71492,098-851-9066,098-851-9077,901-0417,島尻郡八重瀬町外間184-1,月-金9:00-18:00 土9:00-13:00,無,,
あおぞら薬局,473502,沖縄県,島尻郡南風原町,26.202822,127.747192,098-835-6633,098-835-6630,901-1103,南風原町与那覇236-1 ,月~水・金・土8:30~18:30木8:30~13:30,無,,
とくりん薬局 ,473502,沖縄県,島尻郡南風原町,26.201101,127.738739,098-889-3580,098-889-3589,901-1103,南風原町与那覇283,月~土9:00~18:00,無,,
すこやか薬局新川店,473502,沖縄県,島尻郡南風原町,26.20693,127.723495,098-882-7111,098-882-7112,901-1105,南風原町新川101-3 ,月~金9:00~18:30土9:00~12:00,無,,
りんご薬局 新川店,473502,沖縄県,島尻郡南風原町,26.205742,127.727501,098-894-6356,098-894-6357,901-1105,南風原町新川217-4,月~土9:00~18:00,無,,
メルシ-薬局 かねぐすく,473502,沖縄県,島尻郡南風原町,26.193674,127.726715,098-888-3888,098-888-3889,901-1111,南風原町兼城656-3,月~金9:00~18:00土9:00~13:00,有,080-2304-9913,
りんりん堂薬局 ,472158,沖縄県,南城市,26.193869,127.755638,098-882-0051,098-882-0052,901-1208,南城市大里平良2568-2,月・火・木・金8:30~18:00水・土8:30~13:00,有,098-882-0051,
つつじ薬局 ヨナ原,473480,沖縄県,島尻郡与那原町,26.202599,127.749557,098-946-7372,098-835-8111,901-1303,与那原町与那原2918,月~水・金8:30~18:00木8:30~13:00土8:30~14:00,有,098-946-7372,
みのり薬局,473480,沖縄県,島尻郡与那原町,26.206249,127.76162,098-946-4690,098-894-2006,901-1304,与那原町東浜90-4,月~土9:00~18:00,有,090-8760-6715,
くはら薬局,472158,沖縄県,南城市,26.186447,127.806976,098-852-5740,098-852-5741,901-1505,南城市知念久原693 ,月~水・金9:00~19:00木9:00~18:00土9:00~13:00,無,,
イオン薬局てだこ浦西駅前店,472085,沖縄県,浦添市,26.242615,127.741432,098-870-5177,098-870-5178,901-2102,浦添市前田3-19-40,月~金9:00~19:00土日祝9:00~14:00,無,,
福寿薬局,472085,沖縄県,浦添市,26.239014,127.737267,098-878-8090,098-878-9600,901-2102,浦添市前田1-45-22,月~土:9:00~18:00,有,098-878-8090,
とくりん薬局城間店,472085,沖縄県,浦添市,26.255842,127.708603,098-988-1522,098-988-6670,901-2133,浦添市城間1-37-19,月・火・木~土9:00~19:00,有,098-895-1522,
すこやか薬局野嵩店,472050,沖縄県,宜野湾市,26.280132,127.780411,098-892-4111,098-892-4116,901-2203,宜野湾市野嵩1-10-11 ,月・火・木・金9:00~18:00水9:00~17:00土9:00~12:00,無,,
たかしん薬局 宜野湾店,472050,沖縄県,宜野湾市,26.278084,127.776329,098-943-1257,098-943-1258,901-2204,宜野湾市上原1-12-8,月~水・金10:00~18:30木・土10:00~13:00,要相談,070-3770-9787,
りんご薬局 宜野湾店,,,,26.259848,127.758858,098-896-0191,098-896-0288,901-2211 ,沖縄県宜野湾市宜野湾3-3-10,月~金 8:30~18:00‬土 8:30~13:00‬,有,098-896-0191,郵便番号
ゆい薬局 長田店,472050,沖縄県,宜野湾市,26.261456,127.763863,098-896-0700,098-896-0707,901-2212,宜野湾市長田1-26-17,月・火・木・金9:00~18:30水9:00~17:00土9:00~13:00,有,070-5532-0701,
がねこ薬局,472050,沖縄県,宜野湾市,26.252998,127.756554,098-942-2888,098-942-2885,901-2214,宜野湾市我如古3-8-8 ,月~金8:30~17:30土8:30~12:30,無,,
つつじ薬局,472050,沖縄県,宜野湾市,26.2707,127.735016,098-899-2234,098-899-2235,901-2225,宜野湾市大謝名117-31,月・水・金9:00~18:00火8:30~18:00木8:30~13:00,有(要相談),098-899-2234,
うちどまり薬局,472050,沖縄県,宜野湾市,26.27243,127.729889,098-890-0088,098-890-0033,901-2227,宜野湾市宇地泊818 ,月~土9:00~18:00,無,,
すこやか薬局ライカム店,473278,沖縄県,中頭郡北中城村,26.31739,127.795494,098-923-2234,098-933-7132,901-2305,北中城村比嘉494-1 ,月~金9:00~18:00土9:00~13:00,無,,
日本調剤中部薬局,473278,沖縄県,中頭郡北中城村,26.31739,127.795494,098-931-9701,098-931-9702,901-2305,中頭郡北中城村比嘉595-3 丸清アパ-ト 1階,月~金9:00~20:00 土9:00~15:00,無,,
株式会社たいよう薬局東店,473618,沖縄県,島尻郡久米島町,26.378258,126.769424,098-985-8040,098-985-8041,901-3112,島尻郡久米島町宇真我里75-8,月~金 9:00~18:00土 9:00~13:00,有,090-6861-1969,
株式会社たいよう薬局,473618,沖縄県,島尻郡久米島町,26.347359,126.76973,098-985-4401,098-985-4402,901-3121,島尻郡久米島町嘉手苅1364-1,月 9:00~17:00火~土9:00~18:00,有,090-7585-2449,
みなみだいとう薬局,473570,沖縄県,島尻郡南大東村,25.836302,131.235092,098-022-3505,098-022-3506,901-3805,島尻郡南大東村在所199,月-金:9:00-18:00,有,080-8956-2843,
かりん薬局 ,472018,沖縄県,那覇市,26.229256,127.704834,098-884-3689,098-884-3753,902-0061,那覇市古島1-11-5,月~金8:30~18:00土8:30~13:00,要相談,098-884-3689,
そよ風薬局 松川店,472018,沖縄県,那覇市,26.219028,127.70639,098-943-3345,098-943-3346,902-0062,那覇市松川442-8,月~金9:00~18:00土9:00~13:00,有,090-8946-8311,
はれ薬局 ,472018,沖縄県,那覇市,26.205557,127.698647,098-836-6413,098-836-6439,902-0064,那覇市寄宮153-1,月~金9:00~18:00土9:00~16:00,有,098-836-6413,
おなは薬局,472018,沖縄県,那覇市,26.215788,127.696152,098-884-2204,098-884-6035,902-0067,那覇市安里388-127,月~土9:00~21:00,有,098-884-2204,
はるはな薬局,472018,沖縄県,那覇市,26.219078,127.693352,098-887-7287,098-894-3875,902-0067,那覇市安里395-2,月~水、金9:00~18:00木・土9:00~13:00,有,080-9851-4309,
ふく薬局 まかび店,472018,沖縄県,那覇市,26.224215,127.703323,098-882-2936,098-882-2937,902-0068,那覇市真嘉比2-29-20,月~土9:00~18:00木13:00~,無,,
アイワ薬局松島店,472018,沖縄県,那覇市,26.225353,127.709938,098-887-1193,098-835-5285,902-0069,那覇市松島2-1-19,月~金 9:00~18:00 土 9:00~12:00,有,090-3072-0632,
すこやか薬局松島店,472018,沖縄県,那覇市,26.225353,127.709938,098-917-5093,098-884-8093,902-0069,那覇市松島2-1-14 NFレジデンス松島2階,月~金9:00~18:00土9:00~13:00,無,,
ぐすく薬局,472018,沖縄県,那覇市,26.215979,127.710526,098-882-3139,098-882-3140,902-0071,那覇市繁多川3-7-7,月~金9:00~18:00土9:00~13:00,無,,
吉田薬局はんたがわ店,472018,沖縄県,那覇市,26.20998,127.712387,098-854-1155,098-831-6190,902-0071,那覇市繁多川5-23-1 ,月~金10:00~18:00,有,090-3273-8245,
さわふじ薬局,472018,沖縄県,那覇市,26.19837,127.717346,098-996-4740,098-996-4741,902-0072,那覇市真地299-18,月・火・水・金 9:00~18:00木 9:00~13:00土 9:00~16:00,有,090-3072-0632,
りんご調剤薬局 上間店,472018,沖縄県,那覇市,26.196686,127.713638,098-996-2697,098-996-2698,902-0073,那覇市上間336-7,火・水・金9:00~13:00、14:30~18:00土9:00~17:30,無,,
さくる薬局,472018,沖縄県,那覇市,26.206671,127.691452,098-996-7100,098-996-7101,902-0076,那覇市与儀1-1-28与儀メディカルモ-ル 1F,月~金:9:00~19:00、土:9:00~13:00,無,,
そうごう薬局 新赤十字前店,472018,沖縄県,那覇市,26.206285,127.693764,098-833-6721,098-833-6722,902-0076,那覇市与儀1-18-18,月~金9:00~18:00土9:00~13:00,有,098-833-6721,
はづき薬局,472018,沖縄県,那覇市,26.202017,127.695335,098-834-6863,098-834-6873,902-0076,那覇市与儀368-18,月~土9:30~20:00,有,090-3795-4306,
日本調剤 那覇中央薬局,472018,沖縄県,那覇市,26.205946,127.692482,098-833-8446,098-833-8447,902-0076,那覇市与儀1-5-6,月~金9:00~18:00土9:00~13:00,有,080-2025-7794,
薬志堂薬局寄宮店,472018,沖縄県,那覇市,26.205673,127.70153,098-851-7707,098-851-7766,902-0077,那覇市長田1-6-1 ,月・火・木・金9:00~19:00土9:00~18:00,無,,
がじまる薬局,473294,沖縄県,中頭郡西原町,26.227558,127.778961,098-835-8800,098-835-8193,903-0103,西原町小那覇1602-1 ,月・水・金9:30~19:00火・木9:30~17:30土13:30~17:30,無,,
カナン薬局,473294,沖縄県,中頭郡西原町,26.231722,127.740067,098-944-2477,098-944-2476,903-0116,西原町幸地724-1,月~木・日9:00~18:00,無,,
にしはら薬局,473294,沖縄県,中頭郡西原町,26.228741,127.753922,098-975-6668,098-946-9033,903-0117,中頭郡西原町字翁長240-9,月~金 9:00~18:30 土 9:00~12:30,有,090-3072-0632,
にしばる薬局,473294,沖縄県,中頭郡西原町,26.235834,127.770996,098-944-2222,098-944-1113,903-0121,西原町内間508-1 ,月・水・金8:30~17:30火・木8:30~19:00土8:30~13:30,有,090-2502-5081,
うさぎ薬局,473294,沖縄県,中頭郡西原町,26.227085,127.755981,098-835-8608,098-835-8616,903-0124,中頭郡西原町字呉屋102-2  小波津アパ-ト103,月・火・水・金 9:00~18:00木・土 9:00~17:00,有,090-3072-0632,
たいせい堂薬局 首里店,472018,沖縄県,那覇市,26.224064,127.728142,098-882-1414,098-882-1567,903-0804,那覇市首里石嶺町2-1,月~土8:30~18:00,有,098-882-1414,
ぎぼ駅前薬局,472018,沖縄県,那覇市,26.224056,127.718864,098-882-2150,098-882-2150,903-0821,那覇市首里儀保町1-27,月~金9:00~18:00土9:00~13:00,無,,
まごころ薬局 山内店,472115,沖縄県,沖縄市,26.327034,127.782272,098-930-1550,098-930-1551,904-0034,沖縄市山内3-14-30,月~金9:00~18:00第2土曜9:00~13:00,有,098-930-1550,
大北薬局 ,473260,沖縄県,中頭郡北谷町,26.327812,127.768707,098-926-1452,098-926-2987,904-0101,北谷町上勢頭811-3,月~土8:30~17:30,有,098-926-1452,
りんご薬局かでな店,473251,沖縄県,中頭郡嘉手納町,26.367552,127.773117,098-989-4634,098-989-4635,904-0202,嘉手納町屋良1062-1,月~金9:00~20:00土9:00~18:00,無,,
ゆい薬局 ,473251,沖縄県,中頭郡嘉手納町,26.365677,127.755241,098-956-9777,098-956-9779,904-0203,嘉手納町嘉手納261,月~土9:00~18:00,有,070-5277-9778,
すこやか薬局 よみたん店,473243,沖縄県,中頭郡読谷村,26.393318,127.724808,098-956-1093,098-956-5093,904-0305,読谷村都屋167-2-1,月・火・木・金9:00~18:00水・土9:00~12:30,無,,
うらしま薬局,473243,沖縄県,中頭郡読谷村,26.416,127.731499,098-923-3101,098-923-3102,904-0324,読谷村長浜1743-2,月~金8:30~17:30土8:30~12:30,無,,
いは薬局,472131,沖縄県,うるま市,26.421452,127.81897,098-965-6767,098-964-5411,904-1115,うるま市石川伊波428-5,月~金9:00~18:00土9:00~13:00,有,098-965-6768,
すこやか薬局 登川店,472115,沖縄県,沖縄市,26.367672,127.826172,098-923-1320,098-934-1233,904-2142,沖縄市登川495-1,月~金8:30~18:00土8:30~13:00,無,,
登川薬局 ,472115,沖縄県,沖縄市,26.367155,127.823524,098-989-4806,098-989-4807,904-2142,沖縄市登川2-27-1,月~金9:00~18:00土9:00~13:00,有,098-989-4806,
アイン薬局 登川店,472115,沖縄県,沖縄市,26.367672,127.826172,098-923-0652,098-923-0653,904-2142,沖縄市登川597-1,月~日8:30~23:00(第2、4日曜定休日),要相談,098-923-0652,
ライトシ-薬局 知花店,472115,沖縄県,沖縄市,26.364437,127.814575,098-923-2024,098-923-2013,904-2143,沖縄市知花6-23-22,月・水~金9:00~17:30火・土9:00~13:00,無,,
みさと虹薬局,472115,沖縄県,沖縄市,26.342463,127.817329,098-988-5510,098-988-5511,904-2153,沖縄市美里1-28-11 ,月~金9:00~21:00土9:00~13:00,無,,
あなたのかかりつけ薬局,472115,沖縄県,沖縄市,26.346081,127.825638,098-939-3322,098-939-2211,904-2154,沖縄市東2-25-3,月~金9:00~18:00土9:00~13:00,有,090-7927-3806,
みはら薬局 ,472115,沖縄県,沖縄市,26.351885,127.817909,098-929-3344,098-929-3345,904-2155,沖縄市美原4-1-15,月~金9:00~18:00土9:00~16:00,無,,
りんご薬局 古謝店,472115,沖縄県,沖縄市,26.334156,127.833817,098-929-2700,098-979-5728,904-2161,沖縄市古謝2-21-28,月~金9:00~18:00土9:00~13:00,有,080-6482-5910,
ひやごん薬局 ,472115,沖縄県,沖縄市,26.315765,127.823997,098-923-0244,098-923-0245,904-2173,沖縄市比屋根1-10-5,月~金9:00~17:30土9:00~12:30,有,090-6603-3359,
ちむ心薬局,472115,沖縄県,沖縄市,26.315025,127.824829,098-923-0848,098-923-0849,904-2173,沖縄市比屋根2-12-1,月~金9:00~17:30,有,090-6603-3359,
ハ-ト薬局きゃん店,472131,沖縄県,うるま市,26.360092,127.848221,975-0825,975-0835,904-2225,うるま市喜屋武384-3-2 きゃんメディカルプラザ1B,月~水・金9:00~18:00木・土9:00~13:00,無,,
すこやか薬局具志川店,472131,沖縄県,うるま市,26.355007,127.835617,098-974-2111,098-974-2641,904-2243,うるま市宮里261-16 ,月~金8:30~18:00土9:00~13:00,無,,
アイン薬局 うるま宮里店,472131,沖縄県,うるま市,26.353743,127.834625,098-974-5825,098-974-5892,904-2243,うるま市宮里201-5,月~金9:00~18:00,要相談,098-974-5825,
なでしこ薬局 ,472131,沖縄県,うるま市,26.348284,127.833282,098-974-7706,098-974-7735,904-2244,うるま市江洲600-7,月~金9:00~18:00土9:00~16:00,要相談,098-974-7706,
あかみち薬局,472131,沖縄県,うるま市,26.356936,127.834816,098-974-1673,098-974-2165,904-2245,うるま市赤道11-13,月~金8:30~19:00土8:30~18:30,無,,
ハ-ト薬局あかみち店,472131,沖縄県,うるま市,26.353788,127.830093,098-974-9339,098-974-8089,904-2245,うるま市赤道174-12 102号,月・火・木~土9:00~18:00,無,,
ひが薬局 与那城店,472131,沖縄県,うるま市,26.330433,127.886665,098-989-4692,098-989-4693,904-2302,うるま市与那城西原867-2,月・水・金9:00~18:00火9:00~20:00木7:00~15:00土9:00~14:00,無,,
北部地区薬剤師会会営薬局,472093,沖縄県,名護市,26.607536,127.966431,0980-52-7752,0980-52-7753,905-0006,名護市宇茂佐1712-17 ,月~金9:00~18:00,無,,
ふく薬局うむさ店,472093,沖縄県,名護市,26.606255,127.964798,0980-50-9075,0980-50-9077,905-0006,名護市宇茂佐1760-1,月~金9:00~18:00,無,,
病院前薬局 (名護市),472093,沖縄県,名護市,26.592505,127.987656,0980-51-1775,0980-51-1776,905-0016,名護市大東3-21-22 ,月~金9:00~18:00,無,,
すこやか薬局大北店,472093,沖縄県,名護市,26.599913,127.995262,0980-51-0117,0980-51-0116,905-0019,名護市大北1-2-36,月~金9:00~17:00土9:00~12:00日・祝休み,無,,
アイン薬局 美ら海店,473081,沖縄県,国頭郡本部町,26.655947,127.884132,0980-47-5777,0980-47-7225,905-0212,本部町大浜874-2,月~水・金9:00~18:00木9:00~17:00土9:00~13:00,有,0980-47-5777,
アイン薬局 くにがみ店,473014,沖縄県,国頭郡国頭村,26.732582,128.200745,0980-41-3377,0980-41-3366,905-1411,国頭村辺土名139,月・火・木・金9:00~13:00、14:00~18:00水9:00~18:00土9:00~13:00,有,0980-41-3377,
いけむら薬局 ,472140,沖縄県,宮古島市,24.804647,125.286224,0980-72-9229,0980-72-9029,906-0007,宮古島市平良東仲宗根184,月~金8:30~18:00土8:30~13:00,有,0980-72-9229,
コジャ薬局 東店,472140,沖縄県,宮古島市,24.806475,125.29081,0980-72-6385,0980-72-6614,906-0007,宮古島市平良東仲宗根566,月~日9:00~22:00,有,090-9789-6400,
オリ-ブ薬局 病院前店,472140,沖縄県,宮古島市,24.800003,125.277931,0980-79-5000,0980-79-5001,906-0013,宮古島市平良下里495-3,月~金9:00~18:00,無,,
アイン薬局 よこだけ店,472140,沖縄県,宮古島市,24.835268,125.186043,0980-74-5588,0980-78-5701,906-0501,宮古島市伊良部前里添638-3,月~金8:30~17:30土8:30~12:30,有,0980-74-5588,
はと薬局,472077,沖縄県,石垣市,24.337053,124.184723,0980-83-8984,0980-83-8986,907-0002,石垣市真栄里301-1 サンエ-石垣シテイ内,月~土9:00~20:00,無,,
なみき薬局,472077,沖縄県,石垣市,24.343521,124.171028,0980-88-1010,0980-88-0008,907-0004,石垣市登野城1024-4,月・火・水・金9:00~19:00木・土9:00~12:30,無,,
I&H石垣離島タ-ミナル薬局,472077,沖縄県,石垣市,36.798397,137.453415,0980-87-9471,0980-87-9472,907-0012,石垣三崎町1 石垣港離島タ-ミナル内,8:00~17:00年中無休,無,,緯度経度(不一致)
美ら島薬局,472077,沖縄県,石垣市,24.349007,124.149109,0980-87-7766,0980-87-7767,907-0024,石垣市新川2427-102,月~水・金9:00~18:30木8:45~17:45土9:00~16:30,無,,
ファ-マライズ薬局石垣店,472077,沖縄県,石垣市,24.364752,124.128601,0980-88-0005,0980-88-0006,907-0024,石垣市新川2105,月~金9:00~17:30土9:00~12:30,有,080-2025-2404,
