施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FormURL,連絡先_郵便番号,連絡先_住所,緊急避妊に係る診療が可能な産婦人科医療機関等_産科、婦人科又は産婦人科の標榜の有無,緊急避妊に係る診療が可能な産婦人科医療機関等_医療機関における緊急避妊にかかる対面診療への対応可能時間帯,緊急避妊に係る診療が可能な産婦人科医療機関等_常時の緊急避妊薬の在庫の有無,エラー
医療法人社団 大聖病院,132187,東京都,福生市,35.742599,139.330505,042-551-1311,,197-0011,東京都福生市福生871,有,"月・火・水・木 9:00-16:00
金・土 9:00-12:00",有,
公立福生病院,132187,東京都,福生市,35.747074,139.326569,042-551-1111,www.fussahp.jp,197-8511,東京都福生市加美平1-6-1,有,24時間,有,
稲城市立病院,132250,東京都,稲城市,35.641563,139.481995,042-377-0931,http://www.hospital.inagi.tokyo.jp,206-0801,東京都稲城市大丸1171,有,平日 8:30-17:00,有,
医療法人財団 立川中央病院,132020,東京都,立川市,35.695633,139.406891,042-522-7171,http://www.tactis.or.jp,190-0023,東京都立川市柴崎町2-17-14,有,平日 8:30-11:30 13:00-16:00,無,
"社会医療法人財団大和会 武
蔵村山病院",132233,東京都,武蔵村山市,35.746552,139.385162,042-566-3111,http://www.yamatokai.or.jp/musasimurayama/,208-0022,東京都武蔵村山市榎1-1-5,有,月~土 8:30-11:00 受付時間,有,
"医療法人社団新愛会 東府中
病院",132063,東京都,府中市,35.671829,139.494659,042-364-0151,http://higashifuchu-hp.jp/,183-0005,東京都府中市若松町2-7-20,有,月~土 9:00-17:00,有,
医療法人社団 飯野病院,132080,東京都,調布市,35.650803,139.544724,042-483-8811,http://www.iino-hospital.or.jp,182-0024,東京都調布市布田4-3-2,有,月・火・水・金・土 9:00-11:30 13:30-16:00,有,
"医療法人社団桐光会 調布病
院",132080,東京都,調布市,35.650974,139.53273,042-484-2626,http://www.tokokai.or.jp/,182-0034,東京都調布市下石原3-45-1,有,"平日 8:20-12:30 13:30-16:00
土 8:20-12:30",有,
"医療法人社団時正会 佐々総
合病院",132292,東京都,西東京市,35.729767,139.538803,042-461-1535,http://www.sasa-hospital.com/,188-0011,東京都西東京市田無町4-24-15,有,"平日 9:00-16:00
土 9:00-11:30",有,URL(リンク切れ)
"医療法人社団レニア会 篠宮正
明記念アルテミスウイメンズホ
スピタル",132225,東京都,東久留米市,35.757431,139.527313,042-472-6111,http://www.artemis.tokyo/,203-0054,東京都東久留米市中央町1-1-20,有,"月・火・水・金 9:00-12:00 14:00-17:00
木・土 9:00-12:00",有,
"一般財団法人健康医学協会附
属 霞が関ビル診療所",131016,東京都,千代田区,35.671192,139.74791,03-3581-6031,http://www.kenkoigaku.or.jp,100-6003,東京都千代田区霞が関3-2-5 霞が関ビル3F,"有
婦人科",平日 9:00-12:00 14:00-16:30,有,
"医療法人社団コンシュ-マメ
ディカル 四ッ谷レディスクリ
ニック",131016,東京都,千代田区,35.685764,139.733276,03-3234-5343,http://:yotsuya-lc.com,102-0083,東京都千代田区麹町6-4-14 堤ビル2F,有,平日・土 10:00-13:00 15:00-18:30,有,URL(リンク切れ)
"医療法人社団ILC会 一番町レ
ディ-スクリニック",131016,東京都,千代田区,35.687584,139.742172,03-3261-2255,https://www.1-ilc.com/,102-0082,東京都千代田区一番町4-26 相模屋第5ビル2F,有,"月 10:00-13:00 16:00-18:30
火・水・金 9:30-13:00 16:00-18:30
木 16:00-18:30 土 10:00-13:00",有,
紀尾井町レディ-スクリニック,131016,東京都,千代田区,35.681744,139.738205,03-6666-5505,http://www.kioicho-lc.jp/,102-0094,"東京都千代田区紀尾井町3-29 紀尾井ロイヤルハイツ
204",有,"月・火・水・木 9:30-13:30 16:00-20:0
金 9:30-13:30 16:00-20:00(12月から)
土 10:30-13:30",有,
"丸の内の森 レディ-スクリニッ
ク",131016,東京都,千代田区,35.682579,139.764313,03-6206-3900,https://www.moricli.jp/,100-6509,"東京都千代田区丸の内1-5-1 新丸の内ビル
ディング9F",有,平日 9:00-15:30,有,
S.T style クリニック,131016,東京都,千代田区,35.684322,139.735535,03-6261-7405,https://ststyle-clinic.jp,102-0083,東京都千代田区麹町4-6-8 ダイニチ麹町ビル3F,無,月・火・水・金・土 10:00-19:00,有,
有楽町ビル婦人科クリニック,131016,東京都,千代田区,35.674938,139.761795,03-3214-2568,,100-0006,"東京都千代田区有楽町1-10-1 有楽町ビル4F-41
4区",有,月・火・木・金 11:00-13:00 14:00-18:00,有,
あゆみクリニック,131016,東京都,千代田区,35.695347,139.76535,03-5577-5253,https://www.ayumiclinic.com,101-0052,東京都千代田区神田小川町1-10-3 保坂ビル7F,有,"月・火・木 11:30-14:00 17:00-20:00
土 11:30-14:00",有,
"医療法人社団授生会 杉村レ
ディ-スクリニック",131016,東京都,千代田区,35.689255,139.732758,03-3264-8686,https://www.ivf-baby.org,102-0076,東京都千代田区五番町2 横山ビルB1F,有,"平日 8:30-19:00
土 8:30-13:00",有,
"医療法人財団健貢会 東京クリ
ニック",131016,東京都,千代田区,35.685474,139.767288,03-3516-7151,http://www.tokyo-cl.com,100-0004,"東京都千代田区大手町2-2-1 新大手町ビル1F・地下
1F・地下2F","有
婦人科","月・木・金 11:00-12:00 15:00-16:30
火 11:00-12:0014:00-16:30
水 11:30-12:00 15:30-16:30
土 11:30-12:00",有,
霞ヶ関土居美佐クリニック,131016,東京都,千代田区,35.670513,139.754822,03-3519-5079,http://doimisa-clinic.com/,100-0011,"東京都千代田区内幸町2-2-1 日本プレスセンタ-ビ
ルB1",有,"月・火・木・金・第4水 10:30-13:00 15:00-18:30
第1・2・3 15:00-18:30",有,
前田医院,131024,東京都,中央区,35.670139,139.772247,03-3541-0396,,104-0045,東京都中央区築地1-3-6,有,"月・火・水・金 9:30-13:00 15:00-18:00
土 9:30-13:00",有,
"医療法人社団進興会 東京ダイ
ヤビルクリニック",131024,東京都,中央区,35.674652,139.784531,03-3551-7737,https://www.daiya-clinic.jp/,104-0033,"東京都中央区新川1-28-25 東京ダイヤビルディング
3号館-1F",有,"月 14:00-17:00
木 9:00-12:30 初診の方12:30",有,
"医療法人社団春音会 はるねク
リニック銀座",131024,東京都,中央区,35.674572,139.767181,03-5250-6850,http://www.haruneclinic.com/,104-0061,"東京都中央区銀座1-5-8 ギンザウィロ-アベニュ-ビ
ルディング6F","有
婦人科","月・火・水・金 9:30-17:00
土 9:30-14:00
木 12:00-19:00","無
院外処方",URL(リンク切れ)
"医療法人社団 銀座レディ-ス
クリニック",131024,東京都,中央区,35.671097,139.765503,03-3535-1117,http://www.ginzaladies.com,104-0061,東京都中央区銀座4-6-11 銀座センタ-ビル6F,有,"月・火・水・金 9:00-18:00
木・土 9:00-12:30",有,
勝どきウィメンズクリニック,131024,東京都,中央区,35.658783,139.777969,03-3536-7723,http://www.kachidoki-women.com/,104-0054,東京都中央区勝どき2-10-4宮野海運ビル4F,有,"平日 8:45-12:30 14:45-17:30
土 8:45-12:30",有,
安江レディ-スクリニック,131024,東京都,中央区,35.685596,139.779739,03-3667-0085,http://www.yasuelc.com,103-0024,東京都中央区日本橋小舟町15-15 ルネ小舟町ビル4F,有,"月・火・木・金 10:00-13:00 15:00-17:30
水 10:00-13:00",有,
"医療法人三秀会 八重洲中央
クリニック",131024,東京都,中央区,35.681145,139.771561,03-3270-1121,http://www.centralclinic.or.jp,103-0027,東京都中央区日本橋3-1-2 NTA日本橋ビル9F,有,"月・火・水 10:00-12:00 14:30-18:00
木・金・土 10:00-12:00 14:30-17:00",有,
"医療法人社団わかと会 リバ-
シティクリニック東京",131024,東京都,中央区,35.669807,139.784775,03-6219-5100,https://rivercity-clinic.jp/,104-0051,東京都中央区佃1-11-8 ピアウエストスクエア2F,有,火・水・木 9:30-17:00,有,
"医療法人社団新宿レディ-スク
リニック会 東京レディ-スクリ
ニック",131024,東京都,中央区,35.679356,139.771011,03-3342-1971,https://www.tokyo-ladies.jp/,104-0031,東京都中央区京橋1-1-5 セントラルビル5F,"有
産婦人科",平日・土・日・祝 9:30-19:00,有,URL(リンク切れ)
"医療法人鉄蕉会 亀田京橋クリ
ニック",131024,東京都,中央区,35.676559,139.768524,03-3527-9100,"http://www.kameda-
kyobashi.com/ja/index.html",104-0031,"東京都中央区京橋3-1-1 東京スクエアガ-デンビル4
階・6階",有,"平日 9:00-13:30 14:00-18:30
土 10:30-13:30 15:00-17:00",無,URL(リンク切れ)
"医療法人社団菫青会 茅場町
いとう医院",131024,東京都,中央区,35.67979,139.780792,03-6667-0198,www.kayabacho-itoiin.jp,103-0025,東京都中央区日本橋茅場町1-13-15 新居ビル3階,有,"平日 10:00-13:30 15:30-18:00
ウェブサイトより予約可",有,
"医療法人社団 楠原ウィメンズ
クリニック",131024,東京都,中央区,35.671497,139.764404,03-6274-6433,https://www.kusuhara-womens.jp/,104-0061,東京都中央区銀座5-6-2 銀座七宝ビル6F,有,"月・火・水・金 9:00-13:00 15:00-18:30
木・土 9:00-13:00",有,
KISHI CLINICA FEMINA,131024,東京都,中央区,35.668976,139.760559,03-5537-7171,www.kishiclinicafemina.jp,104-0061,"東京都中央区銀座8-5-6 並木通り 中島商事ビル5
階",有,"月・火・木・金 18:30-22:00
水・土 14:00-17:30 18:30-22:00
日・祝 9:30-13:00 14:00-17:30 18:30-22:00",有,
銀座吉田医院,131024,東京都,中央区,35.673775,139.766342,03-3561-5537,http://www.yoshida-iin.com/,104-0061,"東京都中央区銀座2-4-8 GINZA YUKI BLD.8F・
9F",有,"月・火・木・金 10:00-13:00 15:00-18:00
第2・4 土 10:00-13:00 完全予約制",有,
こやまレディ-スクリニック,131024,東京都,中央区,35.65929,139.775238,03-5859-5975,http://koyama-lc.com/,104-0054,東京都中央区勝どき3-3-6 勝どき田窪ビル2F,有,"平日 9:30-12:30 14:30-18:30
土 9:00-13:30 14:30-17:00",有,
"銀座こうのとりレディ-スクリ
ニック",131024,東京都,中央区,35.675018,139.766205,03-5159-2077,https://ginzakounotori.com/,104-0061,東京都中央区銀座1-3-9 マルイト銀座ビル7F,有,"月・火・木・金 10:00-12:00
土 11:00-13:00",有,URL(リンク切れ)
"医療法人舘出張 佐藤会
フィ-カ レディ-スクリニック",131024,東京都,中央区,35.681751,139.773468,03-6910-3977,http://fika-lc.jp/,103-0027,"東京都中央区日本橋2-5-1 日本橋高島屋三井ビル
ディング10F 1001号室",有,"月 8:30-19:00
水 8:30-17:00
火・木・金 9:30-19:00",有,
EASE女性のクリニック,131024,東京都,中央区,35.673393,139.7771,03-3206-1112,https://ease-clinic.jp,104-0042,"東京都中央区入船1-1-24 ドルフィンKOTO入船ビル
5F",有,"月・火・木・金 9:00-18:30
水 9:00-13:30
土 9:00-14:00",有,
"医療法人社団 銀座ウィメンズ
クリニック",131024,東京都,中央区,35.669079,139.764389,03-5537-7600,http://www008.upp.so-net.ne.jp/ivfginza/,104-0061,東京都中央区銀座6-12-13 大東銀座ビル4F,有,"月・火・水・金 9:00-13:30 15:00-18:30
土 9:00-13:30",有,URL(リンク切れ)
慈恵医大晴海トリトンクリニック,131024,東京都,中央区,35.655556,139.78183,03-3531-3211,http://www.hosp.jikei.ac.jp/harumi,104-0053,"東京都中央区晴海1-8-8 晴海アイランドトリトンスクエ
アオフィスタワ-W3F",有,"火・金 9:00-11:30
水 9:00-11:30 14:00-17:30",無,
"医療法人社団央美会 銀座す
ずらん通りレディスクリニック",131024,東京都,中央区,35.66988,139.763412,03-3569-7711,http://huninsho.com/,104-0061,東京都中央区銀座6-9-7 近畿建物銀座ビル8F,有,月・火・木・金・土 10:00-18:00,有,
アイル女性クリニック,131024,東京都,中央区,35.664883,139.783493,03-3534-0803,http://i-ll-clinic.com,104-0052,東京都中央区月島1-8-1 アイマ-クタワ-203,"有
産科・婦人科","月・火・木・金 9:30-16:00
土 9:30-11:00",有,
"医療法人社団すずらん せいこ
レディ-スクリニック銀座",131024,東京都,中央区,35.671013,139.760742,03-5568-3128,https://www.seikoginza.com/,104-0061,東京都中央区銀座7-2-4 ムサシ7ビル4F,有,"平日 9:30-20:00
土・日・祝 9:30-15:00",有,URL(リンク切れ)
"医療法人社団ウィミンズ・ウェル
ネス 対馬ルリ子女性ライフクリ
ニック銀座",131024,東京都,中央区,35.673607,139.767334,03-3538-0270,http://w-wellness.com/,104-0061,東京都中央区銀座2-6-5 銀座トレシャス7F,有,"月:10:00~18:00
火~土:10:00~17:30
日曜祝日は休診",有,
東日本橋レディ-スクリニック,131024,東京都,中央区,35.691093,139.781021,03-6661-6658,https://higashinihonbashi-lc.com/,103-0011,"東京都中央区日本橋大伝馬町13-8
メディカルプライム日本橋小伝馬町4階",有,"月・水・金 10:00-20:00
火・木 10:00-17:00",有,
"医療法人社団康寿会 堀産婦
人科",131032,東京都,港区,35.632874,139.732086,03-3449-3541,https://www.hori3541.or.jp,108-0074,東京都港区高輪3-7-8,有,"平日 9:00-12:30 16:00-18:30
土 9:00-13:00",有,
"医療法人社団健勝会 港三田
クリニック",131032,東京都,港区,35.648643,139.746155,03-3456-3391,https://www.minatomitaclinic.net,108-0014,東京都港区芝5-16-1 千代ビル3階,有,"月・火・水・金 10:00-12:30 14:00-17:30
土 10:00-12:30",有,
"医療法人社団 神田第二クリ
ニック",131032,東京都,港区,35.660187,139.725876,03-3402-0654,http://kanda2nd.com,106-0031,東京都港区西麻布3-20-14 梅田ビル2F,"有
産婦人科・内科","平日 9:00-12:30 14:00-16:30
土・日・祝 休診",有,
中井診療所,131032,東京都,港区,35.668293,139.714828,03-3401-2055,,107-0061,東京都港区北青山3-3-7-102,"有
婦人科",平日 8:00-12:00,有,
広尾かなもりクリニック,131032,東京都,港区,35.653286,139.722626,03-6408-0652,http://kanamori-clinic.com/,106-0047,東京都港区南麻布5-10-24 第2佐野ビル4F,有,"月 14:00-19:30
火・水 9:00-17:00",有,
泉ウィメンズクリニック,131032,東京都,港区,35.662231,139.714432,03-3400-1213,http://izumi-womenns.jp/,107-0062,東京都港区南青山5-4-3 南青山泉ビル3F,"有
婦人科","平日 9:00-17:40
土 9:00-12:40",有,URL(リンク切れ)
"ピンクリボン ブレストケアクリ
ニック 表参道",131032,東京都,港区,35.665234,139.711334,03-3407-7373,http://pinkribbon-brestcure.com/,107-0061,東京都港区北青山3-6-19 バイナリ-北青山2F,有,"月・火・水・金 10:00-19:00
木・土 9:30-17:30",有,URL(リンク切れ)
"白金高輪海老根ウィメンズクリ
ニック",131032,東京都,港区,35.644142,139.735092,03-5789-2590,http://ebine-womena-clinic.com,108-0074,東京都港区高輪1-2-17 高輪梶ビル5F,有,"平日 8:30-19:00
土・日・祝 8:30-17:00",有,URL(リンク切れ)
"医療法人社団清陵会 丸茂レ
ディ-スクリニック",131032,東京都,港区,35.664543,139.739487,03-5575-5778,http://www.marumo-ladies.jp,106-6004,東京都港区六本木1-6-1 泉ガ-デンタワ-4F,有,"月・火・水・金 10:00-13:00 15:00-18:00
土 10:00-13:00 15:00-17:00",有,
美馬レディ-スクリニック,131032,東京都,港区,35.673473,139.73735,03-6277-7397,http://www.mima-ladies.com/,107-0052,東京都港区赤坂3-13-13 中村ビル4F,有,"月・火・水・金 10:00-19:00
土 10:00-14:00",有,
"お台場海浜公園 虹橋クリニッ
ク",131032,東京都,港区,35.630127,139.780258,03-3529-2284,,135-0091,東京都港区台場2-2-4 台場クリニックモ-ル2F,"有
婦人科","平日 10:00-13:30 15:00-17:00
土 10:00-13:00",有,
"医療法人社団オリ-ブ会オリ-
ブレディ-スクリニック麻布十番",131032,東京都,港区,35.65749,139.732513,03-6804-3208,http://oliveladies.com/azabu/,106-0045,"東京都港区麻布十番1-5-18 カ-トブラン麻布十番3
F",有,"平日 9:00-18:00
土・日 9:00-16:00",有,URL(リンク切れ)
"社会福祉法人恩賜財団母子愛
育会総合母子保健センタ- 愛
育クリニック",131032,東京都,港区,35.652748,139.727524,03-3473-8310,http://www.aiiku.net/clinic/,106-8580,東京都港区南麻布5-6-8,有,平日 9:00-12:00,有,URL(リンク切れ)
浜松町大門レディ-スクリニック,131032,東京都,港区,35.655102,139.754761,03-6403-4105,http://www.hamadai-ladies.com,105-0013,東京都港区浜松町2-2-15 浜松町ゼネラルビル8F,"有
産科・婦人科","平日 11:00-20:00
土 11:00-16:00",有,URL(リンク切れ)
高輪台レディ-スクリニック,131032,東京都,港区,35.632393,139.73111,03-3441-1377,http://takanawadai-lc.com/,108-0074,東京都港区高輪3-8-17 TK高輪ビル3F,有,"平日 10:00-13:00 15:00-18:00
土 10:00-15:00",有,
ジェネラルクリニック,131032,東京都,港区,35.662449,139.731354,03-3401-0333,http://general-clinic.tokyo,106-0032,東京都港区六本木6-1-8 六本木グリ-ンビル8F,"有
婦人科","平日 10:30-18:30
土 11:00-19:00(不定休)
日 11:00-19:00",有,
赤坂虎の門クリニック,131032,東京都,港区,35.669594,139.742661,03-3583-8080,https://akatora-clinic.com,107-0052,"東京都港区赤坂1-8-1 赤坂インタ-シティAIR地下1
F",有,月・火・木・金 8:30-13:00 14:00-16:30,有,
東京AMHクリニック銀座,131032,東京都,港区,35.667171,139.760086,03-3573-4124,www.amh.clinic,105-0004,"東京都港区新橋1-9-5 新橋M-SQUARE Bright
2F",有,"月・火・水・木 9:00-12:00 15:00-19:00
水・土・祝 9:00-12:00",有,
"医療法人社団セイント会 セイ
ントメディカルクリニック",131032,東京都,港区,35.671204,139.723312,03-5772-6881,http://www.saint.or.jp,107-0062,東京都港区南青山2-4-12 南青山アサヒビル3F,"有
婦人科","月・火・木・金 10:30-14:00 16:00-20:00
水 16:20:00
土 10:30-14:00 完全予約制",有,
"医療法人社団宗友会 パ-ク
サイド広尾レディスクリニック",131032,東京都,港区,35.654465,139.722473,03-5798-3470,http://www.ladies-clinic.or.jp/,106-0047,東京都港区南麻布5-1-11 Qiz広尾3F,有,"月・火・水・金 9:30-18:00
土 10:00-17:00",有,URL(リンク切れ)
"医療法人社団ケアリ-ジェン
シ- 六本木ヒルズクリニック",131032,東京都,港区,35.660206,139.729202,03-3796-0066,http://www.66clinic.com/,106-6106,東京都港区六本木6-10-1 六本木ヒルズ森タワ-6階,有,"月・火・水・木 10:00-12:30 14:30-17:30
金 10:00-12:30",有,
"医療法人社団神徳会 芝公園
かみやまクリニック",131032,東京都,港区,35.651993,139.751419,03-6414-5641,s-kamiyamaclinic@jcom.home.ne.jp,105-0014,東京都港区芝2-9-10 ダイユウビル1F,有,"月・火・金 10:00-13:00 16:00-18:30
水 10:00-13:00 16:00-17:00
木 16:00-18:00
土 10:00-13:00",有,URL(リンク切れ)
"麻布十番つのだレディ-スクリ
ニック",131032,東京都,港区,35.654938,139.736694,03-5730-1115,kanja.jp/020914.html,106-0045,東京都港区麻布十番2-20-7 稲川ビル4F,有,"火・水・木・金 11:00-17:00
土 11:00-15:00",有,
"医療法人社団 いわきたえこレ
ディ-スクリニック",131032,東京都,港区,35.668629,139.755844,03-3593-6321,http://iwaki-lc.jp,105-0004,東京都港区新橋1-18-19 キムラヤオオツカビル3F,有,"月・水・木 11:00-13:30 16:00-19:30
火・金・土 11:00-13:30",有,
"アヴェニュ-ウィメンズクリニッ
ク",131032,東京都,港区,35.663563,139.731369,0120-766-649,https://www.aw-clinic.com,106-0032,東京都港区六本木7-14-7 トリニティビル4F,有,"平日 11:00-20:00
日 11:00-20:00",有,URL(リンク切れ)
"医療法人社団まなみウィメンズ
麻布十番まなみウィメンズクリ
ニック",131032,東京都,港区,35.65749,139.732513,03-3405-0928,http://www.azabuwomens-cl.com/,106-0045,"東京都港区麻布十番1-5-19 ラトリエ・メモワ-ルビル
2F",有,"月・火・木 11:00-14:00 15:00-19:00
金 11:00-14:00 15:00-20:00
土 10:30-15:30",有,
"一般社団法人日本家族計画協
会市谷クリニック",131040,東京都,新宿区,35.692955,139.73587,03-3235-2694,,162-0843,東京都新宿区市谷田町1-10 保健会舘新館,有,"火 13:30-18:30
第2土 10:00-15:30
(平日 9:00-17:00 応相談)",有,
"医療法人社団柏葉会 高村医
院",131040,東京都,新宿区,35.688141,139.719894,03-3351-3610,https://www.takamura-iin.com/,160-0004,東京都新宿区四谷3-10,有,月・火・水・木・金 9:00-12:00 14:00-18:00,有,
竹下医院,131040,東京都,新宿区,35.713539,139.707245,03-3200-1281,無,169-0075,東京都新宿区高田馬場2-14-22,有,"月・木・金 9:00-12:00 16:00-18:00
火・土 9:00-12:00",有,URL(リンク切れ)
