施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
くるみ薬局,312010,鳥取県,鳥取市,35.40707,134.200729,0858-71-0070,0858-71-0072,680-1251,鳥取市河原町河原48-9,月~木8:30~19:00                     金8:30~16:30                      土8:30~12:30,有,0858-71-0070,
やまだ薬局,312010,鳥取県,鳥取市,35.482189,134.256027,0857-22-0215,0857-22-0216,680-8066,鳥取市国府町新通り3-301-1,月・火・木・金8:30~18:00                   水・土8:30~17:00,有,0857-22-0215,
加藤調剤薬局ふくば店,312037,鳥取県,倉吉市,35.465225,133.849487,0858-48-1550,0858-48-1551,682-0018,倉吉市福庭町1-111,月・火・木~土8:30~18:00                  水8:30~16:30,有,0858-48-1550,
マキタ薬局,312037,鳥取県,倉吉市,35.453854,133.846252,0858-27-4555,0858-27-4556,682-0021,倉吉市上井302-5,月~金 9:00~18:00土 9:00~12:00,有,0858-27-4555,
大陽堂薬局本店,312037,鳥取県,倉吉市,35.452045,133.843704,0858-26-5418,0858-26-2618,682-0021,倉吉市上井27-1,月~金9:00~18:00 土9:00~12:00,有,0858-26-5418,
ウエルシア薬局倉吉上井店,312037,鳥取県,倉吉市,35.452671,133.850006,0858-48-1210,0858-48-1211,682-0022,倉吉市上井町1-11-7,月~金9:00~14:00、15:00~19:00土9:00~14:00,無,,
杏薬局,312037,鳥取県,倉吉市,35.450081,133.852066,0858-48-9213,0858-48-9223,682-0022,倉吉市上井町1-137,月~金8:00~18:00                        土8:00~13:00,有,0858-48-9213,
加藤調剤薬局,312037,鳥取県,倉吉市,35.449039,133.850372,0858-26-6565,0858-26-8178,682-0023,倉吉市山根531-4,月~土9:00~18:00,有,0858-26-6565,
加藤調剤薬局一本木店,312037,鳥取県,倉吉市,35.447063,133.846786,0858-26-5580,0858-26-5910,682-0023,倉吉市山根637-5,月~金8:30~18:00                         土8:30~12:30,有,0858-26-5580,
大陽堂薬局 山根店,312037,鳥取県,倉吉市,35.449436,133.858887,0858-27-4335,0858-27-4336,682-0023,倉吉市山根415-4,月~金9:00~18:00                            土9:00~12:00,有,0858-27-4335,
ウエルシア薬局倉吉厚生病院東口店,312037,鳥取県,倉吉市,35.435688,133.842987,0858-24-2308,0858-24-2309,682-0802,倉吉市東巌城町173-1,月~金9:00~13:00、14:00~18:00,無,,
小林薬局マロニエ店,312037,鳥取県,倉吉市,35.434071,133.837097,0858-23-1233,0858-23-1236,682-0802,倉吉市昭和町1-25-1,月・火・水・金 8:30~18:00木 8:30~16:30土 8:30~17:00,有,0858-23-1233,
(株)エスマイル みどり薬局,312037,鳥取県,倉吉市,35.438004,133.841782,0858-47-6101,0858-47-6102,682-0804,倉吉市東昭和町33-1,月・水・金8:30~18:30                   木8:30~16:30                        土8:30~12:30,有,0858-47-6101,
倉吉薬局,312037,鳥取県,倉吉市,35.43475,133.840866,0858-22-1351,0858-23-5648,682-0805,倉吉市南昭和町17,月~金9:00~18:00                    土9:00~13:00,有,0858-22-1351,
ゆかわ薬局,312037,鳥取県,倉吉市,35.434765,133.839859,0858-27-2556,0858-27-2566,682-0806,倉吉市昭和町2-70,月~金9:00~18:00土9:00~13:00,有,0858-27-2556,
小鴨薬局昭和店,312037,鳥取県,倉吉市,35.435661,133.839523,0858-22-6711,0858-22-6741,682-0806,倉吉市昭和町2-1,月~水・金9:00~18:00                      土9:00~14:00,無,,
有限会社 山田薬局,312037,鳥取県,倉吉市,35.429268,133.840897,0858-23-6539,0858-23-6540,682-0811,倉吉市上灘町171,月~金9:00~18:00                        土9:00~12:30,有,0858-23-6539,
日本調剤 西町薬局,312037,鳥取県,倉吉市,35.431408,133.820663,0858-47-3123,0858-47-3124,682-0824,倉吉市仲ノ町2712-1,月~金9:00~18:00                          土9:00~13:00,有,090-6792-9583,
生田調剤薬局,312037,鳥取県,倉吉市,35.418839,133.806671,0858-48-2080,0858-48-2081,682-0855,倉吉市生田360-3,月・火・水・金8:30~18:30 木8:30~16:30 土8:30~13:00,有,0858-48-2080,
大陽堂薬局新町店,312037,鳥取県,倉吉市,35.433796,133.821198,0858-23-5117,0858-23-5118,682-0861,倉吉市新町3-1081-6,月~水・金8:30~18:15                    木8:30~16:30                        土8:30~12:45,有,0858-23-5117,
小鴨薬局,312037,鳥取県,倉吉市,35.423981,133.807083,0858-28-3755,0858-28-6601,682-0862,倉吉市丸山町477-2,9:00~18:00,有,0858-28-3755(転送),
アイ・プラス薬局宮川店,312037,鳥取県,倉吉市,35.432701,133.829193,0858-27-0071,0858-27-0072,682-0881,倉吉市宮川町174-15,月~水・金8:30~18:00                   木8:30~12:30                       土8:30~12:30,有,0858-27-0071,
小林薬局,312037,鳥取県,倉吉市,35.433144,133.823578,0858-23-1231,0858-23-1235,682-0887,倉吉市明治町1032-6,月~土9:00~18:00,有,0858-23-1231,
西倉薬局,312037,鳥取県,倉吉市,35.425606,133.798538,0858-28-3222,0858-28-3510,682-0925,倉吉市秋喜152-4,月~金8:30~18:00                       土8:30~13:00,有,0858-23-3222(転送),
ウェルネス薬局皆生店,312029,鳥取県,米子市,35.452412,133.365845,0859-23-4775,0859-23-4776,683-0002,米子市皆生新田3-1-1,月~水・木8:30~19:00金8:30~20:00土8:30~17:00,無,,
ケイ・アイ堂薬局,312029,鳥取県,米子市,35.451916,133.365768,0859-22-7396,0859-22-7496,683-0002,米子市皆生新田2-2-15,月~金8:30~18:00                           土9:00~12:30,有,0859-22-7396(転送),
しらとり調剤薬局,312029,鳥取県,米子市,35.450443,133.365341,0859-34-0018,0859-34-0019,683-0002,米子市皆生新田1-9-13,月~金8:30~18:00                         土8:30~12:30,有,080-1900-0329,
ゆのはな薬局,312029,鳥取県,米子市,35.455292,133.367828,0859-39-1150,0859-39-1151,683-0002,米子市皆生新田3-5-19,月~金8:45~17:15 土8:45~11:45,有,0859-39-1150,
福生薬局,312029,鳥取県,米子市,35.446228,133.361465,0859-46-0130,050-3606-2250,683-0003,米子市皆生3-6-1,月~土9:00~19:00,有,0859-46-0130,
かみふくばら薬局,312029,鳥取県,米子市,35.446247,133.359009,0859-31-5661,0859-31-5662,683-0004,米子市上福原2-17-16,月~水・金9:00~18:00                    木9:00~17:00                        土9:00~13:00,有,0859-31-5661,
キンタカファ-マシ-,312029,鳥取県,米子市,35.441994,133.358734,0859-32-0560,0859-32-0565,683-0004,米子市上福原582-1,月・火・木・金9:00~18:30                    水9:00~17:00                     土9:00~13:00,有,0859-32-0560,
薬局レセ-タ,312029,鳥取県,米子市,35.434147,133.349655,0859-34-1133,0859-34-1123,683-0005,米子市中島2-1-47,月・火・木・金8:30~18:30 水8:30~18:00 土8:30~15:00,有,0859-34-1133,
オレンジ薬局,312029,鳥取県,米子市,35.399364,133.374146,0859-26-1492,0859-26-1540,683-0011,米子市福市1723-9,月~水・金・土8:45~18:00                 木8:45~17:00,有,0859-26-1492,
五千石調剤薬局,312029,鳥取県,米子市,35.399708,133.385849,0859-39-7211,0859-39-7212,683-0012,米子市八幡603-16,月~水・金8:00~18:00                  木8:00~16:00                      土8:00~12:30,無,,
かわしま薬局,312029,鳥取県,米子市,35.410404,133.358643,0859-21-5857,0859-21-5858,683-0015,米子市日原61-2,月・火・木・金9:00~18:00                       水9:00~17:00                      土8:30~12:30,無,,
ケアタウン薬局,312029,鳥取県,米子市,35.407761,133.347672,0859-60-9215,0859-60-9216,683-0016,米子市奥谷1135-1,月~水・金8:30~18:15                    木8:30~17:30                     土8:30~13:00,有,0859-60-9215,
クロ-バ-薬局,312029,鳥取県,米子市,35.40369,133.343643,0859-21-0300,0859-21-0301,683-0021,米子市石井700-1,月・火・木・金8:30~18:00                     水・土8:30~17:00,有,0859-21-0300,
すみれ薬局,312029,鳥取県,米子市,35.434269,133.338806,0859-21-3001,0859-21-3002,683-0052,米子市博労町3-83-1,月~水・金9:00~18:30 木9:00~17:00 土9:00~13:00,有,090-3172-9078,
ばくろうまち薬局,312029,鳥取県,米子市,35.430599,133.339539,0859-37-2030,0859-37-2031,683-0052,米子市博労町1-133-2,月~水・金8:30~18:00                   木8:30~16:30                       土8:30~12:30,有,0859-37-2030,
薬局スタッセ,312029,鳥取県,米子市,35.424446,133.345261,0859-34-9355,0859-34-9318,683-0064,米子市道笑町4-92-1,月~水・金9:00~19:00 木9:00~18:30 土9:00~16:00,無,,
サフラン薬局,312029,鳥取県,米子市,35.425022,133.331177,0859-21-5367,0859-21-5369,683-0067,米子市東町282 GOGYOビル2階,月~金9:00~18:00木9:00~17:00土9:00~16:00,有,0859-21-5367,
しおん薬局,312029,鳥取県,米子市,35.471394,133.277542,0859-25-0057,0859-25-6265,683-0103,米子市富益町3533-5,月~金9:00~18:30 土9:00~18:00,有,0859-25-0057,
大崎薬局,312029,鳥取県,米子市,35.472061,133.259018,0859-48-2211,0859-48-2212,683-0104,米子市大崎1242,月~水・金9:00~18:30木9:00~18:00土9:00~16:00,有,0859-48-2211,
有限会社アオト薬局,312029,鳥取県,米子市,35.398998,133.360611,0859-26-4700,0859-26-4441,683-0257,米子市榎原1888-6,月~金8:30~19:00土8:30~16:00,有,070-3776-1851,
おおくに調剤薬局,313890,鳥取県,西伯郡南部町,35.350243,133.327515,0859-39-6250,0859-39-6251,683-0323,西伯郡南部町倭397-20,月~金9:00~18:00                    土8:30~12:30,有,0859-39-6250(転送),
ヤマト薬局,313890,鳥取県,西伯郡南部町,35.350243,133.327515,0859-39-6565,0859-39-6566,683-0323,西伯郡南部町倭381-9,月~金9:00~18:00                   土9:00~12:30,無,,
大陽堂薬局新開店,312029,鳥取県,米子市,35.454475,133.350357,0859-23-5922,0859-23-5923,683-0801,米子市新開2-13-53,月~金9:00~18:30                    土9:00~16:15,有,080-8245-2046,
ア-ル薬局東福原店,312029,鳥取県,米子市,35.445648,133.345032,0859-46-0711,0859-46-0712,683-0802,米子市東福原6-5-6,月~水・金・土9:00~18:00                     木8:30~16:30,無,,
ウエルシア薬局米子東福原店,312029,鳥取県,米子市,35.445946,133.350342,0859-38-3038,0859-38-3037,683-0802,米子市東福原6-12-39,月~土9:00~19:00,無,,
ウェルネス薬局東福原店,312029,鳥取県,米子市,35.435181,133.347824,0859-31-6500,0859-31-6501,683-0802,米子市東福原1-6-16,月~金9:30~13:00、14:30~18:15,無,,
桔梗堂薬局,312029,鳥取県,米子市,35.441036,133.344193,0859-33-6006,0859-34-4661,683-0802,米子市東福原3-8-1,月~水・金9:00~19:00                    木9:00~18:00                      土9:00~13:00,有,0859-22-5567,
ウェルネス薬局米原6丁目店,312029,鳥取県,米子市,35.442623,133.335388,0859-39-1115,0859-39-1125,683-0804,米子市米原6-6-6,月~金9:00~13:00、14:00~18:00 土9:00~13:00,無,,
きらら薬局,312029,鳥取県,米子市,35.454319,133.337997,0859-34-6567,0859-34-6557,683-0805,米子市西福原9-11-15,月~水・金9:00~19:00                     木8:00~16:00                          土9:00~17:30,有,0859-34-6567,
どい薬局,312029,鳥取県,米子市,35.448051,133.341858,0859-22-6807,0859-32-1243,683-0805,米子市西福原6-2-29,月~土9:00~18:30,有,090-3172-9078,
ファ-マシィ薬局西福原,312029,鳥取県,米子市,35.444672,133.340744,0859-36-2131,0859-36-2132,683-0805,米子市西福原4-9-50,月・火・木・金9:00~18:30 水9:00~17:00土9:00~16:00,有,0859-36-2131,
ウェルネス薬局角盤店,312029,鳥取県,米子市,35.435234,133.330414,0859-31-6122,0859-31-6121,683-0812,米子市角盤町3-84,月~金9:00~18:30土9:00~17:30,無,,
かくばんちょう薬局,312029,鳥取県,米子市,35.435905,133.329575,0859-30-3358,0859-30-3732,683-0812,米子市角盤町3-131,月~水・金8:30~18:00                  木8:30~16:30                   土8:30~12:30,有,0859-30-3358,
ぎほう薬局,312029,鳥取県,米子市,35.436775,133.328491,0859-57-5666,0859-57-2702,683-0812,米子市角盤町4-29-1,月~水・金 8:30~18:00                    木8:30~16:30                          土8:30~12:30,有,0859-57-5666,
ロ-リエ薬局角盤店,312029,鳥取県,米子市,35.437996,133.32695,0859-21-9012,0859-21-9013,683-0812,米子市角盤町4-99,月・火・木・金8:30~18:30                   水8:30~16:30                        土8:30~12:30,有,0859-21-9012,
薬局いわがき,312029,鳥取県,米子市,35.429916,133.335205,0859-32-6061,0859-34-4008,683-0812,米子市角盤町1-42,月・火・金10:00~17:00木10:00~16:00,無,,
桜調剤薬局,312029,鳥取県,米子市,35.430519,133.329803,0859-21-5102,0859-21-5103,683-0816,米子市西倉吉町69,月・火・木・金7:00~18:00                  水・土7:00~15:00,有,0859-21-5102,
共創未来 米子中町薬局,312029,鳥取県,米子市,35.430325,133.329025,0859-35-4761,0859-35-9523,683-0822,米子市中町83,月~金9:00~18:30                    土9:00~13:00,有,0859-35-4761,
恵仁会薬局,312029,鳥取県,米子市,35.427753,133.328125,0859-22-9588,0859-35-4340,683-0823,米子市加茂町2-219,月~金8:30~17:00,無,,
あい調剤薬局,312029,鳥取県,米子市,35.443943,133.320374,0859-38-0810,0859-38-0820,683-0841,米子市上後藤2-3-6,月~水・金9:00~18:00                      木8:30~16:30                        土9:00~17:00,無,,
すみよしファミリ-薬局,312029,鳥取県,米子市,35.447742,133.314377,0859-21-7580,0859-21-7581,683-0841,米子市上後藤7-1-57,月・火・木・金9:00~18:00                     水・土9:00~17:00,有,0859-21-7580(転送),
後藤ヶ丘薬局,312029,鳥取県,米子市,35.442745,133.321228,0859-21-8114,0859-21-8115,683-0841,米子市上後藤1-8-28,月~水・金8:30~18:00木・土8:30~12:00,無,,
リブ調剤薬局,312029,鳥取県,米子市,35.444347,133.311584,0859-21-1871,0859-21-1872,683-0845,米子市旗ヶ崎5-16-14,月~金8:30~18:30 土8:30~13:00,有,090-7694-9948,
ほしぞら薬局,312029,鳥取県,米子市,35.441216,133.302826,0859-29-5600,0859-29-5601,683-0846,米子市安倍347-2,月~水・金9:00~13:00/14:00~18:30                            土9:00~12:00/13:00~17:00                    木・日・祝は休み,有,080-2022-7702,
ロ-リエ薬局安倍店,312029,鳥取県,米子市,35.447357,133.305359,0859-21-5534,0859-21-5535,683-0846,米子市安倍526-3,月・火・水・金9:00~19:00 木9:00~18:30土9:00~14:00,無,,
長谷川薬局,312029,鳥取県,米子市,35.471611,133.297409,0859-48-1077,0859-48-1088,683-0851,米子市夜見町3023-29,月・火・木・金8:30~18:30水8:30~16:30土8:30~16:00,有,0859-48-1066,
共創未来ホスピタウン薬局,312029,鳥取県,米子市,35.457626,133.311081,0859-29-8093,0859-24-5793,683-0852,米子市河崎574-1,月~金9:00~18:00                        土9:00~13:00,有,0859-29-8093,
かも調剤薬局,312029,鳥取県,米子市,35.455696,133.319458,0859-30-0888,0859-30-0889,683-0853,米子市両三柳1890-2,月~金8:45~18:00                    土9:00~12:30,有,0859-30-0888,
みどり薬局,312029,鳥取県,米子市,35.455833,133.317871,0859-48-0248,0859-48-0236,683-0853,米子市両三柳3288-5,月~金8:30~18:00                    土9:00~13:00,有,080-6063-0296,
日本調剤 博愛前薬局,312029,鳥取県,米子市,35.455696,133.319458,0859-36-8510,0859-36-8515,683-0853,米子市両三柳1880,月~金8:30~18:00                       日9:00~13:00,有,070-4148-7667,
みずとり薬局,312029,鳥取県,米子市,35.446423,133.29245,0859-30-0840,0859-24-0457,683-0854,米子市彦名町1457-1,月~金8:30~17:30土8:30~12:30,有,080-3871-3131,
日本調剤とりだい薬局,312029,鳥取県,米子市,35.428909,133.324478,0859-23-6565,0859-23-6567,683-8504,米子市西町36-1,月~金8:30~19:00土8:30~13:00,有,090-3405-7916,
エスマイル薬局境港店,312045,鳥取県,境港市,35.539986,133.228622,0859-21-2205,0859-22-2206,684-0021,境港市馬場崎町177-3,月・火・水・金8:30~18:00木8:30~16:30土8:30~12:30,有,0859-21-2205,
なべや薬局明治町店,312045,鳥取県,境港市,35.543858,133.230164,0859-21-0400,0859-47-0789,684-0022,境港市明治町17-1,月・火・水・金9:00~18:00                木9:00~17:00                     土9:00~13:00,有,0859-21-0400,
對山堂薬局,312045,鳥取県,境港市,35.546001,133.230133,0859-42-2250,0859-42-6095,684-0025,境港市本町25-1,月~金8:00~19:00 土10:00~18:00,無,,
境中央薬局,312045,鳥取県,境港市,35.537807,133.232895,0859-42-5922,0859-42-5925,684-0033,境港市上道町3317,月・火・木・金9:00~18:30                水9:00~17:00                   土9:00~13:00,無,,
ナガイ薬局境港店,312045,鳥取県,境港市,35.537495,133.223328,0859-42-5058,0859-42-5078,684-0061,境港市米川町286,月~金9:00~19:00                     土10:00~18:00,無,,
増谷薬局蓮池店,312045,鳥取県,境港市,35.54018,133.22316,0859-47-0325,0859-47-0322,684-0062,境港市蓮池町102,月~金8:30~18:30 土8:30~13:00,有,090-2095-8921,
外江薬局,312045,鳥取県,境港市,35.525829,133.212601,0859-21-7755,0859-21-7788,684-0071,境港市外江町2275-1,月火水金8:30~18:00木8:30~17:30土8:30~12:30,有,0859-21-7755,
徳吉薬局しかの,312010,鳥取県,鳥取市,35.458935,134.062576,0857-84-1201,0857-84-1202,689-0405,鳥取市鹿野町鹿野1092-1,月~水・金8:30~18:30                    木8:30~16:30                        土8:30~13:00,有,0857-84-1201,
