施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
カメイ調剤薬局あおば通店,041017,宮城県,仙台市青葉区,38.260742,140.877243,022-302-6450,022-302-6451,980-0021,仙台市青葉区中央2-2-5 1階,月~金9:00~19:00土9:00~17:00,有,080-8607-1440,
仙台朝市薬局,041017,宮城県,仙台市青葉区,38.258282,140.877808,022-223-8762,022-268-4665,980-0021,仙台市青葉区中央4-4-2丸寿ビル1階,8:30~18:00,有,090-6684-8762,
なの花薬局青葉中央店,041017,宮城県,仙台市青葉区,38.257923,140.877701,022-716-7314,022-716-7415,980-0021,仙台市青葉区中央4-4-8,月~金9:00~18:00土9:00~13:00,無,,
なの花薬局エスパル仙台店,041017,宮城県,仙台市青葉区,38.260338,140.881699,022-290-9155,022-290-9151,980-0021,仙台市青葉区中央1-1-1 エスパル仙台東館4F,月-金 10:00-19:30土日祝10:00-18:30,有,022-290-9155,
日本調剤広瀬通薬局,041017,宮城県,仙台市青葉区,38.262741,140.875656,022-796-9793,022-796-9794,980-0021,仙台市青葉区中央2-10-20-1F,月水木金 8:45-19:00火 8:45-20:00 土 8:45-17:30,有,080-9970-7725,
ファ-コス薬局広瀬通り,041017,宮城県,仙台市青葉区,38.262817,140.877441,022-227-4944,022-222-5391,980-0021,仙台市青葉区中央2-11-23,月、9:00-17:30火-金、9:00-19:00土、9:00-14:00,有,022-227-4944,
日本調剤桜井薬局,041017,宮城県,仙台市青葉区,38.261326,140.876175,022-222-4630,022-222-3412,980-0021,仙台市青葉区中央2-5-10 桜井薬局ビル1階,月-金 9:00-19:00 土 9:00-18:00,有,080-7754-7459,
ヤマザワ調剤薬局二番町店,041017,宮城県,仙台市青葉区,38.2621,140.875,022-395-7125,022-265-5610,980-0021,仙台市青葉区中央2-8-24,月・火・木・金:9:00~18:00水・土:9:00~12:00,無,,
フロンティア薬局青葉りんご店,041017,宮城県,仙台市青葉区,38.261868,140.875671,022-398-4830,022-398-4831,980-0021,仙台市青葉区中央2-8-32 生活文化ビル1階,月-土 9:00-18:00,有,080-4325-3907,
さくら調剤薬局中央店,041017,宮城県,仙台市青葉区,38.260532,140.878693,022-713-7750,022-713-7751,980-0021,仙台市青葉区中央3-1-22エキニア青葉通りビル1階,月9:30~18:30火~金9:00~18:00 土9:00~18:00 ,有,080-2847-3657,
アイカ薬局,041017,宮城県,仙台市青葉区,38.251869,140.88089,022-393-6330,022-393-6329,980-0022,仙台市青葉区五橋2-1-17 CubeAzure 2階,月~水・金・土9:00~18:30木9:00~17:30,無,,
さくら薬局仙台五橋店,041017,宮城県,仙台市青葉区,38.252335,140.880966,022-266-6247,022-281-8048,980-0022,仙台市青葉区五橋2-1-11 1階,月-水、金曜日 9:00-17:00木曜日 9:00-18:00土曜日 9:00-13:00,無,,
アイセイ薬局一番町南店,041017,宮城県,仙台市青葉区,38.255154,140.875793,022-217-6707,022-721-7073,980-0023,仙台市青葉区北目町3-9一番町南診療所ビル1階,月、火、木、金8:00-17:00水8:00-16:00土8:00-12:00,有,022-217-6707,
ひかり薬局宮城野,,,,38.256115,140.897995,022-256-0021,022-256-0030,980-0045,仙台市宮城野区宮城野1-23-25,月8:30~19:00火~金8:30~18:00土8:30~17:00,無,,郵便番号
明日可薬局,041017,宮城県,仙台市青葉区,38.270355,140.862015,022-225-7372,022-225-7782,980-0801,仙台市青葉区木町通1-8-15木町通オフィスビル1階,9:00~17:30,有,090-2366-0742,
共創未来ふれあい薬局,041017,宮城県,仙台市青葉区,38.269302,140.863434,022-265-2122,022-265-2132,980-0801,仙台市青葉区木町通1-5-17,月、水~金:9:00~18:30火:9:00~17:30土:9:00~12:00  日:9:30-18:30,無,,
マリ-ン調剤薬局木町通店,041017,宮城県,仙台市青葉区,38.269333,140.865356,022-266-4004,022-266-4005,980-0801,仙台市青葉区木町通1-6-32,月-金9:00-18:00 土9:00-13:00,有,070-1302-2063,
共創未来木町薬局,041017,宮城県,仙台市青葉区,38.270111,140.863174,022-722-0788,022-722-0766,980-0801,仙台市青葉区木町通1-7-17-1F,月-金9:00-18:00 土11:00-16:00,有,080-1694-1261,
日本調剤東北大前薬局,041017,宮城県,仙台市青葉区,38.270855,140.861984,022-722-1822,022-722-1866,980-0801,仙台市青葉区木町通1-8-21,月-金9:00-19:00 土9:00-13:00,有,080-2064-2248,
救済堂薬局大学病院前店,041017,宮城県,仙台市青葉区,38.27095,140.862839,022-217-9910,022-217-9920,980-0801,仙台市青葉区木町通1-8-28,月~金 9:00から18:00土9:00から13:00,有,022-217-9910,
おり-ぶ薬局二日町店,041017,宮城県,仙台市青葉区,38.270233,140.86734,022-302-7913,022-302-7923,980-0802,仙台市青葉区二日町10-31Area二日町101,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,無,,
調剤薬局ツルハドラッグ仙台二日町店,041017,宮城県,仙台市青葉区,38.271824,140.867569,0223-748-7902,022-748-7902,980-0802,仙台市青葉区二日町18番20,平日9:00~13:00、14:00~20:00  土日祝9:00~13:00、14:00~17:00,有,080-5020-9959,
明日可薬局二日町,041017,宮城県,仙台市青葉区,38.269455,140.867783,022-226-8551,022-226-8552,980-0802,仙台市青葉区二日町6-17,月~金9:00~17:00土12:00~15:00,有,022-226-8551,
イオン薬局仙台晩翠通店 ,041017,宮城県,仙台市青葉区,38.269806,140.865799,022-796-8977,022-796-8978,980-0802,仙台市青葉区二日町9-23-1号 2階,月~金 9:00-13:00、14:00-19:00土 8:30-13:00,有,080-7046-3308,
アイン薬局青葉店,041017,宮城県,仙台市青葉区,38.262501,140.867874,022-716-3772,022-716-3781,980-0803,仙台市青葉区国分町2-3-11 1階,月-金9:00~18:00土9:00~12:00,有,022-716-3772,
ひかり薬局広瀬通り,041017,宮城県,仙台市青葉区,38.26202,140.868393,022-216-6416,022-216-6417,980-0803,仙台市青葉区国分町2-3-2,月8:30~17:30/火8:30~17:30/水8:30~17:30/木8:30~17:30/金8:30~17:30/土9:00~13:00,有,022-216-6416,
すず薬局仙台パ-クビル店,041017,宮城県,仙台市青葉区,38.266644,140.869644,022-398-8870,022-398-8871,980-0803,仙台市青葉区国分町3-6-1 仙台パ-クビル1F,月~金9:00~17:30土9:00~13:30,有,090-5596-8819,
定禅寺トラスト薬局,041017,宮城県,仙台市青葉区,38.265404,140.868561,022-265-1411,022-265-1412,980-0803,仙台市青葉区国分町2-14-25-1F,月火木金 9:00~18:00水:00~17:00 土 9:00~13:00,有,080-9258-3782,
ヤマザワ調剤薬局晩翠通店,041017,宮城県,仙台市青葉区,38.262695,140.867813,022-722-2277,022-722-2278,980-0803,仙台市青葉区国分町2-3-13,月-金9:00-18:00 土9:00-12:00,有,090-8254-7699,
薬の杜ふぁるま明日可薬局,041017,宮城県,仙台市青葉区,38.25948,140.870407,022-797-7323,022-797-7326,980-0804,仙台市青葉区大町1-1-5-2F,月~金9:00~18:00土12:00~17:00,有,090-2366-0742,
すず薬局大町店,041017,宮城県,仙台市青葉区,38.260937,140.864288,022-748-7351,022-748-7352,980-0804,仙台市青葉区大町2-15-24,月-金9:00-18:00土9:00-13:00日・祝休み,有,022-748-7351,
リフレ薬局大町店,041017,宮城県,仙台市青葉区,38.259415,140.870071,022-212-6266,022-212-6267,980-0804,仙台市青葉区大町1-1-8第3青葉ビル3階,月~木9:30~18:30金9:00~17:00 土9:30~12:30,有,080-4106-7872,
薬局ネロリ,041017,宮城県,仙台市青葉区,38.265423,140.870346,022-796-2720,022-796-2719,980-0811,仙台市青葉区一番町4-10-19assess仙台一番町ビル302,月火木9:15-18:00 水9:30-19:00 金9:30-17:00 土9:15-13:00,有,022-796-2720(転送),
マリ-ン調剤薬局トラストシティ店,041017,宮城県,仙台市青葉区,38.256203,140.876556,022-722-2120,022-722-2122,980-0811,仙台市青葉区一番町1-9-1仙台トラストタワ-3F,月-金 9:30-19:00水 9:30~18:30 土9:30-13:30,有,022-722-2120,
アイン薬局一番町店,041017,宮城県,仙台市青葉区,38.259476,140.873077,022-722-7664,022-722-7665,980-0811,仙台市青葉区一番町2-4-19シリウス2F,月-水、金 9:00-20:00 木 9:30-19:00 土 9:00-19:00,有,022-722-7664,
マリ-ン調剤薬局一番町店,041017,宮城県,仙台市青葉区,38.26091,140.871948,022-222-2255,022-222-4405,980-0811,仙台市青葉区一番町3-5-16,月-金9:30-19:00 土9:30-13:30,有,022-222-5552,
薬局ナチュラル・メディクス,041017,宮城県,仙台市青葉区,38.260967,140.874222,022-398-3487,022-398-3488,980-0811,仙台市青葉区一番町3-6-1-404,月~金 8:30~18:30 土 8:30~13:00,有,070-5595-7147,
カメイ調剤薬局米ヶ袋店,041017,宮城県,仙台市青葉区,38.250259,140.872299,022-263-0805,022-263-0809,980-0813,仙台市青葉区米ヶ袋2-2-53,"月,火,木,金9:00~18:00、水9:00~17:00、土9:00~13:00",有,080-2848-3964,
ひかり薬局春日町,041017,宮城県,仙台市青葉区,38.267056,140.864059,022-265-3551,022-265-3552,980-0821,仙台市青葉区春日町10-28スペリオ-レPIステ-ジVIII1F,月・火・木・金8:30-18:00、水8:30-17:30、土8:30-13:00,有,022-265-3551,
リフレ薬局,041017,宮城県,仙台市青葉区,38.261776,140.867065,022-714-1888,022-714-2444,980-0822,仙台市青葉区立町1-23,月~金9:00~18:00土9:00~14:00 ,有,080-4106-7865,
ホ-プ薬局支倉店,041017,宮城県,仙台市青葉区,38.266331,140.8629,022-395-9768,022-395-9769,980-0824,仙台市青葉区支倉町1-31支倉メディカルビル1階1階,月、火、木、金 9:00~18:00  水、土 9:00~13:00,有,022-395-9768時間外転送電話,
ひかり薬局 大学病院前調剤センタ-,041017,宮城県,仙台市青葉区,38.27079,140.861404,022-214-3711,022-214-3712,980-0824,仙台市青葉区支倉町4-34,月8:30~18:00/火8:30~18:00/水8:30~18:00/木8:30~18:00/金8:30~18:00/土9:00~13:00,無,,
青葉の杜薬局東北大病院前店,041017,宮城県,仙台市青葉区,38.270798,140.861526,022-216-7100,022-216-7115,980-0824,仙台市青葉区支倉町4-35,月-金9:00-18:30 土9:00-13:00,有,080-5316-4194,
ひかり薬局支倉,041017,宮城県,仙台市青葉区,38.270798,140.861526,022-397-6687,022-397-6695,980-0824,仙台市青葉区支倉町4-35,月~金9:00~18:00,有,022-397-6687,
調剤薬局ツルハドラッグ多賀城店,041017,宮城県,仙台市青葉区,38.290237,140.982864,022-389-2528,022-309-2268,980-0853,多賀城市高橋4-4-1,月-土8:30-19:00日祝10:00-19:00,無,,
ファ-コス薬局 はちまん,041017,宮城県,仙台市青葉区,38.272423,140.853333,022-234-6267,022-234-6534,980-0871,仙台市青葉区八幡2-10-14,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~17:00/金9:00~18:00/土9:00~13:00,有,022-234-6267,
八幡町薬局,041017,宮城県,仙台市青葉区,38.273727,140.849854,022-275-6681,022-275-6682,980-0871,仙台市青葉区八幡2-19-16 1F,月-金9:00-18:00 土9:00-13:00,有,080-4519-2522,
ひかり薬局八幡,041017,宮城県,仙台市青葉区,38.26952,140.845322,022-221-3094,022-393-4855,980-0871,仙台市青葉区八幡3-4-14-101,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~12:30,有,022-221-3094,
カリン薬局,041017,宮城県,仙台市青葉区,38.269875,140.84758,022-301-2141,022-301-2142,980-0871,仙台市青葉区八幡4-2-10-101,9:00~18:30,有,022-301-2141,
フロンティア薬局広瀬店,041017,宮城県,仙台市青葉区,38.270428,140.85643,022-723-1777,022-723-1778,980-0873,仙台市青葉区広瀬町4-8-1F,nan,有,022-723-1777転送,
エイブル調剤薬局,041017,宮城県,仙台市青葉区,38.262653,140.881424,022-723-6722,022-723-6723,980-6110,仙台市青葉区中央1-3-1アエル10階,月~金9:00~18:30土9:00~17:00,有,080-2846-6462,
イオン薬局仙台店,,,,38.260498,140.875809,022-221-0333,022-208-5691,981-0021,仙台市青葉区中央2-3-6,月-日9:00-21:00,有,090-3930-6477,郵便番号
調剤薬局ツルハドラッグ利府店,044067,宮城県,宮城郡利府町,38.330357,140.9758,022-349-1220,022-349-1220,981-0112,宮城郡利府字新大谷53-1,月~金9:30~13:30、14:30~18:30土・日・祝休み,無,,
ウジエ調剤薬局利府店,044067,宮城県,宮城郡利府町,38.331848,140.97699,022-767-8505,022-767-8506,981-0112,宮城郡利府町利府字新館2-1,月水金8:30-18:00、火8:30-19:30、木9:00-10:30、土8:30-13:30,有,080-3017-4366,
りふ調剤薬局,044067,宮城県,宮城郡利府町,38.325481,140.976593,022-781-6819,022-781-6820,981-0114,宮城郡利府町新中道2-5-8,月火水金9:00-18:00木8:30-16:30土9:00-16:00,有,090-9031-8932,
イオン薬局イオンスタイル新利府,044067,宮城県,宮城郡利府町,38.32262,140.972351,022-767-8420,022-767-8445,981-0114,宮城郡利府町新中道3-1-1,9:00~20:00,有,070-6964-3773,
アイン薬局利府店,044067,宮城県,宮城郡利府町,38.331928,140.970337,022-349-1225,022-349-1226,981-0124,宮城郡利府町沢乙東2-6,月-金9:00-18:00 土9:00-12:30,有,022-349-1225,
ヤマザワ調剤薬局利府店,044067,宮城県,宮城郡利府町,38.336147,140.972366,022-349-0311,022-349-0312,981-0132,宮城郡利府町花園1-218-4,月~水、金 8:30~18:00木、土 8:30~13:00,無,,
ヤマザワ調剤薬局仙塩利府病院前店,044067,宮城県,宮城郡利府町,38.339577,140.964584,022-352-8582,022-352-8583,981-0133,宮城郡利府町青葉台2-2-110,月-金9:00-18:00 土9:00-12:00,有,080-9639-7895,
マリ-ン調剤薬局仙塩利府病院前店,044067,宮城県,宮城郡利府町,38.341221,140.958893,022-767-8868,022-356-1210,981-0133,宮城郡利府町青葉台3-1-70,月~金 9:00~13:00,有,022-767-8868,
つばさ薬局松島店,044016,宮城県,宮城郡松島町,38.372082,141.063568,022-353-2990,022-355-1170,981-0213,宮城郡松島町松島字普賢堂5-5,月・火・水・金8:30-18:00木7:30-18:00 土8:30-12:30,有,022-353-2990,
まごころ調剤薬局松島店,044016,宮城県,宮城郡松島町,38.384682,141.069077,022-349-9127,022-349-9128,981-0215,宮城郡松島町高城字町62-3,月火水金 8:30-12:30 14:00-18:00木土 8:30-12:30,無,,
カメイ調剤薬局松島店,044016,宮城県,宮城郡松島町,38.378021,141.070023,022-353-8588,022-353-8590,981-0215,宮城郡松島町高城字浜1-68,月-金8:45-18:00 土8:45-14:00,有,090-8612-2472,
アイン薬局東松島店,042145,宮城県,東松島市,38.395298,141.174881,0225-86-1251,0225-86-1252,981-0301,東松島市牛網字新上江戸原27-2,月-水・金 9:00-18:00木    9:00-17:00土    9:00-12:30,有,0225-86-1251,
ファ-マライズ薬局のびるが丘店,042145,宮城県,東松島市,38.376354,141.14888,0225-86-2511,0225-86-2512,981-0416,東松島市野蒜ケ丘2-37-2ショッピングプラザ森の風内,月9:00~18:30/火9:00~18:30/水9:00~18:30/木9:00~18:00/金9:00~18:30/土9:00~16:00,有,070-4015-4914,
ひかり薬局野蒜ヶ丘,042145,宮城県,東松島市,38.378639,141.139084,0225-86-2520,0225-86-2521,981-0416,東松島市野蒜ヶ丘3-29-6,月-金 8:30-18:00 土 8:30-12:30,有,080-9013-2009,
みっと調剤薬局,042145,宮城県,東松島市,38.43224,141.258255,0225-83-7806,0225-83-7855,981-0501,東松島市赤井字台53-1,月~金 9:00~18:00 土 9:00~14:00,有,0225-83-7806,
ウジエ調剤薬局矢本店,042145,宮城県,東松島市,38.431885,141.253616,0225-84-3053,0225-84-3076,981-0501,東松島市赤井字八反谷地103-1,月・火・木・金:9:00~18:00、水・土:9:00~13:00,有,080-3025-0071,
ウジエ調剤薬局赤井駅前店,042145,宮城県,東松島市,38.430038,141.237885,0225-84-2911,0225-84-2912,981-0501,東松島市赤井川字川前一9-3,月・水・木・金 8:30~12:30、13:30~17:30火・土 8:30~12:30,有,080-3021-7245,
ひかり薬局 矢本,042145,宮城県,東松島市,38.427467,141.212143,0225-83-5077,0225-83-5067,981-0503,東松島市矢本字大溜31-1,月9:00~18:30/火9:00~18:00/水9:00~18:00/木9:00~18:30/金9:00~18:30/土9:00~18:00,有,0225-83-5077,
フロンティア薬局矢本店,042145,宮城県,東松島市,38.427467,141.212143,0225-90-3908,0225-90-3909,981-0503,東松島市矢本字大溜32-1,月~金8:30~18:00 土8:30~16:00,有,0225-90-3908,
ひまわり調剤薬局,042145,宮城県,東松島市,38.421047,141.219345,0225-83-8075,0225-83-8076,981-0503,東松島市矢本字南浦30,"月火木金8:30-12:30,14:00-18:00水8:00-16:00 土8:00-13:00",有,080-9635-8138,
ツルハドラッグイオンタウン矢本調剤薬局,042145,宮城県,東松島市,38.429264,141.200058,0225-82-1268,0225-82-1268,981-0504,東松島市小松字谷地208他,月9:00~18:00/火9:00~18:00/水9:00~18:00/金9:00~18:00/土9:00~18:00,有,070-4799-3404,
こぐま薬局,042145,宮城県,東松島市,38.432014,141.204346,0225-82-3943,0225-82-3944,981-0504,東松島市小松時若草7-12,月~金8:30~18:00土8:30~12:00日・祝休み,有,090-1067-7022,
マリ-ン調剤薬局角田店,,,,37.97485,140.78624,0224-61-2070,0224-61-2071,981-0515,角田市角田字田町128-2,月-金8時30分から17時30分土9時から13時,有,070-1272-8152,郵便番号
日本調剤木町通薬局,,,,38.270607,140.861923,022-217-6672,022-217-6675,981-0801,仙台市青葉区木町通1-8-18,月~金 9:00~18:00 土 9:00~14:00,有,080-1003-9060,郵便番号
旭ケ丘トラスト薬局,041017,宮城県,仙台市青葉区,38.295856,140.885284,022-301-8830,022-301-8870,981-0904,仙台市青葉区旭ケ丘3-26-21-1F,月・木・金 8:30~18:00 火 8:30~19:00水 9:30~17:30土 8:30-13:30,有,080-2820-9238,
エムツ-調剤薬局旭ケ丘店,041017,宮城県,仙台市青葉区,38.297443,140.888107,022-341-8570,022-341-8571,981-0904,仙台市青葉区旭ケ丘4-1-1,月、火、木、金 9:00~18:00水 9:00~17:00土 9:00~13:00,有,022-341-8570,
カメイ調剤やよい薬局,041017,宮城県,仙台市青葉区,38.297523,140.884857,022-301-2789,022-301-2863,981-0904,仙台市青葉区旭ヶ丘4-35-26,月~水・金9:00~19:00木9:00~17:00土9:00~13:00日・祝休,有,070-3992-1280,
ひかり薬局高松,041017,宮城県,仙台市青葉区,38.279533,140.889923,022-234-6116,022-341-0032,981-0907,仙台市青葉区高松2-11-76,月~木 9:00~18:00土 9:00~15:45,有,022-234-6116,
カメイ調剤薬局台原店,041017,宮城県,仙台市青葉区,38.283985,140.874283,022-727-2861,022-727-2862,981-0911,仙台市青葉区台原1-10-10,月~金9:00~18:00土9:00~13:00,有,090-9425-7215,
仙台調剤台原店,041017,宮城県,仙台市青葉区,38.283947,140.874374,022-727-1466,022-727-1488,981-0911,仙台市青葉区台原1-10-11,月~金 9:00~18:30土 9:00~12:00,有,022-727-1466,
日本調剤台原薬局,041017,宮城県,仙台市青葉区,38.283852,140.874573,022-727-1866,022-727-1865,981-0911,仙台市青葉区台原1-10-13,月~金 9:00~18:00 土 9:00~13:00,有,090-6793-2469,
ひかり薬局台原,041017,宮城県,仙台市青葉区,38.283947,140.874374,022-233-3722,022-233-3856,981-0911,仙台市青葉区台原一丁目10-11,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,022-233-3722,
アイン薬局台原店,041017,宮城県,仙台市青葉区,38.282257,140.874496,022-727-1628,022-718-6022,981-0911,仙台市青葉区台原店4-2-30,月-金8:30-17:30  土9:00-12:00,有,022-727-1628,
青葉の杜薬局北仙台店,041017,宮城県,仙台市青葉区,38.279354,140.868332,022-727-7020,022-727-7021,981-0913,仙台市青葉区昭和町2-21 なかビル1階,月~金9:00~18:00 土9:00~13:00,有,090-8166-6613,
カメイ調剤ひまわり薬局,041017,宮城県,仙台市青葉区,38.279823,140.869461,022-727-6288,022-727-6289,981-0913,仙台市青葉区昭和町4-3,月-金9:00-18:30、土9:00-16:00,有,090-9423-3158,
調剤薬局ツルハドラッグ北仙台駅前店,041017,宮城県,仙台市青葉区,38.281891,140.868225,022-346-7988,022-346-7988,981-0913,仙台市青葉区昭和町6-10,月~金9:30~13:30、14:30~18:30,有,070-7405-2209,
きずな薬局東勝山,041017,宮城県,仙台市青葉区,38.298664,140.86618,022-342-4866,022-342-4867,981-0923,仙台市青葉区東勝山3-14-10,月火水金 9:00-18:30木 9:00-17:00土 9:00-13:00,有,070-2032-9470,
リフレ薬局柏木店,041017,宮城県,仙台市青葉区,38.273983,140.854752,022-727-1371,022-727-1372,981-0933,仙台市青葉区柏木2-6-3,月火木金土9:30~18:00水9:30~20:00,有,090-6683-2445,
ティアレ調剤薬局,041017,宮城県,仙台市青葉区,38.275467,140.863235,022-341-3116,022-341-3118,981-0933,仙台市青葉区柏木7-1-28,月・火・水・金9:30~18:30木9:30~12:00土9:00~14:30,有,080-5743-9857,
三条町薬局,041017,宮城県,仙台市青葉区,38.281429,140.852524,022-234-8911,022-234-8912,981-0935,仙台市青葉区三条町12-7 河東田BLD101,月~金9:00~18:00土9:00~13:00,無,,
貝ヶ森薬局,041017,宮城県,仙台市青葉区,38.28479,140.844269,022-347-3860,022-347-3861,981-0942,仙台市青葉区貝ヶ森6-16-1,月.火.水.金 9:00-18:00木 9:00-17:00土 9:00-13:00,有,090-2841-8297,
ひかり薬局国見,041017,宮城県,仙台市青葉区,38.278629,140.845062,022-276-9231,022-276-9232,981-0943,仙台市青葉区国見1-16-10,月~金 9:00~18:00,無,,
調剤薬局ツルハドラッグ仙台中山店,041017,宮城県,仙台市青葉区,38.295868,140.835419,022-346-8778,022-346-8778,981-0952,仙台市青葉区中山7丁目2-30,月9:30~13:30、14:30~18:30/火9:30~13:30、14:30~18:30/水9:30~13:30、14:30~18:30/木9:30~13:30、14:30~18:30/金9:30~13:30、14:30~18:30/土9:30~13:30,無,,
中山ヘルスマ-ト薬局,041017,宮城県,仙台市青葉区,38.298943,140.83252,022-341-5531,022-341-5535,981-0952,仙台市青葉区中山8-1-7,月-金 9:00-18-00土9:00-12:00,有,080-3338-5796,
アクア調剤薬局,041017,宮城県,仙台市青葉区,38.287792,140.843079,022-303-1505,022-303-1506,981-0952,仙台市青葉区中山2-26-24,月、火、木、金8:30-17:30水7:30-15:30  土9:00-13:00,有,080-1694-7606,
すみれ調剤薬局,041017,宮城県,仙台市青葉区,38.305462,140.845764,022-303-2188,022-303-2187,981-0961,仙台市青葉区桜ヶ丘7-22-7,月火金8時-18時、水木8時-16時、土8時-12時30分,有,090-8423-9597,
調剤薬局ツルハドラッグ荒巻本沢店,041017,宮城県,仙台市青葉区,38.289207,140.85051,022-343-7636,022-343-7636,981-0966,仙台市青葉区荒巻本沢1丁目17-5,月9:30~18:30/火9:30~18:30/水9:30~18:30/木9:30~18:30/金9:30~18:30/土9:30~13:30,有,080-3337-8974,
たかまつ薬局,,,,38.278976,140.889252,022-276-1884,022-276-9006,981-0907,仙台市青葉区高松1-16-2,月~金:9時-18時  土:9時-16時,有,080-2814-7876,郵便番号
まんまる薬局,041041,宮城県,仙台市太白区,38.19025,140.911514,022-797-0151,022-797-0152,981-1101,仙台市太白区四郎丸字神明29-11,8:45~12:45、14:30~18:30,有,022-797-0151,
リフレ薬局四郎丸店,041041,宮城県,仙台市太白区,38.193035,140.911957,022-741-5777,022-741-2666,981-1101,仙台市太白区四郎丸字吹上28-38サニ-フラット460-101,月、火、木、金9:00-18:00水9:00-17:00土9:00-13:00,有,080-4106-7868,
フロンティア薬局四郎丸店,041041,宮城県,仙台市太白区,38.192673,140.915115,022-242-6751,022-397-6077,981-1101,仙台市太白区四郎丸字吹上69-1,月、火、木、金9:00-19:00水9:00-18:00 土9:00-14:00,有,070-3835-2887,
