施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FormURL,連絡先_郵便番号,連絡先_住所,緊急避妊に係る診療が可能な産婦人科医療機関等_産科、婦人科又は産婦人科の標榜の有無,緊急避妊に係る診療が可能な産婦人科医療機関等_医療機関における緊急避妊にかかる対面診療への対応可能時間帯,緊急避妊に係る診療が可能な産婦人科医療機関等_常時の緊急避妊薬の在庫の有無,エラー
"産科婦人科
すがのウィメンズクリニック",442054,大分県,佐伯市,32.960064,131.86972,0973-23-3131,http://www.sugano-clinic.jp,876-0047,大分県佐伯市鶴岡西町2丁目113番地,あり,月・火・木・金 9:00-12:30,"16:00-17:30
あり",URL(リンク切れ)
西田病院,442054,大分県,佐伯市,32.958889,131.864151,0972-22-0180,http://www.nisida-med.jp/,876-0047,大分県佐伯市鶴岡西町2丁目266番地,あり,"平日 8:30-17:00(受付時間)
土曜 8:30-11:30(受付時間)",あり,
ひなた女性クリニック,442054,大分県,佐伯市,32.95591,131.889435,0972-20-3322,http://hinata.oita.jp/,876-0836,大分県佐伯市西谷町1-27,あり,"平日、土曜 8:30-18:00
不定期の休診日あり、来院前要電話",あり,
さくら産婦人科医院,442062,大分県,臼杵市,33.108906,131.779053,0972-63-4103,-,875-0062,大分県臼杵市大字野田278番地,あり,常に対応可能,あり,URL(リンク切れ)
くりやまレディ-スクリニック,442100,大分県,杵築市,33.41885,131.622192,0978-66-1177,http://kuriyama-ladiesclinic.com/,873-0001,大分県杵築市杵築861番地12,あり,"月・火・水・金 9:00-12:30
14:00-18:00
木曜 9:00-12:30
土曜 9:00-14:00",あり,
"医療法人愛一歩会
みやうちウィメンズクリニック",442100,大分県,杵築市,33.420071,131.623337,0978-66-4103,http://www.mw-clinic.jp/,873-0001,大分県杵築市大字杵築字北浜665番地501,あり,"月・火・金・土 9:00-18:00
木 9:00-12:00",あり,
宇佐レディ-スクリニック,442119,大分県,宇佐市,33.527084,131.345444,0978-33-3700,-,879-0454,大分県宇佐市大字法鏡寺字川上336番地の1,あり,"月・水・金 8:30-17:00
火・土 8:30-12:00",あり,URL(リンク切れ)
"医療法人大神会
佐藤レディ-スクリニック",442119,大分県,宇佐市,33.532234,131.349274,0978-32-3300,http://www.satolc.jp/,879-0453,大分県宇佐市大字上田1060番地2,あり,"月~水 9:00-12:00 14:00-17:30
木~土 9:00-12:00",あり,
レディ-スクリニック松本醫院,442119,大分県,宇佐市,33.56773,131.368439,0978-38-7171,-,872-0042,大分県宇佐市貴船町1-32,あり,"平日 9:00-17:30
土曜 9:00-13:30",あり,URL(リンク切れ)
佐藤産婦人科医院,442127,大分県,豊後大野市,32.971745,131.581711,0974-22-4103,-,879-7141,大分県豊後大野市三重町秋葉1248番地,あり,"平日 9:00-17:00 水曜のみ9:00-12:00
土曜 9:00-17:00",あり,URL(リンク切れ)
医療法人友光会 友成医院,444626,大分県,玖珠郡玖珠町,33.280106,131.148087,0973-72-0330,-,879-4413,大分県玖珠郡玖珠町大字塚脇128-2,あり,"月・火・木・金 9:00-17:30
水 14:00-17:30
土 9:00-12:00",あり,URL(リンク切れ)
