施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FormURL,連絡先_郵便番号,連絡先_住所,緊急避妊に係る診療が可能な産婦人科医療機関等_産科、婦人科又は産婦人科の標榜の有無,緊急避妊に係る診療が可能な産婦人科医療機関等_医療機関における緊急避妊にかかる対面診療への対応可能時間帯,緊急避妊に係る診療が可能な産婦人科医療機関等_常時の緊急避妊薬の在庫の有無,エラー
医療法人若葉台クリニック,231150,愛知県,名古屋市名東区,35.180367,136.993912,052-777-2888,https://www.wakabadai-clinic.or.jp/,465-0015,愛知県名古屋市名東区若葉台502,有,"【平日】9:10~13:00、17:10~19:00 •水曜夕方休診
【土曜】9:10~13:00、14:30~16:00",有,
医療法人亜一会 あいこ女性クリニック,231150,愛知県,名古屋市名東区,35.175659,136.991089,052-777-8080,www.aiko-women.com,465-0091,愛知県名古屋市名東区よもぎ台二丁目904番地,有,"【月火水金】9:30~12:30、15:30~18:30
【木土】9:30~12:30",有,
くずやクリニック,231150,愛知県,名古屋市名東区,35.176239,137.013702,052-769-0007,https://www.kuzuya-cl.jp/,465-0024,愛知県名古屋市名東区本郷二丁目94-1 みふくビル2F,有,"【平日(月火木金)】8:45~12:30、16:40~19:30
【土】8:45~12:30",無,URL(リンク切れ)
産科婦人科 種村ウィメンズクリニック,231169,愛知県,名古屋市天白区,35.107563,136.958893,052-799-6121,https://www.drtanemura.com,468-0045,愛知県名古屋市天白区野並1丁目265番地,有,"【月金】9:00~12:00、17:00~19:00
【火木】9:00~12:00、14:00~16:00、17:00~19:00
【水土】9:00~12:00",有,
医療法人 医聖会 イルマ-レレディ-スクリニック,231169,愛知県,名古屋市天白区,35.117958,136.978271,052-801-5252,http://ilmare-lc.com/,468-0056,愛知県名古屋市天白区島田四丁目2904番地,有,"【月火木金】9:00~12:00、16:00~19:00
【水】9:00~12:00
【土】9:00~13:00",有,
おばた産婦人科クリニック,231169,愛知県,名古屋市天白区,35.115776,137.013474,052-875-7569,obata-sanfujinka.com,468-0013,愛知県名古屋市天白区荒池2丁目3306番地,有,"【平日】9:00~12:00、14:00~17:00
【土】8:45~13:00",有,
八事レディ-スクリニック,231169,愛知県,名古屋市天白区,35.132801,136.967636,052-834-1060,http://www.yagoto-lc.net/,468-0063,愛知県名古屋市天白区音聞山810,有,"平日 9:00~12:30 16:00~19:00
土曜日 9:00~12:30 木曜日 9:00~12:30 日曜日休診",有,
ココカラウィメンズクリニック,231029,愛知県,名古屋市東区,35.174473,136.908737,052-950-5077,https://cocokara-clinic.com,461-0001,愛知県名古屋市東区泉一丁目23番36号 NBN泉ビル4F,有,"【月金】10:00~13:30、15:30~19:00
【水木】10:00~13:30、15:30~18:30
【火土】10:00~13:30、PMなし",有,
おくむらレディスクリニック,231029,愛知県,名古屋市東区,35.177166,136.935638,052-935-0596,-,461-0034,愛知県名古屋市東区豊前町2丁目68番 山田ビル北館1F,有,"【月火木金】9:00~12:00、16:30~19:30
【水土】9:00~12:00",無,URL(リンク切れ)
平田レディ-スクリニック,231037,愛知県,名古屋市北区,35.206455,136.915817,052-914-7277,http://www.hiratalc.com,462-0034,愛知県名古屋市北区天道町2-34,有,"【月火金】9:00~12:30、16:30~19:30
【水土】9:00~12:30",有,
平竹クリニック,231037,愛知県,名古屋市北区,35.198391,136.908447,052-914-3240,https://www.hiratake.com/original9.htm/,462-0045,愛知県名古屋市北区敷島町48番地1,有,"【平日】9:30~12:00、16:30~18:00
【火木土】9:30~12:00 診察時間内",有,URL(リンク切れ)
なごや内科整形産婦人科,231037,愛知県,名古屋市北区,35.22683,136.925461,052-901-1313,-,462-0012,愛知県名古屋市北区楠4-137,有,"24時間365日対応可
閏年は24時間366日対応可",有,URL(リンク切れ)
山田医院,231037,愛知県,名古屋市北区,35.209652,136.910645,052-981-2033,yamada-iin-kitaku.com,462-0026,愛知県名古屋市北区萩野通二丁目10番地,有,"【平日 月火水金】9:00~12:00、16:30~19:00
【土】9:00~12:00",有,
大雄会ル-セントクリニック,231045,愛知県,名古屋市西区,35.175369,136.881287,052-569-6030,https://www.lucentclinic.com,451-6003,愛知県名古屋市西区牛島町6番1号 名古屋ル-セントタワ-3階,有,【平日】9:00~12:00、14:30~16:30,有,URL(リンク切れ)
庄内通レディ-スクリニック,231045,愛知県,名古屋市西区,35.204258,136.891571,052-522-3800,http://www.shounaidori-lc.com,451-0015,愛知県名古屋市西区香呑町6丁目50番地 ノ-ステラス庄内通1階,有,"【平日】9:00~12:00、15:00~18:00
【土】9:00~12:00",有,
医療法人 川合産婦人科,231045,愛知県,名古屋市西区,35.21563,136.890503,052-502-1501,http://kawai-sanfujinka.jp,452-0804,愛知県名古屋市西区坂井戸町191番地,有,"【午前】9時~12時まで
【午後】17時~19時まで 休診日:水日祝日.土曜午後",有,
むしかレディ-スクリニック,231045,愛知県,名古屋市西区,35.177937,136.889175,052-583-5556,http://www.mushika-ladiesclinic.com/,451-0043,愛知県名古屋市西区新道二丁目5番7号 中京メディカルビル2階,有,"【月火木金】9:00~12:00、15:30~18:30
【土】9:00~12:30",有,
キャッスルベルクリニック,231045,愛知県,名古屋市西区,35.199223,136.895172,052-529-1333,www.castlebell.jp,451-0021,愛知県名古屋市西区天塚町2-7,有,緊急であれば24時間対応,有,
堀産婦人科,231053,愛知県,名古屋市中村区,35.166279,136.86438,052-471-8900,-,453-0821,愛知県名古屋市中村区大宮町2-60,有,"【月火木金】9:00~13:00、16:00~19:00
【土】9:00~13:00 水は休診",有,URL(リンク切れ)
あさひレディ-スクリニック,231053,愛知県,名古屋市中村区,35.053757,137.013123,052-411-7890,asahi-lc.com,453-0065,愛知県愛知名古屋市中村区靖国町1-140,有,"【平日】9:00~12:30
【木・土】9:00~12:30",有,URL(リンク切れ)
山田産婦人科,231053,愛知県,名古屋市中村区,35.164177,136.845337,052-412-1771,-,453-0841,愛知県名古屋市中村区稲葉地町7-5,有,"【月火木金】9:00~12:00、16:00~19:00
【水土】9:00~12:00
外来にて診察時間のみ",有,URL(リンク切れ)
医療法人成田育成会 セントソフィアクリニック,231053,愛知県,名古屋市中村区,35.17075,136.883423,052-551-1595,http://www.st-sophia.jp,450-6019,愛知県名古屋市中村区名駅一丁目1番4号 JRセントラルタワ-ズ19階,有,"【月水金】8:30~19:00
【火木土】8:30~13:00",有,
レディ-スクリニックミュウ,231053,愛知県,名古屋市中村区,35.171276,136.88533,052-551-7111,http://www.lcmyu.com/,450-0002,愛知県名古屋市中村区名駅四丁目6番23号 第3堀内ビル13階,有,"【平日】10:00~13:00、16:30~19:00
【土】10:00~13:00",有,
かなくらレディスクリニック,231053,愛知県,名古屋市中村区,35.167583,136.889221,052-587-3111,-,450-0003,愛知県名古屋市中村区名駅南一丁目15-21 宇佐美名古屋ビル3階,有,"【月火木金】9:00~13:00、16:00~19:00
【土 第2.4.5】9:00~13:00",有,URL(リンク切れ)
かとうのりこレディ-スクリニック,231053,愛知県,名古屋市中村区,35.168598,136.886887,052-587-2888,https://katonoriko-lc.jp,450-0002,愛知県名古屋市中村区名駅四丁目26番25号 メイフィス名駅ビル3F,有,"【平日.月火水金】10:00~13:00、16:00~19:00
【木土】10:00~13:00",有,
Dr.MARI CLINIC 名古屋駅院,231053,愛知県,名古屋市中村区,35.17194,136.885712,052-551-8881,https://www.lady-plus.jp/,450-0002,愛知県名古屋市中村区名駅三丁目26番8号 KDX名古屋駅前ビル14階,有,"【月~土】10:00~19:00
【日】11:00~15:00",有,
ダイヤビルレディ-スクリニック,231053,愛知県,名古屋市中村区,35.173111,136.885117,052-561-1881,https://www.daiya-lc.jp,450-0002,愛知県名古屋市中村区名駅3-15-1 名古屋ダイヤビルディング2号館1階,有,"平日10:00~13:00、16:00~19:00
土曜日 9:00~13:00",有,
婦人科可世木クリニック,231061,愛知県,名古屋市中区,35.143688,136.90242,052-324-7701,https://www.kaseki-cl.com,460-0022,愛知県名古屋市中区金山一丁目14番9号 長谷川ビル8階,有,"【平日 月火水金】9:30~12:30、16:00~19:00
【土日】9:30~12:30 木祝日休",有,
山田シティクリニック,231061,愛知県,名古屋市中区,35.165134,136.901871,052-231-0782,yamadacityclinic.com,460-0008,愛知県名古屋市中区栄二丁目15-40,有,"【月火木金】10:00~13:00、16:00~18:30
【水土】10:00~13:00 日祝休み",有,URL(リンク切れ)
栄産婦人科,231061,愛知県,名古屋市中区,35.163227,136.914474,052-251-5066,https://sakaeo-g.com,460-0008,愛知県名古屋市中区栄五丁目22番22号,有,"【月~木】9:00~13:00、17:00~20:00
【金・土】9:00~13:00、17:00~19:00",有,
医療法人うたし会 クリニックロタ-ジェ,231061,愛知県,名古屋市中区,35.169121,136.905823,052-228-9265,http://lottage.com,460-0003,愛知県名古屋市中区錦三丁目24番24号 錦324ビル7F,有,"【平日】11:00~14:00、15:00~20:00
【水】11:00~14:00
【土】11:00~14:00、15:00~18:00 祝日不定休",有,
医療法人 芳栄会 飯田レディ-スクリニック,231061,愛知県,名古屋市中区,35.169617,136.92514,052-241-0512,https://iidalady.com,460-0007,愛知県名古屋市中区新栄三丁目2-1,有,"【月~水、金】9:00~12:30、15:30~18:30
【土】9:00~12:30",有,
まさはしレディスクリニック,231061,愛知県,名古屋市中区,35.167042,136.907883,052-263-1103,http://www.tmasahashi.com/,460-0008,愛知県名古屋市中区栄三丁目6番20号 辰晃ビルディング3階,有,"【月火金】10:00~13:00、15:30~19:00
【水】10:00~13:00 【木】15:30~19:00
【土】10:00~15:00",有,
マ-メイドクリニック栄,231061,愛知県,名古屋市中区,35.172966,136.907684,052-746-9977,mermaidlc.com,460-0003,愛知県名古屋市中区錦三丁目5番15号 パ-クウエストビル2階,有,"【月火】10:30~13:30
【木金】10:30~13:30、16:00~19:00
【土】15:00~19:00",有,
パ-クサイド栄クリニック,231061,愛知県,名古屋市中区,35.163906,136.908447,052-262-2030,https://www.parksideclinic-sakae.com,460-0008,愛知県名古屋市中区栄三丁目31番7号 大河内ビル 5階,有,"【平日(月水木金)】11:00~14:00、17:00~20:00
【土 祝日】11:00~14:00、15:00~19:00
【日】11:00~14:00、15:00~18:00",有,URL(リンク切れ)
ともこレディ-スクリニック,231061,愛知県,名古屋市中区,35.169239,136.904419,052-950-7777,http://www.tomoko-lc.com/i/,460-0003,愛知県名古屋市中区錦三丁目22番13号 栄町ビル西館4階,有,"【月火金】12:00~15:00、17:00~20:00
【土】12:00~15:00、17:00~19:00
【日】11:00~15:00",有,URL(リンク切れ)
すぎやまレディスクリニック,231061,愛知県,名古屋市中区,35.169373,136.909744,052-971-0930,http://www.sl-medical.gr.jp,460-0004,愛知県名古屋市中区新栄町1-3 日丸名古屋ビル3階,有,"【平日】9:00~12:30、14:00~16:00
【木土】9:00~12:30",無(院外処方箋),
クリニックフラウ栄,231061,愛知県,名古屋市中区,35.165493,136.907089,052-238-0039,http://www.clinic-frau-sakae.com,460-0008,愛知県名古屋市中区栄三丁目17-15 エフエックスビル3F,有,"【月火水金】9:30~13:00、14:30~18:30
【土】9:00~13:00、14:00~17:30
事前予約制",有,
グレイスベルクリニック,231061,愛知県,名古屋市中区,35.160191,136.903091,052-261-7777,https://www.gracebells.jp/,460-0011,愛知県名古屋市中区大須3-16-25,有,"【月火水金】9:00-12:30、17:00-19:30
【木土】9:00-12:30",有,
かとうせんとよレディスクリニック,231061,愛知県,名古屋市中区,35.144882,136.9021,052-339-0033,www.kato-sentoyo.jp,460-0022,愛知県名古屋市中区金山一丁目13番18号 ベルデ・マ-レ・ビル5階,有,【平日】9:00~12:30、16:00~19:00 【土】9:00~13:00,有,URL(リンク切れ)
おかだウィメンズクリニック,231061,愛知県,名古屋市中区,35.143017,136.898865,052-683-0018,https://okada-w.com,460-0024,愛知県名古屋市中区正木四丁目8番7号 れんが橘ビル3F,有,"【月火木金】10:30~12:30、15:30~18:00
【水土】10:30~12:30",有,
いくたウィメンズクリニック,231061,愛知県,名古屋市中区,35.165817,136.907654,052-263-1250,www.ikuta-w.com,460-0008,愛知県名古屋市中区栄三丁目15-27 名古屋プラザ3F,有,"【月火水金】10:00~12:30、15:00~18:00
【木土】10:00~12:30",有,
Dr.MARI CLINIC 栄院,231061,愛知県,名古屋市中区,35.167679,136.906891,052-261-1200,https://www.lady-plus.jp/,460-0008,愛知県名古屋市中区栄三丁目7番9号 新鏡栄ビル 3階,有,"【平日 月~土】10:00~19:00
【日】11:00~15:00 祝日不定休",有,
産婦人科柴田クリニック,231070,愛知県,名古屋市昭和区,35.146854,136.933823,052-851-2121,shibakuri.jp,466-0027,愛知県名古屋市昭和区阿由知通5-7,有,"【月火木金】9:00~12:00、17:00~19:00
【水土】9:00~12:00",有,
医療法人ごきそレディスクリニック,231070,愛知県,名古屋市昭和区,35.151012,136.933609,052-732-9733,http://www.gokiso-lc.com,466-0027,愛知県名古屋市昭和区阿由知通三丁目10番地,有,"【月水金】9:00~12:30、17:00~19:30
【火】9:00~12:30、16:00~19:00(予約のみ)
【土】9:00~12:30",有,
レディ-スビュ-ティクリニック ヤマテ,231070,愛知県,名古屋市昭和区,35.144398,136.964767,052-835-8989,lbc-yamate.com,466-0815,愛知県名古屋市昭和区山手通三丁目9番地の1 日興山手通ビル1階 A号室,有,"【平日】9:00~12:00、14:00~17:00
【第1、3土曜】9:00~12:00",有,
あさもとクリニック産婦人科,231070,愛知県,名古屋市昭和区,35.138344,136.941635,052-851-4111,-,466-0843,愛知県名古屋市昭和区菊園町4-30-1,有,"【平日】9:00~12:00、17:00~20:00(月水金)
【土】9:00~13:00",有,URL(リンク切れ)
産婦人科 水野クリニック,231088,愛知県,名古屋市瑞穂区,35.127579,136.934052,052-841-1234,http://nagpya-mizuno-sannhujinka.com,467-0816,愛知県名古屋市瑞穂区牧町2丁目11番地,有,"【月~土】9:00~12:00
【月火木金】18:00~20:00",有,URL(リンク切れ)
医療法人藤渓会 加藤外科産婦人科・乳腺クリニック,231088,愛知県,名古屋市瑞穂区,35.122292,136.947342,052-836-7953,http://www.kato-clinic.jp,467-0027,愛知県名古屋市瑞穂区田辺通5丁目8-2,有,※ 要電話確認,有,
医療法人寿実会ピュア-女性クリニック,231088,愛知県,名古屋市瑞穂区,35.127441,136.952499,052-837-0080,www.pure-jc.com,467-0042,愛知県名古屋市瑞穂区八勝通1丁目14番地2,有,"【月~土】8:45~12:00
【月火水金】15:45~18:00",有,
金山レディ-スクリニック,231096,愛知県,名古屋市熱田区,35.141369,136.900681,052-681-2241,http://klc.ne.jp/,456-0002,愛知県名古屋市熱田区金山町1-202 東和ビル6F,有,"【平日】10:00~19:00
【土】10:00~16:00
※ただし初診は受付終了30分前まで",有,
神宮前オレンジレディ-スクリニック,231096,愛知県,名古屋市熱田区,35.126251,136.912827,052-883-0777,https://www.orange-ladies.com/,456-0032,愛知県名古屋市熱田区三本松町18番4号ミュ-プラット神宮前4階,有,"月・火・木・金 9:15-13:00 15:00-18:45
土 9:15-13:00",有,
一社駅前こばやしレディ-スクリニック,231150,愛知県,名古屋市名東区,35.16803,136.99704,052-702-5884,https://issha-kladies.com/,465-0093,愛知県名古屋市名東区一社2丁目8番オオタ一社ビル2F,有,"平日(月・火・木・金) 9:00~12:00、16:00~19:00
土曜 9:00~13:00
水曜・日曜・祝日は対応しておりません",有,
光生会病院,232017,愛知県,豊橋市,34.763115,137.41481,0532-61-3166,http://www.koseikai-hp.or.jp/,440-0045,愛知県豊橋市吾妻町137,有,"平日 9:00~11:00
土 9:00~11:00
※ 第1.3.5火曜日は10:00まで",無,
パ-クベルクリニック,232017,愛知県,豊橋市,34.754646,137.388107,0532-56-0020,http://www.parkbell.jp/,440-0877,愛知県豊橋市南松山町153,有,緊急の場合は24時間対応可,有,
竹内産婦人科,232017,愛知県,豊橋市,34.767532,137.387421,0532-52-3453,http://www.takeuchi-art.jp,440-0892,愛知県豊橋市新本町23,有,"月火木金 9:00~12:00 14:00~18:00
水土 9:00~12:00",有,
医療法人輝 ジュンレディ-スクリニック豊橋,232017,愛知県,豊橋市,34.736244,137.396942,0532-38-0306,http://www.jun-lc.com,441-8105,愛知県豊橋市北山町61番地の3,有,終日可能,有,
医療法人小石マタニティクリニック,232017,愛知県,豊橋市,34.746979,137.396332,0532-66-1212,http://koishi.or.jp/,440-0858,愛知県豊橋市つつじが丘二丁目7-1,有,"平日(月火水金) 9:00~12:00 15:00~18:00
(木土) 9:00~12:00",有,URL(リンク切れ)
今泉産婦人科医院,232017,愛知県,豊橋市,34.75753,137.413437,0532-62-7173,http://www.imaizumi-san.com,440-0046,愛知県豊橋市仲ノ町112-3,有,"平日 8:30~12:00 14:00~18:30
土 8:30~12:00 14:00~17:00",有,
医療法人 中岡レディ-スクリニック,232017,愛知県,豊橋市,34.732994,137.41806,0532-63-5588,http://www.nakaoka-lc.com,440-0843,愛知県豊橋市東幸町字大山43番地の2,有,24時間対応可,有,
つつじが丘ウイメンズクリニック,232017,愛知県,豊橋市,34.748615,137.399078,0532-66-5550,http://www.t-w-c.jp,440-0858,愛知県豊橋市つつじが丘二丁目3番地10,有,"平日 9:00~12:00 15:00~18:00
土 9:00~12:00",有,
マミ-ロ-ズクリニック,232017,愛知県,豊橋市,34.763161,137.350449,0532-32-6585,http://www.mammyrose.net/,441-8006,愛知県豊橋市高洲町字森下1番地,あり,"(月火木金) 9:00~12:00 16:00~18:00
(水土) 9:30~12:00",有,
エンジェルベルホスピタル,232025,愛知県,岡崎市,34.972359,137.160767,0564-66-0050,http://www.angelbells.jp/,444-0067,愛知県岡崎市錦町5-1,有,緊急の場合は24時間対応可,有,
金山医院,232025,愛知県,岡崎市,34.912102,137.145844,0564-51-9106,https://www.kanayama-iin.com,444-0211,愛知県岡崎市野畑町字南郷中53,有,"火・金 10:30~12:00
※ 上記以外の曜日については要電話相談",有,
せきやクリニック,232025,愛知県,岡崎市,34.983181,137.163498,0564-26-0303,http://www.sekiyaclinic.com,444-2121,愛知県岡崎市鴨田町字広元247,有,"月・火・水・金 9:00~12:00 16:00~19:00
木・土 9:00~12:00",有,
岡崎産婦人科,232025,愛知県,岡崎市,34.981094,137.171478,0564-21-8191,-,444-2122,愛知県岡崎市鴨田本町9番地19,有,"月・火・木・金 9:00~11:30、15:00~17:30
土 9:00~11:30
※ 臨時休業有のため要事前電話",有,URL(リンク切れ)
おおはらマタニティクリニック,232025,愛知県,岡崎市,34.948986,137.193909,0564-21-1585,https://ohara-mc.com,444-0008,愛知県岡崎市洞町字西浦8番地1,有,"月・水・土 9:00~11:30
火・木・金 9:00~11:30 16:30~18:30",有,
医療法人一心会 加藤産婦人科,232025,愛知県,岡崎市,34.953587,137.16452,0564-21-3251,http://www.katohos.or.jp,444-0860,愛知県岡崎市明大寺本町1丁目7番地,有,"月・水・金 9:15~11:30 13:00~16:30
火 9:15~11:30
土 9:00~11:30",有,URL(リンク切れ)
田那村産婦人科,232025,愛知県,岡崎市,34.956795,137.163528,0564-23-8161,http://tana-san.byoinnavi.jp,444-0044,愛知県岡崎市康生通南2丁目23-5,有,"月・火・水・金 9:00~11:30 16:00~18:30
土 9:00~11:30 14:00~16:30",有,
たかレディ-スクリニック,232025,愛知県,岡崎市,34.909817,137.16391,0564-55-4103,http://takalc.com,444-0823,愛知県岡崎市上地1-5-8,有,"月・火・木・金 9:00~12:00 15:30~18:30
水・土 9:00~12:00",有,
トヨタ記念病院,232114,愛知県,豊田市,35.057915,137.177521,0565-28-0100,https://www.toyota-mh.jp/,471-8513,愛知県豊田市平和町1-1,有,緊急避妊の場合は24時間対応可,有,
