施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
ゾウさんのはな通り薬局,462012,鹿児島県,鹿児島市,31.585205,130.540512,099-214-8012,099-214-8013,890-0046,鹿児島市西田2-22-5,月・火・水・金9:00~18:30 木9:00~17:00土9:00~18:00,有,099-214-8012,
鹿児島中央薬局,462012,鹿児島県,鹿児島市,31.586622,130.545166,099-286-0787,099-250-6588,890-0046,鹿児島市西田1-5-15,月~金8:30~17:30土8:30~13:30,無,,
西田調剤薬局,462012,鹿児島県,鹿児島市,31.588726,130.543045,099-296-1010,099-296-1011,890-0046,鹿児島市西田1-17-2,月~金8:50~18:00土8:50~17:00,有,099-296-1010,
白男川薬局中央駅店,462012,鹿児島県,鹿児島市,31.585293,130.541565,099-255-7208,099-255-7209,890-0046,鹿児島市西田2-28-10,月・火・木・金・土9:00~18:30水9:00~17:30第2・4土9:00~14:00,無,,
ひいらぎ薬局,462012,鹿児島県,鹿児島市,31.580759,130.550232,099-296-1201,099-296-1204,890-0051,鹿児島市高麗町22-26 OnYourMark高麗1F,月・火・木・金8:15-18:00 水8:15-16:15 土8:15-12:15,有,099-296-1201,
ナポリ通り薬局,462012,鹿児島県,鹿児島市,31.582777,130.5466,099-213-1171,099-213-1172,890-0052,鹿児島市上之園町10-3-101,月~水・金9:00~18:00木9:00~17:00土9:00~14:00,無,,
ゆうゆう薬局甲南店,462012,鹿児島県,鹿児島市,31.580215,130.547073,099-250-5672,099-814-3701,890-0052,鹿児島市上之園町20-27-1F,月~金9:00~18:00土9:00~13:00,無,,
若葉薬局,462012,鹿児島県,鹿児島市,31.578724,130.543839,099-298-1103,099-298-1185,890-0052,鹿児島市上之園町34-20-102,月・火・水・金9:00~18:30木・土9:00~17:00,有,090-8356-2891,
上之園薬局,462012,鹿児島県,鹿児島市,31.580753,130.547409,099-210-5602,099-210-5603,890-0052,鹿児島市上之園町17-2,月-金9:00-19:00 土9:00-13:00,有,090-7976-6455,
れいめい薬局中央店,462012,鹿児島県,鹿児島市,31.585258,130.545212,099-208-5111,099-208-5110,890-0053,鹿児島市中央町6-8メディカルプラザ中央1F,月・水~金10:00~19:30土10:00~18:00日10:00~13:00,有,090-2086-8078,
鹿児島中央福元薬局,462012,鹿児島県,鹿児島市,31.58441,130.545044,099-204-9696,099-204-9697,890-0053,鹿児島市中央町9-9,月~金8:45~18:15土8:45~13:00,有,090-9073-9696,
シルキ-薬局,462012,鹿児島県,鹿児島市,31.571218,130.5495,099-297-4541,099-297-4591,890-0054,鹿児島市荒田2-43-8-100,月火水金9:00-18:30    木土9:00-17:00,有,080-3981-9184,
とまと薬局 荒田店,462012,鹿児島県,鹿児島市,31.577297,130.553513,099-298-9211,099-298-9221,890-0054,鹿児島市荒田1-16-3,月-金9:00-18:00 土9:00-13:00 日祝休み,無,,
ゆうゆう薬局荒田店,462012,鹿児島県,鹿児島市,31.577517,130.552429,099-801-4747,099-801-4748,890-0054,鹿児島市荒田1-12-1,月~金9:00~18:30土9:00~13:00,無,,
三井調剤薬局 荒田店,462012,鹿児島県,鹿児島市,31.576693,130.549515,099-214-8020,099-214-8021,890-0054,鹿児島市荒田1丁目26-11,月・火・水・金 8:30~19:00木 8:30~18:00土 8:30~13:00,有,080-1775-4996,
大賀薬局いまきいれ総合病院前店,462012,鹿児島県,鹿児島市,31.577406,130.552948,099-257-1033,099-257-1997,890-0054,鹿児島市荒田1-15-2-1階,月~金9:00~18:00第1、第3土9:00~13:00,無,,
みずほ通り・さくら薬局,462012,鹿児島県,鹿児島市,31.575621,130.542938,099-214-3971,099-214-3972,890-0055,鹿児島市上荒田町25-12,月-水金8:30-18:00   木土8:30-12:30  ,有,090-1199-3971,
花ことば薬局,462012,鹿児島県,鹿児島市,31.575863,130.542511,099-202-0406,099-202-0435,890-0055,鹿児島市上荒田町25番地19-102号,月-金8:45-18:00  土9:30-13:30,有,099-202-0406,
ドラッグセイムス上荒田薬局,462012,鹿児島県,鹿児島市,31.574717,130.547287,099-230-0770,099-230-0797,890-0055,鹿児島市上荒田町32-10,月~金10:00~19:00土日祝:休,有,099-230-0770,
株式会社大賀薬局市立病院前店,462012,鹿児島県,鹿児島市,31.575134,130.544128,099-256-8366,099-256-8360,890-0055,鹿児島市上荒田町26-17,月~金9:00~18:00,無,,
市立病院前ミドリ薬局,462012,鹿児島県,鹿児島市,31.575111,130.544266,099-230-0461,099-230-0463,890-0055,鹿児島市上荒田町29-32,月~金8:30~18:00 土8:30~13:00,無,,
南国タケシタ薬局株式会社荒田つばめ薬局,462012,鹿児島県,鹿児島市,31.577456,130.546356,099-213-5601,099-252-2601,890-0055,鹿児島市上荒田町8-11,月~金9:00~18:00土9:00~13:00,無,,
南国タケシタ薬局市立病院前店,462012,鹿児島県,鹿児島市,31.575647,130.542572,099-204-0581,099-204-0582,890-0055,鹿児島市上荒田町25-16-102,月~金9:00~18:00,無,,
南日本薬剤センタ-薬局上荒田店,462012,鹿児島県,鹿児島市,31.575197,130.543915,099-204-9360,099-204-9361,890-0055,鹿児島市上荒田町26-19-1,月~金8:30~19:00土8:30~13:30,有,099-204-9360,
アルカス調剤薬局,462012,鹿児島県,鹿児島市,31.574671,130.554062,099-286-0841,099-286-0641,890-0056,鹿児島市下荒田2-7-7,月、火、木、金9:00~18:30 水8:30~16:00 土9:00~14:00,有,080-5255-9863,
セオ薬局 荒田調剤,462012,鹿児島県,鹿児島市,31.575594,130.553711,099-257-2991,099-257-2992,890-0056,鹿児島市下荒田2-1-1,月・火・木・金 : 9:00 -18:30    土 : 9:00-17:00,無,,
地域の薬局荒田八幡さくらホス,462012,鹿児島県,鹿児島市,31.573053,130.553329,099-230-0627,099-230-0628,890-0056,鹿児島市下荒田3-16-3,月、火、木、金8:30~18:00 水9:00~17:00 土8:30~16:00,有,090-1447-1946,
しらかわ薬局与次郎店,462012,鹿児島県,鹿児島市,31.567892,130.560211,099-286-1511,099-286-1512,890-0062,鹿児島市与次郎1-3-10,月~金9:00~18:00 土9:00~13:00,有,090-9575-0404,
ピエ-ル薬局,462012,鹿児島県,鹿児島市,31.570076,130.541168,099-204-0095,099-204-0096,890-0062,鹿児島市郡元一丁目4番3号-102号,月~土 9:00~17:00,無,,
よつば薬局,462012,鹿児島県,鹿児島市,31.571138,130.56192,099-292-0021,099-292-7188,890-0062,鹿児島市与次郎1-7-1,月~土9:00~18:00,有,090-7293-7839,
かもいけ電停前さくら薬局,462012,鹿児島県,鹿児島市,31.565723,130.550278,099-230-0557,099-230-0558,890-0063,鹿児島市鴨池1-31-11,月-金9:00-金18:00  木土9:00-13:00,無,,
鹿児島市薬剤師会夜間救急薬局,462012,鹿児島県,鹿児島市,31.56369,130.551086,099-206-2811,099-206-2812,890-0063,鹿児島市鴨池2-22-18,19:00~7:00,無,,
上荒田薬局,462012,鹿児島県,鹿児島市,31.565172,130.54715,099-208-6077,099-208-6078,890-0063,鹿児島市鴨池1-44-10,月火木金8:30-18:00  水8:30-16:30  土8:30-12:30,無,,
七福さくら薬局,462012,鹿児島県,鹿児島市,31.555971,130.558868,099-230-0681,099-230-0682,890-0064,鹿児島市鴨池新町14-2 七福神ビル1F,月~金8:30~18:00土8:30~13:30,無,,
南日本薬剤センタ-薬局鴨池新町店,462012,鹿児島県,鹿児島市,31.554356,130.55751,099-297-4050,099-297-4010,890-0064,鹿児島市鴨池新町5-8,月~金8:45~18:45土8:45~13:15,有,099-297-4050,
ルアナ薬局,462012,鹿児島県,鹿児島市,31.558287,130.556992,099-202-0321,099-814-2013,890-0064,鹿児島市鴨池新町6-4かごしまオハナビル1階,月~金9:00~18:00土9:00~13:30日祝:休,有,099-202-0321,
郡元マリンバ薬局,462012,鹿児島県,鹿児島市,31.559908,130.549622,099-252-2355,099-252-2356,890-0065,鹿児島市郡元3-3-15,月~金 8:30~18:30土 8:30~17:30,無,,
フラワ-薬局,462012,鹿児島県,鹿児島市,31.562124,130.548508,099-813-0777,099-813-0778,890-0065,鹿児島市郡元2-12-10,月~金9:00~19:00土9:00~14:00日・祝休み,有,099-813-0777,
南九州調剤薬局郡元店,462012,鹿児島県,鹿児島市,31.56572,130.543488,099-297-6018,099-297-6019,890-0065,鹿児島市郡元1-13-3-101,月~金9:00~18:00土9:00~13:00,有,099-297-6018,
郡元薬局,,,,31.561836,130.54953,099-257-3188,099-250-0025,890-0065,鹿児島市郡元3-1-7,月-金9:00-18:00  土9:00-13:00,有,090-1512-5367,郵便番号
真砂薬局,462012,鹿児島県,鹿児島市,31.559191,130.550903,099-202-0603,099-202-0526,890-0066,鹿児島市真砂町76-9,月~金9:00~18:00 土9:00~13:00,有,099-202-0603,
康心鴨池薬局,462012,鹿児島県,鹿児島市,31.555466,130.554489,099-812-7005,099-812-7075,890-0067,鹿児島市真砂本町51-1ニシムタスカイマ-ケット鴨池,月-金8:30-18:00   土8:00-13:00,有,080 2720 2556,
つむぎ薬局,462012,鹿児島県,鹿児島市,31.554611,130.550095,099-204-0077,099-204-0070,890-0068,鹿児島市東郡元町5-15,月~金9:00~18:00 土9:00~13:00,有,080-5255-0077,
きりん薬局,462012,鹿児島県,鹿児島市,31.544098,130.537506,099-263-8101,099-263-8102,890-0073,鹿児島市宇宿3-32-5 101号,月9:00~19:00/火9:00~19:00/水9:00~18:00/木9:00~19:00/金9:00~19:00/土9:00~18:00,無,,
ケンコ-堂薬局,462012,鹿児島県,鹿児島市,31.544466,130.536148,099-265-0868,099-265-2486,890-0073,鹿児島市宇宿4-39-1,月~土9:00~18:00,有,099-265-0868,
なかま薬局,462012,鹿児島県,鹿児島市,31.553453,130.527237,099-201-1580,099-208-1351,890-0073,鹿児島市宇宿7-15-15,月・火・木・金9:00~12:30、14:30~18:30水・土9:00~12:30,無,,
なでしこ薬局,462012,鹿児島県,鹿児島市,31.539825,130.535522,099-213-5501,099-213-5502,890-0073,鹿児島市宇宿3丁目54番12号,月~金9:00~18:00 土9:00~13:00,有,080-4326-1264,
マリンバ調剤薬局宇宿店,462012,鹿児島県,鹿児島市,31.542572,130.538742,099-286-6773,099-286-6774,890-0073,鹿児島市宇宿3-21-6,月・火・水・金9:00~18:00木・土:9:00~17:00,有,099-286-6773,
薬局みらい,462012,鹿児島県,鹿児島市,31.54619,130.534912,099-814-7878,099-814-7880,890-0073,鹿児島市宇宿4-35-18,月~金9:00~19:00土9:00~13:00,有,099-814-7878,
宇宿たいよう薬局,462012,鹿児島県,鹿児島市,31.549948,130.53215,099-204-9435,099-204-9436,890-0073,鹿児島市宇宿7丁目5番36号,月~金9:00~18:30 土9:00~13:00,有,080-8583-5072,
宇宿薬局,462012,鹿児島県,鹿児島市,31.547485,130.541672,099-253-7219,099-253-7219,890-0073,鹿児島市宇宿1-26-22,月、水~金8:00~18:30火8:00~18:00土8:00~17:00,無,,
キク薬局大学病院前店,462012,鹿児島県,鹿児島市,31.545246,130.528854,099-275-7110,099-275-7114,890-0075,鹿児島市桜ケ丘8-20-28,月~金8:30~17:30,有,090-3661-7110,
鹿児島県薬剤師会薬局,462012,鹿児島県,鹿児島市,31.545246,130.528854,099-275-1112,099-275-2531,890-0075,鹿児島市桜ケ丘8-20-7,月~金8:30~17:30,有,099-275-1112,
鹿児島調剤薬局,462012,鹿児島県,鹿児島市,31.546032,130.526657,099-260-0380,099-260-0381,890-0075,鹿児島市桜ヶ丘8-26-7,月~金9:00~18:00,有,090-1087-3558,
日本調剤鹿大薬局,462012,鹿児島県,鹿児島市,31.549334,130.525635,099-204-4950,099-204-4951,890-0075,鹿児島市桜ヶ丘8-35-1,月~金9:00~19:00土9:00~13:00,有(電話にて対応可),080-9970-7462,
あかね薬局,462012,鹿児島県,鹿児島市,31.553688,130.536301,099-812-2705,099-812-2706,890-0082,鹿児島市紫原3-21-15,月-金8:30-18:00 土8:30-17:00,有,080-3986-0266,
にしぞの薬局,462012,鹿児島県,鹿児島市,31.565811,130.525116,099-255-6441,099-299-1110,890-0082,鹿児島市紫原7-14-1,月~金8:30~18:00 土8:30~13:00,有,090-4982-9369,
ゆうゆう薬宇宿店,462012,鹿児島県,鹿児島市,31.541296,130.537033,099-286-6535,099-286-6536,890-0073,鹿児島市宇宿3-41-24,月~金8:00~17:00日8:00~13:00,有,099-286-6535,
南日本薬剤センタ-薬局紫原店,462012,鹿児島県,鹿児島市,31.552961,130.536499,099-297-6851,099-297-6861,890-0082,鹿児島市紫原3-33-8,月~土9:00~19:00,有,099-297-6851,
福元薬局,462012,鹿児島県,鹿児島市,31.560154,130.530563,099-252-1058,099-252-1028,890-0082,鹿児島市紫原4-33-1,月~金9:00~18:30土9:00~15:00,有,080-8952-8061,
有限会社健生堂薬局,462012,鹿児島県,鹿児島市,31.558737,130.530853,099-259-9988,099-259-9989,890-0082,鹿児島市紫原4-26-1,月・火・水・金9:00~19:00木・土9:00~17:00,有,090-2515-4648,
こうえん薬局,,,,31.647346,130.569138,099-244-5979,099-244-5979,890-0877,鹿児島市吉野1-9-21,月~金8:00~18:00土8:00~13:00,有,080-2780-7133,郵便番号
スタ-調剤薬局星ヶ峯店,462012,鹿児島県,鹿児島市,31.571947,130.503357,099-296-7197,099-296-7197,891-0102,鹿児島市星ケ峯1-29-5,月~金9:00~20:00土9:00~16:30,有,099-296-7197,
星ヶ峯調剤薬局,462012,鹿児島県,鹿児島市,31.576927,130.493301,099-821-7966,099-821-7967,891-0102,鹿児島市星ケ峯4-2-11,月~金9:00~18:00土9:00~13:00,有,080-8582-2285,
スタ-調剤薬局皇徳寺店,462012,鹿児島県,鹿児島市,31.564083,130.489517,099-297-5157,099-297-5167,891-0103,鹿児島市皇徳寺台3-24-7,月~水・金9:00~18:30木・土9:00~17:00,無,,
たいよう薬局中山,462012,鹿児島県,鹿児島市,31.553144,130.503525,099-203-0604,099-203-0609,891-0104,鹿児島市山田町226-1,月~土9:00~19:00,有,080-8583-8348,
南日本薬剤センタ-薬局中山店,462012,鹿児島県,鹿児島市,31.558001,130.503189,099-284-7881,099-284-7882,891-0104,鹿児島市山田町739,月~金8:30~18:30土8:30~13:30,有,099-284-7881,
すこやか調剤薬局中山店,462012,鹿児島県,鹿児島市,31.536427,130.499802,099-266-5500,099-266-6505,891-0105,鹿児島市中山町5236-1,月~金8:30~19:00土8:30~13:00,無,,
健美堂薬局中山店,462012,鹿児島県,鹿児島市,31.54283,130.50563,099-263-5152,099-263-5157,891-0105,鹿児島市中山町2140-1,月~金9:00~18:00土9:00~14:00,有,080-3984-3685,
薬局ジャックのおくすりやさん,462012,鹿児島県,鹿児島市,31.541965,130.507614,099-296-9230,099-296-9231,891-0105,鹿児島市中山町2176-2,月・火・木・金8:30~18:00水8:30~16:30土8:30~13:00,有,099-296-9230,
佐々木薬局中山店,462012,鹿児島県,鹿児島市,31.549849,130.508804,099-290-8433,099-268-8943,891-0108,鹿児島市中山1丁目23-13,月金9:00-18:30 火水木9:00-18:00 土9:00-16:30,有,080-4315-8433,
たいよう薬局上塩屋,462012,鹿児島県,鹿児島市,31.534298,130.527863,099-806-5155,099-806-5156,891-0113,鹿児島市東谷山1-58-11,月・火・木・金8:30~18:00水8:30~17:00土8:30~13:00,有,080-5600-5155,
パンジ-薬局,462012,鹿児島県,鹿児島市,31.537485,130.51944,099-204-9301,099-204-9302,891-0113,鹿児島市東谷山6-37-25,月~金9:00~18:00土9:00~13:00,無,,
奥公園前薬局,462012,鹿児島県,鹿児島市,31.535374,130.520538,099-260-9577,099-260-9578,891-0113,鹿児島市東谷山6-43-22,月~金9:00~19:00土9:00~13:00,有,090-7151-5776,
南日本薬剤センタ-薬局やくし店,462012,鹿児島県,鹿児島市,31.532419,130.51947,099-269-7766,099-269-7850,891-0113,鹿児島市東谷山4-33-6,月~金9:00~18:00土9:00~13:00,有,099-269- 7766(時間外転送電話),
おとわ調剤薬局,462012,鹿児島県,鹿児島市,31.53475,130.530838,099-297-5080,099-297-5080,891-0114,鹿児島市小松原1-37-7,月・火・木・金9:00~18:00水8:00~16:00土8:30~12:30,無,,
カンナ薬局,462012,鹿児島県,鹿児島市,31.534063,130.531418,099-239-6363,099-269-6616,891-0114,鹿児島市小松原1-40-1,月~金 9:00~18:00 土  9:00~13:00,有,099-269-6363,
とまと薬局,462012,鹿児島県,鹿児島市,31.529392,130.526352,099-269-8450,099-269-8572,891-0114,鹿児島市小松原2-11-7,月~土7:00~18:00,有,099-269-8450,
南日本薬剤センタ-薬局きよみ橋店,462012,鹿児島県,鹿児島市,31.528648,130.522736,099-267-0669,099-821-2289,891-0114,鹿児島市小松原2-35-8,月~金9:00~18:30土9:00~13:00,有,099-267-0668,
鶴丸調剤薬局南鹿児島店,462012,鹿児島県,鹿児島市,31.52832,130.523071,099-266-6850,099-266-6830,891-0114,鹿児島市小松原2-36-5,月~水・金8:30~18:30土8:30~13:30,無,,
有限会社カンナ薬局,462012,鹿児島県,鹿児島市,31.534063,130.531418,099-269-6363,099-269-6616,891-0114,鹿児島市小松原1-40-1,月~金9:00~18:00土9:00~13:00,有,099-269-6363,
麒麟調剤薬局,462012,鹿児島県,鹿児島市,31.528603,130.523331,099-268-3510,099-269-5815,891-0114,鹿児島市小松原2-36-1,月~水・金8:30~18:30 土8:30~17:30,有,099-268-3510,
イオン薬局鹿児島店,462012,鹿児島県,鹿児島市,31.527231,130.53653,099-263-1841,099-260-6280,891-0115,鹿児島市東開町7,10:00~19:00,無,,
スタ-調剤薬局上福元店,462012,鹿児島県,鹿児島市,31.532003,130.504959,099-296-1725,099-296-1726,891-0116,鹿児島市上福元町3605,月~金9:00~18:30、土9:00~14:00,有,099-296-1725,
コスモス薬局西谷山店,462012,鹿児島県,鹿児島市,31.526072,130.508575,0120-228-370,0120-229-370,891-0117,鹿児島市西谷山1-1-4,9:00~19:00,無,,
ひかり薬局,462012,鹿児島県,鹿児島市,31.524612,130.516907,099-266-5488,099-266-5543,891-0141,鹿児島市谷山中央1-4107,月・火・水・金8:30~18:30 木・土8:30~18:00,有,099-266-5488,
れいめい薬局 慈眼寺店,462012,鹿児島県,鹿児島市,31.514547,130.507782,099-204-0345,099-204-0346,891-0141,鹿児島市谷山中央6丁目23-12,月・火・水・金8:00~18:00木8:00~16:00土8:00~12:00,有,070-5416-1483,
谷山中央薬局,462012,鹿児島県,鹿児島市,31.518583,130.518387,099-822-0066,099-822-1003,891-0141,鹿児島市谷山中央3-4642,月・火・水・金9:00~18:00木・土9:00~13:00,有,099-822-0066,
辻之堂薬局,462012,鹿児島県,鹿児島市,31.524532,130.51442,099-263-5885,099-263-5886,891-0141,鹿児島市谷山中央7-2-2,月~金8:30~18:00土8:30~12:30,無,,
南日本薬剤センタ-薬局,462012,鹿児島県,鹿児島市,31.516949,130.513046,099-267-4365,099-267-6144,891-0141,鹿児島市谷山中央5-15-1,月~金9:00~18:00土9:00~13:00,有,099-267-4365,
南日本薬剤センタ-薬局慈眼寺店,462012,鹿児島県,鹿児島市,31.518253,130.513138,099-267-0871,099-260-4197,891-0141,鹿児島市谷山中央5-17-5,8:30~17:30土・日・祝休み,有,099-267-0871,
こぐま薬局,462012,鹿児島県,鹿児島市,31.511738,130.512619,099-263-6777,099-263-6778,891-0143,鹿児島市和田1-18-23-102号,月~水・土8:30~18:30木8:00~16:00,有,099-263-6777,
しらゆり調剤薬局,462012,鹿児島県,鹿児島市,31.512735,130.511169,099-263-3420,099-263-3421,891-0143,鹿児島市和田1-30-15,月・火・水・金9:00-18:30 木8:30-16:30 土9:00-13:00,無,,
たいよう薬局,462012,鹿児島県,鹿児島市,31.500786,130.505035,099-262-2838,099-293-5225,891-0150,鹿児島市坂之上4-5-5,月・火・水・金・土9:00~18:30木9:00~17:00,有,080-5202-2838,
南日本薬剤センタ-薬局 坂之上店,462012,鹿児島県,鹿児島市,31.50256,130.506653,099-284-6373,099-284-6375,891-0150,鹿児島市坂之上2-14-12,月-金8:30-18:30 土8:30-13:30,無,,
さかもと薬局Aコ-プ桜ケ丘店,462012,鹿児島県,鹿児島市,31.553036,130.514557,099-265-0170,099-264-2930,891-0175,鹿児島市桜ヶ丘4-1-13 Aコ-プ桜ケ丘店内,9:30~18:30,有,090-7928-0323,
わかば薬局喜入店,462012,鹿児島県,鹿児島市,31.373461,130.54039,099-345-3604,099-345-3605,891-0203,鹿児島市喜入町6973-1,月~金8:30~18:00 土8:30~13:00,有,099-345-3604,
喜入薬局,462012,鹿児島県,鹿児島市,31.382402,130.541245,099-345-1913,099-345-1914,891-0203,鹿児島市喜入町6029-4,月-金8:30-18:00 土8:30-12:30,無,,
イブスキ薬局,462101,鹿児島県,指宿市,31.239029,130.64238,0993-24-4516,0993-26-3026,891-0401,指宿市大牟礼1-1-16,月~金8:15~18:00土8:15~13:00,有,090-1515-4332,
ハ-ト薬局,462101,鹿児島県,指宿市,31.243128,130.643234,0993-23-2377,0993-23-2418,891-0401,指宿市大牟礼3-7-1,月~金8:30~18:00土8:30~12:30,有,0993-23-2377,
アイリス薬局,462101,鹿児島県,指宿市,31.249655,130.641174,0993-37-5385,0993-37-5492,891-0402,指宿市十町1144,月~金8:30~17:30土8:30~13:00,無,,
そうごう薬局 指宿店,462101,鹿児島県,指宿市,31.250736,130.633972,0993-22-1021,0993-22-1022,891-0402,指宿市十町2322-1,月~金 8:00~18:00 土 8:00~13:00,有,0993-22-1021,
指宿薬剤師会薬局,462101,鹿児島県,指宿市,31.22876,130.639694,0993-22-6343,0993-22-4340,891-0403,指宿市十二町4224,月~金8:30~17:30土9:00~13:00,無,,
