施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
日本薬局番町店,372013,香川県,高松市,34.343266,134.045532,087-823-3355,087-823-3356,760-0017,高松市番町1-9-1,月~水・金8:30~18:00 木8:30~16:30土8:30~12:30,有,087-823-3355,
友愛薬局大学通り店,372013,香川県,高松市,34.342056,134.038513,087-802-6080,087-802-6081,760-0017,高松市番町3-20-10,月~金9:00~18:00土9:00~13:00,無,,
そうごう薬局高松メディカルモ-ル店,372013,香川県,高松市,34.339905,134.045242,087-832-5661,087-832-5662,760-0018,高松市天神前5-6高松メディカルモ-ル1階,月火水金9:00~18:30 木9:00~13:00 土9:00~18:00,有,087-832-5661,
有限会社大西薬局,372013,香川県,高松市,34.339939,134.044586,087-831-3467,087-837-2610,760-0018,高松市天神前5-24,月~土9:00~19:00,有,080-6388-3467,
磨屋町薬局,372013,香川県,高松市,34.344845,134.049377,087-802-5195,087-802-5196,760-0026,高松市磨屋町10-7 1階,月、水-金9:00-18:15 土9:00-16:15,無,,
高松紺屋町薬局,372013,香川県,高松市,34.344978,134.046036,087-811-2277,087-811-2278,760-0027,高松市紺屋町5-3アルファリビング高松紺屋町1F,月火水金9:00~18:00 木8:30~16:30 土9:00~13:00】,無,,
ソルト薬局,372013,香川県,高松市,34.343967,134.049911,087-899-2121,087-899-2105,760-0029,高松市丸亀町4-13上田ビル1F,月~金9:00~18:30,有,087-899-2121,
壱番街ド-ム薬局,372013,香川県,高松市,34.345768,134.050293,087-813-1701,087-813-1702,760-0029,高松市丸亀町1-1 高松丸亀町壱番街西館2F,月火木金土9:00~18:00 ,無,,
スタ-薬局丸の内店,372013,香川県,高松市,34.346737,134.052658,087-813-1866,087-813-1867,760-0034,高松市内町3-2美濃ビル1F,月~土8:45~18:00,有,080-8494-4187,
アイン薬局ライオン通り店,372013,香川県,高松市,34.344883,134.051239,087-823-1888,087-823-1887,760-0042,高松市大工町1-14,月水金9:00-18:00、火木土9:00-17:00 日祝休み,有,087-823-1888,
有限会社南天堂薬局,372013,香川県,高松市,34.341572,134.054703,087-821-8486,087-851-8711,760-0047,高松市塩屋町6-4,月~土9:00~20:00,有,転送,
きりん調剤薬局福田町店,372013,香川県,高松市,34.34066,134.053726,087-802-2537,087-802-2538,760-0048,高松市福田町13-2,月・金9:00~18:30、火・木9:00~18:00、水・土9:00~13:00,無,,
菊池寛通り調剤薬局,372013,香川県,高松市,34.339836,134.047729,087-812-0567,087-812-0566,760-0050,高松市亀井町8-2,月水金9:00~18:30 火・木9:00~18:00 土9:00~17:00,有,090-1004-1583,
アイン薬局 塩上店,372013,香川県,高松市,34.340645,134.056076,087-861-3177,087-861-3178,760-0062,高松市塩上町2丁目2-5 合田ビル1F,月~水・金 9:00~18:00 木 9:00~17:00 土 9:00~12:30,有,087-861-3177,
レモン調剤薬局,372013,香川県,高松市,34.335083,134.050873,087-861-3800,087-813-4600,760-0062,高松市塩上町7-1,月・火・木・金9:00~19:00水・土9:00~13:00,有,090-6281-9815,
ダイヤ薬局花園店,372013,香川県,高松市,34.336666,134.059143,087-832-0710,087-837-0701,760-0063,高松市多賀町2丁目9-40,月~金9:00~18:30 土9:00~16:00,有,087-832-0710,
NMS高松調剤薬局屋島側1号館,372013,香川県,高松市,34.349476,134.064926,087-802-3031,087-802-3032,760-0065,高松市朝日町2-483-321,月~日8:30~22:00,有,070-6975-8534,
NMS高松調剤薬局屋島側2号館,372013,香川県,高松市,34.349476,134.064926,087-802-1710,087-802-1711,760-0065,高松市朝日町2-483-322,月8:30~18:00/火8:30~18:00/水8:30~18:00/木8:30~18:00/金8:30~18:00/土8:30~13:30,無,,
香川県薬剤師会調剤薬局,372013,香川県,高松市,34.347946,134.061325,087-811-0205,087-811-3326,760-0065,高松市朝日町1-1-11,月~金8:30~18:00土9:30~12:00,無,,
NMS高松調剤薬局駅側店,372013,香川県,高松市,34.347939,134.060577,087-802-3035,087-802-3036,760-0066,高松市福岡町1-2-15,月~金9:00~18:00,有,087-802-3035,
栗林公園前薬局,372013,香川県,高松市,34.331032,134.046555,087-832-0062,087-832-0073,760-0073,高松市栗林町1-6-1,月~金9:00~18:30土9:00~13:30,有,090-5915-6295,
日本調剤リツリン薬局,372013,香川県,高松市,34.3293,134.050064,087-831-3260,087-835-0983,760-0073,高松市栗林町3-5-2,月火水木金9:00~18:00 土9:00~13:00,有,070-4360-4591,
くすがみ薬局,372013,香川県,高松市,34.330147,134.057129,087-813−0175,087−813−0176,760-0075,高松市楠上町2-3-15,月~金9:00~18:00 土9:00~17:00,有,087−813−0175,
ミックス薬局くすがみ店,372013,香川県,高松市,34.330147,134.057129,087-802-1762,087-802-1763,760-0075,高松市楠上町2-3-15,月火水金9:30~13:00、14:30~18:30 木土9:30~13:00,無,,
ファ-マシィ薬局たかまつ,372013,香川県,高松市,34.335228,134.064499,087-832-7866,087-832-7867,760-0076,高松市観光町539-5,月火木金9:00~19:00 水9:00~17:00 土9:00~13:00,無,,
ハ-トリ-フ薬局,372013,香川県,高松市,34.334282,134.063568,087-802-2626,087-802-3107,760-0076,高松市観光町649番地8,月9:00~19:00 火水金9:00~18:00 木土9:00~17:00 ,有,080-8633-7663,
辻上薬局今里店,372013,香川県,高松市,34.322884,134.063828,087-831-9998,087-834-6093,760-0078,高松市今里町二丁目13番地8,月~土9:00~18:30,有,087-831-9998,
ファ-マシィ薬局松縄町,372013,香川県,高松市,34.32217,134.06369,087-814-5490,087-814-5491,760-0079,高松市松縄町41-4,月-水 9:00-18:30 木 9:00-17:00 金 9:00-18:30 土 9:00-13:30,有,080-8985-9809,
ハ-トリ-フ薬局松縄店,372013,香川県,高松市,34.311142,134.062286,087-869-0120,087-869-0130,760-0079,高松市松縄町1140-1,月火木金9:00~18:00 水土9:00~13:00,有,080-8649-9664,
ココロ調剤薬局木太店,372013,香川県,高松市,34.311066,134.065033,087-802-3507,087-802-3508,760-0080,高松市木太町5080-13,"月火木金9:00-12:30,14:00-18:00 土9:00-12:30 ,14:00-17:00",有,080-6393-8149,
フロンティア薬局木太町店,372013,香川県,高松市,34.321266,134.0802,087-815-2131,087-815-2132,760-0080,高松市木太町3833-1,月火木金9:00~18:00 水9:00~17:00 土9:00~13:00,有,087-815-2131,
まつや薬局,372013,香川県,高松市,34.325653,134.079559,087-834-3923,087-834-3927,760-0080,香川県高松市木太町3593-1,平日9:00~18:00 土9:00~13:00,有,087-834-3923,
レデイ薬局木太店,372013,香川県,高松市,34.31599,134.068573,087-814-8151,087-814-8152,760-0080,高松市木太町5034-1 ,月・火・木・金9:00~18:30水・土9:00~18:00,無,,
安田薬局木太店,372013,香川県,高松市,34.326103,134.067871,087-861-5008,087-862-9119,760-0080,高松市木太町1813-3,月~水・金9:00~18:00木9:00~17:00土9:00~12:00,有,転送,
有限会社 友愛薬局,372013,香川県,高松市,34.328091,134.077179,087-834-4020,087-834-4035,760-0080,高松市木太町2061番地,月~水・金・土 9:00~18:30木 9:00~17:00日・祝休み,有,090-1170-9686,
ミント薬局新田店,,,,34.322617,134.104889,087-818-0688,087-818-0686,760-0102,高松市新田町477-3,月~土8:30~17:45,有,087-818-0688,郵便番号
コスモ調剤薬局白鳥店,,,,34.246689,134.350937,0879-26-3388,0879-26-3390,760-2701,東かがわ市湊字岡前814-4,月火水金土9:00~18:00 木9:00~13:00,有,090-2825-1516,郵便番号
アイン薬局 高松築港店,,,,34.348709,134.049011,087-811-3301,087-811-3455,761-0023,高松市寿町1丁目4-3 高松中央通りビル2階,月-土9:00-18:30,有,087-811-3301,郵便番号
薬局ナチュラル・メディクス,372013,香川県,高松市,34.328644,134.091675,087-814-5521,087-814-5581,761-0101,高松市春日町178-1,月8:30~18:00/火8:30~18:00/水8:30~18:00/木8:30~18:00/金8:30~18:00/土8:30~13:30,有,070-5543-1844,
マツイ薬局高松新田店,372013,香川県,高松市,34.320724,134.097794,087-813-8527,087-813-8528,761-0102,高松市新田町甲658-2,月水木金:8:30~18:15 火:8:00~16:00 土:8:30~17:15,有,087-813-8527,
KCやしま調剤薬局,372013,香川県,高松市,34.338551,134.1091,087-841-0336,087-841-0337,761-0104,高松市高松町2513-11 三石ビル1F,月火水金8:30~18:00 木土8:30~12:30,有,087-841-0336,
アイン薬局屋島店,372013,香川県,高松市,34.340164,134.117935,087-841-0088,087-841-0035,761-0104,高松市高松町2310-7,月~金 9:00~18:00 土 9:00~13:00】,有,087-841-0088,
やしま藤原薬局,372013,香川県,高松市,34.346703,134.105423,087-814-6628,087-814-6638,761-0112,高松市屋島中町221-3,月火木金9:00~18:00 土9:00~14:00,無,,
アイン薬局屋島西店,372013,香川県,高松市,34.34774,134.088425,087-844-9172,087844-9163,761-0113,高松市屋島西町2490-19,"月~金9:00~18:30,土9:00~15:00",有,087-844-9172,
アイン薬局屋島中央店,372013,香川県,高松市,34.361237,134.097061,087-844-3900,087-844-3909,761-0113,高松市屋島西町1968-7,月火木金8:30~18:30 水8:30~18:00 土8:30~17:30】,有,087-844-3900,
かたもと駅前薬局,372013,香川県,高松市,34.361237,134.097061,087-899-8571,087-899-8572,761-0113,高松市屋島西町1723-1,月~金9:00~18:00土9:00~13:00,有,087-899-8571,
たんぽぽ薬局 屋島店,372013,香川県,高松市,34.344997,134.087952,087-818-1551,087-818-1552,761-0113,高松市屋島西町2109番地37の1,月火水木金 8:30~17:30,有,087-818-1551,
コスモ調剤薬局やしま店,372013,香川県,高松市,34.361237,134.097061,087-813-7273,087-813-9888,761-0113,高松市屋島西町字子の浜2109番37-2,月-金8:30-17:30 土7:00-8:00,有,087-813-7273,
ひだまり調剤薬局屋島店,372013,香川県,高松市,34.347767,134.08934,087-814-3522,087-814-3523,761-0113,高松市屋島西町2492-35 1階,月火木金9:00~12:30、14:30~18:30 水土9:00~12:30,無,,
きむら調剤薬局牟礼店,372013,香川県,高松市,34.343018,134.126678,087-818-7520,087-818-7521,761-0121,高松市牟礼町牟礼2099-2,月・火・木・金8:30~18:00水8:30~17:00土8:30~16:00,無,,
ひだまり調剤薬局八栗店,372013,香川県,高松市,34.347469,134.121964,087-818-9255,087-818-9115,761-0121,高松市牟礼町牟礼2560-2,月~金8:30~17:30 土8:30~12:30,有,070-5688-4686,
ひだまり調剤薬局牟礼店,372013,香川県,高松市,34.338661,134.140366,087-814-3311,087-814-3312,761-0121,高松市牟礼町牟礼21-5-3,月-金9:00-18:00 土9:00-12:30,有,087-814-3311,
アップル薬局,372013,香川県,高松市,34.322475,134.153259,087-818-9080,087-818-9083,761-0123,高松市牟礼町原1190-11,月火木金9:00~18:00水9:00~19:00土9:00~13:00,有,087-818-9080,
きむら調剤薬局,372013,香川県,高松市,34.377396,134.142563,087-870-3100,087-870-3101,761-0130,高松市庵治町620-2,月~金9:00~18:00土9:00~12:30,無,,
有限会社アインス林町薬局,372013,香川県,高松市,34.303703,134.072205,087-868-6030,087-868-6030,761-0301,高松市林町1588番地1,月火水木金土8:30~18:00,有,087-868-6065,
オカウチ調剤薬局林店,372013,香川県,高松市,34.300766,134.070145,087-813-7681,087-813-7682,761-0301,高松市林町中林478-4,月~水、金9:00-18:00木9:00-13:00土9:00-16:00,無,,
スタ-薬局六条店,372013,香川県,高松市,34.297676,134.078644,087-814-9587,087-814-9588,761-0303,高松市六条町795-1,月~金9:00~18:30土9:00~13:30,無,,
ゆら調剤薬局,372013,香川県,高松市,34.298775,134.08548,087-868-8822,087-868-8885,761-0303,高松市六条町605-1,月火水金9:00~18:15 木9:00~17:00 土9:00~13:00,無,,
まりも調剤薬局,372013,香川県,高松市,34.304771,134.09053,087-847-1590,087-847-1591,761-0312,高松市東山崎町90-7,月火木金9:00-18:00 水9:00-17:00 土9:00-13:00,有,087-847-1590,
ココロ調剤薬局六条店,372013,香川県,高松市,34.293846,134.09343,087-802-1737,087-802-1738,761-0313,高松市下田井町372-1,月木土9:00~17:00 火水金9:00~18:00,有,070-3792-8244,
日本調剤香川大前薬局,372013,香川県,高松市,34.297153,134.116882,087-847-1076,087-847-1078,761-0322,高松市前田東町558-3,月~金8:30~17:30土8:30~12:30,有,090-1115-6910,
ココロン調剤薬局小村店,372013,香川県,高松市,34.284649,134.098038,087-887-9889,087-887-9886,761-0431,高松市小村町256-3,月~土9:00~18:00,有,087-887-9889,
レデイ薬局十川店,372013,香川県,高松市,34.272064,134.109406,087-848-9823,087-848-9824,761-0434,高松市十川東町55-1,月~金8:30~18:00土8:30~17:00日・祝・年末年始休み,無,,
アイン薬局川島店,372013,香川県,高松市,34.280216,134.085846,087-848-9160,087-848-9165,761-0442,高松市川島本町276-4,月~水・金9:00~18:00 木9:00~17:00 土9:00~12:30,有,087-848-9160,
アイン薬局 三谷店,372013,香川県,高松市,34.279018,134.078629,087-888-3450,087-888-3457,761-0450,高松市三谷町90-3,月-水、金8:30-18:00、木8:30-16:30、土8:30-16:00,有,087-888-3450,
ハ-ト調剤薬局 三谷店,372013,香川県,高松市,34.280235,134.060242,087-889-4133,087-889-6224,761-0450,高松市三谷町1697-15,月火水金8:30-18:30 木8:00-16:00 土8:30-15:00,有,087-889-4133,
くま薬局三木店,373419,香川県,木田郡三木町,34.266685,134.136154,087-840-2575,087-840-2576,761-0612,木田郡三木町氷上399-2,月火木金9:00~18:30 水9:00~17:00 土9:00~13:00,有,090-1322-4341,
ひかみ調剤薬局,373419,香川県,木田郡三木町,34.253754,134.13147,087-840-2411,087-840-2866,761-0612,木田郡三木町氷上1232-6,月~金9:00~18:00   土9:00~13:00,有,090-1176-1298,
アイ調剤薬局,373419,香川県,木田郡三木町,34.293594,134.121765,087-891-0935,087-891-0936,761-0701,木田郡三木町大字池戸甲1745-20,月~金9:00~18:00,無,,
日本調剤香大病院前薬局,373419,香川県,木田郡三木町,34.293594,134.121765,087-802-2874,087-802-2875,761-0701,木田郡三木町池戸1750-1,月~金8:30~17:30土8:30~12:30,有,090-1115-6910,
アイン薬局三木店,373419,香川県,木田郡三木町,34.270435,134.128372,087-814-6340,087-814-6341,761-0702,木田郡三木町平木56-6,月~水金8:30~18:00 木8:30~16:30 土8:30~12:30,有,087-814-6340,
クオ-ル薬局三木平木店,373419,香川県,木田郡三木町,34.269577,134.132156,087-891-1801,087-891-1808,761-0702,木田郡三木町平木7-1,月~水・金8:30~18:30木8:30~16:30土8:30~17:00,無,,
ザグザグ薬局三木店,373419,香川県,木田郡三木町,34.272099,134.137375,087-898-9039,087-898-9039,761-0703,木田郡三木町鹿伏367-1,月~土9:00~19:00,有,070-1248-8226,
エコ調剤薬局,373419,香川県,木田郡三木町,34.251301,134.157013,087-890-3130,087-890-3120,761-0823,木田郡三木町井戸525-1,月~土8:30~18:00,無,,
ひだまり調剤薬局本店,372064,香川県,さぬき市,34.256512,134.253189,0879-43-1755,0879-43-1756,761-0904,さぬき市大川町田面78-9,月-土9:00-18:00,有,070-5688-4686,
ファルマ調剤薬局大野店,372013,香川県,高松市,34.266296,134.024734,087-885-7770,087-885-7778,761-1701,高松市香川町大野1326-1,月火水木土9:00~18:30 金9:00~17:00,有,080-4032-7770,
空港通り薬局,372013,香川県,高松市,34.266296,134.024734,087-815-9812,087-815-9813,761-1701,高松市香川町大野458-4,月~金9:00-18:00 土9:00-13:00,無,,
そうごう薬局高松浅野店,372013,香川県,高松市,34.265839,134.034454,087-802-7191,087-802-7191,761-1703,高松市香川町浅野274-8,月火水金土8:30~18:00 木8:30~16:30,有,087-802-7191,
そうごう薬局 高松川東店,372013,香川県,高松市,34.239597,134.032852,087-879-0501,087-879-0502,761-1706,高松市香川町川東上1780-4,月火木金8:00~20:00 土15:00~20:00 日8:00~12:30,有,087-879-0501,
かざしが丘調剤薬局,373877,香川県,綾歌郡綾川町,34.263206,133.978439,087-877-1125,087-877-1408,761-2101,綾歌郡綾川町畑田696-16,月~金9:00~18:00土9:00~12:00,有,087-877-1125,
かすみ薬局,373877,香川県,綾歌郡綾川町,34.25341,133.945206,087-876-5744,087-876-5745,761-2103,綾歌郡綾川町陶4185-7,月水金9:00-18:00、火木土9:00-12:30,無,,
スエ薬局,373877,香川県,綾歌郡綾川町,34.257797,133.942749,087-876-0271,087-876-0272,761-2103,綾歌郡綾川町陶1724-1,月・火・木・金8:30~18:00水・土8:30~12:30,有,087-876-0271,
プラム調剤薬局,373877,香川県,綾歌郡綾川町,34.252834,133.953217,087-870-8878,087-870-8858,761-2103,綾歌郡綾川町陶4084-10,月・水・木・金9:00~18:00火9:00~17:00土9:00~12:45,有,087-870-8878,
もみの木薬局,373877,香川県,綾歌郡綾川町,34.257202,133.949463,087-876-9341,087-876-9311,761-2103,綾歌郡綾川町陶1719-1,月~土8:30~18:30,有,087-876-9341,
辻上薬局陶店,373877,香川県,綾歌郡綾川町,34.257202,133.949463,087-870-8350,087-870-8351,761-2103,綾歌郡綾川町陶2603-1,月~金9:00~18:30 土9:00~13:00,有,087-870-8350,
辻󠄀上薬局 綾上店,373877,香川県,綾歌郡綾川町,34.218693,133.972275,087-878-3782,087-878-3780,761-2203,綾歌郡綾川町山田上甲1331-3,月-土8:30-18:00,有,087-878-3782,
もみの木薬局綾上店,373877,香川県,綾歌郡綾川町,34.228489,133.950424,087-878-1193,087-876-1192,761-2204,綾歌郡綾川町山田下2158-1,月~金 8:30~18:00土 8:30~13:00,有,087-878-119,
イオン薬局綾川店,373877,香川県,綾歌郡綾川町,34.251804,133.930771,087-876-6224,087-876-6225,761-2304,綾歌郡綾川町萱原822-1,月~日9:00~22:00,無,,
ダイヤ薬局滝宮店,373877,香川県,綾歌郡綾川町,34.247437,133.924805,087-870-8101,087-876-5266,761-2305,綾歌郡綾川町滝宮556-6,月~水・金・土9:00~18:00木9:00~15:00,有,087-870-8101,
たきのみや三好薬局,373877,香川県,綾歌郡綾川町,34.248264,133.925201,087-876-0316,087-876-3507,761-2305,綾歌郡綾川町滝宮479-10,月~金9:00~18:00土9:00~13:00,有,087-876-0316,
もみの木薬局滝宮店,373877,香川県,綾歌郡綾川町,34.248409,133.922379,087-876-9381,087-876-9382,761-2305,綾歌郡綾川町滝宮491-6,月~金8:30~18:00,有,087-876-9381,
スタ-薬局滝宮店,373877,香川県,綾歌郡綾川町,34.252308,133.917908,087-814-4886,087-814-4887,761-2305,綾歌郡綾川町滝宮496-1,月~金8:30~18:00 土9:00~12:30,有,080-2978-7378,
もみの木薬局綾川店,373877,香川県,綾歌郡綾川町,34.247463,133.90332,087-876-9383,087-876-9384,761-2307,綾歌郡綾川町小野567-1,月・火・木・金8:30~8:30土8:30~14:00,有,087-876-9383,
有限会社 辻上薬局,372021,香川県,丸亀市,34.221935,133.861404,0877-86-4627,0877-86-4749,761-2402,丸亀市綾歌町岡田下496-5,月~土8:30~18:00,有,0877-86-4627,
かりん薬局,373648,香川県,香川郡直島町,34.459831,133.995636,087-892-4193,087-892-4813,761-3110,香川郡直島町2310-116,月-金8:45-17:15 土8:45-12:00,有,090-5378-0678,
有限会社西崎薬局,373222,香川県,小豆郡土庄町,34.488018,134.183182,0879-62-6326,0879-62-5831,761-4121,小豆郡土庄町渕崎甲877-1,月~金9:00~18:00,無,,
有限会社薬局くすりやオリ-ブ,373222,香川県,小豆郡土庄町,34.486176,134.188675,0879-62-5532,0879-62-4341,761-4121,小豆郡土庄町渕崎甲1400-16,月~金9:00~17:30土9:00~13:00,有,0879-62-5532,
和田調剤薬局,373222,香川県,小豆郡土庄町,34.486298,134.1875,0879-62-4655,0879-62-2578,761-4121,小豆郡土庄町淵崎甲2031-8,月~金9:00~18:00 土9:00~12:00,有,0879-62-4655,
調剤薬局げんきまん,373249,香川県,小豆郡小豆島町,34.486359,134.245407,0879-75-2612,0879-75-2613,761-4301,小豆郡小豆島町池田3427-2,月-金9:00-18:00土9:00-12:00,有,0879-75-2612,
さくら薬局小豆島池田店,373249,香川県,小豆郡小豆島町,34.486359,134.245407,0879-62-8011,0879-62-8012,761-4301,小豆郡小豆島町池田字迎地2001-1,月~金9:00~18:00 土9:00~17:00,有,0879-62-8011,
生島薬局,372013,香川県,高松市,34.356014,133.960281,087-882-1305,087-882-1406,761-8002,高松市生島町462-3,月~水、金9:00~18:00 木9:00~17:00 土9:00~12:30,有,087-882-1305(転送),
かに調剤薬局本店,372013,香川県,高松市,34.343674,134.00383,087-832-8660,087-832-8665,761-8012,高松市香西本町256-5,月~水・金8:30~18:00木8:30~16:30土8:30~12:00,有,090-1586-2931,
松原調剤薬局,372013,香川県,高松市,34.348175,134.00206,087-870-5365,087-870-5367,761-8012,高松市香西本町90-1,月火水金 9:00-18:00木 8:30-16:30土 9:00-13:00,有,090-5140-7847,
中央通り薬局,372013,香川県,高松市,34.345497,134.001938,087-870-5678,087-870-5677,761-8012,高松市香西本町150-9,月~水・金・土9:00~18:00木13:00~18:00,無,,
本町通り調剤薬局,372013,香川県,高松市,34.34927,134.001053,087-832-8201,087-832-8202,761-8012,高松市香西本町115番地4,月火水金9:00~18:30 木9:00~13:00 14:00~18:00 土9:00~13:00,無,,
まこと薬局,372013,香川県,高松市,34.344368,134.007736,087-881-1121,087-881-1122,761-8013,高松市香西東町441-3,月・火・木・金9:00~19:00水9:00~17:30土9:00~18:00 ,有,087-881-1122,
アイン薬局鬼無店,372013,香川県,高松市,34.328873,133.998169,087-832-8888,087-882-4444,761-8024,高松市鬼無町藤井433番地1,月火木金9:00~18:00 水9:00~17:00 土9:00~13:00,有,087-832-8888(転送),
アイン薬局高松西店,372013,香川県,高松市,34.32922,133.998779,087-842-7077,087-842-7078,761-8024,高松市鬼無町藤井477-1,月から土9:00-18:30,有,087-842-7078,
さくら薬局高松郷東店,372013,香川県,高松市,34.347263,134.014984,087-832-8580,087-832-8581,761-8031,高松市郷東町134-1 西高松メディカルビル・イ-ア1F,月・火・木・金8:30~19:00水・土8:30~18:00,有,087-832-8580,
いきいき薬局,372013,香川県,高松市,34.337284,134.010284,087-816-7858,087-816-7858,761-8032,高松市鶴市町2047-8,月火水金8:50~18:00 木8:45~16:45 土:8:50~12:30,有,080-6383-4872,
有限会社ライム調剤薬局 在宅支援薬局ライム,372013,香川県,高松市,34.333305,134.01384,087-882-4111,087-882-4411.,761-8032,高松市鶴市町247-1,月~金9:00~18:30 土9:00~17:00,有,087-882-4111,
ザグザグ薬局檀紙北店,372013,香川県,高松市,34.320393,134.005859,087-832-8510,087-832-8510,761-8033,高松市飯田町30,月~土9:00~19:00,有,090-6403-2394,
エ-ス調剤薬局,372013,香川県,高松市,34.306438,134.00032,087-885-3544,087-885-3897,761-8041,高松市檀紙町1533-1,月火水金8:30~18:00 木7:30~15:30 土8:30~12:00,有,087-885-3544,
にこ調剤薬局檀紙,372013,香川県,高松市,34.303818,134.00032,087-814-6101,087-814-6102,761-8041,高松市檀紙町67-1,【月火水金8:30~18:30 木8:30~16:30 土8:30~13:30】,有,087-814-6101,
はる調剤薬局,372013,香川県,高松市,34.286499,134.00618,087-816-8600,087-816-8601,761-8044,高松市円座町1575-1,月~水・金8:00~17:40 木8:00~16:00 土8:00~12:30,無,,
木田薬局 東店,372013,香川県,高松市,34.291515,134.01358,087-886-6101,087-886-6215,761-8044,高松市円座町955番地3 太山ビル1階,月~土 9:30~18:00,有,080-3166-7125,
有限会社 久間薬局,372013,香川県,高松市,34.286495,134.010574,087-886-0241,087-885-6605,761-8044,高松市円座町1261-1,月~金9:00~18:00 土9:00~12:00,有,087-886-0241,
かに調剤薬局川部店,372013,香川県,高松市,34.266266,134.009445,087-864-7883,087-864-7882,761-8046,高松市川部町1469-4,月火水金9:00~18:00 木9:00~13:00 土9:00~16:00,有,090-1591-8166,
ハ-トリ-フ薬局太田店,372013,香川県,高松市,34.309299,134.030106,087-814-3031,087-814-3032,761-8057,高松市田村町1264-1,月~金9:00~18:00 土9:00~13:00,有,080-4030-0025,
有限会社 稲本薬局,372013,香川県,高松市,34.320164,134.046463,087-8654540,087-865-8516,761-8064,高松市上之町2-15-34,月~金:9:00~18:00 土:9:00~16:00,無,,
コスモ調剤薬局三条店,372013,香川県,高松市,34.317055,134.041534,087-815-0155,087-815-0159,761-8072,高松市三条町字中所507番地2,月火木金9:00-18:00 水9:00-17:00 土9:00-13:00,有,087-815-0155,
あんず調剤薬局,372013,香川県,高松市,34.305584,134.043289,087-815-1606,087-815-1607,761-8073,高松市太田下町1872-5,月~金9:00~18:00 土9:00~13:00,有,087-815-1606,
いちご調剤薬局,372013,香川県,高松市,34.309902,134.049301,087-868-1103,087-897-3080,761-8073,高松市太田下町2462番地3,月火木金8:45~18:00 水8:45~18:00 土8:45~12:30,有,087-868-1103,
ハ-トリ-フ薬局伏石店,372013,香川県,高松市,34.309902,134.049301,087-802-8220,087-802-8221,761-8073,高松市太田下町2457-8,月~金9:00~18:00   土9:00~13:00,有,090-5121-0885,
ラポ-薬局,372013,香川県,高松市,34.296852,134.042725,087-869-7420,087-869-7421,761-8074,高松市太田上町420-1,月~金9:00~18:30 土9:00~13:00,有,087-869-7301,
コスモ調剤薬局 多肥店,372013,香川県,高松市,34.301495,134.057678,087-813-8193,087-813-8197,761-8075,高松市多肥下町字山道362-1,月・水・木・金9:00-17:00 火・土 9:00-12:00,無,,
ザグザグ薬局 多肥下町店,372013,香川県,高松市,34.301071,134.061203,087-815-1140,087-815-1140,761-8075,高松市多肥下町1550-2,月~土9:00~19:00,有,070-1248-8243,
