施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
ファ-マシ-にしつるが,202010,長野県,長野市,36.652081,138.192902,026-219-2512,026-219-2513,380-0814,長野市鶴賀西鶴賀1530番地7,月~金9:00~18:00 土9:00~13:00,有,026-219-2512(担当者に伝送されます),
れんげ薬局,202010,長野県,長野市,36.685085,138.239822,026-238-1788,026-238-1755,380-0814,長野市西鶴賀町1567-12,月8:45~18:30/火8:45~18:30/水8:45~18:30/木8:45~18:30/金8:45~18:00/土8:45~14:00,有,080-3535-4547,
一般社団法人あおぞら企画あおぞら薬局,202010,長野県,長野市,36.651733,138.195953,026-238-3535,026-238-3535,380-0814,長野市大字鶴賀西鶴賀町1565-1,月~金9:00~19:00土9:00~14:30,有,090-8172-9314,
田町薬局,202010,長野県,長野市,36.654583,138.197037,026-238-7606,026-238-7607,380-0815,長野市鶴賀田町2100-1,月~金9:00~18:30 土9:00~15:30,有,026-238-7606,
アイセイ薬局長野みすゞ店,202010,長野県,長野市,36.645218,138.189636,026-228-3660,026-228-3685,380-0822,長野市南千歳町880-1 しらかばビル内,月~金8:30~18:00土8:30~13:00,有,026-228-3660,
わたぴ-薬局,202010,長野県,長野市,36.648632,138.19429,026-234-2511,0120-393921,380-0833,長野市権堂町2196番地1,月~金9:30~18:30,有,026-234-2511,
漢方薬の又三郎薬局,202010,長野県,長野市,36.657722,138.171799,026-235-2348,026-235-2348,380-0835,長野市新田町1528-1,9:00~20:00,有,080-3489-6470,
たかもり薬局,202010,長野県,長野市,36.674416,138.152603,026-232-3206,026-232-3207,380-0862,長野市桜枝町846-1,月~金8:45~18:45  土8:45~13:30,有,090-4717--4226,
ツマシナ薬局,202010,長野県,長野市,36.648632,138.19429,026-217-5956,026-217-5957,380-0872,長野市妻科391-イ-3,月~水・金8:30~18:00 水7:00~15:00 土8:30~13:00,無,,
ちとせ薬局,202010,長野県,長野市,36.658997,138.175751,026-219-6648,026-219-6647,380-0873,長野市新諏訪2丁目1-3,月~金9:00~18:00 土9:00~13:00,有,026-219-6648,
いまち薬局,202010,長野県,長野市,36.649055,138.198151,026-217-7320,026-217-7340,380-0901,長野市居町7-3,月~金8:30~17:30 土9:00~13:00,有,080-9996-1624,
コスメII薬局,202010,長野県,長野市,36.64217,138.201477,026-229-5551,026-229-5552,380-0901,長野市鶴賀331-2,月火木金8:30~19:00 水8:30~18:00 土8:30~14:00,有,090-5328-2721,
みやこ薬局,202010,長野県,長野市,36.643635,138.201401,026-217-3552,026-462-3552,380-0904,長野市鶴賀302-2,月~金9:00~18:00 土9:00~13:00,有,026-217-3552,
あずま通り薬局,202010,長野県,長野市,36.64743,138.1987,026-219-2550,026-219-2551,380-0904,長野市大字鶴賀142-6,8:45~17:45,有,026-219-2550,
ア-ク調剤薬局 長野稲葉店,202010,長野県,長野市,36.629803,138.204132,026-214-2407,026-214-2408,380-0911,長野市稲葉664-5 1F南号室,月~水金8:30~18:00 木8:30~16:30 土8:30~13:00,無,,
日詰モリキ薬局,202010,長野県,長野市,36.633194,138.207947,026-251-1055,026-251-1056,380-0912,長野市稲葉日詰2777-1,月~金9:00~18:30 土9:00~13:00,無,,
北村薬局,202010,長野県,長野市,36.629162,138.199661,026-228-2811,026-228-2891,380-0915,長野市稲葉295-3,月火木金8:30~18:00 水8:30~17:00 土8:30~12:30,有,026-228-2811,
さくら薬局長野東口店,202010,長野県,長野市,36.639507,138.189102,026-217-6106,026-217-6107,380-0921,長野市栗田236-1,月~水・金8:00~19:00木・土8:00~17:00,有,026-217-6106,
センスビュ-薬局,202010,長野県,長野市,36.638416,138.19426,026-267-5230,026-267-5231,380-0921,長野市栗田1937,月~金9:00~18:00 土9:00~13:00,有,026-267-5230,
ア-ク調剤薬局長野栗田店,202010,長野県,長野市,36.638416,138.19426,026-285-0413,026-285-0414,380-0921,長野市栗田2092,月火水金8:45~18:45  木8:45~12:45    土8:45~14:45,無,,
ななせ薬局,202010,長野県,長野市,36.643436,138.193649,026-217-3611,026-217-3612,380-0922,長野市七瀬21-7,月・火・木・金8:30~18:00 水8:30~17:30 土8:30~14:00,有,070-3081-7596,
長東薬局,202010,長野県,長野市,36.641373,138.189041,026-226-5053,026-229-8877,380-0927,長野市栗田1020-1,月・火・水・金8:30~18:30 木・土8:30~18:00,有,026-226-5053,
アイン薬局若里2号店,202010,長野県,長野市,36.628174,138.19133,026-269-6120,026-269-6122,380-0928,長野市若里6-1-5,月~金8:30~18:00 土9:00~13:00,有,026-269-6120,
ひかり薬局,202010,長野県,長野市,36.628174,138.19133,026-269-6077,026-269-6078,380-0928,長野市若里6丁目1-5,月~金8:30~18:00 土9:00~13:00,有,026-269-6077,
長野若里さくら薬局,202010,長野県,長野市,36.628033,138.191345,026-223-4771,026-223-1764,380-0928,長野市若里6丁目1-6,月~金8:30~18:00 土9:00~13:00,無,,
北市土屋薬局,202010,長野県,長野市,36.634495,138.191055,026-291-3771,026-291-3781,380-0928,長野市若里1-34-3 東洋若里ビル1F,月~金8:30~18:00 土8:30~14:00,有,026-291-3771,
アイン薬局若里店,202010,長野県,長野市,36.628033,138.191345,026-264-7695,026-264-7167,380-0928,長野市若里6-1-6,月~金8:30~18:00 土9:00~13:00,有,026-264-7695,
アイセイ薬局日赤前店,202010,長野県,長野市,36.628033,138.191345,026-223-3030,026-223-3031,380-0928,長野市若里6-1-6,月~金8:30~18:00 土9:00~13:00,有,026-223-3030,
長野国民堂薬局,202010,長野県,長野市,36.639252,138.158508,026-226-7096,026-226-7343,380-0941,長野市安茂里8011,月~金8:30~18:30 土8:30~13:00,無,,
カサイ薬局,202010,長野県,長野市,36.632851,138.17598,026-228-7150,026-224-8219,380-0948,長野市差出南2-1-36,月~金 9:00~18:30土9:00~15:00,無,,
モリキ伊勢宮薬局,202010,長野県,長野市,36.630802,138.177582,026-228-8085,026-228-8883,380-0948,長野市差出2-22-6,月~金9:00~18:30  土9:00~13:30,有,080-1033-6053,
ア-ク調剤薬局ながの東急店,202010,長野県,長野市,36.644936,138.188644,026-217-4203,026-217-4204,380-8539,長野市南千歳1-1-1ながの東急百貨店本館6階,月~日・祝 9:00~19:00,無,,
コスモファ-マ富竹薬局,202010,長野県,長野市,36.672237,138.246307,026-225-9558,026-225-9559,381-0006,長野市大字富竹堰下1693番地5,月~金9:00~18:00 土9:00~13:00,有,026-225-9558,
長野薬局,202010,長野県,長野市,36.672237,138.246307,026-295-9311,026-295-1811,381-0006,長野市富竹字宮田1406-6,月~金8:45~19:00 土9:00~15:00,有,090-1123-1197,
ア-ク調剤薬局長野柳原店,202010,長野県,長野市,36.664059,138.259094,026-255-7120,026-255-7121,381-0012,長野市柳原2221-14,月・火・木・金8:30~18:30水8:30~16:30土8:30~13:30,有,080-5408-7982,
井上薬局,202010,長野県,長野市,36.654259,138.231216,026-252-5570,026-252-5571,381-0013,長野市桜新町663-1,月~金9:00~18:00  土9:00~13:00,有,026-252-5570,
いしわた菜の花薬局,202010,長野県,長野市,36.661037,138.239319,026-239-7333,026-239-7710,381-0015,長野市石渡63-8,月~金9:00~18:00 土9:00~13:00,有,026-239-7333(転送),
小島あすなろ薬局,202010,長野県,長野市,36.660461,138.251877,026-213-7390,026-213-7391,381-0017,長野市小島407-8,月~金8:30~18:00 土8:30~13:00,有,026-213-7390,
アイン薬局長野大豆島店,202010,長野県,長野市,36.629673,138.222458,026-213-6615,026-221-6619,381-0022,長野市大豆島540-2,月~水金9:00~18:00 木9:00~17:00 土9:00~13:00,有,026-213-6615,
モリキ大豆島薬局,202010,長野県,長野市,36.6287,138.238174,026-213-4035,026-213-4036,381-0022,長野市大豆島4216,月~土9:00~14:00、15:00~19:00,無,,
風間薬局,202010,長野県,長野市,36.635109,138.228378,026-221-7618,026-222-3275,381-0023,長野市風間138-2,月~土8:30~18:30,有,080-8873-9681,
まるさん堂薬局,202010,長野県,長野市,36.643974,138.229004,026-257-0310,026-257-0311,381-0024,長野市大字南長池756-1,月~金9:00~18:00 土9:00~14:00,有,090-1653-0033,
モリキ長野南長池,202010,長野県,長野市,36.644581,138.232864,026-219-1878,026-219-1879,381-0024,長野市大字南長池字古新田379番3,月~金9:00~13:30、14:30~19:00 土9:00~13:00,無,,
長池かたぎり薬局,202010,長野県,長野市,36.648449,138.23587,026-239-7550,026-239-7551,381-0025,長野市大字北長池2070-1,月~金8:30~18:30 土8:30~17:00,有,090-1867-1312,
長池ひとみ薬局,202010,長野県,長野市,36.647758,138.235092,026-252-5035,026-252-5036,381-0025,長野市北長池2046-4,月火木金8:30~19:00 水8:30~16:30 土8:30~13:30,有,090-7408-3644,
サンマリ-ン薬局,202010,長野県,長野市,36.625507,138.222839,026-285-9950,026-285-9951,381-0026,長野市松岡2-39-5,月~金9:00~18:00   土9:00~12:30,有,080-2561-6509,
ビヨンド西友西尾張部薬局,202010,長野県,長野市,36.650616,138.228973,026-215-1313,026-215-1300,381-0031,長野市西尾張部1060-12,月~土 9:00~19:00 日曜:休業,有,026-215-1313,
オワリベ象山屋薬局,202010,長野県,長野市,36.649502,138.227219,026-239-7701,026-239-7702,381-0031,長野市西尾張部1022-3,月~金9:00~18:30 土9:00~13:00,有,080-2566-0871,
日本調剤 たかだ白樺薬局,202010,長野県,長野市,36.644012,138.224136,026-251-6131,026-251-6130,381-0033,長野市南高田2-4-22,月~金8:30~18:00  土8:30~13:00,無,,
さくら薬局長野高田店,202010,長野県,長野市,36.640869,138.21315,026-266-0318,026-266-0319,381-0034,長野市大字高田1259,月火木金8:45~18:30   土8:45~13:30,有,026-266-0318,
アイン薬局長野髙田店,202010,長野県,長野市,36.64489,138.210617,026-225-9180,026-225-9190,381-0034,長野市高田547-10,月~水8:30~18:30 木8:30~17:30 金8:30~18:30 土8:30~14:00,有,080-8281-5999,
公園前薬局,202010,長野県,長野市,36.653698,138.221588,026-219-1313,026-219-3118,381-0038,長野市東和田704-24,平日9:00~18:00 土9:00~16:00,無,,
ウエルシア薬局長野若槻大通り店,202010,長野県,長野市,36.67952,138.220688,026-258-6070,026-258-6071,381-0041,長野市徳間1-5-26,月~土9:00~19:00,無,,
中央薬局,202010,長野県,長野市,36.680809,138.232819,026-219-3103,026-219-3104,381-0041,長野市徳間566-5,月~金8:30~18:00 土8:30~17:30,有,026-219-3103,
調剤薬局 マツモトキヨシ徳間店,202010,長野県,長野市,36.67593,138.229141,026-254-5675,026-254-5680,381-0041,長野市大字徳間3105,月~金9:00~18:00 土9:00~13:30,有,070-4870-7236,
徳間ひとみ薬局,202010,長野県,長野市,36.67786,138.230621,026-257-0050,026-257-0053,381-0041,長野市徳間3207,月~金 8:30~19:00 土8:30~13:00,有,026-257-0050,
りんご薬局,202010,長野県,長野市,36.675377,138.225067,026-217-4260,026-217-4261,381-0042,長野市稲田2-29-13,月~金8:30~18:00 土8:30~14:00,有,070-3081-7597,
稲田薬局,202010,長野県,長野市,36.672298,138.230072,026-243-8113,026-243-8114,381-0042,長野市稲田3-27-15,月火木金9:00~18:30   水9:00~17:00    土9:00~14:00,有,090-3093-3436,
みのり薬局,202010,長野県,長野市,36.669682,138.218521,026-239-6850,026-239-6851,381-0043,長野市吉田2丁目1-28,月、火、水、金曜日8:30~18:00 木曜日8:30~17:00  土曜日8:30~14:00,有,090-7714-9639,
ヨシダ薬局,202010,長野県,長野市,36.663261,138.226624,026-259-3306,026-259-3710,381-0043,長野市吉田5-31-45,月火木金9:00~18:00水9:00~17:00土9:00~13:00,無,,
吉田グリ-ン薬局,202010,長野県,長野市,36.663795,138.230209,026-462-1121,026-462-3511,381-0043,長野市吉田4丁目4-30,月~金9:00~18:00 土9:00~13:00,無,,
吉田南センスビュ-薬局,202010,長野県,長野市,36.659405,138.225693,026-241-1888,026-241-1889,381-0043,長野市吉田5-23-11-1,月~金9:00~18:00 土9:00~13:00,有,026-241-1888,
きりはら薬局,202010,長野県,長野市,36.664066,138.214767,026-219-2788,026-219-2766,381-0045,長野市桐原2-15-1,月~金8:45~18:15 土8:45~14:00,有,080-1504-5951,
花みずき薬局,202010,長野県,長野市,36.67588,138.212189,026-259-8700,026-259-8703,381-0052,長野市檀田2-32-22,8:30~19:00,有,026-259-8700,
モリキ薬局まゆみ田店,202010,長野県,長野市,36.675587,138.212723,026-266-0407,026-266-0422,381-0052,長野市檀田2-30-7,月~金9:00~18:30 土9:00~13:00,有,080-1033-6186,
さゆり薬局 ,202010,長野県,長野市,36.685349,138.220673,026-255-7781,026-255-7782,381-0084,長野市若槻東条1087-5,月~金8:30~18:30 土8:30~15:00,有,026-255-7781,
もめんや薬局,202010,長野県,長野市,36.69696,138.223328,026-296-1137,026-296-3433,381-0085,長野市上野1-6-1,月~金9:00~18:00  土9:00~13:00,有,026-296-1137,
ウエルシア薬局長野若穂店,202010,長野県,長野市,36.615685,138.269714,026-282-7366,026-282-7367,381-0101,長野市若穂綿内445,月~土9:00~14:00 15:00~19:00,無,,
わたうち薬局,202010,長野県,長野市,36.626751,138.258347,026-214-8500,026-214-8501,381-0101,長野市若穂綿内8746-1,月~金9:00~18:00 土9:00~12:00,無,,
若穂土屋薬局,202010,長野県,長野市,36.615685,138.269714,026-266-5270,026-266-5280,381-0101,長野県長野市若穂綿内7530,"月~金9:00~18:00 1,3土9:00~15:30 2,4,5土9:00~13:00",有,026-266-5270,
サンタグリ-ン薬局,205419,長野県,上高井郡小布施町,36.697479,138.312149,026-242-6500,026-242-6550,381-0200,上高井郡小布施町烏林2254-3,月~金8:45~18:00,無,,
グリ-ン薬局,205419,長野県,上高井郡小布施町,36.690773,138.318375,026-247-5199,026-247-5199,381-0201,上高井郡小布施町小布施308,月~金8:45~18:45 土8:45~15:00,有,026-247-5199,
モリキ小布施薬局,205419,長野県,上高井郡小布施町,36.690506,138.314865,026-247-6027,026-247-6028,381-0201,上高井郡小布施町大字小布施911-3,月~金9:00~18:30 土9:00~13:00,無,,
まつの木薬局,205419,長野県,上高井郡小布施町,36.689827,138.314636,026-274-5802,026-274-5804,381-0202,上高井郡小布施町大字福原215-1,月~金8:30~18:30土8:30~13:00,有,080-4118-9715,
インタ-松代象山屋薬局,202010,長野県,長野市,36.577915,138.19194,026-290-6200,026-290-6120,381-1215,長野市松代町西寺尾字町裏1463,月~金9:00~19:00 奇数土9:00~13:00 偶数土9:00~14:00,有,026-290-6200(転送),
まごころ薬局,202010,長野県,長野市,36.569218,138.200821,026-285-9242,026-285-9243,381-1225,長野市松代町東寺尾715-8,月火木金8:30~18:00、水8:30~16:30、土8:30~13:00,有,026-285-9242,
アイン薬局松代店,202010,長野県,長野市,36.56395,138.200409,026-261-2112,026-278-1100,381-1231,長野市松代町松代163-12,月~金8:30~18:00土9:00~13:00,無,,
一文字屋薬局みらい店,202010,長野県,長野市,36.562405,138.199097,026-278-7797,026-278-7834,381-1231,長野市松代町松代176,月~金9:00~18:00土9:00~13:00,有,026-278-7797,
さなだ薬局,202010,長野県,長野市,36.56395,138.200409,026-215-6377,026-215-6388,381-1231,長野市松代町松代181-8,月~金8:30~18:00 土8:30~14:00,有,090-3064-9334,
松代モリキ薬局,202010,長野県,長野市,36.56395,138.200409,026-261-2134,026-261-2135,381-1231,長野市松代町松代163-14,月~金9:00~18:00 第2第4土9:00~13:00,有,026-261-2134,
あおば薬局,202010,長野県,長野市,36.564922,138.201111,026-290-6607,026-290-6608,381-1231,長野市松代町松代621-2,月~金8:30~18:15土8:30~12:45,有,026-290-6607,
ましま薬局,202010,長野県,長野市,36.604813,138.208176,026-286-6377,026-286-6388,381-2204,長野市真島町真島2207,月火木金9:00~19:00 水9:00~17:00 土9:00~14:00 ,有,090-3090-5983,
アイン薬局長野大塚店,202010,長野県,長野市,36.610882,138.183365,026-283-2444,026-283-4333,381-2205,長野市青木島町大塚1326-1,月~土9:00~18:00,有,026-283-2444,
こうとく薬局,202010,長野県,長野市,36.593323,138.174133,026-217-7080,026-284-6466,381-2214,長野市稲里町田牧1324-1,8:30~18:30,有,026-217-7080,
なごみ薬局,202010,長野県,長野市,36.591301,138.1745,026-285-9068,026-285-9069,381-2214,長野市稲里町田牧1311-3,月~金8:30~18:30 第1/3/5土8:30~12:30 第2/4土8:30~17:00,有,026-285-9068,
稲里あすなろ薬局,202010,長野県,長野市,36.609177,138.168396,026-254-6203,026-254-6213,381-2215,長野市稲里町中氷鉋2064,月・火・木・金8:30~18:00 水8:30~16:30 土8:30~13:00,有,026-254-6203,
ひがの土屋薬局,202010,長野県,長野市,36.612015,138.177887,026-214-2170,026-214-2180,381-2216,長野市下氷鉋1-1476,月~金9:00~18:00   土9:00~13:00,有,026-214-2170,
稲里土屋薬局,202010,長野県,長野市,36.612015,138.177887,026-274-5057,026-274-5058,381-2216,長野市下氷鉋1-2-3,月~金9:00~18:00土9:00~14:00,有,026-274-5057,
ビヨンド西友南長野薬局,202010,長野県,長野市,36.603718,138.168686,026-291-0345,026-291-0350,381-2217,長野市稲里町中央4-8-8,月~金9:00~20:00土9:00~19:00                           日・祝9:30~18:00,有り,026-291-0345,
みなみ薬局,202010,長野県,長野市,36.605572,138.166122,026-291-0038,026-291-0039,381-2217,長野市稲里町中央4-17-8,月火木金:9:00~18:00 水、土:9:00~17:00,有,026-291-0038(転送電話で対応),
モリキ長野薬局,,,,36.602795,138.170853,026-274-5272,026-274-5273,381-2217,長野市稲里町中央2-15-8,月~土9:00~19:00,無,,郵便番号
稲里あおぞら薬局,202010,長野県,長野市,36.602154,138.169952,026-286-1139,026-286-1077,381-2217,長野市稲里町中央2-16-7,月~金9:00~18:30 土9:00~13:00,無,,
薬局マツモトキヨシ長野南店,202010,長野県,長野市,36.604439,138.172913,026-254-7572,026-283-2715,381-2217,長野市稲里町中央1-21-1,月~土9:00~19:00,有,026-254-7572,
アイン薬局みくりや店,202010,長野県,長野市,36.595413,138.162003,026-285-1875,026-285-1885,381-2221,長野市川中島町御厨719-3,月~土8:30~18:00,有,026-285-1875,
アイン薬局川中島店,202010,長野県,長野市,36.590702,138.157593,026-286-7581,026-286-7582,381-2221,長野市川中島町御厨1942-23,月~金9:00~18:00  土9:00~14:00,有,080-2877-2958,
川中島あすなろ薬局,202010,長野県,長野市,36.648632,138.19429,026-285-5775,026-285-5715,381-2221,長野市か中島町御厨849-1,"月、火、水、金8:30~18:00, 木8:30~16:30  土8:30~17:00",有,026-285-5775,
川中島ひとみ薬局,202010,長野県,長野市,36.593616,138.159439,026-285-1868,026-285-1869,381-2221,長野市川中島町御厨1143,月~金8:30~18:00 土8:30~13:30,無,,
アイン薬局里島店,202010,長野県,長野市,36.581917,138.153763,026-213-6506,026-213-6516,381-2223,長野市里島73,月~金8:30~18:00 土8:00~14:00,有,026-213-6506,
アイン薬局長野今井店,202010,長野県,長野市,36.59663,138.140884,026-286-2529,026-286-2539,381-2226,長野市川中島町今井384,月~金8:30~18:00土8:30~14:00,有,026-286-2529,
さくら薬局 長野篠ノ井店,202010,長野県,長野市,36.575363,138.148087,026-293-7017,026-261-1464,381-2247,長野市篠ノ井会231-5,月~金、第1、4土:9時~18時  第2、3、5土:9時~13時,有,026-293-7017,
有限会社大丸薬局,202070,長野県,須坂市,36.651493,138.313339,026-245-0502,026-248-3644,382-0000,須坂市大字須坂86-1,月~金8:30~18:30土8:30~16:00,有,026-245-0502,
オオクマ薬局,202070,長野県,須坂市,36.677738,138.313202,026-245-9418,026-245-9458,382-0003,須坂市旭ヶ丘1-10,8:30~19:00,有,026-245-9418,
スザカ岡田薬局,202070,長野県,須坂市,36.6688,138.315475,026-246-2461,026-246-2461,382-0017,須坂市日滝2191-13-2,月~土8:30~18:30,有,090-4019-7101,
パセリ薬局,202070,長野県,須坂市,36.651115,138.307281,026-214-8620,026-214-8630,382-0044,須坂市上八町1752-6,月~水金9:00~18:00  木土9:00~17:00,有,070-4330-7897,
リボン薬局,202070,長野県,須坂市,36.653038,138.296265,026-248-6644,026-248-6643,382-0052,須坂市塩川716-2,月~金8:30~18:00土8:30~17:00,有,090-2443-9902,
アイン薬局高梨店,202070,長野県,須坂市,36.656467,138.283737,026-215-2302,026-215-2304,382-0054,須坂市大字高梨261,月~金9:00~18:00土9:00~14:00,有,026-215-2302,
アイリス薬局,202070,長野県,須坂市,36.65694,138.30426,026-215-2111,026-215-2112,382-0077,須坂市須坂1288-2,月~水・金9:00~18:30木・土9:00~17:00,有,026-245-9418,
薬局マツモトキヨシ芝宮前店,202070,長野県,須坂市,36.651115,138.307281,026-248-9135,026-248-9121,382-0081,須坂市横町288-1,9:00~19:00,有,080-2562-2540,
蔵の町薬局,202070,長野県,須坂市,36.653515,138.308807,026-215-2568,026-215-2569,382-0087,須坂市大字須坂1420-19,月~金8:45~17:45,無,,
わかば薬局須坂,202070,長野県,須坂市,36.653515,138.308807,026-215-2921,026-215-2922,382-0087,須坂市大字須坂1420-16,月~金8:45~17:45,無,,
立町中央薬局,202070,長野県,須坂市,36.654701,138.309937,026-248-4737,026-248-3308,382-0091,須坂市大字須坂263-6,月~金9:00~17:30土9:00~13:00,無,,
かおり薬局,202070,長野県,須坂市,36.647804,138.297989,026-248-5940,026-248-5943,382-0098,須坂市墨坂南2-5-5,9:00~18:30土9:00~13:00,有,080-9595-6213,
モリキ須坂墨坂薬局,202070,長野県,須坂市,36.64772,138.29213,026-214-3619,026-214-3629,382-0098,須坂市墨坂南1895-1,月~金9:00~14:00 15:00~19:00,無,,
クスリのアオキ墨坂薬局,202070,長野県,須坂市,36.647465,138.303894,026-247-8781,026-247-8783,382-0099,須坂市墨坂4-3-28,月~金9:00~19:00土9:00~13:00,無,,
すみさか土屋薬局,202070,長野県,須坂市,36.652012,138.299911,026-248-0671,026-248-0679,382-0099,須坂市墨坂1-4-2,9:00~18:00,有,026-248-0671,
りんどう薬局,202070,長野県,須坂市,36.643589,138.308578,026-217-3220,026-217-3183,382-0099,須坂市墨坂5-26-35,月、火、木、金8:30~18:00 水8:30~16:30 土8:30~12:30,有,026-217-3220 ,
コスモファ-マ高山薬局,205435,長野県,上高井郡高山村,36.664207,138.36293,026-242-7201,026-242-7203,382-0835,上高井郡高山村大字高井千本前6436-4,月~金9:00~13:15 14:30~18:30 土9:00~13:00,有,026-242-7201,
薬局 マツモトキヨシ芝宮前店,,,,36.651115,138.307281,026-248-9135,026-248-9121,382-0081,須坂市横町288-1,9:00~19:00(第3日曜日と12/31~1/3を除いて),有,080-2562-2540,郵便番号
須坂あすなろ薬局,,,,36.683823,138.286865,026-215-2280,026-215-2282,382-0092,須坂市北原町556-3,月~金9:00~18:00  木8:30~16:30 土8:30~13:00,有,026-215-2280,郵便番号
まつい薬局,202118,長野県,中野市,36.772945,138.364853,0269-26-6972,0269-26-6974,383-0008,中野市金井893-5,月~金9:00~18:30 土9:00~14:00,有,090-4027-1786,
ミナミ一本木薬局,202118,長野県,中野市,36.754505,138.372696,0269-38-0375,0269-38-0376,383-0012,中野市一本木159-2,月~金9:00~18:00土9:00~13:00,有,0269-38-0375(転送),
中野北薬局,202118,長野県,中野市,36.758827,138.378204,0269-24-7557,0269-24-7558,383-0012,中野市一本木319-1,月~金8:30~18:30 土8:30~13:30,無,,
イオン薬局中野店,202118,長野県,中野市,36.758732,138.372284,0269-23-3734,0269-23-3611,383-0012,中野市大字一本木252-1,月~日10:00~13:00 14:00~20:00,無,,
村島薬局,202118,長野県,中野市,36.748718,138.37059,0269-22-4795,0269-22-4795,383-0013,中野市大字中野1747,月~金曜日8:00~18:00 土曜日8:00~12:30,有,0269-23-3420,
中野東薬局,202118,長野県,中野市,36.75407,138.37883,0269-24-5444,0269-24-5445,383-0013,中野市中野1931-7,月~金8:30~18:00 土8:30~13:00,有,090-8741-5444,
吉田モリキ薬局,202118,長野県,中野市,36.755039,138.365479,0269-26-0061,0269-26-1232,383-0015,中野市吉田718-3,月~金9:00~19:00 土9:00~18:00,有,080-1200-6799,
ア-ク調剤薬局 中野店,202118,長野県,中野市,36.75354,138.358963,0269-38-0688,0269-38-0689,383-0015,長野県中野市吉田894-4,月火木金8:30~18:30 水8:30~16:30 土8:30~13:00,有,070-3603-5700,
かすみ薬局,202118,長野県,中野市,36.745903,138.366577,0269-24-1526,0269-24-1527,383-0021,中野市西1-5-64,月~金8:30~17:30 第1・3・5土曜日15:00~17:00 第2・4土曜日8:30~13:00,有,0269-24-1526,
かすみ薬局西店,202118,長野県,中野市,36.746323,138.364716,0269-24-1655,0269-24-1656,383-0021,中野市西1丁目5-10,月~金8:30~17:30   土13:00~15:00,有,0269-24-1655,
ミナミ薬局,202118,長野県,中野市,36.74667,138.371613,0269-22-3044,0269-26-5744,383-0021,中野市中央3-2-18,月~金8:30~19:00 土8:30~17:00,有,0269-22-3044,
山崎薬局,202118,長野県,中野市,36.74477,138.367172,0269-22-3086,0269-22-6585,383-0021,中野市西1-3-14,月火水金8:00~19:00 木8:00~18:30 土8:00~17:00,有,0269-22-3086,
中高薬局,202118,長野県,中野市,36.745369,138.365768,0269-26-1255,0269-24-1588,383-0021,中野市西1-1684-1,月~金8:30~18:00 土8:30~13:00,有,080-9296-0144,
