施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
こばと薬局,092010,栃木県,宇都宮市,36.557198,139.879959,028-680-5823,028-680-5823,320-0807,宇都宮市松が峰2-4-3,9:00~19:30,有,028-680-5823,
しんわ薬局大通り店,092010,栃木県,宇都宮市,36.560589,139.894958,028-612-2251,028-612-2252,320-0811,宇都宮市大通り4-3-8,9:00~18:15,有,028-612-2251,
そうごう薬局 宇都宮中央店,092010,栃木県,宇都宮市,36.558987,139.889633,028-651-5751,028-632-7322,320-0813,宇都宮市二番町1-9,月9:00~17:30/火9:00~17:30/水9:00~17:30/木9:00~17:30/金9:00~17:30/土9:00~17:30,有,028-651-5751,
総合メディカル株式会社そうごう薬局宇都宮中央店,092010,栃木県,宇都宮市,36.558712,139.888748,0286515751,0286327322,320-0813,宇都宮市二番町1□9,月9:00~17:30/火9:00~17:30/水9:00~17:30/木9:00~17:30/金9:00~17:30/土9:00~17:30,有,0286515751,
カケル薬局,092010,栃木県,宇都宮市,36.530277,139.880127,028-680-5511,028-680-5527,320-0826,宇都宮市西原町558-20,月~水、金9:00~18:00、木8:00~16:00、土9:00~15:00,有,070-2656-2818,
ワイアンドワイ薬局宇都宮店,092010,栃木県,宇都宮市,36.550781,139.875107,028-688-7423,028-688-7424,320-0831,宇都宮市新町1-2-10,月~金9:00~18:00 土9:00~13:00,無,,
ピノキオ薬局陽南店,092010,栃木県,宇都宮市,36.535549,139.869629,028-684-0864,028-684-0865,320-0834,宇都宮市陽南3-11-40,9:00~18:00,有,028-684-0864,
共創未来宇都宮薬局,092010,栃木県,宇都宮市,36.533768,139.870041,028-684-2838,028-684-2839,320-0834,宇都宮市陽南3-12-38,平日9:00~18:00,有,028-684-2838,
ピノキオ薬局花園店,092010,栃木県,宇都宮市,36.548904,139.873322,028-688-7381,028-688-7382,320-0843,宇都宮市花園町17-12ヒロビル1階,月~金9:00~18:00 土9:00~13:00,有,028-688-7381,
アルファ-ム薬局鶴田店,092010,栃木県,宇都宮市,36.549755,139.862152,028-615-7840,028-615-7841,320-0851,宇都宮市鶴田町3058-14,月火木金土8:30~17:30,有,070-1002-0173,
ピノキオ薬局鶴田店,092010,栃木県,宇都宮市,36.550831,139.854645,028-678-4871,028-678-4872,320-0851,宇都宮市鶴田町1295-3,平日9:00~18:30 土9:00~17:30,有,028-678-4871,
中央薬局鶴田北店,092010,栃木県,宇都宮市,36.54644,139.847412,028-649-1000,028-649-1001,320-0851,宇都宮市鶴田町1503-2,9:00~18:30,有,090-2259-7460,
薬樹薬局鶴田,092010,栃木県,宇都宮市,36.558254,139.855392,028-649-3265,028-649-3266,320-0851,宇都宮市鶴田町720-1,月火水金9:00~18:00 土9:00~16:00 日・祝:休業日,無,,
アイン薬局砥上店,092010,栃木県,宇都宮市,36.533951,139.848984,028-612-8418,028-612-8419,320-0852,宇都宮市下砥上町691-1,月火水金土9:30~18:30 木9:30~17:30 日9:30~13:00,有,028-612-8418,
エムハ-ト薬局 つるた店,092010,栃木県,宇都宮市,36.563114,139.854645,028-649-0120,028-649-0121,320-0857,宇都宮市鶴田2-6-8,月~金 9:00~17:30土 9:00~13:00,有,028-649-0120,
にじいろ薬局,092010,栃木県,宇都宮市,36.555012,139.855103,028-612-3611,028-612-3656,320-0857,宇都宮市鶴田町2-38-36,月~水・金9:00~18:00 木9:00~17:00土9:00~13:00,無,,
株式会社ウィ-ズオ-ロラ薬局,092010,栃木県,宇都宮市,36.561951,139.856949,	028-	649-	0292,nan,320-0857,宇都宮市鶴田1-8-12,月・火・金 9:00-18:00水・日   9:00-12:30土     9:00-17:00,無,,
ハ-モニ-薬局,092010,栃木県,宇都宮市,36.555683,139.879288,028-610-0153,028-610-0154,320-0861,宇都宮市西3-1-11,月~金9:00~18:30土9:00~17:00,有,028-610-0153,
ハ-モニ-薬局西小学校前店,092010,栃木県,宇都宮市,36.558781,139.878525,028-639-5377,028-639-5376,320-0861,宇都宮市西1-1-25スカ-ルFUJI101,9:00~19:00,有,028-639-5377,
おおき調剤薬局,092010,栃木県,宇都宮市,36.557701,139.874176,028-610-9980,028-610-9981,320-0867,宇都宮市大寛2-2-1,月火水金8:50~13:00 15:00~19:00  木8:50~17:00 土8:50~13:00,有,028-610-9980090-3317-6108,
株式会社ふくろう薬局アクア薬局,092010,栃木県,宇都宮市,36.560551,139.875458,028-688-0953,028-688-0954,320-0867,宇都宮市大寛1-1-6-1F,月~土9:00~18:00,有,080-4817-8384,
エムハ-ト薬局えそしま店,092010,栃木県,宇都宮市,36.524368,139.863663,028-684-1910,028-684-1911,321-0107,宇都宮市江曽島2-9-19,月~土9:00~18:00 木9:00~17:00,有,028-684-1910,
中央薬局江曽島店,092010,栃木県,宇都宮市,36.527775,139.867706,028-615-2000,028-615-2200,321-0107,宇都宮市江曽島3-785-5,月火水金8:30~18:30 木8:30~16:30 土8:30~12:30,有,028-615-2000(転送),
ウエルシア薬局宇都宮屋板町店,092010,栃木県,宇都宮市,36.520844,139.897751,028-680-4617,028-680-4618,321-0112,宇都宮市屋板町578-647,9:30~13:30  14:30~18:30,無,,
フレンド薬局 星ノ宮,092010,栃木県,宇都宮市,36.520775,139.892975,028-656-0356,028-656-0730,321-0112,宇都宮市屋板町1084-4,月火木金8:45~18:30 水8:45~16:45 土8:45~12:00,有,070-4471-5835,
ほほえみ薬局,092010,栃木県,宇都宮市,36.520844,139.897751,028-666-5706,028-666-5708,321-0112,宇都宮市屋板町578-642,9:00~18:00,有,070-4792-5610,
宇都宮中央薬局,092010,栃木県,宇都宮市,36.50946,139.899185,028-688-7120,028-688-7150,321-0112,宇都宮市屋板町562-6,月~土9:00~18:00,有,080-3470-5800,
アポロン薬局,092010,栃木県,宇都宮市,36.493042,139.903732,028-688-1133,028-688-1134,321-0118,宇都宮市インタ-パ-ク3-6-9,月火水金9:00~18:00 木土9:00~17:00,有,080-8776-3499,
そうごう薬局宇都宮南店,092010,栃木県,宇都宮市,36.491024,139.873276,028-688-3411,028-653-3952,321-0132,宇都宮市雀の宮5-1-7,月火水金土9:00~18:00 木9:00~17:00 日祝休み,有,028-688-3411(転送電話),
ピノキオファ-マシ-ズ雀の宮店,092010,栃木県,宇都宮市,36.493217,139.872269,028-666-0467,028-666-0468,321-0132,宇都宮市雀の宮4-4-7,月~土9:00~18:00日9:00~12:00木・日曜午後・祝日休み,有,080-4371-8855,
ふれあい薬局,092010,栃木県,宇都宮市,36.497776,139.869461,028-653-0980,028-653-0980,321-0135,宇都宮市五代2-1-6,月火木金8:30~19:00 水9:00~17:00 土日8:30~13:00 祝日休み,有,028-653-0980(転送),
ドラッグセイムスみどり野薬局,092010,栃木県,宇都宮市,36.501015,139.860916,	028-	678-	6615,	028-	678-	6616,321-0136,宇都宮市みどり野町15-6,月-土 9:00-13:00 14:00-18:00日祝休み,無,	028-	678-	6615,
くるみ薬局,092010,栃木県,宇都宮市,36.484589,139.869003,028-653-7133,028-615-7725,321-0143,宇都宮市南高砂町8-38,月火水金8:45~18:15 木8:45~16:45 土8:45~12:15,有,028-653-7133,
中央薬局,092010,栃木県,宇都宮市,36.481922,139.871765,028-655-2770,028-655-6969,321-0143,宇都宮市南高砂町11-21,平日8:30~18:00 土曜8:30~12:30,有,070-4315-1770,
さくら薬局宇都宮店,092010,栃木県,宇都宮市,36.482769,139.871964,028-688-1310,028-688-1314,321-0144,宇都宮市末広1-2-17,月~金9:00~17:30土9:00~11:30,有,028-688-1310,
フレンド薬局,092010,栃木県,宇都宮市,36.482426,139.871948,028-653-6904,028-653-7159,321-0144,宇都宮市末広2丁目1-22,月~金9:00~18:00 土9:00~12:30,有,090-4626-0260,
ミドリ薬局栃木街道店,092010,栃木県,宇都宮市,36.524029,139.848892,028-688-7707,028-688-8299,321-0151,宇都宮市西川田町234-2,月~水・金9:00~12:30、14:30~18:30土9:00~12:30、14:30~17:30,有,028-658-1178,
有限会社ミドリ薬局,092010,栃木県,宇都宮市,36.512489,139.851364,028-658-1178,028-658-1260,321-0152,宇都宮市西川田5-11-1,月~水・金9:00~13:00、15:00~19:00土9:00~13:00,有,028-658-1178,
西海薬局,092010,栃木県,宇都宮市,36.52877,139.861435,028-658-1753,028-658-1931,321-0163,宇都宮市宮本町18-10,月~金9:00~19:00土9:00~17:00,無,,
ウエルシア薬局 宇都宮双葉店,092010,栃木県,宇都宮市,36.529686,139.858276,028-684-2512,028-684-2513,321-0164,宇都宮市双葉3丁目15-2,9:00~20:00,有,028-684-1272,
れもん薬局,092010,栃木県,宇都宮市,36.522331,139.863083,028-684-1631,028-684-1632,321-0165,宇都宮市緑1-2180-14,"月火水金9:00~13:00,15:00~19:00、木9:00~17:00,土9:00~16:00",有,028-684-1631,
セイムスおもちゃのまち薬局,093610,栃木県,下都賀郡壬生町,36.465473,139.833862,	0282-	86-	2781,	0282-	86-	2821,321-0202,下都賀郡壬生町おもちゃのまち1-8-1,月、火、木、金曜日 9:00-18:00水曜日 10:00-18:00土曜日 9:00-17:00,無,	0282-	86-	2781,
アイン薬局獨協医大店,,,,36.472305,139.825363,0282-25-5461,0282-25-5463,321-0207 ,下都賀郡壬生町大字北小林880 アメニティ棟1階,月~土9:00~18:00第3土9:00~12:00,有,0282-25-5461,郵便番号
ワイアンドワイ薬局,093610,栃木県,下都賀郡壬生町,36.445843,139.797272,0282-82-9820,0282-82-9824,321-0219,下都賀郡壬生町福和田1003-7,月火木金8:30~18:00 土8:30~16:30 水8:00~16:00,無,,
中央薬局壬生店,093610,栃木県,下都賀郡壬生町,36.422955,139.80629,0282-21-7712,0282-21-7713,321-0222,下都賀郡壬生町駅東町5-4,月火木金8:30~18:30 水8:30~16:30 土8:30~12:30,有,080-9289-7590,
さくら薬局壬生店,093610,栃木県,下都賀郡壬生町,36.42836,139.800827,0282-81-0335,0282-81-336,321-0227,下都賀郡壬生町通町7-1,月火木金8:30~18:00 水8:30~16:30 土8:30~12:30,有,0282-81-0335,
東雲薬局,093610,栃木県,下都賀郡壬生町,36.429207,139.804092,0282-81-1189,0282-81-1193,321-0227,下都賀郡壬生町通町1-25,8:30~17:30,有,0282-81-1189,
カケル薬局大谷店,092010,栃木県,宇都宮市,36.592289,139.820511,028-666-8787,028-666-8753,321-0345,宇都宮市大谷町1308-1,月火金9:00~20:30 水9:00~17:30 木8:00~16:00 日9:00~12:00,有,070-2656-2818,
ピノキオファ-マシ-ズ宇都宮西店,092010,栃木県,宇都宮市,36.560814,139.835602,028-649-3230,028-649-3231,321-0346,宇都宮市下荒針町3613-1,9:00~18:00,有,028-649-3230,
木の薬局下荒針店,092010,栃木県,宇都宮市,36.57132,139.835266,028-649-0809,028-649-0807,321-0346,宇都宮市下荒針町3396-8,月~水・金9:00~18:00木・土9:00~17:00日・祝日休,有,028-649-0809,
アルファ-ム薬局飯田店,092010,栃木県,宇都宮市,36.564129,139.813477,028-649-3007,028-647-5161,321-0347,宇都宮市飯田町259-63,月~土9:00~18:00,有,090-1425-9986,
シルキ-薬局,092010,栃木県,宇都宮市,36.690437,139.922211,028-688-0531,028-688-0532,321-0403,宇都宮市下小倉町2219-7,月・火・水・金:8:30~18:00 土:8:30~17:00 木・日・祝日:休,有,028-688-0531,
ゆず薬局,092010,栃木県,宇都宮市,36.674263,139.898224,028-680-7377,028-680-7457,321-0414,宇都宮市中里町323-3,月8:30~17:30/火8:30~17:30/水8:30~17:30/金8:30~17:30/土8:30~12:30/備考:12:30~14:30 閉局,無,,
ミキ薬局那須南店,092150,栃木県,那須烏山市,36.660191,140.152115,0287-80-0165,0287-80-0166,321-0621,那須烏山市中央3-1-14,9:00~18:00,有,080-7317-0493,
にこにこ薬局,092150,栃木県,那須烏山市,36.637444,140.153595,0287-80-0131,0287-80-0132,321-0634,那須烏山市野上637-15,9:00~18:00,有,080-8776-3494,
オリオン薬局,092010,栃木県,宇都宮市,36.570133,139.947235,028-664-2336,028-664-1885,321-0901,宇都宮市平出町400-7,8:30~18:00,有,028-664-2336,
ハ-モニ-薬局柳田店,092010,栃木県,宇都宮市,36.569679,139.961594,028-683-3808,028-683-3809,321-0902,宇都宮市柳田町1286-4,月~水・金9:00~18:30木9:00~17:00土9:00~14:00,有,028-683-3808,
ツルハドラッグ宇都宮陽東店,092010,栃木県,宇都宮市,36.551102,139.927979,028-615-7153,028-615-7153,321-0904,宇都宮市陽東2-16-25,月~金9:00~19:00土9:00~15:00,無,,
きぬばし薬局,092010,栃木県,宇都宮市,36.54435,139.955139,028-612-6490,028-612-6491,321-0912,宇都宮市石井町2338-1,月9:00~18:30/火9:00~17:00/水9:00~17:00/木9:00~18:30/金9:00~17:00/土9:00~17:30,無,,
とちぎ薬局瑞穂野店,092010,栃木県,宇都宮市,36.508156,139.918564,028-657-6588,028-657-6599,321-0921,宇都宮市瑞穂2-14-16,月~金9:00~18:00 土9:00~13:00,有,028-666-8865,
メ-プル薬局下栗店,092010,栃木県,宇都宮市,36.527748,139.91806,028-612-7287,028-612-7288,321-0923,宇都宮市下栗町2281番地7,9:00~17:00,有,080-7317-0496,
セイムス下栗薬局,092010,栃木県,宇都宮市,36.537727,139.902023,	028-	637-	4856,nan,321-0924,宇都宮市下栗1-21-13,月火木金09:00-18:30 水09:00-12:30土09:00-14:00日祝 定休日,有,,
ウエルシア薬局宇都宮平松本町店,092010,栃木県,宇都宮市,36.539196,139.906677,028-651-0877,028-651-0878,321-0932,宇都宮市平松本町1217-5,9:00~22:00,有,090-6000-2508,
のぞみ薬局,092010,栃木県,宇都宮市,36.542568,139.904282,028-651-3315,028-651-3316,321-0932,宇都宮市平松本町1138-10,8:30~17:30,有,028-651-3315,
調剤薬局ツルハドラッグ宇都宮平松本町店,092010,栃木県,宇都宮市,36.542847,139.903824,028-614-5268,028-614-5268,321-0932,宇都宮市平松本町1139-1,月~土9:00~13:00、14:00~18:00,無,,
ライム薬局,092010,栃木県,宇都宮市,36.540592,139.897003,028-610-7655,028-610-7656,321-0933,宇都宮市簗瀬町2561-7,月~水・金 8:30~18:30木 8:30~16:30土 8:30~13:15,有,070-362-53567,
エムハ-ト薬局みね店,092010,栃木県,宇都宮市,36.554436,139.912933,028-651-3696,028-634-9101,321-0942,宇都宮市峰1-29-19,月・火・水・金8:30~18:00土8:30~17:00,有,028-651-3696,
ホ-ム薬局,092010,栃木県,宇都宮市,36.555038,139.901138,028-614-8283,028-614-8284,321-0945,宇都宮市宿郷1-15-9細井ビル1F,9:00~18:00,無,,
(有)富士ファ-マシ-みつば薬局,092010,栃木県,宇都宮市,36.562729,139.895126,028-680-6300,028-680-6333,321-0954,宇都宮市今泉2-20-10エクセレンス今泉106,月~水・金・土9:00~14:00、15:00~18:00,有,090-7830-7792,
ピノキオ薬局駅東店,092010,栃木県,宇都宮市,36.565529,139.912582,028-613-3066,028-613-3067,321-0954,宇都宮市元今泉7-19-1クリニックステ-ションビル1F,月火水金9:00~18:30 木9:00~17:00 土9:00~17:30,有,028-613-3066,
宇都宮駅東調剤薬局,092010,栃木県,宇都宮市,36.562122,139.902252,028-678-3085,028-678-3086,321-0954,宇都宮市元今泉1-8-1,月~金8:45~18:00 土8:45~12:45,無,,
コスモ調剤薬局FKD宇都宮店,092010,栃木県,宇都宮市,36.573658,139.90004,028-650-5578,028-650-5583,321-0962,宇都宮市今泉町237FKDショッピングプラザ2F,月・火・木~土10:00~19:00,有,080-1692-8160,
フクシ宇都宮薬局,092010,栃木県,宇都宮市,36.561146,139.896484,028-616-3335,028-616-3336,321-0964,宇都宮市駅前通り1-1-9駅前通り第一ビル1階,月~金9:00~17:30 土9:00~13:00,有,070-3140-5682,
中央薬局今泉店,092010,栃木県,宇都宮市,36.566055,139.896515,028-627-0777,028-627-0776,321-0966,宇都宮市今泉3-10-10,月~金8:30~18:00 土8:30~12:00,有,090-7722-4862,
フレンド薬局風ノ宮,092010,栃木県,宇都宮市,36.569706,139.895309,028-666-8082,028-666-8535,321-0967,宇都宮市錦1-565-6,9:00~18:00,有,070-4471-5835,
ピノキオ薬局今泉店,092010,栃木県,宇都宮市,36.569168,139.914429,028-678-2818,028-678-2819,321-0968,宇都宮市中今泉5丁目29-13,月火水金土9:00~18:00 木9:00~17:00,nan,028-678-2818,
ウエルシア宇都宮駅東口調剤薬局,092010,栃木県,宇都宮市,36.558346,139.900894,028-614-1272,028-614-1273,321-0969,宇都宮市宮みらい1-35,月~土9:00~18:00,無,,
エムハ-ト薬局かいどう店,092010,栃木県,宇都宮市,36.609001,139.926529,028-683-3003,028-683-3007,321-0971,宇都宮市海道町153-9,月火水金9:00~18:00 土9:00~12:00,有,028-683-3003,
とちぎ薬局岩曽店,092010,栃木県,宇都宮市,36.590176,139.895096,028-688-7216,028-688-7218,321-0973,宇都宮市岩曽町18-16,9時~18時,無,,
わかば薬局,092010,栃木県,宇都宮市,36.584305,139.904419,028-613-3386,028-613-3387,321-0973,宇都宮市岩曽町1087-2,月火木土9:00~19:30 水金9:00~18:00 日9:00~13:00 臨時休業あり,有,028-613-3386,
ピノキオ薬局プラザ店,092010,栃木県,宇都宮市,36.576633,139.895035,028-600-7657,028-600-7658,321-0974,宇都宮市竹林町973-3,9:00~18:00,無,,
竹林薬局,092010,栃木県,宇都宮市,36.580894,139.909134,028-627-4193,028-624-9393,321-0974,宇都宮市竹林町503-1,9:00~17:30,有,028-627-4193,
日本調剤宇都宮薬局,092010,栃木県,宇都宮市,36.555115,139.882812,028-650-4575,028-650-4582,321-0974,宇都宮竹林町911-1,月-金9:00-19:00  土9:00-18:00,有,080-1006-0819,
さつき薬局,092010,栃木県,宇都宮市,36.595119,139.936371,028-666-8397,028-666-8398,321-0981,宇都宮市上野町7001-14,9:00~18:00,有,028-666-8397,
ファ-コス薬局ありす,092010,栃木県,宇都宮市,36.595119,139.937103,028-683-1606,028-683-1607,321-0981,宇都宮市上野町7002-4,9:00~18:00,有,028-683-1606,
みどり調剤薬局,092010,栃木県,宇都宮市,36.591095,139.925171,028-664-1421,028-664-1012,321-0982,宇都宮市御幸ヶ原町75-3,月火水金9:00~18:00、木土9:00~17:00,有,028-664-1421,
そうごう薬局今市店,092061,栃木県,日光市,36.722794,139.68573,0288-30-3931,0288-22-3952,321-1261, 日光市今市379-16,月0900-1800/火0900-1800/水0900-1800/木0900-1800/金0900-1800/土0900-1300/備考:土曜日1300-1700、日曜・祝日0900-1700周囲の薬局と協力し、輪番制で開局,有,0288-30-3931,
とちぎ薬局今市店,092061,栃木県,日光市,36.722794,139.68573,0288-30-1181,0288-21-1041,321-1261,日光市今市379-18,平日9:00~18:00、土曜日9:00~13:00,有,090-1661-8245,
長谷川薬局,092061,栃木県,日光市,36.724724,139.687973,0288-22-1212,0288-21-0117,321-1261,日光市今市713,"9:00~17:30 日,祝休み",有,0288-22-1212,
ピノキオ薬局今市店,092061,栃木県,日光市,36.716053,139.682037,0288-30-7791,0288-30-7792,321-1262,日光市平ヶ崎608-4,月・水9:00~18:00火・木・金9:00~20:00土9:00~13:00,有,0288-30-7791,
アルファ-ム薬局並木店,092061,栃木県,日光市,36.720432,139.696976,0288-30-3355,0288-22-7744,321-1271,日光市並木町1-14,9:00~18:00,有,090-4757-8408,
はせがわ調剤薬局今市本町店,092061,栃木県,日光市,36.716335,139.698929,0288-22-2880,0288-22-2881,321-1272,日光市今市本町28-3,月~水・金9:00~18:00木9:00~17:00土9:00~16:30,有,0288-22-1212,
きすげ薬局,092061,栃木県,日光市,36.748024,139.614944,0288-53-5321,0288-53-5323,321-1405,日光市石屋町2-6,月木9:00~17:00 火水金 9:00~19:00 土9:00~13:00,有,080-1018-9455,
とちぎ薬局日光店,092061,栃木県,日光市,36.753529,139.577026,0288-50-1331,0288-53-0115,321-1436,日光市久次良町1771,月~金9:00~17:30  土9:00~13:00,有,080-8442-5712,
調剤薬局ツルハドラッグ日光安良沢店,092061,栃木県,日光市,36.749966,139.580017,0288-50-1860,0288-50-1860,321-1436,日光市久次良町1773-1,月~金9:00~13:00、14:00~18:00,有,070-7400-3495,
プラザ薬局国本店,092010,栃木県,宇都宮市,36.61573,139.837982,028-612-3780,028-612-3781,321-2118,宇都宮市新里町丁1608-109,月火水金土9:00~18:30,有,090-7264-0188,
アイン薬局日光医療センタ-店,092061,栃木県,日光市,36.709911,139.728607,0288-30-3600,0288-21-3300,321-2335,日光市森友145-1,9:00~18:00,有,0288-30-3600,
たかとく薬局森友店,092061,栃木県,日光市,36.717182,139.724503,0288-30-3381,0288-30-3382,321-2335,日光市森友字大塚158-1,月~金:9:00~18:00、土:9:00~17:00,有,0288-30-3381,
コスモファ-マ薬局今市店,092061,栃木県,日光市,36.72525,139.722092,0288-30-5080,0288-30-5083,321-2336,日光市荊沢599-134,月~金9:00~18:00土9:00~13:00,無,,
すぎなみ薬局,092061,栃木県,日光市,36.725788,139.724319,0288-30-3256,0288-30-3257,321-2336,日光市荊沢600-35,月~金9:00~18:30祝日、年末年始は閉局,有,070-2194-7417,
フタバ快生堂薬局,092061,栃木県,日光市,36.824512,139.716721,0288-77-0074,0288-77-0880,321-2345,日光市鬼怒川温泉大原1396-11,9:00~18:00,有,0288-77-0074,
りんご薬局,092061,栃木県,日光市,36.691757,139.740677,0288-26-9389,0288-26-9390,321-2345,日光市木和田島3041-1,月~水・金9:00~18:30 木8:30~16:30土9:00~16:00,有,070-3984-3998,
ウエルシア薬局日光今市店,092061,栃木県,日光市,36.744259,139.719162,0288-30-1137,0288-30-1138,321-2405,日光市芹沼字石神殿1461-2,月~日10:00~19:00,無,,
鬼怒川調剤センタ-たかとく薬局,092061,栃木県,日光市,36.785191,139.706055,0288-70-3050,0288-70-3051,321-2523,日光市高徳1406-4,月~金9:00~18:00 土9:00~17:00,有,0288-70-3050,
アルファ-ム薬局清原台店,092010,栃木県,宇都宮市,36.545017,140.000977,028-670-2331,028-667-1670,321-3223,宇都宮市清原台6丁目2-32,月・火・木・金8:30~18:00 水・土8:30~17:30,有,090-1436-2457,
きよはらだい薬局,092010,栃木県,宇都宮市,36.551613,139.996399,028-670-5505,028-670-5515,321-3223,宇都宮市清原台5-18-35,月火水金9:00~18:30 土9:00~17:00 木日9:00~12:00,有,028-670-5505,
あまいろ薬局,092010,栃木県,宇都宮市,36.575012,139.992462,028-678-2875,028-678-2876,321-3226,宇都宮市ゆいの杜7-9-2,月~水・木9:00~18:30 土9:00~17:00,無,,
ウエルシア薬局宇都宮テクノポリス店,092010,栃木県,宇都宮市,36.567314,140.001572,028-670-8310,028-670-8340,321-3226,宇都宮市ゆいの杜5-26-29,月~土9:00~20:00 日・祝日9:00~13:30/14:30~18:00,有,028-670-8310,
ペパ-ミント薬局,092010,栃木県,宇都宮市,36.526474,139.996628,028-612-6640,028-612-6641,321-3232,宇都宮市氷室町1691-3,月~金 9:00~19:00土 9:00~17:00,有,070-3625-3578,
つくも薬局芳賀,093459,栃木県,芳賀郡芳賀町,36.543659,140.062302,028-678-5895,028-678-5896,321-3307,芳賀郡芳賀町祖母井南3-1-17,月~水・金9:00~18:30 木・土9:00~13:30祝10:00~13:30,有,028-678-5895,
メ-プル薬局市貝店,093440,栃木県,芳賀郡市貝町,36.538853,140.107758,0285-81-6450,0285-81-6451,321-3423,芳賀郡市貝町市塙1672-4,9:00~17:00,有,090-9149-9999,
とちぎ薬局芳賀店,093440,栃木県,芳賀郡市貝町,36.535976,140.082062,0285-81-6822,0285-81-6823,321-3424,芳賀郡市貝町大字上根162-5,9:00~18:00,無,,
