施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
たいよう薬局,052124,秋田県,大仙市,39.454323,140.48587,0187-63-9200,0187-63-9300,014-0047,大仙市大曲須和町2-2-49,月火水金8:45~17:45木土8:45~12:30,有,0187-63-9200,
おやま薬局,052124,秋田県,大仙市,39.456242,140.472794,0187-62-7122,0187-62-7123,014-0055,大仙市大曲あけぼの町8番11号,月~金:8:30~17:30土:8:30~12:00,有,0187-62-7122,
日本調剤大曲南薬局,052124,秋田県,大仙市,39.451447,140.476517,0187-66-0550,0187-66-0551,014-0062,大仙市大曲上栄町7-11,月~金9:00~18:00土9:00~13:00,有,090-1694-7357,
大曲調剤薬局,052124,秋田県,大仙市,39.454628,140.476791,0187-66-2688,0187-66-2918,014-0062,大仙市大曲栄町10-32,月~金 9:00~17:30土 9:00~12:30,有,090-7560-5006,
大曲ひまわり薬局,052124,秋田県,大仙市,39.445023,140.480423,0187-88-8255,0187-88-8101,014-0063,大仙市大曲日の出町2丁目4-4 5,月・金 8:30~18:00                    火・木 8:30~20:00                    水・土 8:30~12:30,無,,
佐野薬局日の出町店,052124,秋田県,大仙市,39.449837,140.482071,0187-88-8400,0187-88-8412,014-0063,大仙市大曲日の出町2-7-6 ,月・火・水・金8:30~17:30木8:30~12:00第1・3・5土8:30~16:00,有,0187-88-8676,
佐野薬局角館店,052159,秋田県,仙北市,39.589138,140.559113,0187-49-6266,0187-49-6267,014-0377,仙北市角館町西田99-3 ,月~金8:30~17:30,有,070-7365-5118,
アイン薬局角館2号店,052159,秋田県,仙北市,39.589138,140.559113,0187-52-1800,0187-52-1801,014-0377,仙北市角館町西田61-3,月~金8:30~17:30土8:30~12:30,有,0187-52-1800,
アイン薬局角館店,052159,秋田県,仙北市,39.589138,140.559113,0187-55-5887,0187-55-5893,014-0377,仙北市角館町西田99-1,月~金8:30~17:30土9:00~12:00,有,0187-55-5887,
西木調剤薬局,052159,秋田県,仙北市,39.657207,140.565048,0187-52-5757,0187-52-5888,014-0515,仙北市西木町門屋字道目木320-1,月~金9:00~18:00土9:30~13:30,有,0187-52-5757,
じんだい調剤薬局,,,,39.618977,140.599564,0187-52-4614,0187-52-4615,014-1114,仙北市田沢湖神代字野中清水225番地5,月水木金8:30~17:30火8:30~18:30日18:00~19:30,有,0187-52-4614,郵便番号
クオ-ル薬局石脇店,052108,秋田県,由利本荘市,39.392693,140.026611,0184-27-2589,0184-27-2590,015-0012,由利本荘市石脇字田尻3-129,月~金9:00~17:00土9:00~12:00,無,,
池田薬局わかば店,052108,秋田県,由利本荘市,39.402561,140.030716,0184-22-3912,0184-22-1866,015-0013,由利本荘市石脇字田尻野6-11 ,月~土8:30~18:30,有,080-1651-6716,
池田薬局マカベ調剤店,052108,秋田県,由利本荘市,39.403343,140.062454,0184-22-0611,0184-23-5050,015-0051,由利本荘市川口字家後150-1 ,月~金8:30~18:00土8:30~12:30,有,090-9038-7984,
由利調剤薬局,052108,秋田県,由利本荘市,39.403912,140.061905,0184-22-8090,0184-23-1565,015-0051,由利本荘市川口字家後151-1,月~金8:30~18:00土9:00~12:45,有,0184-22-8090,
池田薬局かわぐち店,052108,秋田県,由利本荘市,39.399963,140.060577,0184-23-7071,0184-23-7070,015-0051,由利本荘市川口字八幡前261 ,月~土9:00~18:00(4月から土曜9:00~13:00に変更),有,080-1651-6715,
日本調剤本荘北薬局,052108,秋田県,由利本荘市,39.402325,140.06311,0184-27-1120,0184-24-1422,015-0051,由利本荘市川口高花106-4,月~金9:00~18:00土9:00~13:00,有,070-2817-3629,
池田薬局あら町店,052108,秋田県,由利本荘市,39.354492,140.079834,0184-74-7021,0184-74-7031,015-0065,由利本荘市荒町字真城72 ,月~金9:30~18:30土9:00~13:00,有,070-7421-8799,
池田薬局開光堂店,052108,秋田県,由利本荘市,39.387348,140.049713,0184-24-2381,0184-44-8175,015-0072,由利本荘市裏尾崎町4-3 ,月・火・水・金8:30~17:30木8:30~16:30土8:30~12:30,有,080-1651-6718,
池田薬局ひがし町店,052108,秋田県,由利本荘市,39.38607,140.053726,0184-74-9364,0184-74-9365,015-0076,由利本荘市東町31-2,月~水・金9:00~18:00土9:00~17:00,有,080-8603-2239,
池田薬局中央店,052108,秋田県,由利本荘市,39.392731,140.052505,0184-25-8067,0184-22-2011,015-0834,由利本荘市岩渕下108-2,月~金8:30~18:00 土(第4以外)8:30~17:30第4土9:00~13:00,有,080-1651-6719,
アイン薬局由利本荘店,052108,秋田県,由利本荘市,39.392628,140.051285,0184-28-0233,0184-28-0234,015-0834,由利本荘市岩渕下68-2,月~金9:00~18:00土9:00~13:00,有,0184-28-0233,
