施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
三河大野もみじ薬局,232211,愛知県,新城市,34.94429,137.605148,0536-32-8115,0536-32-8116,4411615,新城市大野字上野75-7 ,月~金9:00~19:00、土9:00~17:30,有,0536-32-8115,
設楽かえで薬局,235610,愛知県,北設楽郡設楽町,35.099102,137.572281,0536-62-0200,0536-62-0210,4412301,北設楽郡設楽町田口字稗田3-1 ,月~水8:30~12:30、15:00~19:30、木8:30~12:30、14:00~17:15、金9:30~12:30、15:00~17:15土8:30~12:30 (奇数週),有,0536-62-0200,
シ-ズ調剤薬局二川店,232017,愛知県,豊橋市,34.726471,137.440826,0532-41-7171,0532-65-5610,4413145,豊橋市大岩町字北元屋敷34番地15 ,月水金8:30~19:00、火8:30~18:00、木8:30~16:30、土8:30~12:30,有,080-3532-9234,
ココカラファイン薬局田原赤石店,232319,愛知県,田原市,34.660484,137.274033,0531-24-4925,0531-24-4926,4413416,田原市東赤石5-100 ,月~金8:30~18:00,有,070-3140-7101,
日本調剤 渥美薬局,232319,愛知県,田原市,34.661297,137.272614,0531-23-7551,0531-23-7552,4413416,田原市東赤石5丁目79-2 ,月~金 8:30~18:00,有,080-1278-7151,
元気薬局田原店,232319,愛知県,田原市,34.675247,137.272171,0531-23-4036,0531-23-4037,4413421,田原市田原町晩田33-8,月~金8:30~18:30土8:30~12:00,有,090-6337-0817,
つばさ薬局,232319,愛知県,田原市,34.610661,137.087036,0531-37-1866,0531-37-1856,4413614,田原市保美町土尻90-4 ,月・火・木・金8時30~午後7時 水8時30~午後4時30 土8時30~午後6時,有,090-1753-2118,
メディカル一光 わかば薬局豊橋店,232017,愛知県,豊橋市,34.771015,137.35968,0532-34-3815,0532-34-3816,4418002,豊橋市吉川町246-5 ,月火木金:9:00~19:00 水土:9:00~12:00,有,0532-34-3815,
みゆきファ-マシ-羽田店,232017,愛知県,豊橋市,34.763969,137.377884,0532-35-9583,0532-35-9584,4418012,豊橋市羽田町40-1 ,月~金8:30~19:00、土8:30~17:30,有,0532-35-9583,
スギヤマ薬局花田店,232017,愛知県,豊橋市,34.767136,137.370346,0532-34-7811,0532-34-7812,4418019,豊橋市花田町字荒木49-1 ,月~土9:00~19:30,有,080-1589-7809,
クオ-ル薬局豊橋店,232017,愛知県,豊橋市,34.759094,137.379303,0532-34-0307,0532-31-0386,4418023,豊橋市八通町1-2 ,月~金9:00~18:00 土9:00~15:00,有,080-8754-5731,
小島調剤薬局,232017,愛知県,豊橋市,34.757675,137.380127,0532-34-7234,0532-34-7235,4418023,豊橋市八通町77 ,月水金9:00~18:00、火木土9:00~20:00,有,080-5161-5709,
あおぞら薬局,232017,愛知県,豊橋市,34.754143,137.366837,0532-34-2424,0532-34-2962,4418083,豊橋市東脇1-7-14 ,月火水金9:00~19:00、木9:00~17:00、土9:00~13:00,有,0532-34-2424,
スギ薬局牟呂店,232017,愛知県,豊橋市,34.749748,137.361038,0532-34-2366,0532-34-2367,4418083,豊橋市東脇四丁目22-12 ,月~金9:00~21:00土9:00~20:00日祝9:00~14:00、15:00~20:00,有,070-1397-4579,
東脇調剤薬局,232017,愛知県,豊橋市,34.752327,137.364899,0532-21-7690,0532-21-7691,4418083,豊橋市東脇4-1-36 ,月~金9:00~12:00  15:00~19:15 土9:00~12:00,無,,
牟呂調剤薬局,232017,愛知県,豊橋市,34.751457,137.359985,0532-33-7458,0532-33-7457,4418083,"豊橋市東脇2丁目14-7 大和田ハイツ101,102",月8:30-12:15 13:30-18:30 火8:30-12:15 13:30-19:00  水、木8:30-13:00 13:30-17:00  金8:30-12:15 13:30-19:00  土8:30-12:1512:15,有,0532-33-7458,
スギヤマ調剤薬局豊橋店,232017,愛知県,豊橋市,34.76284,137.347397,0532-34-7611,0532-34-7612,4418085,豊橋市青竹町字青竹92 ,月-金8:30-18:00,無,,
まんてん薬局,232017,愛知県,豊橋市,34.748322,137.369751,0532-43-5111,0532-43-5112,4418087,豊橋市牟呂町字東里61-2 ,月火水金9:00-19:00。木09:00-17:00。土09:00-13:00ま。,有,0532-43-5111,
エムハ-ト薬局やまだ店,232017,愛知県,豊橋市,34.740391,137.396515,0532-38-8310,0532-47-6610,4418104,豊橋市山田二番町77-4 ,月火水金9:00~18:30、木9:00~17:00、土9:00~12:00,有,080-6978-1977,
バニラ薬局南栄店,232017,愛知県,豊橋市,34.735218,137.385956,0532-39-4037,0532-39-4038,4418107,豊橋市南栄町字東山226-1 一階,月~金9:00~19:00、土9:00~13:00,有,0532-39-4037,
タ-トル薬局,232017,愛知県,豊橋市,34.730694,137.410431,0532-39-5115,0532-39-5116,4418113,豊橋市西幸町字笠松32-1 ,月 火 木 金 8:30-12:30 15:30-19:00、水 土 8:30-12:30,有,090-2263-4757,
みゆきファ-マシ-,232017,愛知県,豊橋市,34.731152,137.414658,0532-38-8722,0532-38-8723,4418113,豊橋市西幸町字古並291-3,月9:00~20:00/火9:00~20:00/水9:00~20:00/木9:00~20:00/金9:00~20:00/土9:00~15:00,有,0532-38-8722,
イオン薬局豊橋南店,232017,愛知県,豊橋市,34.709778,137.387756,0532-25-2051,0532-25-2061,4418124,豊橋市野依町字落合1番地12 ,9:00~20:00,無,,
クオ-ル薬局豊橋南店,232017,愛知県,豊橋市,34.685234,137.35704,0532-29-7205 ,0532-29-7223,4418132,豊橋市南大清水町字富士見455-1,9:00~17:00,有,080-8754-5737,
バニラ薬局大清水店,232017,愛知県,豊橋市,34.701511,137.350433,0532-26-3434,0532-26-3435,4418133,豊橋市大清水町字大清水231-3 ,月~土9:00~19:30、日9:00~13:30,有,0532-26-3434,
ココカラファイン薬局草間店,232017,愛知県,豊橋市,34.735001,137.373428,0532-38-5450,0532-48-5281,4418149,豊橋市中野町字大原17-1,月~金8:30~19:00土8:30~14:00,有,080-3532-9230,
バニラ薬局 高師店,232017,愛知県,豊橋市,34.715706,137.394882,0532-39-5621,0532-39-5622,4418153,豊橋市高師本郷町字北浦78番2 ,月~水、金 9:00~19:30 土:9:00~12:30,有,0532-39-5621,
ココカラファイン薬局西高師店,232017,愛知県,豊橋市,34.722153,137.385727,0532-38-1410,0532-38-8490,4418154,豊橋市西高師町字沢向5 ,月・火・木・金9:00~19:00、水9:00~17:00、土9:00~13:00,有,080-4582-4068,
スギヤマ薬局高師店,232017,愛知県,豊橋市,34.724228,137.391891,0532-38-8441,0532-38-8448,4418157,豊橋市上野町字上野124-6 ,月~土9:00~19:00,無,,
クオ-ル薬局豊川店,232076,愛知県,豊川市,34.835327,137.39917,0533-80-7081,0533-86-7367,4420011,豊川市東曙町34 ,月、火、木、金9:00~18:30、土9:00~12:30,有,080-8902-7091,
みず穂調剤薬局,232076,愛知県,豊川市,34.833023,137.40329,0533-83-8010,0533-83-8023,4420012,豊川市新豊町1-72 ,月火木金8:30~18:30、水7:30~15:30、土8:30~12:30,有,0533-83-8010,
トヨカワ薬局イナリ店,232076,愛知県,豊川市,34.825459,137.395538,0533-83-6521,0533-83-6522,4420031,豊川市豊川西町39,月・火・水・金8:30~18:30木・土8:30~12:00,有,0533-86-3035(トヨカワ薬局本店),
イセヤ薬局,232076,愛知県,豊川市,34.823364,137.396347,0533-86-2101,0533-86-4530,4420036,豊川市豊川栄町83番地 ,月~金 9:00~19:00 土 9:00~13:00,有,0533-86-2102,
ドラッグオオイ薬局,232076,愛知県,豊川市,34.822624,137.389297,0533-89-9026,0533-89-9027,4420045,豊川市駅前通2丁目98番地1 ,月~土9:00~20:00、日祝10:00~20:00,有,070-1238-8108,
イオン薬局豊川開運通店,232076,愛知県,豊川市,34.828495,137.384583,0533-89-5158,0533-89-5159,4420048,豊川市開運通2-31 イオン豊川開運通店1階,月~日9:00~14:00、15:00~19:00,無,,
イセヤ調剤薬局本野店,232076,愛知県,豊川市,34.839008,137.381012,0533-86-3800,0533-86-3800,4420062,豊川市本野町北貝津31-1,月・火・木・金8:30~19:00水8:30~16:30土8:30~13:00,有,0533-86-2101,
あったかおひさま薬局,232076,愛知県,豊川市,34.823689,137.370422,0355-56-9548,0355-56-9452,4420068,豊川市諏訪3-6 ,月、火、水、金9時~19時、木9時~14時16時~19時、土9時~14時,有,0533-56-9548(転送になります),
めい調剤薬局,232076,愛知県,豊川市,34.824547,137.372009,0533-56-2727,0533-56-2728,4420068,豊川市諏訪2丁目117番地  みつじやビル1階,月~金9:00~13:00 15:00~19:15、土9:00~13:00,有,0533-56-2727,
にこにこ薬局,232076,愛知県,豊川市,34.81815,137.410538,0533-83-2525,0533-83-2566,4420805,豊川市三谷原町郷中122-2 ,月、火、木、金9:00~20:00 水9:00~17:00 土9:00~13:00,有,0533-83-2525,
キャンディ薬局,232076,愛知県,豊川市,34.822037,137.404007,0533-83-8285,0533-83-8286,4420811,豊川市馬場町松下99-2 ,月、火、水、金9時~18時 木、土9時~12時,有,0533-83-8285,
グリ-ン薬局,232076,愛知県,豊川市,34.822502,137.40416,0533-85-2251,0533-85-2252,4420811,豊川市馬場町松下81-2 ,月火木金 9:00~19:30 水 9:00~17:00 土 9:00~18:00,有,0533-85-2251,
牛久保調剤薬局,232076,愛知県,豊川市,34.807739,137.384659,0533-83-8228,0533-83-8227,4420826,豊川市牛久保町高原146-2,月・火・水・金9:00~18:45木・土9:00~12:30,無,,
すずき調剤薬局,232076,愛知県,豊川市,34.814037,137.3685,0533-56-7402,0533-56-7403,4420838,豊川市西塚町2丁目16-2 ,"月~水・金9:00~19:00,  木9:00~17:00,  土9:00~13:00",有,0533-56-7402,
ひかり薬局,232076,愛知県,豊川市,34.818405,137.367249,0533-95-0770,0533-95-0773,4420839,豊川市四ツ谷町3-105 ,月火木金9:00~19:00 水9:00~17:00 土9:00~12:30,有,0533-95-0770,
あすなろ薬局,232076,愛知県,豊川市,34.818787,137.358521,0533-84-1003,0533-84-1004,4420842,豊川市蔵子6丁目14番8 ,月~金9:00~18:00、土8:30~12:30,有,0533-84-1003,
くるみ調剤薬局,232076,愛知県,豊川市,34.817417,137.358246,0533-83-6222,0533-83-6211,4420842,豊川市蔵子6丁目15-4 ,月火木金9:00~18:00、水9:00~17:00、土9:00~13:00,有,0533-83-6222,
スワ薬局ぞうし店,232076,愛知県,豊川市,34.821674,137.35791,0533-89-5756,0533-89-5771,4420842,豊川市蔵子6丁目11-25 ,月火木金9:00~19:00、水9:00~18:00、土9:00~13:00,有,0533-86-4431,
ドラッグオオイ薬局 八南店,232076,愛知県,豊川市,34.830391,137.355743,0533-80-0231,0533-83-1333,4420851,豊川市野口町道下19-1 ,月~土09:00~20:00、日・祝10:00~18:00,有,070-1239-2353,
大井薬局野口店,232076,愛知県,豊川市,34.838741,137.351318,0533-80-3831,0533-80-3830,4420851,豊川市野口町豊角19-1 ,月~水・金9:00~19:00 木9:00~17:00 土9:00~13:00,有,080-4870-9785,
(有)大井薬局 国府調剤薬局,232076,愛知県,豊川市,34.833687,137.327179,0533-88-7941,0533-88-7940,4420854,豊川市国府町流霞100 ,月~金9:00~19:00 土9:00~12:30 祝日9:00~12:00,有,080-4870-9780,
アイセイ薬局国府店,232076,愛知県,豊川市,34.837261,137.326233,0533-88-1555,0533-88-3900,4420854,豊川市国府町茶ノ休44-2 ,平日9:00-19:00、火曜9:00-17:30、土曜9:00-13:00 日祝休み,有,0533-88-1555,
有限会社辻村薬局,232076,愛知県,豊川市,34.834675,137.325943,0533-87-3460,0533-88-6437,4420854,豊川市国府町流霞76-3,月~金9:00~20:00土9:00~14:30,有,090-1418-8471,
めい調剤薬局 八幡店,232076,愛知県,豊川市,34.837524,137.332367,0533-87-0155,0533-95-3781,4420857,豊川市八幡町上宿77番地 ,月火木金9:00-19:00、水9:00-17:00、 土9:00-13:00,有,0533-87-0155,
大井薬局 マチニワ店,232076,愛知県,豊川市,34.815441,137.373489,0533-82-3380,0533-82-3385,4420884,豊川市光明町1-19 ,月曜~金曜 9:00~19:00     土曜9:00~12:30,有,0533-82-3380,
めい薬局水竹店,232149,愛知県,蒲郡市,34.837627,137.231155,0533-65-7070,0533-65-7071,4430005,蒲郡市水竹町下島83-1 ,月火木金8:45~13:00、15:00-19:00、水9:00~17:00、土8:45~13:00,有,0533-65-7070,
グリ-ン薬局,232149,愛知県,蒲郡市,34.81963,137.226105,0533-68-3370,0533-56-2313,4430034,蒲郡市港町20-14 ,月~金9:00~18:30、土9:00~12:30,有,0533-68-3370,
アイセイ薬局竹谷店,232149,愛知県,蒲郡市,34.83215,137.211807,0533-66-3883,0533-67-5006,4430046,蒲郡市竹谷町宮前10-4,月9:00~18:30/火9:00~18:30/水9:00~12:30/金9:00~18:30/土9:00~12:30,無,,
めい薬局,232149,愛知県,蒲郡市,34.824554,137.178375,0533-56-7898,0533-59-7899,4430101,蒲郡市一色町西山3-6 ,月~水金8:30~ 19:00、木8:30~16:30、土 8:30-13:00,有,0533-56-7898,
太田薬新堂薬局,232025,愛知県,岡崎市,34.947857,137.193863,0564-21-5759,0564-21-6963,4440008,岡崎市洞町西浦14番地1 ,月~水、金8:30~19:00、木8:30~18:00、土8:30~15:30,有,0564-21-5759,
コスモス薬局中町店,232025,愛知県,岡崎市,34.954239,137.179977,0564-25-0111,0564-25-0112,4440015,岡崎市中町五丁目1番地12 ,月・火・木・金 8:45~18:00 土8:45~14:00,有,0564-25-0111,
イナシマ薬局,232025,愛知県,岡崎市,34.964561,137.160751,0564-21-0902,0564-21-8257,4440063,岡崎市元能見町172番地 ,月~土 9:30~19:00,有,0564-21-0902,
ひすい薬局,232025,愛知県,岡崎市,34.969612,137.174103,0564-83-7358,0564-83-7359,4440071,岡崎市稲熊町2-80-1 ,月・火・水・金9:00~19:00、木9:00~17:00、土9:00~16:00,有,0564-83-7358,
かのん調剤薬局,232025,愛知県,岡崎市,34.966682,137.170837,0564-24-0036,0564-24-0040,4440072,岡崎市六供町2-1-6,月8:45~13:00  15:00~18:45/火8:45~13:00  15:00~18:45/水8:45~17:45/木8:45~13:00  15:00~18:45/金8:45~13:00  15:00~18:45/土8:45~12:45,有,0564-24-0036,
ナンブ薬局幸田店,235016,愛知県,額田郡幸田町,34.905838,137.170959,0564-56-3277,0564-56-3278,4440104,額田郡幸田町大字坂崎字上田31-2 ,月、火、木、金9時~18時30分 水9時~17時 土9時~12時,有,090-6355-0964,
ぺりかん薬局彦左公園店,235016,愛知県,額田郡幸田町,34.905113,137.172348,0564-63-3030,0564-63-3040,4440104,額田郡幸田町大字坂崎字西長根25番85 ,月~金 9:00~18:30 土9:00~13:00,有,0564-63-3030,
ポプラ薬局,235016,愛知県,額田郡幸田町,34.891548,137.168228,0564-63-6090,0564-63-6091,4440111,額田郡幸田町高力字広面3番地2 ,月~水・金8:45~19:00  木8:00~16:00  土8:45~13:00,有,0564-63-6090,
めいかじ薬局,235016,愛知県,額田郡幸田町,34.870979,137.164505,0564-73-0031,0564-73-0033,4440113,額田郡幸田町菱池銘鍛治18-4 めいかじ薬局,月~金9:00~19:00 土9:00~13:00,有,0564-73-0031,
オリ-ブ薬局岡崎店,232025,愛知県,岡崎市,34.907932,137.142563,0564-83-8496,0564-83-8497,4440212,岡崎市下和田町字神宮司68-1  ,月火木金:8:30~19:00、水:8:30~17:00、土:8:30~13:00,有,0564-83-8496,
ふくおか薬局,232025,愛知県,岡崎市,34.898563,137.142395,0564-57-5377,0564-57-5378,4440214,岡崎市国正町下川田5,月~水、金9:00~19:30 木8:30~16:30 土曜9:00~13:30,有,0564-57-5377,
アイセイ薬局中島中町店,232025,愛知県,岡崎市,34.889336,137.122009,0564-57-7033,0564-43-1726,4440224,岡崎市中島中町4-3-15,月8:30~18:45/火8:30~18:45/水8:30~18:45/木8:30~16:30/金8:30~18:45/土8:30~11:45,有,0564-57-7033,
とみ山薬局,232130,愛知県,西尾市,34.852299,137.021469,0563-65-2521,0563-65-2522,4440329,西尾市富山一丁目9-16 ,月・火・水・金8:45~19:30 木8:45~16:45 土8:45~12:30,有,090-5624-5392,
さくら薬局 西尾一色店,232130,愛知県,西尾市,34.79792,137.042831,0563-72-2300,0563-72-9900,4440403,西尾市一色町松木島中切7 ,月~土9:00~13:00 月火水金15:00~19:00,有,0563-72-2300,
めい薬局 一色店,232130,愛知県,西尾市,34.807663,137.030304,0563-72-3303,0563-72-3330,4440407,西尾市一色町前野東浦50-3 ,月・火・木・金9:00~13:00・16:00~20:00、水・土9:00~13:00,有,0563-72-3303,
きらり調剤薬局,232130,愛知県,西尾市,34.794392,137.07045,0563-34-9922,0563-34-9923,4440516,西尾市吉良町吉田船戸2-1,月9:00~19:00/火9:00~19:00/水9:00~18:00/木9:00~19:00/金9:00~19:00/土9:00~12:00,有,090-1098-9922,
いとう薬局 吉良店,232130,愛知県,西尾市,34.825809,137.064743,0563-34-2161,0563-34-2161,4440522,西尾市吉良町下横須賀荒井18-2 ,月、火、水、金9:00~18:30  木9:00~17:00  土9:00~13:00,有,080-5410-2161,
宮嶋薬局,232130,愛知県,西尾市,34.7929,137.119766,0563-62-2225,0563-62-5280,4440703,西尾市西幡豆町中村郷8-5,月~土9:00~20:00,有,0563-62-2225,
日本調剤美合薬局,232025,愛知県,岡崎市,34.927872,137.185562,0564-73-8151,0564-73-8152,4440802,岡崎市美合町字つむぎ中6-14 ,月~金8:30~19:00土8:30~12:30,無,,
株式会社アモス 神尾薬局,232025,愛知県,岡崎市,34.918579,137.183517,0564-54-1368,0564-57-2634,4440806,岡崎市緑丘3-1-19 ,月~金9:00~18:30、土9:00~12:30,有,0564-54-1368,
調剤薬局アモス 緑丘店,232025,愛知県,岡崎市,34.918438,137.180145,0564-71-7086,0564-71-7087,4440806,岡崎市緑丘2丁目8番地7 ,月火水金9:00~19:00、土9:00~13:00,有,0564-71-7086,
すずな調剤薬局,232025,愛知県,岡崎市,34.926624,137.160873,0564-47-8664,0564-47-8667,4440813,岡崎市羽根町若宮30-1 ,月~金9:00~19:00、土9:00~12:00,有,0564-47-8664,
タケミ堂薬局,232025,愛知県,岡崎市,34.927437,137.159042,0564-51-4720,0564-51-4720,4440813,岡崎市羽根町若宮54-7 ,月~金9:00~19:00(木は17:00まで)土9:00~14:00,有,080-5166-2952,
すずらん薬局,232025,愛知県,岡崎市,34.904385,137.149994,0564-57-8722,0564-57-8724,4440825,岡崎市福岡町字西後田2-1 ,月~水・金9:00~18:30 木・土9:00~12:30,無,,
みなみ調剤薬局,232025,愛知県,岡崎市,34.92664,137.16362,0564-59-2588,0564-64-5022,4440832,岡崎市羽根東町1-1-1 ,月~金9:00~18:30、土9:00~13:00,有,0564-64-4880,
こはく薬局,232025,愛知県,岡崎市,34.925358,137.159943,0564-64-2145,0564-64-2146,4440834,岡崎市柱町字上荒子42-8 ,月~金9時~19時 土9時~16時,有,0564-64-2145,
ふじ薬局,232025,愛知県,岡崎市,34.931423,137.158646,0564-58-8875,0564-58-8955,4440836,岡崎市中田町4-8,月~金9:00~19:00土9:00~16:00,有,090-4449-3521,
お~ろら薬局ひかりが丘,232025,愛知県,岡崎市,34.931595,137.175018,0564-73-0600,0564-73-0601,4440840,岡崎市戸崎町牛転2-185,月~金9:00~19:00土9:00~18:00,有,0564-73-0600,
アモス,232025,愛知県,岡崎市,34.942822,137.162323,0564-59-4334,0564-59-4335,4440852,岡崎市南明大寺町3-6 ,"月、火、木、金9:00~20:00,水9:00~17:00、土9:00~14:30",有,0564-59-4334,
こうむら薬局,232025,愛知県,岡崎市,34.94043,137.158798,0564-52-8899,0564-52-8909,4440858,岡崎市上六名4-7-2,月~金9:00~19:30土9:00~15:00,有,0564-52-8899(転送),
調剤薬局アモス竜美丘店,232025,愛知県,岡崎市,34.947342,137.175278,0564-64-0920,0564-64-0921,4440864,岡崎市明大寺町字荒井29-3 カネロク竜美丘1階,月、火、木、金 9:30-18:30 水9:30-17:30 土 9:30-15:30,有,090-9002-7579,
つばさ調剤薬局,232025,愛知県,岡崎市,34.975159,137.141083,0564-33-0258,0564-33-0257,4440902,岡崎市舳越町宮前18-2 ,月曜日から水曜、金曜日 9時から19時 木曜日8時から16時 土曜日9時から13時,有,090-9949-0258,
ナンブ薬局日名店,232025,愛知県,岡崎市,34.965942,137.15242,0564-65-8787,0564-65-8788,4440915,岡崎市日名南町17-4 ウイル松屋102,月、火、木、金9:00~19:00 水9:00~17:00 土9:00~12:00,有,090-7687-7774,
ナンブ薬局中岡崎店,232025,愛知県,岡崎市,34.957684,137.154282,0564-24-3215,0564-24-3216,4440921,岡崎市中岡崎町11-1 ,月~金9:00~18:30、土9:00~13:00,有,090-7609-2327,
大西屋薬局 筒針店,232025,愛知県,岡崎市,34.951603,137.135101,0564-83-6351,0564-83-6352,4440932,岡崎市筒針町字池田150-5 ,月・火・木・金8:30~18:30 水8:30~16:30 土8:30~12:30,有,090-9901-1114,
大西屋薬局,232025,愛知県,岡崎市,34.961193,137.141159,0564-31-4385,0564-32-2885,4440943,岡崎市矢作町字馬乗73番地 ,月~土 8:30-21:00,有,0564-31-4385,
さくらい薬局,232122,愛知県,安城市,34.923103,137.085693,0566-73-7001,0566-73-7132,4441154,安城市桜井町三度山9番地1 ,月・火・木・金9:00~19:30、水9:00~17:30、土9:00~13:00,有,0566-73-7001,
くるみ調剤薬局たかはま店,232270,愛知県,高浜市,34.921555,136.989502,0566-91-9111,0566-91-9112,4441321,高浜市稗田町6-7-13 ,月~水・金9:00~19:30、木9:00~17:00、土9:00~12:30,有,0566-91-9111,
キト-薬局高浜店,232270,愛知県,高浜市,34.931087,136.994781,0566-52-8148,0566-52-8148,4441333,高浜市沢渡町4-5-29 ,月~水、金9:00~19:00 木9:00~17:00 土9:00~18:00,有,0566-70-7855,
石川薬局,232270,愛知県,高浜市,34.931087,136.994781,0566-53-0468,0566-52-1860,4441333,高浜市沢渡町4-5-2 ,月・火・水・金 9:00~18:30 木・土 9:00~17:00,有,070-3774-4522,
ナンブ薬局鴨田店,232025,愛知県,岡崎市,34.981602,137.171555,0564-64-7112,0564-64-7113,4442122,岡崎市鴨田本町8番地4 ,月・火・水・金:9:00~12:00 15:00~18:30 土:9:00~12:00 木・日・祝:休日,有,090-7434-3323,
ウエルシア薬局岡崎大樹寺店,232025,愛知県,岡崎市,34.984428,137.155762,0564-65-3125,0564-65-3126,4442134,岡崎市大樹寺2-15-4,月~金:9:00~19:00、土:9:00~14:00 15:00-18:00 ,有,080-3213-0672,
大樹寺調剤薬局,232025,愛知県,岡崎市,34.985149,137.157623,0564-83-9258,0564-83-9259,4442134,岡崎市大樹寺2-7-4 ,月、火、木、金9:00~19:00、水9:00~17:00、土9:00~13:30,無,,
岡崎第一薬局,232025,愛知県,岡崎市,34.991215,137.152695,0564-28-9831,0564-28-9832,4442135,岡崎市大門3-21-11 ,月~水、金8:45-19:00 木8:45-13:00 土8:45-13:00,有,0564-28-9831,
薬局サングリ-ン岡崎店,232025,愛知県,岡崎市,34.987057,137.158218,0564-28-2755,0564-47-7406,4442137,岡崎市薮田2-2-4 ,月火木金9:00-19:00 水9:00-17:00 土9:00-13:00,有,0564-28-2755,
おだんご薬局,232114,愛知県,豊田市,35.135353,137.318207,0565-98-1878,0565-77-5879,4442424,豊田市足助町28-1 ,月火木金9:00-19:00 水9:00-17:00 土9:00-12:30,無,,
真伝ケ-アイ薬局,232025,愛知県,岡崎市,34.981644,137.180023,0564-24-2783,0564-24-2763,4443174,岡崎市真伝町続木屋敷6-3 ,月~金9:00~19:00、土9:00~14:00,有,080-4834-1112,
なのはな薬局,232025,愛知県,岡崎市,34.890293,137.260437,0564-48-8886,0564-48-8887,4443505,岡崎市本宿町南中町24-18 ,月曜~金曜 9時~19時 土曜日9時~18時,有,090-4259-5762,
ココカラファイン薬局港東海通店,232130,愛知県,西尾市,35.117027,136.887863,052-665-2801,052-653-3107,4450001,名古屋市港区七番町2-4-2 ,月~金9:00~17:00、土9:00~14:30,有,080-3532-9259,
オリ-ブ薬局西尾店,232130,愛知県,西尾市,34.86377,137.101685,0563-55-5057,0563-55-5058,4450021,西尾市駒場町屋敷1番3 ,月~金8:30~19:00 土8:30~12:30,有,090-7300-2468,
株式会社ファインメディカル,232130,愛知県,西尾市,34.862068,137.066864,0563-53-2750,0563-53-2751,4450062,西尾市丁田町上之切2番6,"月9:00~19:30/火9:00~19:30/水9:00~17:00/木9:00~19:30/金9:00~19:30/土9:00~12:30/備考:第2水曜,第4水曜は14:00~17:00は不在",有,080-4529-2055,
いまがわ調剤薬局,232130,愛知県,西尾市,34.856537,137.059082,0563-54-3134,0563-54-3109,4450063,西尾市今川町東大城12番3 ,月火木金8:45~12:45、14:45~18:45、水8:45~12:45、13:45~17:45、土8:30~13:30,有,0563-54-3134,
かりん薬局西尾錦城店,232130,愛知県,西尾市,34.868031,137.049454,0563-55-0400,0563-55-0401,4450864,愛知県西尾市錦城町265,月~水、金:9:00~19:00 木:9:00~17:00 土:9:00~17:30,有,0563-55-0400(転送),
