施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
なの花薬局札幌北118条店,011029,北海道,札幌市北区,43.082733,141.345016,011-708-7851,011-746-0397,001-0018,札幌市北区北18条西4-2-17,月~金9:00~18:00土9:00~13:00,有,080-6083-9462,
あしたば薬局もえぎ店,011029,北海道,札幌市北区,43.088211,141.334656,011-708-1193,011-708-1930,001-0023,札幌市北区北23条西23丁目2-28,月木9:00-19:00 火水木9:00-18:00 土9:00-13:00,無,,
北24条レイル薬局,011029,北海道,札幌市北区,43.090046,141.34285,011-788-7511,011-788-7500,001-0023,札幌市北区北23条西5丁目2-31,月 9:00~18:00 火 9:00~18:00 水 9:00~17:00 木 9:00~18:00 金 9:00~18:00 土 9:00~13:00,有,090-3209-1570,
ペンギン保険薬局新川店,011029,北海道,札幌市北区,43.087868,141.327728,011-708-8550,011-708-8551,001-0024,札幌市北区北24条西14-3-5,月-水、金8:30-18:00 木8:30-16:30 土8:30-12:00,有,080-8289-1600,
あしたば薬局北25条店,011029,北海道,札幌市北区,43.091122,141.337494,011-707-4193,011-707-4194,001-0025,札幌市北区北25条西8-2-24,月~金8:45~17:30土8:45~12:30,有,011-707-4193,
ケミスト・イン相談薬局,011029,北海道,札幌市北区,43.091778,141.337814,011-700-6711,011-716-5005,001-0025,札幌市北区北25条西8-1-17,月~金9:30~19:00 土        9:30~15:00,有,011-700-6711,
ピリカ北25条薬局,011029,北海道,札幌市北区,43.090927,141.337677,011-708-8515,011-747-6577,001-0025,札幌市北区北25条西8-1-3,月-土9:00-17:00,有,090-4721-8332,
みらくる薬局北25条アトム店,011029,北海道,札幌市北区,43.091576,141.342133,011-756-5553,011-756-5554,001-0025,札幌市北区北二十五条西5-1-3リ-ブル25 1階,月、火、木、金:9:00~18:00 水:9:00~17:00 土:9:00~12:00,有,070-2427-9310,
あおぞら薬局新川店,011029,北海道,札幌市北区,43.099308,141.326324,011-792-1972,011-792-1973,001-0029,札幌市北区北29条西15丁目3-14,月木9:00-19:00 火水金9:00-18:00 土9:00-13:00,無,,
北日本調剤北29条薬局,011029,北海道,札幌市北区,43.098782,141.326492,011-708-8820,011-708-8830,001-0029,札幌市北区北29条西15丁目844-7,月-金 9:00-18:00 土 9:00-13:00,有,011-708-8820(転送されます),
ナカジマ薬局北37条店,011029,北海道,札幌市北区,43.105183,141.341202,011-594-8750,011-594-8751,001-0037,札幌市北区北37条西3丁目3番8号,月、火、木、金  9:00-18:00 水 9:00-14:00 土 9:00-13:00,有,011-594-8750,
コア薬局麻生店,011029,北海道,札幌市北区,43.106823,141.338608,011-756-1665,011-756-1666,001-0039,札幌市北区北39条西5丁目1-15,月・火・木・金8:45~18:00     水8:45~18:00     土8:45~12:30,有,011-756-1665,
アイン薬局麻生店,011029,北海道,札幌市北区,43.108521,141.338486,011-717-7180,011-717-7182,001-0040,札幌市北区北40条西4丁目2-15東光ストア麻生店1F,月、火、木、金9:00~22:00水9:00~20:00土9:00~17:00,有,011-717-7180,
みらくる薬局麻生駅前店,011029,北海道,札幌市北区,43.108078,141.339737,011-768-8444,011-768-8445,001-0040,札幌市北区北四十条西4-1ASABU LAND1階,月~日:9:00~18:00、祝日:9:00~18:00(火曜・水曜が祝日の場合は休業),無,,
日本調剤麻生薬局,011029,北海道,札幌市北区,43.107548,141.33905,011-746-2241,011-746-5077,001-0040,札幌市北区北40条西4-2-1,月~金9:00~18:30第1・3・5土9:00~16:00第2・4土9:00~13:00,有,090-5988-2851,
麻生ポプラ薬局,011029,北海道,札幌市北区,43.111916,141.338394,011-737-7101,011-737-3774,001-0045,札幌市北区麻生町6-14-5,月~金9:00~18:00土9:00~13:00,有,080-4379-7876,
キタ調剤薬局新琴似店,011029,北海道,札幌市北区,43.104946,141.32254,011-765-1700,011-765-1700,001-0901,札幌市北区新琴似1条3-3-13,月火木金9:00-17:30 水土9:00-12:00 (基本第4土は休み) (門前のクリニックの臨時休診時は休み),無,,
なの花薬局新琴似1番通店,011029,北海道,札幌市北区,43.113094,141.307587,011-764-1193,011-764-1198,001-0901,札幌市北区新琴似1条12-6-37,月・火・水・金9:00~18:30木・土9:00~13:00,無,,
はるにれ薬局,011029,北海道,札幌市北区,43.103348,141.323471,011-765-4693,011-765-4692,001-0901,札幌市北区新琴似1条2-10-5,月~金 9:00~18:00 土 9:00~13:00,有,090-2813-8258,
調剤薬局ツルハドラッグ新琴似1条店,011029,北海道,札幌市北区,43.10825,141.316544,011-769-7268,011-769-7268,001-0901,札幌市北区新琴似1条7-9-35,月~金9:00~13:30、14:30~18:00土9:00~13:00,有,070-4792-6831,
ナカジマ薬局 新琴似店,011029,北海道,札幌市北区,43.102741,141.328888,011-374-6771,011-374-7730,001-0902,札幌市北区新琴似2条1丁目1-51,月・火・木・金 9:00-19:00 水  9:00-18:00 土  9:00-17:00,有,011-374-6771,
なの花薬局新琴似店,011029,北海道,札幌市北区,43.111809,141.310547,011-768-5101,011-768-5102,001-0902,札幌市北区新琴似2条11-7-5,月・金9:00~18:00火・木8:30~19:00水9:00~19:00土9:00~12:00,有,011-768-5101,
ききょう調剤薬局,011029,北海道,札幌市北区,43.105068,141.330902,011-708-7799,011-708-7799,001-0904,札幌市北区新琴似4条1丁目1-43 ユ-・エフ・ティビル 1F,月-金 9:00-18:00 土 9:00-13:00,有,011-708-7799,
はるにれ薬局二番通店,011029,北海道,札幌市北区,43.114342,141.313614,011-374-6318,011-374-6319,001-0904,札幌市北区新琴似4条11-5-6,月~水:9:00~17:30 木:9:00~13:00 金:9:00~17:30 土:9:00~13:00,有,080-9618-5646,
なの花薬局新琴似6条店,011029,北海道,札幌市北区,43.120102,141.311035,011-769-5180,011-769-5181,001-0906,札幌市北区新琴似6条14-1-19,月・火・木・金8:40~17:30水8:40~16:40土8:40~12:30,有,011-769-5180,
ノルデン薬局 新琴似店,011029,北海道,札幌市北区,43.12479,141.305679,011-769-5411,011-769-5413,001-0906,札幌市北区新琴似6条17丁目7-18,月-金9:00-18:00 土9:00-13:00,有,011-769-5411,
新琴似四番通調剤薬局,011029,北海道,札幌市北区,43.117332,141.322815,011-765-2110,011-765-2280,001-0907,札幌市北区新琴似7条9-6-24,月・火・木・金9:00~18:30水9:00~17:00土9:00~13:30,有,011-765-2110,
調剤薬局ツルハドラッグ新琴似4番通店,011029,北海道,札幌市北区,43.120083,141.317642,011-769-9338,011-769-9338,001-0907,札幌市新琴似7条12-1-33,月~金:9:30~13:00 14;00~18:30土:9:30~13:30,無,,
調剤薬局ツルハドラッグ新琴似7条店,011029,北海道,札幌市北区,43.114288,141.325241,011-769-3268,011-769-3268,001-0907,札幌市新琴似7条6-2-1,月~金9:30~18:30土9:30~13:30,無,,
アイン薬局新琴似店,011029,北海道,札幌市北区,43.121861,141.314835,011-763-5151,011-763-8821,001-0908,札幌市北区新琴似8条13-1-7,月-金9:00-18:00土9:00-13:00 日定休日,有,011-763-5151,
イチミヤ薬局,011029,北海道,札幌市北区,43.112469,141.336792,011-716-4660,011-716-4667,001-0908,札幌市北区新琴似8条1-1-38,月~金9:00~20:00土9:00~13:00,有,070-5284-6880,
みらくる薬局新川2条店,011029,北海道,札幌市北区,43.094063,141.321396,011-700-3911,100-700-3922,001-0922,札幌市北区新川二条1丁目1-22,月・木8:30-17:00 火・金8:30-19:00 水8:30-16:30 土8:30-12:30,有,080-5836-4750,
クロ-バ-薬局新川店,011029,北海道,札幌市北区,43.105984,141.307098,011-788-7725,011-788-3725,001-0923,札幌市北区新川3条10丁目2-6,月~金 9:00~17:30 土   9:00~17:30,無,,
新川中央薬局,011029,北海道,札幌市北区,43.102573,141.312729,011-299-3806,011-299-3876,001-0923,札幌市北区新川3条7-1-65,月-金9:00-19:00  土9:00-13:00,有,011-299-3806,
なの花薬局札幌新川店,011029,北海道,札幌市北区,43.107891,141.30957,011-764-2223,011-764-1117,001-0924,札幌市北区新川4条10-6-8,月・火・木・金9:00~18:00水・土9:00~12:30,有,011-764-2223,
ノルデン薬局新川店,011029,北海道,札幌市北区,43.099735,141.325577,011-738-9511,011-738-9512,001-0925,札幌市北区新川5条1-471-18,月・木9:00~19:00火・水・金9:00~18:00土9:00~13:00,無,,
だいまる薬局新川店,011029,北海道,札幌市北区,43.119942,141.300186,011-768-5323,011-763-4399,001-0928,札幌市北区新川8条17-769-8,月-金8:45~17:45 土(第1・3・4・5)11:00~12:00 (第2)8:45~12:45,有,011-768-5323,
サツドラ薬局新川店,011029,北海道,札幌市北区,43.122608,141.287262,011-768-3361,011-768-3362,001-0930,札幌市北区新川743-1,月~金9:00~18:00 土9:00~13:00,無,,
みらくる薬局とんでん店,011029,北海道,札幌市北区,43.132412,141.328949,011-775-8008,011-775-8018,002-0855,札幌市北区屯田五条7-1-50,月金:9:00~19:00、火木:9:00~18:00、水日:9:00~17:00、土:8:00~13:00,有,011-775-8008,
はるにれ薬局屯田店,011029,北海道,札幌市北区,43.145229,141.31752,011-770-2560,011-770-2561,002-0856,札幌市北区屯田9-12,月-金 8:45-18:00 土   8:45-13:00,無,,
あおば薬局屯田店,011029,北海道,札幌市北区,43.138004,141.339432,011-776-1111,011-776-1122,002-0857,札幌市北区屯田七条3-10-16,月~金9:00~19:15土9:00~15:00,有,011-776-1111(転送),
サツドラ薬局屯田店,011029,北海道,札幌市北区,43.141701,141.341446,011-774-6844,011-774-6875,002-0859,札幌市北区屯田9条3丁目1番20号 屯田メディカルモ-ル1階,月~土8:45~18:00,無,,
あおば薬局しのろ店,011029,北海道,札幌市北区,43.14212,141.372864,011-776-4114,011-776-4101,002-8022,札幌市北区篠路2条10-12-5,月・火・木・金9:00~18:30水・土9:00~13:30,有,011-776-4114,
コア薬局 篠路店,011029,北海道,札幌市北区,43.144257,141.356659,011-773-3330,011-773-1039,002-8022,札幌市北区篠路2条4-5-11 メディコアしのろ1階,月火水金9:00~18:00 木9:00~17:00 土9:00~13:00,有,011-773-3330,
サツドラ薬局篠路店,011029,北海道,札幌市北区,43.148617,141.359894,011-774-2337,011-774-2637,002-8025,札幌市北区篠路5条5丁目1番地5,月-金:9時-18時 土:9時-13時,無,,
なの花薬局篠路店,011029,北海道,札幌市北区,43.164619,141.369034,011-770-2233,011-770-2234,002-8053,札幌市北区篠路町篠路188-1,月~金9:00~18:00第2・4土9:00~18:00,有,011-770-2233,
調剤薬局ツルハドラッグ拓北6条店,011029,北海道,札幌市北区,43.156017,141.386078,011-778-8268,011-778-8268,002-8066,札幌市北区拓北6条5-2-34,月・火・木・金9:00~18:00水・土9:00~13:00,有,080-9000-6683,
アイエム薬局,011029,北海道,札幌市北区,43.158798,141.398315,011-770-5533,011-778-5573,002-8072,札幌市北区あいの里2条5丁目1-45,月-金9:00-18:00,無,,
あいの里調剤薬局,011029,北海道,札幌市北区,43.160603,141.40976,011-778-2989,011-778-2987,002-8072,札幌市北区あいの里2条8-4-2,月木9:00-20:00 火水9:00-18:30 金9:00-18:00 土9:00-13:00,有,011-778-2989,
クロ-バ-薬局百合が原店,011029,北海道,札幌市北区,43.13187,141.365845,011-214-0216,011-214-0217,002-8081,札幌市北区百合が原6-1-38,月-金9:00-17:30 土9:00-13:00,有,011-214-0216,
なの花薬局東札幌店,,,,43.049877,141.388458,011-820-3320,011-820-3321,003-00003,札幌市白石区東札幌3条3-7-25,月~木9:00~18:00金9:00~19:00土9:00~13:00,無,,郵便番号
あしたば薬局東札幌店,011045,北海道,札幌市白石区,43.049145,141.381027,011-814-4193,011-814-4194,003-0001,札幌市白石区東札幌1条2-1-3,月・水・金9:00~18:30火・木9:00~17:00土9:00~12:00,有,011-814-4193,
オスト薬局環状通美園店,011045,北海道,札幌市白石区,43.043262,141.392654,011-850-9860,011-850-9759,003-0001,札幌市白石区東札幌1条6-1-13,月~金10:00~19:00 土10:00~14:00,有,011-850-9860,
調剤薬局ツルハドラッグ東札幌店,011045,北海道,札幌市白石区,43.061974,141.35437,011-827-7707,011-827-7707,003-0001,札幌市自石区東札幌1条1-7-1,月~金9:30~13:00、14:00~18:30土9:30~13:30日・祝休み,有,070-7405-2177,
アイランド薬局東札幌店,011045,北海道,札幌市白石区,43.050407,141.388504,011-598-7577,011-598-7587,003-0003,札幌市白石区東札幌3条3丁目6-24,月-木9:00-18:00  金9:00-19:00 土曜日9:00-13:00,有,011-598-7577,
アイランド薬局にれ店,011045,北海道,札幌市白石区,43.049442,141.399918,011-867-5755,011-867-5758,003-0006,札幌市白石区東札幌6条6丁目5-24,月~金 9:00~18:00 土   9:00~13:00,有,090-9526-6917,
アイン薬局札幌北楡病院店,011045,北海道,札幌市白石区,43.048843,141.398743,011-827-6168,011-827-6169,003-0006,札幌市白石区東札幌6-6-5-39,月-金9:30-18:30 土10:00-13:00,有,011-827-6168,
日本調剤 白石薬局,011045,北海道,札幌市白石区,43.048695,141.399094,011-863-4554,011-863-4520,003-0006,札幌市白石区東札幌6条6丁目5-35,月水金 9:00~19:00 火木  9:00~18:00 土   9:00~13:00,有,090-5988-2858,
日本調剤白石薬局,011045,北海道,札幌市白石区,43.048695,141.399094,011-893-4554,011-863-4520,003-0006,札幌市白石区東札幌6条6-5-35,月水金 9:00-19:00           火木 9:00-18:00            土日 9:00-13:00,有,090-5988-2858,
はるにれ薬局栄通店,011045,北海道,札幌市白石区,43.023792,141.44072,011-850-5010,011-850-5030,003-0021,札幌市白石区栄通21丁目1-15,月~金9:00~18:00 土9:00~13:00 日祝休,有,080-2862-4604,
調剤薬局ツルハドラッグ栄通店,011045,北海道,札幌市白石区,43.032413,141.419388,011-876-8685,011-876-8685,003-0021,札幌市白石区栄通14-2-1,月~金9:30~13:00、14:00~18:30土9:30~13:30日・祝休み,無,,
アイン薬局白石南郷通店,011045,北海道,札幌市白石区,43.044655,141.396484,011-595-7382,011-595-7383,003-0022,札幌市白石区南郷通1丁目南8-10白石ガ-デンプレイス3階,月~金8:30~18:30 土  8:30~16:00,無,,
フォルテ調剤薬局,011045,北海道,札幌市白石区,43.029182,141.436066,011-860-5525,011-860-5550,003-0022,札幌市白石区南郷通19南3-11 ,月・火・木・金9:00~18:00水8:30~16:30土9:00~13:00,有,090-7057-2547,
リジョン薬局,011045,北海道,札幌市白石区,43.033768,141.429764,011-598-6713,011-598-6714,003-0022,札幌市白石区南郷通16-南1-16,月-金 9:00-17:00,無,,
調剤薬局ツルハドラッグ南郷20丁目店,011045,北海道,札幌市白石区,43.029778,141.439728,011-850-9806,011-850-9806,003-0022,札幌市白石区南郷通20-南4-15,月~金9:30~18:30土9:30~13:30,無,,
あかしあ薬局,011045,北海道,札幌市白石区,43.037075,141.41983,011-861-2800,011-861-2900,003-0023,札幌市白石区南郷通12丁目北1-27,月火水金 9:00-18:00木 9:00-17:00土 9:00-12:00,有,011-861-2800,
なの花薬局南郷店,011045,北海道,札幌市白石区,43.039387,141.410187,011-862-1193,011-862-1194,003-0023,札幌市白石区南郷通7-北2-17,月・火・木・金9:00~18:00水9:00~19:00土9:00~12:00,無,,
なんごう薬局,011045,北海道,札幌市白石区,43.038506,141.412094,011-867-5155,011-867-5135,003-0023,札幌市白石区南郷通8-北2-2,月~金8:30~18:00土8:30~12:00,無,,
ユニスマイル薬局 白石店,011045,北海道,札幌市白石区,43.044655,141.396484,011-865-4322,011-865-4725,003-0023,札幌市白石区南郷通1-北1-1 ST相馬ビル1F,月・水・金8:00~18:00火・木8:00~9:00土8:00~14:00,有,011-865-4322,
パシフィック薬局南郷店,011045,北海道,札幌市白石区,43.03614,141.422302,011-862-4193,011-862-9355,003-0024,札幌市白石区本郷通13丁目南4-27,月~金9:00~18:30  第1.3.5土9:00~12:00 第2.4土9:00~15:00,有,011-862-4193,
本郷南調剤薬局,011045,北海道,札幌市白石区,43.039352,141.417282,011-861-4320,011-863-4320,003-0024,札幌市白石区本郷通10丁目南1-4,月、火、木、金9:00~17:00 水、土9:00~12:00,無,,
アイン薬局白石店,011045,北海道,札幌市白石区,43.044395,141.415878,011-860-8755,011-860-8766,003-0026,札幌市白石区本通8丁目南1-8,月-金9:00-18:00 土9:00-13:00,有,011-860-8755,
カトレア薬局,011045,北海道,札幌市白石区,43.050846,141.406357,011-860-6711,011-860-6712,003-0026,札幌市白石区本通2丁目南4-20,月~金9:00~17:30 土9:00~12:00,有,011-860-6711,
サツドラ薬局白石本通店,011045,北海道,札幌市白石区,43.040077,141.424881,011-827-7015,011-827-7834,003-0026,札幌市白石区本通13丁目南5番1号,月~金9:00~18:00,無,,
ほろか薬局,011045,北海道,札幌市白石区,43.049698,141.411331,011-376-5464,011-376-5474,003-0026,札幌市白石区本通4-南1-8,月~金9:00~17:00土9:00~14:00,有,080-2339-5078,
本通調剤薬局,011045,北海道,札幌市白石区,43.043396,141.419846,011-862-7885,011-862-7887,003-0026,札幌市白石区本通9丁目南5-5,月、火、木、金曜日9:00-17:30 水曜日9:00-17:00 土曜日8:30-12:30,有,090-6992-7020,
ノルデン薬局白石店,011045,北海道,札幌市白石区,43.040943,141.425873,011-867-6511,011-867-6522,003-0027,札幌市白石区本通13丁目北1番11号,月~金8:30~17:30,無,,
ドラッグセイムス平和通薬局,011045,北海道,札幌市白石区,43.054516,141.405975,011-867-4193,011-867-4195,003-0028,札幌市白石区平和通1南2-3,月-金9:00-18:00 土9:00-13:00,有,011-867-4193,
あおば薬局平和通店,011045,北海道,札幌市白石区,43.049904,141.414032,011-866-3311,011-860-8711,003-0029,札幌市白石区平和通5-北11-23,月・火・木・金9:00~18:00 水8:30~16:30土9:00~12:00,有(状況により対応困難な場合あり),011-866-3311,
なの花薬局菊水店,011045,北海道,札幌市白石区,43.056652,141.369705,011-813-6330,011-813-1400,003-0801,札幌市白石区菊水1条1-3-34,月・火・水・金9:00~19:30木9:00~17:00土9:00~13:30,無,,
ソラリス薬局菊水店,011045,北海道,札幌市白石区,43.057526,141.372787,011-827-6622,011-827-6655,003-0803,札幌市白石区菊水3条2丁目4-1 ニュ-ギン札幌ビル1F,月火木金 9::00-17:30 水    9:00-19:00 土    9:00-12:30,有,011-827-6622,
月寒調剤薬局,011045,北海道,札幌市白石区,43.026184,141.399963,011-854-3301,011-854-1172,003-0803,札幌市豊平区月寒中央通10丁目5-14,月-水、金 9:00~18:00 木 8:30-13:00 土 8:30-12:30,有,011-500-2641,
日本調剤菊水三条薬局,011045,北海道,札幌市白石区,43.057663,141.374481,011-814-3258,011-814-3268,003-0803,札幌市白石区菊水3条2-3-16,月~金9:00~18:00,有,090-5988-2859,
さくら薬局札幌菊水店,011045,北海道,札幌市白石区,43.059048,141.373413,011-821-2408,011-821-2407,003-0804,札幌市白石区菊水4条2-1-3,月~金9:00~17:30 土9:00~12:00,有,011-821-2408,
菊水ひまわり薬局,011045,北海道,札幌市白石区,43.059925,141.373322,011-816-4193,011-816-4194,003-0804,札幌市白石区菊水4条1-8-17,月火水金 9:00~17:00 木 9:00~20:00 土 9:00~12:30,有,011-765-9992,
日本調剤菊水四条薬局,011045,北海道,札幌市白石区,43.058727,141.374252,011-813-0510,011-813-0511,003-0804,札幌市白石区菊水4条2-2-21,月~金9:00~18:00,有,080-2050-2991,
ペネシア調剤薬局,011045,北海道,札幌市白石区,43.060284,141.376099,011-837-3773,011-837-3778,003-0806,札幌市白石区菊水6条2-1-34,月、金曜日 9:00-18:30 火、水、木曜日 9:00-18:00 土曜日 9:00-13:00,有,080-1880-9924,
ライド薬局,011045,北海道,札幌市白石区,43.060787,141.375809,011-876-9011,011-876-9012,003-0806,札幌市白石区菊水6条2丁目1-1,月.水.木.金 9:00~18:00  火 9:00-19:00 土 9:00~13:00,有,080-3417-2705,
しらかば薬局白石店,011045,北海道,札幌市白石区,43.065628,141.39296,011-799-1890,011-799-1807,003-0814,札幌市白石区菊水上町4条2丁目359-7,月~木 9:00-18:00 金 9:00-20:30 土 9:00-11:00,有,,
ただ薬局菊水元町店,011045,北海道,札幌市白石区,43.070896,141.406586,011-876-1600,011-876-1601,003-0825,札幌市白石区菊水元町五条2-2-5,月~金9:00~18:00木・土9:00~13:00,有,011-876-1600,
調剤薬局ツルハドラッグ菊水元町8条店,011045,北海道,札幌市白石区,43.073872,141.411499,011-799-4928,011-799-4928,003-0828,札幌市白石区菊水元町8条2-1-1,月~金9:30~13:00、14:00~18:30土9:00~13:00日・祝休み,無,,
日本調剤北郷薬局,011045,北海道,札幌市白石区,43.059162,141.413574,011-871-0011,011-879-8871,003-0831,札幌市白石区北郷2条4丁目3番5号 北郷メディカル1階,月-金9:00-18:00 土9:00-13:00,有,090-5988-2860,
ピリカ北郷薬局,011045,北海道,札幌市白石区,43.057858,141.415771,011-555-7544,011-557-1830,003-0832,札幌市白石区北郷2条4-6-7,月~金8:30~18:00土08:30~12:00 日・祝休み,有,080-7126-4030,
マロン薬局,011045,北海道,札幌市白石区,43.064262,141.404846,011-875-2161,011-875-0521,003-0832,札幌市白石区北郷2条1丁目2-4,月・火・木・金 8:30~17:30      水    8:30~16:30    土    8:30~12:30,有,080-450-81949,
イチフジ薬局北郷店,011045,北海道,札幌市白石区,43.056931,141.417709,011-873-3000,011-873-3300,003-0833,札幌市白石区北郷3条5丁目1-20,月 9:00~17:30 火 9:00~17:30 水 9:00~17:30 木 8:30~16:30 金 9:00~17:30 土 9:00~12:00,有,090-4871-7980,
イチフジ薬局北白石店,011045,北海道,札幌市白石区,43.06031,141.414642,011-876-1500,011-876-1501,003-0833,札幌市白石区北郷3条4丁目5-4,月・木 9:00~18:00 火・水・金 9:00~17:00 土 9:00~12:00,有,090-4871-7980,
調剤薬局ツルハドラッグ北郷4条店,011045,北海道,札幌市白石区,43.052589,141.439941,011-876-9570,011-876-9570,003-0834,札幌市白石区北郷4条13丁目3番1号,月~金9:30~13:30、14:30~18:30土9:30~13:30,無,,
イチフジ薬局川北店,011045,北海道,札幌市白石区,43.058376,141.438446,011-879-3003,011-875-6665,003-0852,札幌市白石区川北2条3-2-1,月・木: 9:00-17:00 火・金: 9:00-18:00 水・土: 9:00-12:00,有,090-4871-7980,
クリオネ川下薬局,011045,北海道,札幌市白石区,43.048267,141.445648,011-879-2633,011-879-2639,003-0862,札幌市白石区川下2条4-2-22,月~金 8:40~17:10 土 8:40~13:10,有,011-879-2633,
調剤薬局ツルハドラッグ厚別東店,011088,北海道,札幌市厚別区,43.0508,141.479187,011-887-8677,011-887-8677,004-0005,札幌市厚別区厚別東5条3丁目24-7,月~金9:30~13:00、14:00~18:30土9:30~13:30,無,,
リジョン薬局 厚別,011088,北海道,札幌市厚別区,43.03014,141.498886,011-887-9152,011-887-9153,004-0011,札幌市厚別区もみじ台東4-2-2,月~金9:00~18:00,有,011-887-9152,
オスト薬局もみじ台店,011088,北海道,札幌市厚別区,43.035007,141.490936,011-807-8830,011-807-8846,004-0014,札幌市厚別区もみじ台北6-1-30,月-金8:45-17:00 土 8:30-12:30,有,090-6872-7570,
調剤薬局ツルハドラッグひばりが丘店,011088,北海道,札幌市厚別区,43.033352,141.469254,011-801-2268,011-801-2268,004-0022,札幌市厚別区厚別南2-10,月~金9:00~13:00、14:00~18:00土9:00~13:00日・祝休み,無,,
サン調剤薬局,011088,北海道,札幌市厚別区,43.021553,141.472534,011-896-3355,011-896-3366,004-0031,厚別区上野幌1条3-1-7,月~金8:30~17:15土8:30~12:30,有,011-896-3355,
なの花薬局上野幌店,011088,北海道,札幌市厚別区,43.018524,141.470596,011-896-1193,011-896-1195,004-0032,札幌市厚別区上野幌2-2-3-10,月・火・木・金9:00~18:00水9:00~17:00土9:00~12:30,有,070-3799-9996,
ケミカル薬局 大谷地店,011088,北海道,札幌市厚別区,43.023579,141.457764,011-801-2201,011-801-2202,004-0041,札幌市厚別区大谷地東5-7-2,月-金9:00-18:00 土9:00-13:00,有,080-5720-1250,
プラム薬局大谷地店,011088,北海道,札幌市厚別区,43.023685,141.457443,011-827-3000,011-827-3001,004-0041,札幌市厚別区大谷地東5丁目6-10,月~金9:00~18:00 土9:00~13:00,無,,
三信調剤薬局大谷地店,011088,北海道,札幌市厚別区,43.026455,141.454559,011-893-1193,011-893-1648,004-0041,札幌市厚別区大谷地東5-1-43,月-金9:00-18:00  土9:00-12:30,無,,
日本調剤大谷地東薬局,011088,北海道,札幌市厚別区,43.02953,141.452988,011-398-5192,011-398-5193,004-0041,札幌市厚別区大谷地東2-5-15,月~金9:00~18:00土9:00~13:00,有,080-1152-2979,
日本調剤大谷地薬局,011088,北海道,札幌市厚別区,43.036213,141.474731,011-893-1673,011-801-5018,004-0041,札幌市厚区大谷地東4-1-2,月~金9:00~18:00土9:00~13:00,有,090-5988-2861,
