施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
ウェルネス薬局大庭店,322016,島根県,松江市,35.429585,133.083359,0852-60-5685,0852-60-5686,690-0033,松江市大庭町1803-1,月~土9:00~18:30日9:00~13:00祝日休み,無,,
フリ-ダム古志薬局大庭店,322016,島根県,松江市,35.429585,133.083359,0852-59-3616,0852-59-3626,690-0033,松江市大庭町1805-1,月火木金:8:30-18:30、水土:8:30-13:00,有,080-4077-8402,
クロ-バ-薬局浜乃木店,322016,島根県,松江市,35.443146,133.046555,0852-67-8177,0852-67-8178,690-0044,松江市浜乃木3丁目3-21,月・火・木・金 9:00-18:30 土 9:00-16:30,無,,
フラワ-薬局松江店,322016,島根県,松江市,35.437115,133.056396,0852-59-4193,0852-59-4194,690-0044,松江市浜乃木7-9-68,月~金8:30~17:30,有,090-1980-3155,
ウェルネス薬局乃白店,322016,島根県,松江市,35.431671,133.047562,0852-59-5235,0852-59-5236,690-0045,松江市乃白町2061,月~金 9:00~18:30土9:00~16:00,無,,
オ-ル薬局乃木店,322016,島根県,松江市,35.436859,133.041443,0852-60-1820,0852-60-1830,690-0046,松江市乃木福富町413-2,月、火、水、金:9:00-18:30、木:9:00-12:30、土9:00-13:00,有,0852-60-1820,
クロ-バ-薬局嫁島店,322016,島根県,松江市,35.451035,133.049332,0852-61-3311,0852-61-3312,690-0047,松江市嫁島町14-11,月・火・木・金8:30-18:00水8:30-16:30 土8:30-15:30,無,,
スマイル薬局,322016,島根県,松江市,35.458614,133.059082,0852-28-1323,0852-28-1327,690-0056,松江市雑賀町255-1,8:30~19:00(月~水、金)、7:45~15:45(木)、8:30~13:30(土),有,0852-28-1323,
乃木調剤薬局田和山店,322016,島根県,松江市,35.439114,133.05069,0852-20-7787,0852-20-7747,690-0058,松江市田和山町111,月曜から金曜  8:45-19:00土曜      8:45-13:00(第4土曜日以外は15:30-18:00も開局),有,090-6837-4235,
なの花薬局松江川津店,,,,35.497704,133.081161,0852-61-5715,0852-61-5716,690-0082,松江市下東川津町42-8,月・火・木・金8:30~18:00水8:30~16:30土8:30~12:30,無,,郵便番号
アイン薬局松江西川津店,322016,島根県,松江市,35.494095,133.07608,0852-59-3700,0852-59-3701,690-0823,松江市西川津町766-7,月・火・水・金 8:30-18:30木 8:30-16:30土 8:30-13:00,有,0852-59-3700,
ウェルネス薬局西川津店,322016,島根県,松江市,35.494095,133.07608,0852-20-4355,0852-20-4356,690-0823,松江市西川津町624番地13,月・火・木・金8:30~18:00水・土8:30~13:00,無,,
かわつ薬局,322016,島根県,松江市,35.481323,133.072891,0852-61-8616,0852-61-8618,690-0823,松江市西川津町4098,月火木金曜 9時~18時 水曜 9時~17時 土曜 9時~12時,有,0852-61-8616,
アイン薬局松江学園店,322016,島根県,松江市,35.482433,133.065369,0852-27-4193,0852-27-4194,690-0825,松江市学園2-6-7,月~金・8:30-18:30 /土 8:30-17:00,有,店舗番号、数回コ-ルの後転送,
そうごう薬局 島根大学前店,322016,島根県,松江市,35.484673,133.069153,0852-60-0611,0852-25-7112,690-0825,松江市学園二丁目27-16,月曜日9:00-17:00 火曜-金曜日9:00-19:00土曜9:00-13:00 日、祝日休み,有,0852-60-0612,
ひだまり薬局,322016,島根県,松江市,35.473824,133.068558,0852-61-4189,0852-61-4188,690-0826,松江市学園南2-12-5HOYOパ-クサイドビル1F,月火水金9-18時 木土9-17時,有,070-3775-1620,
ひまわり薬局学園店,322016,島根県,松江市,35.470165,133.06958,0852-61-0561,0852-61-0562,690-0826,松江市学園南1丁目11-17,月火木金 8:30-12:40 14:30-18:30水 8:30-16:30土 8:30-13:00,有,0852-61-0561,
末次調剤薬局,322016,島根県,松江市,35.469849,133.047424,0852-31-6001,0852-31-7002,690-0846,松江市末次町60,月~金:9:00~18:00 土:9:00~15:00,有,080-5616-9754,
リズム調剤薬局,322016,島根県,松江市,35.481834,133.05249,0852-25-7708,0852-25-3828,690-0871,松江市奥谷町144-13,月曜日-金曜日:8:30-18:00(木曜日:8:15-16:15)土曜日:8:30-16:00,無,,
さくら薬局黒田店,322016,島根県,松江市,35.475391,133.043655,0852-27-2331,0852-27-2391,690-0876,松江市黒田町423-2,月、火、水、金:8:30-18:30木:8:30-16:30土:8:00-14:00,有,080-1916-2584,
ナナクサ薬局,322016,島根県,松江市,35.481094,133.041992,0852-28-1193,0852-28-1194,690-0876,松江市黒田町100-12,月火水金 8:30-18:30木土 8:30-13:00,有,090-7482-2570,
日星薬局 松江店,322016,島根県,松江市,35.484764,133.039978,0852-59-5870,0852-59-5871,690-0876,松江市黒田町27-1,8:30-18:30(月-水、金) 8:30-17:00(木) 8:30-16:00(土),有,090-7122-5346,
アイン薬局松江春日店,322016,島根県,松江市,35.485401,133.044617,0852-67-1193,0852-67-1194,690-0877,松江市春日町194-5,月-水・金: 8:30-18:30  木: 8:30-16:30  土: 8:30-13:00,無,,
ウェルネス調剤薬局春日2号店,322016,島根県,松江市,35.487621,133.046921,0852-60-9020,0852-60-9029,690-0877,松江市春日町180-11,月・火・木・金9:00~18:30 水・土9:00~13:00,無,,
ウェルネス薬局春日店,322016,島根県,松江市,35.487621,133.046921,0852-20-1556,0852-20-1553,690-0877,松江市春日町5-2,月~土9:00~18:30日・祝休み,無,,
こはる薬局,322016,島根県,松江市,35.474407,133.054764,0852-67-2660,0852-67-2661,690-0887,松江市殿町315-1,月・火・水・金9:00~18:30 木9:00~12:30土9:00~16:30,有,070-3975-9919,
そうごう薬局北堀店,322016,島根県,松江市,35.477901,133.052979,0852-60-5031,0852-60-5032,690-0888,松江市北堀町12-3,月-金(水曜日除く)9:00-18:30水9:00-17:00土9:00-13:30,有,0852-60-5031,
ハ-ブ薬局本庄店,322016,島根県,松江市,35.510162,133.129639,0852-34-9800,0852-34-9801,690-1101,松江市本庄町531,月・火・木・金9:00~12:45、15:45~18:30水・土9:00~12:45,有,090-5693-4239,
りんご薬局,322016,島根県,松江市,35.54443,133.201508,0852-72-9393,0852-72-3900,690-1312,松江市美保関町森山765-2,月~水・金8:30~18:00木・土8:30~12:30,有,0852-72-9393,
サンアイ薬局,322016,島根県,松江市,35.492077,133.174088,0852-76-3431,0852-76-3421,690-1404,松江市八束町波入608-9,月~金8:45~18:30土8:45~13:00,有,0852-76-3431,
すみれ調剤薬局八雲店,322016,島根県,松江市,35.418804,133.096832,0852-54-9191,0852-54-2900,690-2101,松江市八雲町日吉194-14,月~水・金8:30~13:30、15:00~18:30木・土8:30~12:30,無,,
三刀屋中央薬局,322091,島根県,雲南市,35.2897,132.884674,0854-45-0123,0854-45-0124,690-2403,雲南市三刀屋町三刀屋1294-13,月-金9:00~18:00、土 9:00~12:30,有,080-3887-5717,
大耀堂薬局,322091,島根県,雲南市,35.304558,132.895828,0854-45-5700,0854-45-5710,690-2403,雲南市三刀屋町下熊谷1625-2,月、火、木、金9時-18時 土9時-12時30分,有,090-6907-4703,
こぶし薬局,323861,島根県,飯石郡飯南町,35.078865,132.812561,0854-72-0281,0854-72-0288,690-3207,飯石郡飯南町頓原2057-4,月8:30~17:30/火8:30~17:30/水8:30~17:30/木8:30~17:30/金8:30~17:30/土9:00~12:00,有,080-3991-9978,
なの花薬局平田店,322032,島根県,出雲市,35.430523,132.822647,0853-62-9251,0853-62-9252,691-0001,出雲市平田町2164-4,月~金(9:00~18:00)土(9:00~12:00),有,0853-62-9251,
スイング平田薬局,322032,島根県,出雲市,35.431576,132.817383,0853-63-7711,0853-63-7712,691-0002,出雲市西平田町50,月、火、木、金曜日・8:30~18:30水曜日・8:30~16:30土曜日・8:30~12:30,有,0853-63-7711,
フラワ-薬局平田店,322032,島根県,出雲市,35.431923,132.81514,0853-62-0010,0853-62-0011,691-0002,出雲市西平田町92,月、火、水、金 9:00~18:30木 9:00~17:00土 9:00~13:00日祝日休み,有,薬局番号から電話転送,
日本調剤出雲薬局,322032,島根県,出雲市,35.429859,132.823914,0853-63-7566,0853-63-7567,691-0003,出雲市灘分町586,月-金:9:00-18:00土:9:00-13:00,無,,
ファ-マシィ薬局きりん,322032,島根県,出雲市,35.424694,132.795578,0853-62-5884,0853-62-5884,691-0011,出雲市国富町833-12,月火水金 9:00-18:30  木 9:00-17:00 土 9:00-18:00,有,0853-62-5884,
みどり薬局塩冶店,322032,島根県,出雲市,35.355137,132.758286,0853-20-2850,0853-20-2851,691-0021,出雲市塩冶町991-2,月-土曜(日曜日祝日休み)・8時-19時,有,080-5238-1385,
クロ-バ-薬局平田店,322032,島根県,出雲市,35.455925,132.7789,0853-31-4717,0853-31-4717,691-0033,出雲市万田町531-1,月火水金9時-18時、土9時-12時,無,,
さくら薬局安来赤江店,322067,島根県,安来市,35.43409,133.223312,0854-28-8800,0854-28-7211,692-0001,安来市赤江町1447-1,月火水金 8:30-13:15 15:45-20:00木 8:30-16:30土 8:30-13:00,有,0854-28-8800,
そうごう薬局安来社日店,322067,島根県,安来市,35.423462,133.248627,0854-21-9771,0854-21-9772,692-0011,安来市安来町1278-5,月 8:45~18:00火~金 8:45~17:30土 8:45~12:00,有,0854-21-9771,
そうごう薬局安来店,322067,島根県,安来市,35.42437,133.24855,0854-23-7671,0854-22-6572,692-0011,安来市安来町935-4,月~金 8:30~17:30 土 8:30~13:00,有,0854-23-7671,
なべや薬局神田店,322067,島根県,安来市,35.425808,133.246063,0854-23-2550,0854-23-2881,692-0011,安来市安来町769-1,月~金:9:00-18:00、土:9:00-13:00,有,0854-23-2550,
ウェルネス薬局安来店,322067,島根県,安来市,35.433594,133.240219,0854-23-3520,0854-23-3521,692-0014,安来市飯島町399,"月火水金(9:00~13:00,14:30~18:00)木土(9:00~13:00)",無,,
調剤薬局ケイ十神店,322067,島根県,安来市,35.429794,133.260193,0854-23-0700,0854-22-0800,692-0022,安来市南十神町14-1,月火水金 8:30~18:00木 8:30~16:30土 8:30~12:30,有,090-4571-9350,
ファ-マシィ薬局くにびき,322032,島根県,出雲市,35.361897,132.755585,0853-24-7900,0853-24-7900,693-0001,出雲市今市町2078,月水木金8:30-18:30 火土8:30-18:00,無,,
いちご調剤薬局北本町支店,322032,島根県,出雲市,35.369713,132.757553,0853-23-3055,0853-25-1589,693-0002,出雲市今市町北本町2-3-22,月-金(8時半-19時)  ※木(8時半-17時)  土(8時半-17時半),有,070-2361-3778,
ウェルネス薬局北本町店,322032,島根県,出雲市,35.369019,132.76329,0853-24-7705,0853-24-7706,693-0002,出雲市今市町北本町5-2-7,月~金9:00~13:00、14:00~18:00土9:00~13:00,無,,
みどり薬局南店,322032,島根県,出雲市,35.356964,132.757126,0853-25-9011,0853-25-9012,693-0003,出雲市今市町南本町27-2,月・火・水・金 8:30~18:30土 8:30~13:00,無,,
ファ-マシィ薬局しまね渡橋,322032,島根県,出雲市,35.370052,132.736908,0853-25-2530,0853-25-2531,693-0004,出雲市渡橋町1104,月水金 9:00~13:45、15:00~18:45火木9:00~17:00土9:00~12:45 ,有,080-8985-9135,
調剤薬局くすりのファミリア,322032,島根県,出雲市,35.366486,132.74263,0853-25-0798,0853-22-4503,693-0004,出雲市渡橋町986-1,月~金8:30~18:00土8:30~16:00,有,090-7379-2761,
平安堂薬局渡橋店,322032,島根県,出雲市,35.366837,132.746811,0853-27-9770,0853-27-9771,693-0004,出雲市渡橋町334-1,月、火、水、金 8時30分-18時30分木 8時30分-16時30分土 8時30分-13時00分,無,,
ウェルネス薬局白枝店,322032,島根県,出雲市,35.365978,132.733475,0853-20-1660,0853-20-1661,693-0006,出雲市白枝町551-1,月~金9:00~18:30土・日・祝休み,無,,
ウェルネス薬局出雲駅北店,322032,島根県,出雲市,35.360886,132.753922,0853-24-9621,0853-24-9622,693-0007,出雲市駅北町1番,月~金9:30~13:30、14:30~18:30,無,,
ウェルネス薬局出雲駅南店,322032,島根県,出雲市,35.358433,132.757523,0853-20-1877,0853-20-1878,693-0008,出雲市駅南町3-13-1,月~金9:00~18:30,無,,
みどり薬局,322032,島根県,出雲市,35.370033,132.767548,0853-23-2244,0853-24-3315,693-0012,出雲市大津新崎町2-15,月~土8:30~18:30,有,080-5238-1400,
平安堂薬局北陽店,322032,島根県,出雲市,35.385834,132.767029,0853-31-6331,0853-31-6332,693-0013,出雲市荻杼町328番地5,月-水・金 8:30-18:00、木・土 8:30-12:30,有,0853-31-6331,
ファ-マシィ薬局まごころ,322032,島根県,出雲市,35.394836,132.773972,0853-20-1104,0853-20-1104,693-0014,出雲市武志町733-4,月-水・金8:00-18:30、木8:00-16:00、土8:00-12:30,有,0853-20-1104,
ほくよう薬局,322032,島根県,出雲市,35.390114,132.770966,0853-24-3755,0853-24-8355,693-0014,出雲市武志町836-10,月火水金 9時00分-12時00分 木土9時00分-12時00分,無,,
いちご調剤薬局,322032,島根県,出雲市,35.362305,132.750076,0853-22-8915,0853-22-6675,693-0021,出雲市塩冶町1534-5,月、火、水、金、土曜日 8:30-18:30木曜日 8:30-16:30,無,,
ウェルネス調剤薬局医大北店,322032,島根県,出雲市,35.35524,132.756241,0853-27-9215,0853-27-9515,693-0021,出雲市塩冶町990-2-2,月~金9:00~13:00、14:00~18:00土9:00~13:00,無,,
ファ-マシィ薬局すこやか,322032,島根県,出雲市,35.362373,132.751511,0853-25-3434,0853-25-3436,693-0021,出雲市塩冶町1539-60,月・水・木・金 9:00-18:00火 9:00-19:30日祝9:00~12:00、13:00~16:00,無,,
出雲サン・メディカル薬局,322032,島根県,出雲市,35.352066,132.75148,0853-21-9331,0853-23-3558,693-0021,出雲市塩冶町771-2,月~金9:00~18:30土9:00~13:00,有,090-4692-3806,
日本調剤島大薬局,322032,島根県,出雲市,35.347454,132.752869,0853-24-9811,0853-24-9812,693-0021,出雲市塩冶町89-1,月~金9:00~19:00土9:00~13:00,有,090-7010-1277,
アイ・プラス薬局上塩冶町店,322032,島根県,出雲市,35.347153,132.771698,0853-25-7210,0853-25-7206,693-0022,出雲市上塩冶町2663-6,月・火・水・金 9:00-18:00木・土     9:00-13:00,有,0853-25-7210,
ウェルネス薬局塩冶店,322032,島根県,出雲市,35.358673,132.745758,0853-24-8220,0853-24-8221,693-0023,出雲市塩冶有原町5-11,月~土9:00~18:30,無,,
天神中央薬局,322032,島根県,出雲市,35.358063,132.744949,0853-25-8145,0853-25-8146,693-0023,出雲市塩冶有原町6-45-2,月火水金 8:45~18:30木 8:45~19:00土 8:45~13:00,無,,
ファ-マシィ薬局しまね医大前,322032,島根県,出雲市,35.348763,132.753433,0853-20-7520,0853-20-7522,693-0024,出雲市塩冶神前1丁目7番4号,月・火・水・金  9:00~18:00   木     9:00~17:00   土     9:00~12:30,有,0853-20-7520,
ファ-マシィ薬局神前,322032,島根県,出雲市,35.35075,132.753204,0853-24-8866,0853-24-8867,693-0024,出雲市塩冶神前2-1-25,月水金 9:00-18:30火 9:00-19:30木 9:00-17:00土 9:00-16:30,有,080-8234-9832,
ウエルシア薬局出雲塩冶原町店,322032,島根県,出雲市,35.348145,132.746719,0853-24-7044,0853-24-7045,693-0026,出雲市塩冶原町1-5-35,月~金9:00~14:00、15:00~18:00,無,,
ファ-マシィ薬局花のさと,322032,島根県,出雲市,35.337078,132.735291,0853-24-7715,0853-24-7716,693-0032,出雲市下古志町1125-3,月~金:9:00~18:00 土:9:00~12:00 日・祝日:閉局,有,080-4718-5794,
知井宮ふれあい薬局,322032,島根県,出雲市,35.31987,132.713242,0853-21-7123,0853-21-7138,693-0033,出雲市知井宮町988-10,月、火、水、金8:50-19:00.木8:50-17:00.土8:50-13:00,無,,
ながはま薬局,322032,島根県,出雲市,35.350224,132.697449,0853-27-9839,0853-27-9829,693-0041,出雲市西園町332-3,月・火・水・金9:00-19:00、木・土9:00-18:00,無,,
つくし薬局小山店,322032,島根県,出雲市,35.371231,132.745834,0853-31-7300,0852-31-7301,693-0051,出雲市小山町115-1,月・火・水・金8:45~19:00木8:45~18:30土8:45~13:15,有,080-2930-4559,
はまやま薬局,322032,島根県,出雲市,35.369263,132.706909,0853-24-6301,0853-24-6302,693-0052,出雲市松寄下町1092-18,月火水金  9:00~18:00木 9:00~17:00土 8:00~12:30,無,,
なかの薬局,322032,島根県,出雲市,35.377808,132.768997,0853-22-7999,0853-22-7850,693-0062,出雲市中野町381-2,月・火・水・金8:30~18:30木・土8:30~17:00,無,,
ウェルネス薬局大塚店,322032,島根県,出雲市,35.378399,132.750931,0853-20-1811,0853-20-1812,693-0063,出雲市大塚町750-1,月~金9:00~18:30土9:00~18:00,無,,
株式会社服部薬局出雲支店,322032,島根県,出雲市,35.376511,132.751572,0853-24-3664,0853-24-3174,693-0063,出雲市大塚町745-2,月・火・水・金 / 9:00~18:00、                 木・土 / 9:00~13:00,有,0853-24-3664,
つくし薬局,322032,島根県,出雲市,35.389656,132.745956,0853-20-0700,0853-20-0703,693-0064,出雲市里方町864-2,月・火・水・金8:45~18:30木8:45~17:00土8:45~15:00,有,080-2930-4558,
株式会社エスマイルスイング薬局高岡店,322032,島根県,出雲市,35.378426,132.75972,0853-23-2119,0853-20-7032,693-0066,出雲市高岡町54,月・火・木・金:8:30~18:30 水:8:30~16:30 土:8:30~13:00,無,,
ファ-マシィ薬局出雲中央,322032,島根県,出雲市,35.37674,132.75795,0853-24-9910,0853-24-9911,693-0068,出雲市姫原4-10-2,月火水金 8:30~18:30木9:00~18:00土8:30~17:00,有,080-9150-7548,
ウェルネス薬局大田店,322059,島根県,大田市,35.198994,132.490585,0854-84-0360,0854-84-0361,694-0041,大田市長久町長久ロ264-13,月~金9:00~18:30,無,,
なの花薬局石見長久店,322059,島根県,大田市,35.203773,132.490082,0854-82-7555,0854-82-7559,694-0041,大田市長久町長久口225-6,月・ 火・金 8:30-18:30水・木 8:30-16:30土 8:30-16:00,有,0854-82-7555,
ファ-マシィ薬局しまね大田,322059,島根県,大田市,35.180138,132.499252,0854-84-9919,0854-84-3323,694-0063,大田市大田町吉永柳ヶ坪1564-3,月~金  9:00~17:45      土  9:00~12:30,有,0854-84-9919,
スイング大田薬局,322059,島根県,大田市,35.197144,132.501221,0854-84-0666,0854-84-0667,694-0064,大田市大田町大田イ202-9,月・火・水・金 9:00~19:00木 9:00~18:00 土 9:00~13:00,無,,
なの花薬局石見大田店,322059,島根県,大田市,35.18082,132.535004,0854-83-7307,0854-83-7308,694-0064,大田市大田町大田ロ1186-8,月・火・木・金(8:30~18:30)水(8:30~16:30)土(8:30~13:00),有,0854-83-7307,
なるたき薬局,322059,島根県,大田市,35.189659,132.500565,0854-83-7377,0854-83-7066,694-0064,大田市大田町大田ロ1031-6,月火水木金 8:30-18:30  土8:30-13:00  日祝休み,有,0854-83-7377 ,
山崎薬局,322059,島根県,大田市,35.18082,132.535004,0854-82-0132,0854-82-6282,694-0064,大田市大田町大田ロ928,月~金9:00~18:00 土9:00~13:00,無,,
星高調剤薬局,322075,島根県,江津市,35.01577,132.238403,0855-52-1800,0855-52-1801,695-0001,江津市渡津町790,月~金(8:30~18:00),無,0855-52-1800,
日本調剤江津薬局,322075,島根県,江津市,35.016685,132.217529,0855-52-6255,0855-52-6260,695-0011,江津市江津町1016-41,月~金9:00~18:00土9:00~13:00,有,090-4962-0705,
江の川薬局,322075,島根県,江津市,35.016685,132.217529,0855-54-0160,0855-54-0170,695-0011,江津市江津町1016-41,"月~金 9:00~18:00第1,3,5土曜 9:00~12:30",有,0855-54-0160,
ウエ-ブ江津健康堂薬局,322075,島根県,江津市,35.007965,132.218506,0855-54-0138,0855-54-0139,695-0016,江津市嘉久志町2306-23,月火水金(08:30-18:30) 木(08:30-17:30) 土(08:30-12:30),有,0855-54-0138,
かくし薬局,322075,島根県,江津市,35.004192,132.212296,0855-52-7885,0855-52-7886,695-0016,江津市嘉久志町イ670-3,月~水・金8:30~18:00木・土8:30~12:30,無,,
くすりのファミリア江津薬局,322075,島根県,江津市,35.007339,132.212631,0855-54-1052,0855-52-3078,695-0016,江津市嘉久志町イ1494-5,月-金 9:00-18:00土 9:00-13:00,有,0855-54-1052(薬剤師の携帯電話に転送),
山藤薬局和木支店,322075,島根県,江津市,34.99984,132.207703,0855-52-7381,0855-52-7382,695-0016,江津市嘉久志町2425-47先,月~金 9:00~18:00  土 9:00~13:00 ,有,090-7139-3803,
パ-ル薬局江津店,322075,島根県,江津市,34.98666,132.186356,0855-52-7699,0855-52-7699,695-0021,江津市都野津町2379-1,月・火・水・金9:00~18:00木9:00~17:00土9:00~12:00,有,090-7129-1128,
川本おりづる薬局,324418,島根県,邑智郡川本町,34.989483,132.493423,0855-72-0152,0855-72-1829,696-0001,邑智郡川本町大字川本384-7,月~金8:30~17:30土9:00~12:00,有,090-4141-5619,
エスマイル薬局邑南店,324493,島根県,邑智郡邑南町,34.910957,132.448944,0855-95-3522,0855-95-3523,696-0102,邑智郡邑南町中野3848-2,月~金 8:30~17:30 土 8:30~12:30,有,0855-95-3522,
とまと薬局こくふ店,322024,島根県,浜田市,34.936066,132.108734,0855-25-5710,0855-25-5711,697-0003,浜田市国分町1981-348,月~金8:30~18:00  土8:30~12:30,有,0855-23-7088,
あすなろ薬局,322024,島根県,浜田市,34.930073,132.108643,0855-28-3331,0855-28-3332,697-0006,浜田市下府町94-2,月曜・火曜・水曜・金曜:8:30~18:00木曜:8:30~16:30土曜:8:30~13:00,有,0855-28-3331,
ウエ-ブいわみ薬局,322024,島根県,浜田市,34.903252,132.087799,0855-24-1150,0855-24-1153,697-0022,浜田市浅井町878-9,月~金・8:30-18:00、土・13:30-17:00,有,0855-24-1150,
日星薬局浜田駅北店,322024,島根県,浜田市,34.90337,132.086273,0855-25-0715,0855-25-0716,697-0022,浜田市浅井町867-3,月~金9:00~18:00,有,080-3758-0496,
とまと薬局 長沢店,322024,島根県,浜田市,34.910793,132.097336,0855-22-2257,0855-22-2258,697-0023,浜田市長沢町550-16,月火水金 8:30-18:00 木 8:00-16:00土 8:30-12:30定休日 日曜日祝祭日,有,0855-23-7088,
ウエ-ブたまち薬局,322024,島根県,浜田市,34.901222,132.084717,0855-22-2228,0855-22-6501,697-0026,浜田市田町52-7,月、水、木  9:00-18:30火、金 9:00-17:30土 9:00-12:30,有,0855-22-2228,
ウエルシア薬局浜田田町店,322024,島根県,浜田市,34.89975,132.081863,0855-38-0127,0855-22-0995,697-0026,浜田市田町116-6,月~土9:00~14:00、15:00~18:00,有,090-9132-6289,
くすりのファミリア殿町薬局,322024,島根県,浜田市,34.900211,132.07811,0855-23-5404,0855-23-5429,697-0027,浜田市殿町79-38,月~金8:00~18:00土8:00~15:00,有,0855-23-5404(転送),
浜田調剤薬局,322024,島根県,浜田市,34.902115,132.077194,0855-23-0502,0855-23-0533,697-0027,浜田市殿町17-17,月~水・金8:30~18:00 木8:30~16:00土8:30~12:30,有,0855-23-7088,
山藤薬局浜田支店,322024,島根県,浜田市,34.898941,132.085632,0855-25-0119,0855-25-0132,697-0032,浜田市牛市町53,月-金9:00~18:00 第2・4土9:00~13:00 第1・3・5土9:00~18:00,無,,
くまさん薬局,322024,島根県,浜田市,34.898979,132.08931,0855-25-0137,0855-25-0138,697-0033,浜田市朝日町14-1,月~金8:30~18:00土8:30~15:30,有,090-6843-3405,
(有)みはし薬局,322024,島根県,浜田市,34.895676,132.093307,0855-22-5384,0855-22-5389,697-0034,浜田市相生町3946,月・火・水・金8:30~18:15木8:00~16:00土8:30~13:15,有,090-7772-6720,
ウエ-ブシティパルク薬局,322024,島根県,浜田市,34.897968,132.090851,0855-28-7250,0855-28-7251,697-0034,浜田市相生町1391-8 シティパルク浜田店1階,月~金 9時-18時土 9時-12時30分、14時-17時30分,有,0855-28-7250,
有限会社俵大正堂薬局,322024,島根県,浜田市,34.894741,132.094025,0855-23-1618,0855-22-5374,697-0034,浜田市相生町3971-1,月~水・金8:30~18:30木8:30~16:00土8:30~14:00,無,,
