施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
V・drug舟橋新町薬局,182010,福井県,福井市,36.098007,136.207443,0776-26-5252,0776-26-5561,910-0068,福井市舟橋新2-125,月・火・水・金8:30~17:30木8:30~13:00,無,,
なゆた薬局かすみ店,182109,福井県,坂井市,36.152271,136.271408,0776-66-8915,0776-66-8925,910-0231,坂井市丸岡町霞町1丁目48番地,月~金8:30~18:00、土8:30~12:00,有,0776-66-8915,
リフレ調剤薬局栄店,182109,福井県,坂井市,36.158169,136.271133,0776-67-7670,0776-67-7680,910-0262,坂井市丸岡町栄1-201,月・火・木・金8:30~18:00、水8:30~16:30、土8:30~12:30,有,090-8098-2731,
さくら薬局坂井丸岡店,182109,福井県,坂井市,36.116314,136.262634,0776-67-6366,0776-67-6365,910-0367,坂井市丸岡町羽崎32-7-4,月・水・金9:00~18:00火・木9:00~17:00土9:00~13:00,有,070-2161-0334,
クオ-ル薬局新保店,182010,福井県,福井市,36.080257,136.250259,0776-43-9289,0776-43-9077,910-0833,福井市新保2-402,月・火・水・金9:00~19:00 木・土・日・祝9:00~17:00,有,070-2634-2088,
共創未来中藤薬局,182010,福井県,福井市,36.097385,136.240463,0776-63-5691,0776-63-5692,910-0837,福井市高柳3-3205,月・火・木・金9:00~18:30、水8:30~16:30、土9:00~13:00,無,,
大和田ファ-マライズ薬局,182010,福井県,福井市,36.097961,136.246994,0776-57-7645,0776-57-7646,910-0837,福井市高柳2-1301 レインボ-ビル1階,月・木9:00~18:00、火9:00~17:00、水9:00~17:30、金9:00~18:30、土9:00~13:00,有,0776-57-7645,
なつめ薬局,182010,福井県,福井市,36.076599,136.240875,0776-54-8870,0776-54-8871,910-0842,福井市開発1-203,月~水・金8:30~18:30、木8:30~12:30、土8:30~15:00,無,,
調剤薬局薬報堂開発店,182010,福井県,福井市,36.084431,136.238297,0776-50-0705,0776-50-0706,910-0842,福井市開発4-401-1,月~水・金8:30~18:00、木・土8:30~12:30,有,0776-50-0705,
リフレ調剤薬局志比口店,182010,福井県,福井市,36.067764,136.233704,0776-53-5280,0776-53-5281,910-0845,福井市志比口1丁目10-28,月~水・金8:00~18:15、木8:00~12:15、土8:00~17:00,有,090-8098-2731,
まりん調剤薬局,182010,福井県,福井市,36.066597,136.236572,0776-57-1213,0776-57-1214,910-0846,福井市四ツ井1-17-12,月~金8:30~18:00土8:30~12:30,有,080-2958-7988,
福井調剤薬局,182010,福井県,福井市,36.068642,136.240143,0776-53-9666,0776-53-9667,910-0851,福井市米松2-6-1,月~金8:30~18:00土8:30~17:15,有,0776-53-9666,
株式会社クララ調剤薬局米松店,182010,福井県,福井市,36.06908,136.240234,0776-53-7810,0776-53-7800,910-0851,福井市米松2-6-6,月~金8:30~18:00,無,,
株式会社オカダ薬局,182010,福井県,福井市,36.057732,136.225204,0776-21-4800,0776-21-4801,910-0857,福井市豊島2-8-3,月~金9:00~19:00土10:00~18:00,有,090-8960-8776,
ウエルシア薬局福大病院前店,183229,福井県,吉田郡永平寺町,36.104614,136.295639,0776-61-7220,0776-61-7230,910-1104,吉田郡永平寺町松岡下合月22-13-1,月~土9:00~19:00,無,,
(一社)福井県薬剤師会水仙薬局,183229,福井県,吉田郡永平寺町,36.107609,136.292633,0776-61-4433,0776-61-4430,910-1106,吉田郡永平寺町松岡御公領906,月~金8:30~17:30土8:30~12:30,有,090-8968-4753,
エンゼル調剤薬局大学前店,183229,福井県,吉田郡永平寺町,36.107609,136.292633,0776-61-1593,0776-61-1594,910-1106,吉田郡永平寺町松岡御公領902,月~金 8:30~17:30土 8:30~11:30,無,,
木村薬局,183229,福井県,吉田郡永平寺町,36.098198,136.327545,0776-63-2132,0776-63-3787,910-1212,吉田郡永平寺町東古市16-56,月~土8:00~20:00,有,090-9767-2132,
エンゼル調剤薬局川西店,182010,福井県,福井市,36.132565,136.165421,0776-59-2093,0776-59-2094,910-3113,福井市江上町58-19-1,月~金8:30~17:30土8:30~12:30,有,0776-59-2093,
リフレ調剤薬局中番店,182087,福井県,あわら市,36.206059,136.197952,0776-78-7110,0776-78-7570,910-4137,あわら市中番9-4,月~水8:30~18:15、木8:30~16:30、金8:30~18:15、土8:30~16:00,有,090-8098-2731,
エンゼル調剤薬局北潟店,182087,福井県,あわら市,36.255104,136.212936,0776-79-7130,0776-79-7131,910-4272,あわら市北潟59-18-5,月~金8:30~17:30、土8:30~11:30),有,0776-79-7130,
おくえつ調剤薬局,182060,福井県,勝山市,36.06992,136.505463,0779-87-7700,0779-87-7701,911-0031,勝山市長山町2-7-25,月~金8:30~17:30、土8:30~13:00,有,080-6351-9179,
株式会社橋本薬局ドラッグハシモト,182060,福井県,勝山市,36.069489,136.507416,0779-87-7222,0779-87-1419,911-0031,勝山市長山町1-6-32,月~金9:00~18:30 、土9:00~17:00,有,070-8451-4401,
スギ薬局勝山店,182060,福井県,勝山市,36.066422,136.498428,0779-64-5097,0779-64-5098,911-0032,勝山市芳野町2-1-29,月~金9:00~14:00、15:00~18:00,無,,
谷屋山内薬行薬局,182060,福井県,勝山市,36.065201,136.502441,0779-88-0221,0779-88-5375,911-0801,勝山市沢町2-5-20,月~金8:00~19:00 土・日・休日9:00~17:00,有,0779-88-0221,
ハシモト薬局サンプラザ店,182060,福井県,勝山市,36.060875,136.496643,0779-87-2240,0779-87-2424,911-0804,勝山市本町1-7-28 サンプラザ一階,月~金9:30~19:00,無,,
株式会社コトブキ薬局,182060,福井県,勝山市,36.054787,136.503693,0779-88-3111,0779-87-0538,911-0804,勝山市元町2-18-32,月~金9:00~17:00、土9:00~15:00,有,0779-88-3111,
南山堂陽明薬局,182052,福井県,大野市,35.989357,136.498749,0779-64-5301,0779-64-5302,912-0022,大野市陽明町2-102,月~金8:30~18:00、土8:30~13:00,有,0779-64-5301,
五番イマムラ薬品株式会社,182052,福井県,大野市,35.983704,136.490494,0779-65-2780,0779-65-2781,912-0083,大野市明倫町10-17,月~金8:00~19:00土8:00~17:00,有,090-2836-2892,
フラワ-薬局三国店,182109,福井県,坂井市,36.215984,136.158463,0779-82-8193,0776-82-8194,913-0042,坂井市三国町中央1-1-20,月~金8:30~18:00、土8:30~13:00,有,0776-82-8193,
フロンティア薬局三国店,182109,福井県,坂井市,36.2159,136.158463,0776-82-8561,0776-82-8562,913-0042,坂井市三国町中央1丁目1番19号,月~金8:30~17:30、土8:30~12:30,無,,
かもめ薬局,182109,福井県,坂井市,36.215096,136.152252,0776-81-3780,0776-81-6085,913-0043,坂井市三国町錦4-3-61,月~水・金8:00~13:00、14:00~18:00、 木7:30~15:30、土8:00~12:00,無,,
にしき調剤薬局,182109,福井県,坂井市,36.21423,136.153778,0776-81-4650,0776-81-4651,913-0043,坂井市三国町錦4-1-10,月~水8:30~18:00、木8:30~16:30、土8:30~12:30,有,0776-81-4650,
泉ヶ丘薬局駅前店,182028,福井県,敦賀市,35.642822,136.07338,0770-47-5517,0770-47-5519,914-0055,敦賀市鉄輪町1-3-21,月~金9:00~18:15土9:00~13:30,無,,
カドノ薬局津内店,182028,福井県,敦賀市,35.647743,136.070053,0770-22-3222,0770-22-3688,914-0056,敦賀市津内町3-7-8,月~金8:30~19:00土8:30~13:00,有,0770-22-3222,
日本調剤三島町薬局,182028,福井県,敦賀市,35.652756,136.065475,0770-21-3708,0770-21-3707,914-0058,敦賀市三島町1-5-16-2,月~金9:00~18:00土9:00~13:00,有,080-1075-3823,
あい調剤薬局敦賀店,182028,福井県,敦賀市,35.653187,136.064117,0770-20-5001,0770-20-5000,914-0064,敦賀市結城町17-9,月~金8:45~17:45、土8:45~12:45,有,0770-20-5001,
カドノ薬局市立病院前店,182028,福井県,敦賀市,35.653217,136.064301,0770-22-0880,0770-22-4489,914-0064,敦賀市結城町17-7,月~金8:30~19:00、土9:00~13:00,有,0770-22-0880,
井上調剤薬局,182028,福井県,敦賀市,35.653198,136.064209,0770-20-1193,0770-20-1194,914-0064,敦賀市結城町17-8,月~金8:30~18:30、土9:00~13:00,有,0770-20-1193,
株式会社クララ調剤薬局野神店,182028,福井県,敦賀市,35.638676,136.050964,0770-21-6801,0770-21-6800,914-0121,敦賀市野神40-258-4,月・火・木・金・土8:30~18:30,無,,
あわの薬局,182028,福井県,敦賀市,35.625912,136.056839,0770-25-2082,0770-25-2645,914-0123,敦賀市和久野14-13-5,月~金9:00~18:00土9:00~18:00,有,090-7598-1556,
株式会社ツルガ薬局市野々店,182028,福井県,敦賀市,35.629658,136.052887,0770-25-0708,0770-25-0690,914-0124,敦賀市市野々町1-808,月~土9:00~20:00,無,,
クオ-ル薬局敦賀店,182028,福井県,敦賀市,35.611931,136.04866,0770-20-1189,0770-20-1190,914-0132,敦賀市御名53-14-8,月~水・金・土8:30~19:00木9:00~12:00,有,080-8754-5716,
ウエルシア薬局敦賀金山店,182028,福井県,敦賀市,35.625694,136.032913,0770-21-3561,0770-21-3562,914-0146,敦賀市金山57-19-1,月~金9:00~14:00、15:00~18:00,無,,
みなみ調剤薬局,182028,福井県,敦賀市,35.624718,136.033524,0770-25-8910,0770-25-8834,914-0146,敦賀市金山58-15-1,月~土8:30~19:00,無,,
株式会社ツルガ薬局松原店,182028,福井県,敦賀市,35.652313,136.05571,0770-22-8515,0770-22-8520,914-0801,敦賀市松島町29-16,月~土9:00~19:00 ,無,,
ウエルシア薬局敦賀中央町店,182028,福井県,敦賀市,35.643387,136.055679,0770-20-5735,0770-20-5736,914-0811,敦賀市中央町2-4,月~金9:00~14:00、15:00~18:00,無,,
カドノ薬局中央店,182028,福井県,敦賀市,35.64423,136.057571,0770-22-5799,0770-25-4620,914-0811,敦賀市中央町1-17-1,月~金8:30~19:00土8:30~18:00,有,0770-22-5799,
株式会社クララ調剤薬局住吉店,182095,福井県,越前市,35.898033,136.168503,0778-23-0012,0778-23-0011,915-0067,越前市住吉町9-19,月~土9:00~18:00,有,0778-23-0012,
エンゼル調剤薬局武生店,182095,福井県,越前市,35.901802,136.16954,0778-22-5193,0778-22-6193,915-0071,越前市府中1丁目6-30,月・火・木9:00~18:00、水・金・土9:00~17:00,有,0778-22-5193,
ソラシド薬局,182095,福井県,越前市,35.910469,136.191391,0778-24-3335,0778-24-3334,915-0093,越前市庄町1-2,月・火・木・金9:00~19:00水・土9:00~13:00,有,090-3350-2816,
セムイ調剤薬局,182095,福井県,越前市,35.908894,136.195282,0778-22-1517,0778-22-1719,915-0094,越前市横市町16-1-1,月~水・金8:30~18:30、木8:30~17:00、土8:30~13:00,有,0778-22-1517,
丹南センタ-薬局,182095,福井県,越前市,35.90852,136.192993,0778-21-3377,0778-21-3459,915-0094,越前市横市町7-1-2,月~金9:00~18:00土9:00~13:00,有,090-9768-5510,
今立らいふ薬局,182095,福井県,越前市,35.916088,136.238739,0778-42-3301,0778-42-3302,915-0242,越前市粟田部町29-32-1,月・火・水・金9:00~19:00木9:00~17:00土9:00~13:00,有,0778-42-3301,
加藤薬局芝原店,182095,福井県,越前市,35.922436,136.160736,0778-25-1193,0778-25-1210,915-0805,越前市芝原5-11-2,月~水・金9:00~18:30木9:00~17:00土9:00~12:30,有,0778-25-1193,
スギ薬局武生中央店,182095,福井県,越前市,35.902641,136.154541,0778-42-8576,0778-42-8577,915-0814,越前市中央2-7-5,月~金9:00~14:00、15:00~18:00,無,,
日本調剤越前薬局,182095,福井県,越前市,35.900509,136.166214,0778-23-1711,0778-23-1712,915-0822,越前市元町6-5,月~金8:30~18:30、土8:30~13:00,有,080-1014-8636,
正通瑞香堂薬局,182095,福井県,越前市,35.892612,136.166214,0778-24-0826,0778-23-4678,915-0825,越前市南3-5-4,月~土8:00~19:00,無,,
アイン薬局越前高瀬店,182095,福井県,越前市,35.893318,136.157196,0778-23-2003,0778-23-2013,915-0832,越前市高瀬1-31-15,月~水・金8:30~18:30、木8:30~16:30、土8:30~13:00,無,,
すみれ薬局,182095,福井県,越前市,35.891396,136.157288,0778-42-8033,0778-42-8031,915-0847,越前市東千福町23-17,月~水・金9:00~18:30、木9:00~17:00、土9:00~14:00,有,080-6752-4079,
そうごう薬局越前店,182095,福井県,越前市,35.865803,136.170685,0778-21-0601,0778-22-0602,915-0861,越前市今宿町2-3-11,月~金9:00~17:30土9:00~13:00,有,0778-21-0601,
エンゼル調剤薬局武生西店,182095,福井県,越前市,35.901253,136.147568,0778-22-0093,0778-22-0293,915-0882,越前市上太田町49-5-8,月~水・金8:30~18:00、木・土8:30~12:30,有,0778-22-0093,
セムイ調剤薬局神明店,182079,福井県,鯖江市,35.973259,136.178467,0778-43-5820,0778-43-5821,916-0021,鯖江市三六町2-443,月・火・木・金9:00~18:30水9:00~17:00土9:00~13:00,有,0778-43-5820,
つつじ調剤薬局,182079,福井県,鯖江市,35.970058,136.178665,0778-54-0013,0778-54-0046,916-0021,鯖江市三六町1-1-26,月~金8:30~17:30、第2・4土8:30~13:30、第1・3・5土8:30~12:00,有,0778-54-0013,
株式会社クララ調剤薬局,182079,福井県,鯖江市,35.970482,136.177689,0778-53-2601,0778-53-2600,916-0021,鯖江市三六町1-3-6,月~金8:45~17:45、土8:45~13:45 ,有,0778-53-2601 ,
共創未来丹南薬局,182079,福井県,鯖江市,35.9702,136.178665,0778-51-9525,0778-51-9526,916-0021,鯖江市三六町1-1-27,月~金8:30~18:00、土8:30~14:00,有,080-8764-9599,
V・drug鯖江長泉寺薬局,182079,福井県,鯖江市,35.952698,136.190781,0778-43-5731,0778-43-5732,916-0024,鯖江市長泉寺町4-10-11,月・土8:30~12:30火~金8:30~13:00、14:00~18:30,有,080-9443-5549,
あすなろ薬局,182079,福井県,鯖江市,35.947155,136.186371,0778-25-1213,0778-52-1123,916-0025,鯖江市旭町3-6-10,月・火・木・金9:00~18:00、水9:00~17:00、土9:00~13:00,有,0778-25-1213,
エンゼル調剤薬局鯖江店,182079,福井県,鯖江市,35.943604,136.186935,0778-52-0093,0778-52-0092,916-0025,鯖江市旭町1丁目9-17-1,月8:30~19:30、火8:30~19:00、水~金8:30~18:00、土8:30~13:00,有,0778-52-0093,
南山堂薬局さばえ旭店,182079,福井県,鯖江市,35.946369,136.186859,0778-42-5760,0778-42-5761,916-0025,鯖江市旭町3-6-1,月~金9:00~18:00 ,無,,
鯖江らいふ薬局,182079,福井県,鯖江市,35.948673,136.186249,0778-54-8611,0778-52-5154,916-0026,鯖江市本町4-1-25,月~金9:00~18:00、土9:00~13:00,有,0778-54-8611,
西鯖江ファ-マライズ薬局,182079,福井県,鯖江市,35.945774,136.183395,0778-53-2523,0778-53-2524,916-0026,鯖江市本町2-3-10,月~水・金9:00~18:00、木9:00~17:00、土8:30~13:00,有,0778-53-2523,
株式会社クララ調剤薬局中野店,182079,福井県,鯖江市,35.94371,136.206116,0778-54-0102,0778-54-0101,916-0033,鯖江市中野町4-4-1,月~土9:00~18:00,有,0778-54-0102,
ハ-ト調剤薬局平井店,182079,福井県,鯖江市,35.956779,136.167358,0778-62-7355,0778-62-7366,916-0061,鯖江市平井町31-6-1,月・火・水・金9:00~18:00木9:00~17:00土9:00~13:00,有,0778-62-7355,
共創未来越前町薬局,184233,福井県,丹生郡越前町,35.974949,136.127289,0778-42-8560,0778-42-8561,916-0147,丹生郡越前町内郡10-34,月~金9:00~18:30、土9:00~12:00,有,070-4128-4475,
エンゼル調剤薬局織田店,184233,福井県,丹生郡越前町,35.958565,136.048981,0778-36-1193,0778-36-1194,916-0215,丹生郡越前町織田103-57-1,月~金9:00~18:00土9:00~13:00,有,0778-36-1193,
サクラ薬局,184233,福井県,丹生郡越前町,35.958584,136.046738,0778-36-2282,0778-36-2283,916-0215,丹生郡越前町織田106-43-2,月~金8:30~18:00、土8:30~13:00,無,,
共創未来織田薬局,184233,福井県,丹生郡越前町,35.959503,136.051819,0778-36-2300,0778-36-2301,916-0215,丹生郡越前町織田102-48,月~水・金9:00~18:00、木8:30~16:30、土8:30~12:30,有,080-8764-9602,
V・drug鯖江河和田薬局,182079,福井県,鯖江市,35.950981,136.273727,0778-65-0280,0778-65-2289,916-1222,鯖江市河和田町19-5-1,月~水・金8:00~19:00木8:00~16:00土8:00~13:00,有,090-9825-0561,
オバマ薬局,182044,福井県,小浜市,35.490948,135.753006,0770-52-0105,0770-52-7105,917-0075,小浜市南川町14-35,月~土9:00~19:00,有,090-6816-8791,
山下薬局,182044,福井県,小浜市,35.493801,135.745438,0770-52-0048,0770-53-0048,917-0077,小浜市駅前町6-27,月~金9:00~19:00、土9:00~13:00,有,0770-52-0048,
日本調剤小浜薬局,182044,福井県,小浜市,35.494816,135.745667,0770-52-8351,0770-52-7551,917-0078,小浜市大手町2-11,月~金9:00~19:00土9:00~13:00,有,080-1190-3812,
フラワ-薬局小浜店,182044,福井県,小浜市,35.48481,135.774857,0770-56-4193,0770-56-4194,917-0241,小浜市遠敷9丁目103-5,月・火・金8:30~18:00水・木8:30~16:30土8:30~16:00,有,090-1980-3112,
エンゼル薬局月見店,182010,福井県,福井市,36.04752,136.214325,0776-58-2293,0776-58-3193,918-8011,福井市月見2-2-8,月~金8:30~17:30土9:00~12:00,有,0776-58-3193,
アイン薬局福井みのり店,182010,福井県,福井市,36.048111,136.209305,0776-33-7877,0776-33-7898,918-8011,福井市月見3-2-43,月、火、木、金9:00~18:00、水8:00~16:00、土9:00~13:00,有,0776-33-7877,
日本調剤月見薬局,182010,福井県,福井市,36.04705,136.214233,0776-50-1572,0776-50-1573,918-8011,福井市月見2-3-11,8:30~18:30,有,070-2627-5155,
まりん調剤薬局花堂店,182010,福井県,福井市,36.036613,136.213318,0776-33-3266,0776-33-3267,918-8014,福井市花堂中2-27-25,月・火・木・金9:00~18:30水9:00~18:00土9:00~16:30,有,080-2958-2166,
V・drug大島薬局,182010,福井県,福井市,36.033798,136.207825,0776-34-1060,0776-34-1061,918-8018,福井市大島町柳101-4,月~金9:00~18:30土9:00~17:00,有,080-4212-6158,
そうごう薬局江守中店,182010,福井県,福井市,36.036247,136.193451,0776-43-1201,0776-43-1202,918-8025,福井市江守中1-1714-1,月・火・木・金8:30~18:30、土8:30~17:00,無,,
ほほえみ薬局,182010,福井県,福井市,36.036137,136.195389,0776-97-8650,0776-97-8652,918-8025,福井市江守中1-1001,月~水・金9:00~18:00、木8:00~16:00、土8:30~16:00,有,0776-97-8650,
岩並薬局,182010,福井県,福井市,36.040726,136.188416,0776-33-1873,0776-33-1871,918-8026,福井市渕2-820 塚谷ビル1階,月~土9:00~20:00,無,,
そうごう薬局福井若杉浜店,182010,福井県,福井市,36.063328,136.188599,0776-43-0791,0776-43-0792,918-8056,福井市若杉浜1-706-2,月・火・木・金9:00~18:30、水9:00~17:00、土9:00~13:00,有,0776-43-0791,
そうごう薬局福井社店,182010,福井県,福井市,36.062382,136.192322,0766-35-1501,0776-35-1502,918-8057,福井市加茂河原3-2-16,月・火・木・金8:30~19:00、水8:30~17:30、土8:30~17:00,有,0776-35-1501,
木田らいふ薬局,182010,福井県,福井市,36.043987,136.226501,0776-35-1489,0776-35-1848,918-8105,福井市木田3-2402,月・火・木9:00~18:00水・金9:00~19:00土9:00~14:00,有,0776-35-1489,
ひまわり調剤薬局,182010,福井県,福井市,36.036793,136.233047,0776-41-8510,0776-41-8517,918-8135,福井市下六条町215,月~金8:30~18:30、土8:30~13:30,有,0776-41-8510,
共創未来下六条薬局,182010,福井県,福井市,36.031868,136.232513,0776-41-8581,0776-41-8582,918-8135,福井市下六条町214,月~金8:30~18:30、土8:30~13:00,有,080-8764-9605,
あそうづ薬局,182010,福井県,福井市,36.006348,136.199478,0776-38-3011,0776-38-3022,918-8181,福井市浅水町128-45,月~金9:00~19:00土9:00~12:30,有,070-4139-3597,
クオ-ル薬局大東店,182010,福井県,福井市,36.063763,136.249435,0776-52-6366,0776-52-6367,918-8202,福井市大東1丁目5-1,月・火・木・金09:00~18:30土09:00~13:30,有,0776-52-6366,
アイン薬局四ツ居店,182010,福井県,福井市,36.065704,136.248459,0776-57-1720,0776-57-1721,918-8205,福井市北四ツ居2-18-33,月・火・木・金9:00~18:30、水・土9:00~17:00,有,0776-57-1720,
南山堂薬局米松店,182010,福井県,福井市,36.068398,136.243332,0776-60-0022,0776-60-0023,918-8205,福井市北四ツ居3-3-3,月~水・金8:30~18:30、木8:30~16:30、土8:30~13:00,有,0776-60-0022,
アイン薬局福井県済生会病院店,182010,福井県,福井市,36.047741,136.25264,0776-21-3755,0776-21-3756,918-8235,福井市和田中町舟橋7-1,月~金8:30~21:00、土9:00~12:00,有,0776-21-3755,
エンゼル調剤薬局本店,182010,福井県,福井市,36.04575,136.251602,0776-22-0093,0776-22-3193,918-8236,福井市和田中3-111,月~金9:00~18:00土9:00~12:00日・祝:休み,有,0776-22-0093,
南山堂薬局福井本店,182010,福井県,福井市,36.04575,136.251602,0776-30-1855,0776-30-1655,918-8236,福井市和田中3-107,月~金9:00~18:00土9:00~13:00,有,0776-30-1855,
なごみ薬局和田店,182010,福井県,福井市,36.049267,136.249619,0776-24-7500,0776-24-7502,918-8237,福井市和田東2-2217,月~金8:30~21:00土8:30~17:30,有,0776-24-7500,
フォ-ユ-調剤薬局山岸店,,,,36.192924,136.144089,0776-81-7505,0776-81-7506,919-0032,坂井市三国町山岸69-36-5,月~水・金8:30~12:30、14:00~19:00、木9:00~17:00、 土8:30~17:00,有,0776-81-7505,郵便番号
ハ-ト調剤薬局今庄店,184047,福井県,南条郡南越前町,35.769863,136.213043,0778-45-2655,0120-853-901,919-0131,南条郡南越前町今庄84-28-6,月~水・金9:00~18:00木9:00~17:00土9:00~13:00,有,070-7379-8089,
酒井薬局,182109,福井県,坂井市,36.127464,136.2202,0776-51-3862,0776-51-5816,919-0416,坂井市春江町江留下宇和江30,月~水・金9:00~18:00木・土9:00~17:00,無,,
リフレ調剤薬局本店,182109,福井県,坂井市,36.129234,136.214615,0776-51-2731,0776-50-6764,919-0475,坂井市春江町東太郎丸23-1-8,月~水・金8:30~18:30、木8:30~16:30、土8:30~13:15,有,090-8098-2731,
ほほえみ薬局,185019,福井県,三方上中郡若狭町,35.548382,135.911407,0770-45-3636,0770-45-3637,919-1305,三方上中郡若狭町北前川51-19-2,月~水・金8:30~18:00、木・土8:30~13:00,有,090-6761-7184,
なの花薬局若狭市場店,185019,福井県,三方上中郡若狭町,35.462017,135.857437,0770-62-2250,0770-62-2251,919-1541,三方上中郡若狭町市場19-2-1,月・木・金9:00~19:00火・水9:00~18:00,有,0770-62-2250,
なの花薬局井ノ口店,185019,福井県,三方上中郡若狭町,35.463062,135.851593,0770-62-2670,0770-62-2671,919-1542,三方上中郡若狭町井ノ口29-33,月~水・金8:30~18:30木8:30~16:30土8:30~13:30,有,0770-62-2670,
クオ-ル薬局おおい店,184837,福井県,大飯郡おおい町,35.475456,135.620667,0770-77-1389,0120-590-901,919-2111,大飯郡おおい町本郷92-53-4,月~金8:30~17:00土8:30~13:00,有,080-8754-5715,
