施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
田崎調剤薬局,431036,熊本県,熊本市西区,32.780354,130.684692,096-353-3042,096-325-2741,860-0053,熊本市西区田崎1-5-57,月~金8:30~19:00土8:00~17:00日・祝休み,有,090-3414-4896,
すずらん堂薬局,431036,熊本県,熊本市西区,32.777073,130.65567,096-329-2855,096-329-2868,860-0066,熊本市西区城山下代3-1-5,月火水木金9:00-18:00土9:00-13:00日祝:休,有,080-9290-2931,
熊本調剤薬局 城山店,431036,熊本県,熊本市西区,32.777283,130.657532,096-288-4533,096-288-4523,860-0067,熊本市西区城山大塘1丁目24-20,月火水:9:00-18:00、木:9:00-12:30、金:9:00-19:00、土:9:00-16:00,有,,
城山薬局,431036,熊本県,熊本市西区,32.776783,130.663483,096-319-4649,096-319-4650,860-0068,熊本市西区上代7-29-17,月火水木金:9:00-18:00、土:9:00-13:00、日祝:休,無,080-8955-5070,
ジロ-薬局,431036,熊本県,熊本市西区,32.776546,130.667374,096-288-0783,096-288-0784,860-0068,熊本市西区上代4-13-28,月~金:9:00~17:30土:9:00~15:00,有,080-3997-8230,
花園ファルマシア,431036,熊本県,熊本市西区,32.817665,130.694473,096-288-5907,096-288-5908,860-0072,熊本市西区花園5丁目8番12号,月火水木金9:00-18:00土:9:00-13:00日祝:休,有,096-288-5907,
うさぎ薬局 島崎店,431010,熊本県,熊本市中央区,32.811428,130.683548,096-288-4853,096-288-4859,860-0073,熊本市西区島崎5丁目4-31,月火水金:8:30-13:00、14:00-18:00、木:8:30-16:30、土:8:30-13:00,有,080-9422-7792,
そうごう薬局 島崎店,431010,熊本県,熊本市中央区,32.811329,130.688385,096-323-1531,096-323-1532,860-0073,熊本市西区島崎2-7-24,月火水金土:8:30-18:00、木:8:30-17:00、日祝・お盆・GW・年末年始:休,無,096-323-1531,
ケンコウ堂薬局上熊本店,431036,熊本県,熊本市西区,32.825024,130.69809,096-359-1230,096-359-1230,860-0079,熊本市西区上熊本3-16-17,9:00~18:00,有,090-9499-4348,
あんず薬局,431052,熊本県,熊本市北区,32.846031,130.716919,096-247-6961,096-247-6963,860-0084,熊本市北区山室5-6-5,月~金9:00~18:00土9:00~12:00日・祝休み,無,,
三気堂薬局 津浦店,431036,熊本県,熊本市西区,32.824387,130.712204,096-319-5951,096-319-5952,860-0088,熊本市北区津浦町13-45,月火金:9:00-15:00、水:9:00-18:00、木土日祝:休,無,070-7639-7293,
花園ファルマシア新市街店,431010,熊本県,熊本市中央区,32.798428,130.70668,096-321-6781,096-321-6782,860-0803,熊本市中央区新市街12-3,月~金9:00~18:00土9:00~13:00日・祝休み,有,096-321-6781080-8578-1393,
そうごう薬局熊本中央店,431010,熊本県,熊本市中央区,32.793533,130.708755,096-371-7101,096-371-7102,860-0811,熊本市中央区本荘6丁目1-25,月火水木金9:00-18:00土:9:00-17:30日祝、休,有,096-371-7101,
くまもと中央薬局,431010,熊本県,熊本市中央区,32.805405,130.706223,096-363-7696,096-362-0006,860-0811,熊本市中央区本庄5-6-1-,月~土8:30~19:00,無,,
みんなの薬局南熊本店,431010,熊本県,熊本市中央区,32.789047,130.712997,096-288-4337,096-288-4338,860-0812,熊本市中央区南熊本2-9-4,月火水木金9:00-19:00土9:00-14:00日祝:休,有,,
南熊本調剤薬局,431010,熊本県,熊本市中央区,32.789562,130.709686,096-372-2221,096-372-3535,860-0812,熊本市中央区南熊本4-3-20,月~金9:00~18:00土9:00~12:00日・祝休み,無,,
花園ファルマシア琴平通り店,431010,熊本県,熊本市中央区,32.785553,130.702194,096-273-6471,096-273-6472,860-0816,熊本市中央区本荘町720-1,月火水木金9:00-18:00土9:00-13:00日祝:休,有,080-2717-2295,
いろは薬局,431010,熊本県,熊本市中央区,32.781017,130.715225,096-237-6202,096-300-3034,860-0831,熊本市中央区八王寺町36-43,月火水木金 :9:00-18:00、土:9:00-13:00,有,090-1190-2180,
メリ-薬局,431010,熊本県,熊本市中央区,32.783321,130.716721,096-285-3298,096-285-3299,860-0831,熊本市中央区八王寺町11-52,月~金8:30~17:30土8:30~12:30日・祝休み,有,096-285-3298,
熊本調剤薬局平成店,431010,熊本県,熊本市中央区,32.777977,130.703323,096-237-7811,096-237-7830,860-0833,熊本市南区平成2-3-28,月・火・木・金9:00~18:00 水・土9:00~13:00,無,,
りんご薬局明午橋店,431010,熊本県,熊本市中央区,32.806999,130.717148,096-323-5522,096-323-5530,860-0842,熊本市中央区南千反畑町14-27,月火水木金9:00-18:00土9:00-13:00日祝:休,有,096-323-5522,
大学堂薬局 藤崎宮前支店,431010,熊本県,熊本市中央区,32.808498,130.715179,096-342-5260,096-342-5261,860-0842,熊本市中央区南千反畑町11番5号,月火水金:8:40-18:00、木:8:40-16:40、土:8:40-13:00、日祝12、31-翌年1、3:休,有,096-342-5260,
シモカワオ-クス通り調剤薬局,431010,熊本県,熊本市中央区,32.805611,130.709595,096-351-0212,096-351-0213,860-0846,熊本市中央区城東町4-7熊本電気ビル1階,月火木金:9:00-19:00、水:9:00-18:00、土:9:00-17:00、日祝:休,有,,
小幡調剤薬局,431010,熊本県,熊本市中央区,32.812733,130.721893,096-344-9571,096-335-9433,860-0851,熊本市中央区子飼本町1-21,月~金9:00~18:00土9:00~17:00日・祝休み,有,,
ふじさき調剤薬局,431010,熊本県,熊本市中央区,32.808895,130.715729,096-288-2208,096-288-2209,860-0855,熊本市中央区北千反畑町2-3,月火水木金:9:00-18:00、土:9:00-13:00,無,080-8356-8396,
参道薬局,431010,熊本県,熊本市中央区,32.809032,130.716415,096-344-8899,096-344-8558,860-0855,熊本市中央区北千反畑町2-18,月~金8:30~18:00土8:30~13:00日・祝休み,無,,
シモカワ黒髪調剤薬局,431010,熊本県,熊本市中央区,32.815365,130.739563,096-288-5757,096-288-5758,860-0862,熊本市中央区黒髪6丁目13-30,月火水木金:9:00-18:00、土:9:00-13:00、日祝:休,有,,
黒髪薬局,431010,熊本県,熊本市中央区,32.81554,130.719284,096-343-7178,096-344-5231,860-0862,熊本市中央区黒髪1-8-48,9:00~18:30,有,,
すずらん薬局,431010,熊本県,熊本市中央区,32.811291,130.712158,096-345-4775,096-345-4795,860-0863,熊本市中央区坪井1-9-28,月~金9:00~18:00土9:00~16:00日・祝休み,無,,
つぼみ薬局,431010,熊本県,熊本市中央区,32.818611,130.718323,096-221-6683,096-221-4453,860-0863,熊本市中央区坪井6-22-6,月・水・金9:30~19:30土・日8:30~12:30,有,,
みのり調剤薬局,431052,熊本県,熊本市北区,32.940788,130.706161,096-272-5011,096-272-5022,861-0106,熊本市北区植木町豊田602-4,月火水木金9:00-18:00土9:00-13:00日祝:休,有,,
植木あおぞら薬局,431052,熊本県,熊本市北区,32.925186,130.70845,096-284-5888,096-284-5889,861-0132,熊本市北区植木町大字植木506番地,月火水木金:9:00-18:00、土:9:00-15:00、日祝:休,有,090-3017-1614,
うえき町薬局,431052,熊本県,熊本市北区,32.903912,130.698151,096-215-3236,096-215-3237,861-0136,熊本市北区植木町岩野939-4,月火水木金8:30-17:30土9:00-13:00,無,096-215-3236,
こじか薬局,432083,熊本県,山鹿市,33.003677,130.717636,0968-41-5033,0968-41-5032,861-0382,山鹿市方保田3646-4,月火木金9:00~18:00水9:00~17:00土9:00~12:30日祝:休,有,,
えいせい堂薬局,432083,熊本県,山鹿市,33.015778,130.69194,096-841-5663,0968-41-5664,861-0501,山鹿市山鹿343-4,月~金8:30~18:00土8:30~13:00,有,080-6417-2900,
城北中央薬局,432083,熊本県,山鹿市,33.014011,130.699554,0968-43-4394,0968-43-4396,861-0501,山鹿市山鹿499-3,月火水木金8:30-18:00土9:00-13:00日祝:休,無,0968-43-4394,
有限会社まつ薬局,432083,熊本県,山鹿市,33.014435,130.68988,0968-43-1871,0968-43-4049,861-0501,山鹿市山鹿1,9:00~18:30,有,080-3187-8370,
ハニ-薬局,432083,熊本県,山鹿市,33.028793,130.685913,0968-41-5821,0968-41-5820,861-0511,山鹿市熊入町315,月火水木金:9:00-18:30、土-9:00-13:00、日祝:休,有,0968-41-5821,
きらきら薬局,432083,熊本県,山鹿市,33.015949,130.704575,0968-41-6190,0968-41-6191,861-0531,山鹿市中974,月火水金:9:00-18:00、木:9:00-17:00、土:9:00-13:00,無,0968-41-6190,
鹿校通薬局,432083,熊本県,山鹿市,33.009552,130.709244,0968-41-5078,0968-41-5178,861-0532,山鹿市鹿校通3丁目2番45-2号,月火水木金:8:30-18:00、土:8:30-12:30、日祝:休、木:15:00以降は在宅で不在あり,有,0968-41-5078,
なごみ薬局,433675,熊本県,玉名郡南関町,33.009636,130.554199,0968-69-7532,0968-69-7533,861-0822,玉名郡南関町大字上坂下3478-4,月火水木金:9:00-18:00、土:9:00-13:00、日祝:休,無,090-3601-7779,
松林堂薬局,433675,熊本県,玉名郡南関町,33.035103,130.528564,0968-53-1151,0968-53-1521,861-0837,玉名郡南関町上長田638-5,月~金8:50~17:00水・土8:50~13:00,有,0968-53-1151,
アップル薬局飛田バイパス店,432164,熊本県,合志市,32.858639,130.728928,096-201-5530,096-201-5531,861-1102,合志市須屋706-2 ラポ-ル柴田II102,月~土8:30~17:30隔週で月・土休み,無,,
すや調剤薬局,432164,熊本県,合志市,32.868851,130.74292,096-338-8001,096-338-8014,861-1102,合志市須屋字窪262-32,月火木金:9:00-19:00、水:9:00-17:00、土:9:00-18:00,無,090-7457-7667,
菊南薬局,432164,熊本県,合志市,32.858639,130.728928,096-346-1132,096-346-1232,861-1102,合志市須屋708-6,月~金9:00~18:00 土9:00~13:00,有,096-346-1132,
大塚調剤薬局,432164,熊本県,合志市,32.871937,130.740997,096-249-1201,096-249-1202,861-1102,合志市須屋2526-5,月火水木金:9:00-18:00、土:9:00-13:00、日祝:休,有,096-249-1201,
大塚薬局,432164,熊本県,合志市,32.870358,130.742294,096-242-0226,096-227-7188,861-1102,合志市須屋2784-2,月火水木金:9:00-18:00、土:9:00-13:00、日祝:休,無,096-242-0226,
有限会社みよし薬局,432164,熊本県,合志市,32.897587,130.735001,096-249-1330,096-249-1331,861-1103,合志市野々島2449-2,月・火・水・金9:00~13:00、14:30~18:30木・土9:00~13:00,無,,
三恵薬局 合志店,432164,熊本県,合志市,32.897018,130.753311,096-242-4168,096-242-0965,861-1104,合志市御代志字小池817-4,月火水木金:9:00-18:00、土:9:00-13:00,有,096-242-4168,
西本真生堂薬局 御代志店,432164,熊本県,合志市,32.906452,130.757935,096-342-4024,096-342-4025,861-1104,合志市御代志468-3,月火水木金:8:30-18:00、土:9:00-13:00,有,096-342-4024,
シモカワ合志調剤薬局,432164,熊本県,合志市,32.867313,130.769058,096-277-1601,096-277-1602,861-1112,合志市幾久富1909番1720,月火水木金:9:00-18:00、土:9:00-13:00、日祝:休,無,,
ひなぎく薬局,432164,熊本県,合志市,32.871952,130.777954,096-249-2727,096-249-2728,861-1112,合志市幾久富1758-150,月火木金:9:00-18:00、水土:9:00-13:00、日祝:休,無,096-249-2727,
フレンド薬局 合志店,432164,熊本県,合志市,32.867313,130.769058,096-201-7722,096-201-7723,861-1112,合志市幾久富1909-221,月火水木金:9:00-18:00、水:9:00-20:00、土:9:00-13:00,有,090-6422-9152,
やまと薬局光の森店,432164,熊本県,合志市,32.867313,130.769058,096-247-3325,096-223-7525,861-1112,合志市幾久富1909-1387,月火水木金:9:00-18:00、土:9:00-13:00、日祝:休,有,096-247-3325,
アンビ-中央薬局,432164,熊本県,合志市,32.893684,130.821243,096-247-2510,096-247-2525,861-1114,合志市竹迫2292,月火水木金:9:00-18:00、土:9:00-13:00、日祝:休,無,080-9306-7923,
グリ-ン薬局 豊岡店,432164,熊本県,合志市,32.881836,130.770599,096-247-6515,096-247-6516,861-1115,合志市豊岡字須屋久保2000-413,月火木金:9:00-18:00、水土:9:00-13:00、日祝:休,有,096-247-6515,
うさぎの谷薬局泗水店,432105,熊本県,菊池市,32.936493,130.782623,0968-38-7088,0968-23-2110,861-1201,菊池市泗水町吉富3169-9,月~金9:00~18:00土9:00~13:00,有,0968-38-7088,
泗水よしとみ薬局,432105,熊本県,菊池市,32.934357,130.784027,0968-38-1770,0968-38-1772,861-1201,菊池市泗水町吉富1859,月火水木金9:00-18:00土9:00-13:00日祝:休,有,,
高江バス停前薬局,432105,熊本県,菊池市,32.934425,130.761475,0968-38-0701,0968-38-0702,861-1212,菊池市泗水町豊水3727-1,9:00~18:00土9:00~13:00,有,0968-38-0701(薬剤師の携帯電話に転送),
西本真生堂薬局泗水店,432105,熊本県,菊池市,32.924911,130.772385,0968-38-7031,0968-38-7080,861-1212,菊池市泗水町豊水3370-3,月火水木金8:30-18:30土8:30-17:00日祝:休,有,0968-38-7031,
泗水中央薬局,432105,熊本県,菊池市,32.934425,130.761475,096-838-6820,096-838-6822,861-1212,菊池市泗水町豊水3492,月~金8:30~18:30土8:30~13:00,有,096-838-6820,
きくちドライブスル-薬局,432105,熊本県,菊池市,32.971439,130.788773,0968-25-2223,0968-25-2233,861-1323,菊池市西寺1392-1,月火水金:8:30-17:30、木:8:30-16:30、土:8:30-14:30、日祝:休,有,070-8406-9573,
そうごう薬局 菊池店,432105,熊本県,菊池市,32.9795,130.804764,0968-23-1321,0968-23-1322,861-1331,菊池市隈府472-5,月火水木金:9:00-18:00、土:9:00-14:00、日祝:休,有,0968-23-1321,
フラワ-薬局,432105,熊本県,菊池市,32.97728,130.811127,0968-23-1330,0968-23-1331,861-1331,菊池市隈府815-1,9:00~19:00,有,,
栄町薬局,432105,熊本県,菊池市,32.980152,130.809204,0968-23-0086,0968-25-3206,861-1331,菊池市隈府780-13,月・火・木・金8:30~18:30水8:30~16:30土8:30~13:00日・祝休み,有,0968-23-0086,
菊池中通り薬局,432105,熊本県,菊池市,32.982559,130.808502,0968-23-7501,0968-23-7502,861-1331,菊池市隈府115-6,月火水木金8:30-18:30土8:30-16:00日祝:休,有,0968-23-7501,
溝上薬局隈府店,432105,熊本県,菊池市,32.981865,130.811813,0968-41-5506,0968-41-5507,861-1331,菊池市隈府923-1,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~12:30,有,080-6854-4887,
七城中央薬局,432105,熊本県,菊池市,32.967571,130.766098,0968-25-5673,0968-25-5637,861-1353,菊池市七城町甲佐町298-2,月・火・水・金8:30~17:30木8:30~16:30土8:30~13:00それ以外の時間帯は転送電話にて対応。,有,0968-25-5673,
メロディ-薬局,431028,熊本県,熊本市東区,32.77758,130.776749,096-331-7611,096-365-0633,861-2102,熊本市東区沼山津2-1-5,月・火・水・金9:00~18:00 木9:00~17:00土9:00~16:00,無,,
太陽堂薬局小楠公園前店,431028,熊本県,熊本市東区,32.779163,130.784653,096-369-5578,096-369-5688,861-2102,熊本市東区沼山津4丁目1番21号,月火水木金9:00-18:00土9:00-13:30日祝:休,有,096-369-5578,
さつき薬局レ-クタウン店,431028,熊本県,熊本市東区,32.761608,130.76564,096-365-3601,096-365-3607,861-2105,熊本市東区秋津町秋田3441-31,月火水木金9:00-18:00土9:00-15:00日祝:休,有,090-7980-8692,
松林堂薬局益城店,434434,熊本県,上益城郡益城町,32.785854,130.809036,096-286-9543,096-286-9544,861-2231,上益城郡益城町安永571-3,月~金9:00~18:00土9:00~13:00,無,,
かしま調剤薬局,434426,熊本県,上益城郡嘉島町,32.746536,130.738953,096-235-4193,096-235-2193,861-3101,上益城郡嘉島町鯰1855-1,月火水金9:00-18:30木9:00-17:00土9:00-16:30,無,090-3194-4193,
ひばり薬局,434426,熊本県,上益城郡嘉島町,32.747337,130.737762,096-288-6950,096-288-6951,861-3101,上益城郡嘉島町鯰1873-5,月~金9:00~18:00土9:00~13:00日・祝休み,有,096-288-6950,
イオン薬局熊本店,434426,熊本県,上益城郡嘉島町,32.737942,130.743988,096-235-6311,096-235-6311,861-3106,上益城郡嘉島町大字上島字長池2232,月火水木金土祝10:00-19:00日:休,無,,
そよ風薬局 嘉島店,434426,熊本県,上益城郡嘉島町,32.736858,130.751083,096-237-4605,096-237-6612,861-3106,上益城郡嘉島町上島2496-1,月~金9:00~18:00土9:00~13:00日・祝休み,無,,
こすもす薬局 御船店,434418,熊本県,上益城郡御船町,32.710663,130.797852,096-282-4244,096-282-4245,861-3207,上益城郡御船町御船902-2,月火水木金土:9:00-18:00、日祝:休,有,096-282-4244,
さつき薬局 御船店,434418,熊本県,上益城郡御船町,32.706985,130.794144,096-282-0898,096-282-0932,861-3207,上益城郡御船町大字御船935-1,月火水木金9:00-18:00土9:00-15:00日祝:休,無,070-2392-3032,
山都もみじ薬局,434477,熊本県,上益城郡山都町,32.750069,130.93045,0967-73-3666,0967-73-3667,861-3455,上益城郡山都町北中島字狐平2806番1,月8:30~17:30/火8:30~17:30/水8:30~17:30/木8:30~17:30/金8:30~17:30/土9:00~12:00/備考:月曜から金曜の祝日は8:30~12:30,有,080-6238-5592,
有限会社坂梨薬局矢部調剤薬局,434477,熊本県,上益城郡山都町,32.684097,130.985596,0967-72-1232,0967-72-1239,861-3518,上益城郡山都町浜町170-1,9:00~18:00,有,080-6429-7587,
いずみ調剤薬局近見店,431044,熊本県,熊本市南区,32.764099,130.685837,096-223-5577,096-223-5578,861-4101,熊本市南区近見2-18-1,月・火・木・金9:00~17:30 水・土9:00~12:30,無,,
しらふじ調剤薬局,431044,熊本県,熊本市南区,32.754253,130.673615,096-320-5881,096-320-5882,861-4112,熊本市南区白藤5-876-6,月~金9:00~18:00土9:00~17:00,有,096-320-5881,
三気堂薬局 川尻店,431044,熊本県,熊本市南区,32.739632,130.683594,096-358-8117,096-358-8127,861-4113,熊本市南区八幡11-7-32,月火木金:9:00-18:00、水:9:00-17:00、土:9:00-13:00,有,080-6444-5646,
草津屋薬局,431044,熊本県,熊本市南区,32.742813,130.681885,096-357-9311,096-357-2139,861-4115,熊本市南区川尻1-3-13,8:30~21:00,有,096-357-9311,
そうごう薬局 会富店,431044,熊本県,熊本市南区,32.75256,130.653458,096-228-1081,096-228-1082,861-4121,熊本市南区会富町1127-2,月火水木金:9:00-18:00、土:9:00-13:00,有,096-228-1081,
薬局昊,431044,熊本県,熊本市南区,32.767567,130.676178,096-277-1418,096-277-1419,861-4131,熊本市南区薄場3-11-47,月火水木金9:00-18:00土9:00-13:00日祝:休,有,,
アクア調剤薬局,431044,熊本県,熊本市南区,32.767189,130.672256,096-342-6898,096-342-6897,861-4137,熊本市南区野口2-12-11,月火木金9:00-17:30水9:00-12:30土9:00-15:00日祝:休,有,096-342-6898,
そうごう薬局 富合店,431044,熊本県,熊本市南区,32.707829,130.681488,096-358-8001,096-358-8002,861-4152,熊本市南区富合町新424-4,月火木金:9:00-18:00、水土:9:00-12:30、日祝:休,有,096-358-8001,
富合中央薬局,431044,熊本県,熊本市南区,32.700062,130.68541,096-358-8110,096-358-8141,861-4154,熊本市南区富合町平原402,月火水木金:08:30-17:30、土:08:30-12:30、,無,080-6046-5118,
とみあい薬局,431044,熊本県,熊本市南区,32.708355,130.675735,096-358-7001,096-358-7002,861-4156,熊本市南区富合町田尻294番地1,月火水木金:9:00-18:00、土:9:00-13:00、日祝:休,有,080-1720-9320,
アイン薬局 富合店,431044,熊本県,熊本市南区,32.709698,130.675903,096-320-1215,096-320-1216,861-4157,熊本市南区富合町古閑959-1,月火水木金:9:00-18:00、土:9:00-13:00、日祝:休,無,,
そうごう薬局みゆき店,431044,熊本県,熊本市南区,32.75893,130.710175,096-334-0611,096-334-0612,861-4172,熊本市南区御幸笛田6-8-3,月~金9:00~18:00土9:00~13:00日・祝休み,無,,
日本調剤 熊本南薬局,431044,熊本県,熊本市南区,32.750072,130.715225,096-378-1551,096-285-5514,861-4173,熊本市南区御幸木部1-2-38,月~金9:00~17:30土9:00~12:30,有,070-4092-6050,
アイン薬局 熊本城南店,431044,熊本県,熊本市南区,32.716911,130.736923,0964-46-6780,0964-46-6781,861-4211,熊本市南区城南町今吉野丸山282-1,月火水木金:9:00-18:00、土-9:00-13:00、日祝:休,有,0964-46-6780,
コ-セイ薬局,434442,熊本県,上益城郡甲佐町,32.651825,130.809265,096-234-1491,096-234-1728,861-4601,上益城郡甲佐町岩下123-3,月火水木金9:00-18:00土9:00-17:00日祝:休,無,,
うさぎ薬局,431036,熊本県,熊本市西区,32.770504,130.636566,096-319-4002,096-319-4002,861-5271,熊本市西区中原町骨居込688-13,月火水金:9:00-18:00、木:9:00-17:00、土:9:00-13:00、日祝:休,有,096-319-4002,
オレンジ薬局おあま店,432067,熊本県,玉名市,32.860344,130.600922,0968-71-5171,0968-71-5177,861-5401,玉名市天水町小天6987-1,月~金8:30~18:30土8:30~13:00,無,,
かねこ調剤薬局,431052,熊本県,熊本市北区,32.892902,130.6922,096-273-3552,096-273-3941,861-5504,熊本市北区小糸山町761-1,月火水木金9:00-18:30土9:00-18:00日祝:休,有,090-7920-1843,
三進堂薬局,431052,熊本県,熊本市北区,32.853477,130.719299,096-215-0001,096-215-0185,861-5514,熊本市北区飛田3-9-21,月火木金:9:00-19:00、水:9:00-17:00、土:9:00-13:00、日祝:休,有,090-4348-3333,
ほたる薬局,431052,熊本県,熊本市北区,32.855263,130.725769,096-341-1811,096-341-1812,861-5517,熊本市北区鶴羽田1丁目14-5,月・火・水・金9:00~18:00木9:00~17:00土9:00~13:00,無,,
くらしの薬局阿村店,432121,熊本県,上天草市,32.534996,130.43837,0969-56-3293,0956-28-3093,861-6101,上天草市松島町阿村804-6,月~金8:30~18:00土8:30~13:00,有,080-5288-3293(転送),
五丁目むさし薬局,431052,熊本県,熊本市北区,32.854977,130.77179,096-215-2220,096-215-2677,861-8001,熊本市北区武蔵ヶ丘5-13-10,9:00~18:30,有,096-215-2220,
弓削薬局,431052,熊本県,熊本市北区,32.854656,130.786804,096-348-7110,096-348-7112,861-8002,熊本市北区弓削5-12-30,月~金9:00~18:00土9:00~13:00日・祝休み,有,096-348-7110,
アップル薬局くすのき店,431052,熊本県,熊本市北区,32.850285,130.760132,096-201-7300,096-201-7301,861-8003,熊本市北区楠6-1-5,月火水金土:8:30~18:00、木:8:30~16:30,有,080-9249-9136,
まりも薬局,431052,熊本県,熊本市北区,32.850563,130.763412,096-321-6906,096-321-6909,861-8003,熊本市北区楠6丁目6-55村上ビル1階,月火木金:8:30-18:00、水:8:30-17:00、土:8:30-14:30、日祝:休,無,070-8466-7604,
くすの木薬局,431052,熊本県,熊本市北区,32.843647,130.755081,096-337-5600,096-339-9590,861-8006,熊本市北区龍田5-1-43,月~金9:00~17:30第2木9:00~19:30土9:00~13:00,有,096-337-5600,
三気堂薬局 龍田店,431052,熊本県,熊本市北区,32.84425,130.759506,096-339-2900,096-339-2299,861-8006,熊本市北区龍田8-15-68,月水金:8:45-18:00、火木:8:45-17:00、土:8:45-13:00、日祝:休,無,080-6452-4580,
ドラッグセイムス熊本龍田薬局,431052,熊本県,熊本市北区,32.845425,130.762314,	096-	228-	7215,	096-	228-	7216,861-8006,熊本市北区龍田9-4-39,月曜-金曜日: 9:00-12:30 13:30-18:00土日祝日:休み,有,,
そうごう薬局 上南部店,431028,熊本県,熊本市東区,32.827637,130.764862,096-349-7501,096-389-1532,861-8010,熊本市東区上南部2-4-1,月水木土日祝:9:00-18:00、火金:休,有,096-349-7501,
ペンギン薬局,431028,熊本県,熊本市東区,32.828754,130.766388,096-237-7930,096-237-7931,861-8010,熊本市東区上南部2丁目1番78号,月火木金9:00-18:00水土9:00-13:00日祝:休,有,096-237-7930,
グリ-ン薬局 下南部店,431028,熊本県,熊本市東区,32.820755,130.753189,096-385-3788,096-385-3888,861-8019,熊本市東区下南部3-3-13,月火水金:9:00-18:30、木土:9:00-13:00、日祝:休,有,,
シルク調剤薬局,431028,熊本県,熊本市東区,32.814426,130.745499,096-381-0809,096-381-0809,861-8028,熊本市東区新南部3-7-160,月~金9:00~19:00現在18:00土9:00~16:00木休み,無,,
新南部ごふく薬局,431028,熊本県,熊本市東区,32.817051,130.748138,096-382-3200,096-382-3214,861-8028,東区新南部2-7-60,月火水金8:30~18:00木8:30~16:30土8:30~13:00,有,093-382-3200,
託麻中央薬局,431028,熊本県,熊本市東区,32.811954,130.750961,096-386-5550,096-386-5557,861-8029,熊本市東区西原1-2-67,月火水金9:00-18:30木:9:00-17:30土9:00-16:30日祝:休,有,,
麦わら薬局,431028,熊本県,熊本市東区,32.833107,130.814514,096-388-6211,096-284-3298,861-8030,熊本市東区小山町1815-1,月火水木金9:00-17:30土:9:00-12:00,無,090-7388-2692,
りんご薬局,431028,熊本県,熊本市東区,32.821716,130.769852,096-201-7708,096-201-7709,861-8034,熊本市東区八反田3丁目20-1,月火水木金8:30-21:00土8:30-13:00日祝:休,有,,
長嶺ごふく薬局,431028,熊本県,熊本市東区,32.811096,130.779922,096-288-6013,096-288-6014,861-8039,熊本市東区長嶺南6丁目25-30,月火水金:9:00-17:30、木:9:00-17:00、土:9:00-12:30,有,096-288-6013,
薬局セントラルファ-マシ-長嶺,431028,熊本県,熊本市東区,32.808296,130.76503,096-381-2240,096-381-2242,861-8039,熊本市東区長嶺南2-8-83,月~金8:30~24:00 土・日・祝日8:30~18:00,有,096-381-2240,
