施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
あさひ調剤薬局 おおてまち店,382019,愛媛県,松山市,33.839813,132.75499,089-998-6051,089-998-6052,790-0067,松山市大手町2丁目7-7,月・水・木・金:9:00~18:30火:9:00~18:00、土:9:00~13:00,無,,
ゆき薬局,382019,愛媛県,松山市,33.839348,132.756744,089-921-4193,089-921-1793,790-0067,松山市大手町1-4-1,月火木金8:30-18:30 水8:30-16:301・3・5土曜8:30-13:30 2・4土曜8:30-9:30,有,089-921-4193,
あさひ調剤薬局しののめ店,382019,愛媛県,松山市,33.845119,132.773315,089-968-1760,089-968-1761,790-0803,松山市東雲町3-2 1階,月、火、木、金:9:30~18:30 水:9:30~13:30土:9:30~13:30 第2.4土曜日のみ開局,無,,
きずな薬局 日赤前店,382019,愛媛県,松山市,33.847713,132.772491,089-909-6418,089-909-6419,790-0807,松山市平和通1丁目4-14,月9:00~18:30/火9:00~18:30/水9:00~18:30/木9:00~18:30/金9:00~18:30/土9:00~13:00,有,089-909-6418,
コスモ薬局日赤店,382019,愛媛県,松山市,33.847679,132.774948,089-994-6700,089-994-6744,790-0807,松山市平和通1-6-12,月-金9:00~18:30土9:00~10:00,有,089-994-6700,
たんぽぽ薬局松山日赤前店,382019,愛媛県,松山市,33.847694,132.773636,089-926-5788,089-926-5789,790-0807,松山市平和通1丁目5-15,月~金8:30~19:00,無,,
日本調剤平和通薬局,382019,愛媛県,松山市,33.847694,132.773636,089-996-7181,089-996-7183,790-0807,松山市平和通1-5-14 F・フォリスト1階,月~金8:30~19:00土・日9:00~18:00祝日休み,有,090-1553-4496,
ひなた調剤薬局,382019,愛媛県,松山市,33.852085,132.758499,0899253335,0899253339,790-0811,松山市本町6-3-3,月9:00~13:00 14:30~18:30/火9:00~13:00 14:30~18:30/水9:00~17:00/木9:00~13:00 14:30~18:30/金9:00~13:00 14:30~18:30/土9:00~13:00 14:30~18:30,有,089-925-3335,
わかば薬局本町店,382019,愛媛県,松山市,33.848454,132.75853,089-994-6214,089-994-6215,790-0811,松山市本町4丁目5-11,月~水、金8:30~12:30 14:00~18:00木8:30~13:00 14:00~18:00 土8:30~13:00,有,089-994-6214,
のぞみ薬局,382019,愛媛県,松山市,33.841324,132.756134,089-909-9320,089-909-9321,790-0814,松山市味酒町1-4-9,月~水、金9:00~18:30木9:00~17:00 土9:00~13:30,有,089-909-9320,
ハッピ-薬局味酒店,382019,愛媛県,松山市,33.841557,132.755829,089-932-0030,089-932-0031,790-0814,松山市味酒町1丁目3番地 四国ガス第2ビル1階,月~水・金9:00~18:00 木9:00~17:00土9:00~14:00 (第4土曜のみ9:00~13:00),有,089-932-0030,
こうのみ薬局木屋町店,382019,愛媛県,松山市,33.85339,132.759842,089-923-0224,089-923-0432,790-0821,松山市木屋町3-11-4,月・火・木・金8:30~18:30水8:30~12:30土8:30~14:00,有,090-5141-8704,
ファミリ-薬局 木屋町店,382019,愛媛県,松山市,33.853748,132.759811,089-926-3344,089-989-0345,790-0821,松山市木屋町3丁目12番地9,月~金9:00~19:00土9:00~13:30,有,080-8637-7844,
DIサポ-ト株式会社ひだまり調剤薬局本店,382019,愛媛県,松山市,33.852798,132.763275,089-995-8845,089-995-8846,790-0823,松山市清水町3丁目155-6,月8:00~16:30/火8:00~16:30/水8:00~16:30/木8:00~16:30/金8:00~16:30/土9:00~12:00,有,089-995-8845から応対可能な電話に転送,
レデイ薬局道後樋又店,382019,愛媛県,松山市,33.852341,132.772156,089-911-5900,089-911-5901,790-0825,松山市道後樋又9-13,月~金10:00~13:00   14:00~19:00,無,,
トマト薬局祝谷店,382019,愛媛県,松山市,33.863136,132.773758,089-989-6833,089-989-6834,790-0833,松山市祝谷6丁目1224-1,月~金9:00~18:00,有,089-989-6833,
コスモ薬局道後店,382019,愛媛県,松山市,33.847591,132.782364,089-926-4877,089-926-6077,790-0843,松山市道後町2-1-6,月、木、金9:00~18:00火、水9:00~17:00 土9:00~13:00,有,089-926-4877,
ゆかわ薬局道後店,382019,愛媛県,松山市,33.848343,132.78302,089-998-6463,089-998-6473,790-0843,松山市道後町1-2-12,月・火・木・金9:00~17:30水8:30~16:30土9:00~12:30,有,090-1572-0145,
あすなろ薬局持田店,382019,愛媛県,松山市,33.841068,132.779419,089-961-1341,089-961-1342,790-0863,松山市此花町7-33 TMCビル1F,月9:00~17:00火~土9:00~18:30,有,090-6288-4212,
もより調剤薬局錦町店,382019,愛媛県,松山市,33.838169,132.77684,089-909-5755,089-909-5745,790-0877,松山市錦町6-7TREEビル1F,月・水~日・祝日9:00~13:00、14:00~20:00火曜日9:00~13:00、14:00~18:00,無,,
ひめ薬局勝山店,382019,愛媛県,松山市,33.843559,132.775558,089-968-1002,089-968-1003,790-0878,松山市勝山町2-9-10レフピックビル1階,月~金9:00~18:30土9:00~14:00,有,089-968-1002,
ハッピ-薬局石手白石店,382019,愛媛県,松山市,33.845551,132.802933,089-977-8555,089-977-8551,790-0902,松山市石手白石甲105-3,月・火・木・金9:00~18:45水9:00~17:00土9:00~13:00日・祝休み,無,,
ハッピ-薬局 東野店,382019,愛媛県,松山市,33.841122,132.798279,089-993-8411,089-993-8412,790-0903,松山市東野二丁目2番17号K-15ビル,月火木金8:30~18:30水9:00~17:00 土8:30~16:00,有,089-993-8411,
そよ風調剤薬局,382019,愛媛県,松山市,33.838768,132.789963,089-931-5720,089-931-5721,790-0905,松山市樽味4-2-33,月~水・金9:00~18:00木9:00~17:00  土9:00~13:00,有,089-931-5720,
あさひ調剤薬局くわばら店,382019,愛媛県,松山市,33.832829,132.793152,089-993-6610,089-993-6612,790-0911,松山市桑原4-8-8,月火木金9:00~18:30水9:00~18:00 土9:00~13:00,有,090-7787-4012,
あさひ調剤薬局くわばら北店,382019,愛媛県,松山市,33.833755,132.792633,089-948-8815,089-948-8816,790-0911,松山市桑原4-8-22,月~金9:00~18:00土9:00~13:00,無,,
オ-・エム薬局,382019,愛媛県,松山市,33.8316,132.795929,089-932-6600,089-933-6650,790-0911,松山市桑原4丁目13-4,月9:00~18:00 火9:00~18:00 水9:00~18:00木9:00~17:00 金9:00~18:00 土9:00~13:00,有,089-932-6600,
かいてき調剤薬局桑原店,382019,愛媛県,松山市,33.832752,132.789703,089-934-7766,089-934-7762,790-0911,松山市桑原6丁目4-29,月火水金9時~18時木9時~17時 土9時~13時,有,089-934-7766,
きずな薬局 桑原店,382019,愛媛県,松山市,33.834969,132.791672,089-993-5220,089-993-5221,790-0911,松山市桑原2丁目2-26,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,089-993-5220,
ティ-ズ薬局福音寺店,382019,愛媛県,松山市,33.820305,132.794922,089-907-1533,089-975-8839,790-0921,松山市福音寺町27-3,月9:00~18:00/火9:00~18:00□/水9:00~18:00□/木9:00~18:00□/金9:00~18:00□/土9:00~18:00□,無,,
ティ-ズ薬局北久米店,382019,愛媛県,松山市,33.819855,132.798889,089-970-8551,089-970-8550,790-0923,松山市北久米町246-2,月8:30~18:00/火8:30~18:00/水8:30~18:00/木8:15~16:15/金8:30~18:00/土8:30~12:00/備考:日・祝日休業,有,089-970-8551,
さくら薬局,382019,愛媛県,松山市,33.812691,132.815369,089-976-0008,089-960-1766,790-0925,松山市鷹子町494-1,月~金8:30~18:00土8:30~13:00,有,089-976-0008,
アリア調剤薬局東石井店,382019,愛媛県,松山市,33.81514,132.777267,089-948-9071,089-948-9072,790-0932,松山市東石井5丁目7-24 1階,月~金9:00~18:30土9:00~13:00,有,089-948-9071(携帯電話に転送),
あさひ調剤薬局 つばき店,382019,愛媛県,松山市,33.808262,132.787506,089-956-2314,089-956-2314,790-0933,松山市越智町3-9-7,月~金9:00~18:00土9:00~13:00,無,,
ハッピ-薬局 古川北店,382019,愛媛県,松山市,33.811707,132.766418,089-956-6655,089-956-6656,790-0942,松山市古川北3丁目4番26号,月~金9:00~18:00土9:00~13:00,有,089-956-6655,
ハッピ-薬局古川南店,382019,愛媛県,松山市,33.805645,132.765167,089-948-8333,089-948-8899,790-0943,松山市古川南3丁目16-29,月、火、水、金8時30分~18時00分木8時30分~16時30分 土8時30分~13時30分,有,089-948-8333,
ハッピ-薬局 天山店,382019,愛媛県,松山市,33.81863,132.777161,089-943-0007,089-943-0008,790-0951,松山市天山2-4-17 1F,月~金9:00~19:00(※木のみ18:00まで)土9:00~13:00,有,089-943-0007,
ハッピ-薬局 朝生田店,382019,愛媛県,松山市,33.82375,132.773773,089-941-6777,089-941-6778,790-0952,松山市朝生田町1-4-14 コンフォルトビル1階,月8:45-19:00 火8:45-18:30 水8:45-19:00木8:45-16:45 金8:45-19:00 土8:45-18:00 日8:45-18:00,有,089-941-6777,
日本調剤松山南薬局,382019,愛媛県,松山市,33.823761,132.774246,089-998-3051,089-998-3053,790-0952,松山市朝生田町1-5-15,月・金8:30~19:00火・土・日8:30~18:00水9:30~19:00,有,090-3089-4247,
かいてき調剤薬局枝松店,382019,愛媛県,松山市,33.837673,132.78772,089-993-7810,089-993-7811,790-0962,松山市枝松1丁目9-45,月・火8:30~18:30 水8:30~17:30木・金8:30~18:30 土8:30~14:30,有,089-993-7810,
コスモ薬局枝松店,382019,愛媛県,松山市,33.827175,132.784729,089-998-3457,089-998-3458,790-0962,松山市枝松5丁目2-18,月・火・木・金9:00~18:30水9:00~17:00土9:00~13:00,有,089-998-3457,
キッズ薬局小坂店,382019,愛媛県,松山市,33.824734,132.779953,089-946-2780,089-946-2940,790-0963,松山市小坂5丁目7-10アングル1’stビル1F,月~水・金9:00~19:00木・土9:00~17:00 日9:00~12:30,有,080-1996-5363,
コスモ薬局小坂店,382019,愛媛県,松山市,33.82848,132.780899,089-909-8201,089-909-8202,790-0963,松山市小坂4丁目7番15号,月火水金 9:00~18:00 木9:00~17:00土9:00~16:00 日・祝日休み,有,089-909-8201,
コスモ薬局立花店,382019,愛媛県,松山市,33.827366,132.772385,089-997-7676,089-997-7686,790-0966,松山市立花3丁目10-19,月~金8:30~18:00土8:30~13:00,有,089-997-7676,
友岡薬局,382019,愛媛県,松山市,33.830154,132.772858,089-921-1006,089-921-1491,790-0966,松山市立花1丁目1-5,月~土9:00-20:00,無,,
レデイ薬局拓川店,382019,愛媛県,松山市,33.824944,132.765839,089-934-0700,089-934-0771,790-0967,松山市拓川町2-3,9:00~18:00年中無休,有,080-2996-0351,
レデイ薬局新空港通り店,382019,愛媛県,松山市,33.837856,132.740036,089-917-7050,089-917-7051,790-8556,松山市南江戸4-3-37,月・火・木・金9:00~19:00水9:00~17:00日曜不定休9:00~19:00,有,080-2973-4682,
アイン薬局松山平和通店,,,,33.847694,132.773636,089-992-9251,089-992-9252,790-8790,松山市平和通1丁目5-23,月~金8:30~19:00土9:00~12:00,有,089-992-9251,郵便番号
城西調剤薬局,382019,愛媛県,松山市,33.828278,132.726608,089-971-3312,089-971-2344,791-0054,松山市空港通7-13-1,月~金9:00~18:30土9:00~13:30,有,089-971-3312,
ぽかぽか薬局溝辺店,382019,愛媛県,松山市,33.84964,132.803238,089-948-4225,089-948-4226,791-0101,松山市溝辺町甲627番地,月・水・金9:00~18:00火・木9:00~17:00 土9:00~12:30,有,089-948-4225,
ハッピ-薬局 末町店,382019,愛媛県,松山市,33.864525,132.820892,089-948-8611,089-948-8612,791-0122,松山市末町甲12番1,月9:00~18:00 火9:00~18:00 水9:00~17:00木9:00~18:00 金9:00~18:00 土9:00~16:00,有,089-948-8611,
薬局日本メディカル,382159,愛媛県,東温市,33.805019,132.881439,089-948-8838,089-948-8839,791-0202,東温市樋口甲1377-1,月~金9:00~18:00土9:00~14:00,有,070-5544-7192,
みなら薬局,382159,愛媛県,東温市,33.798912,132.880249,089-964-7811,089-964-4701,791-0203,東温市横河原387-41,月~金8:30~18:00土8:30~12:00,有,090-2806-7913,
あさがお薬局,382159,愛媛県,東温市,33.809494,132.875031,089-948-8310,089-948-8310,791-0204,東温市志津川85-6,月~水・金9:00~18:15木9:00~17:00 土9:00~13:00,有,089-948-8310,
エビスヤ薬局志津川店,382159,愛媛県,東温市,33.804657,132.880066,089-964-6931,089-964-7617,791-0204,東温市志津川171,月~金9:00~18:00土9:00~12:00,有,090-5915-3539,
ハッピ-薬局志津川店,382159,愛媛県,東温市,33.809494,132.875031,089-997-7888,089-997-7889,791-0204,東温市志津川1580-2,月木9:00~17:00 火水金9:00~18:00土9:00~13:00 日9:00~12:30(第2・4週),有,089-997-7888,
わかば薬局,382159,愛媛県,東温市,33.804535,132.878448,089-964-0441,089-964-0442,791-0204,東温市志津川160-1,月~金8:30~18:00土9:00~13:00,有,089-964-0441,
あさひ調剤薬局ひがし店,382159,愛媛県,東温市,33.790371,132.860291,089-955-5858,089-955-5859,791-0212,東温市田窪字海稲1495-3,月~水土9:00~18:00 木9:00~13:00 金休み日9:00~13:00※第1週第3週は、休み 祝日休み,無,,
ひろ調剤薬局田窪駅前店,382159,愛媛県,東温市,33.793613,132.865662,089-955-5690,089-955-5691,791-0212,東温市田窪2027,月・水・金9:00~17:30火・木9:00~18:00 土9:00~12:30,有,089-955-5690 転送機能有,
トマト薬局 北梅本店,382019,愛媛県,松山市,33.824486,132.860565,089-990-3400,089-990-3413,791-0242,松山市北梅本町3302-4,月~木 9:00-18:00 金9:00-17:00土 9:00-18:00,無,089-990-3400,
ハッピ-薬局 北梅本店,382019,愛媛県,松山市,33.809746,132.841934,089-948-8882,089-948-8883,791-0242,松山市北梅本町甲666-2,月8:30~17:45土8:30~12:30,有,089-948-8882,
友岡薬局平井店,382019,愛媛県,松山市,33.813187,132.84021,089-975-4688,089-976-6994,791-0243,松山市平井町甲2351,月~土9:00~20:00,無,,
コスモ薬局,382019,愛媛県,松山市,33.797325,132.841049,089-990-3456,089-990-3458,791-0245,松山市南梅本町甲200-1,月~金9:00~18:00土9:00~12:00,有,089-990-3456,
なの花薬局梅本店,382019,愛媛県,松山市,33.797325,132.841049,089-976-6668,089-976-6009,791-0245,松山市南梅本町甲201-1,月~金9:00~18:00土9:00~12:00,無,,
清保堂薬局がんセンタ-前,382019,愛媛県,松山市,33.797325,132.841049,089-975-3991,089-975-3995,791-0245,松山市南梅本町甲198-1,月~金8:30~18:00土9:00~12:00日・祝日休み,有,089-975-3995,
アイン薬局愛大病院店,382159,愛媛県,東温市,33.802807,132.879242,089-909-5018,089-909-5019,791-0295,東温市志津川454,月~金8:30~18:30土9:00~12:00,有,089-909-5018,
れんげ堂薬局丹原店,382060,愛媛県,西条市,33.908993,133.063034,0898-68-8088,0898-68-6665,791-0502,西条市丹原町願連寺276-1,月~金9:00~18:00土9:00~12:00,有,0898-68-8088,
れんげ堂薬局池田店,382060,愛媛県,西条市,33.908409,133.049164,0898-64-7739,0898-64-7738,791-0508,西条市丹原町池田109-1,月~金9:00~18:00土9:00~15:00,有,0898-64-7739,
レデイ薬局鷹子店,382019,愛媛県,松山市,33.809143,132.813324,089-990-3336,089-990-3337,791-1101,松山市久米窪田町835-7,月・火・水・金9:00~18:30木9:00~17:00土9:00~13:30,有,080-5836-8162,
清保堂薬局,382019,愛媛県,松山市,33.806175,132.812332,089-970-0550,089-970-0556,791-1101,松山市久米窪田町656-1,月火木金9:00-18:30水土9:00-17:30,有,0899700550不在時転送,
鷹の子薬局,382019,愛媛県,松山市,33.806541,132.814102,089-975-7223,089-976-6565,791-1101,松山市久米窪田町774-4,月~土9:00~19:00,有,089-975-7223,
あさの薬局,382019,愛媛県,松山市,33.806831,132.800644,089-975-3620,089-970-7030,791-1102,松山市来住町517-4,月火水金:9:00-18:00木土:9:00-13:00,有,080-6375-7832,
松山ハロ-薬局,382019,愛媛県,松山市,33.809032,132.798386,089-955-6616,089-955-6617,791-1102,松山市来住町1100-1,月~金 9:00~19:00土 9:00~13:00,有,089-955-6616,
ひろ調剤薬局北土居店,382019,愛媛県,松山市,33.804356,132.785248,089-969-6425,089-969-6435,791-1104,松山市北土居3-12-13,月~金9:00~19:00土9:00~16:30,有,089-969-6425,
はる薬局,382019,愛媛県,松山市,33.800262,132.784943,089-969-7212,089-969-7213,791-1114,松山市井門町459-4,月・火・木・金9:00~18:00水9:00~17:00土9:00~12:30,無,,
あこみ薬局土居町店,382019,愛媛県,松山市,33.798962,132.786453,089-997-7620,089-997-7625,791-1115,松山市土居町805-5,月火木金:9時00分~18時30分水:9時00分~17時00分 土:9時00分~13時00分,無,,
えばら薬局,382019,愛媛県,松山市,33.778587,132.814972,089-960-8277,089-960-8266,791-1125,松山市小村町75-7,月~金9:00~19:00土9:00~13:30日・祝休,有,089-960-8277,
彩生薬局,384020,愛媛県,伊予郡砥部町,33.779743,132.787857,089-956-0101,089-956-1453,791-2114,伊予郡砥部町麻生5-4,月~金9:00~18:30土9:00~16:30,有,089-956-0101,
アルファ-マ薬局,,,,33.790916,132.699554,089-985-3933,089-985-3934,791-3120 ,伊予郡松前町筒井947-4,月・火・木・金:9:00~18:30、水:9:00~17:00、日:9:00~13:00,無,,郵便番号
テイクえくび薬局,384011,愛媛県,伊予郡松前町,33.795948,132.725632,089-961-6162,089-961-6163,791-3141,伊予郡松前町恵久美718-5,月、水、金9:00~18:30火、木9:00~17:00 土9:00~13:00,有,089-961-6162,
ひまわり薬局,384011,愛媛県,伊予郡松前町,33.797955,132.726013,089-984-8258,089-984-5331,791-3141,伊予郡松前町大字恵久美794-3,月・火・水・金9:00~18:00木9:00~17:00土9:00~16:00,有,089-984-8258,
大間ひまわり薬局,384011,愛媛県,伊予郡松前町,33.800072,132.739029,089-961-6311,089-961-6366,791-3143,伊予郡松前町大字大間164番地3,月火木金9:00~18:00水土9:00~12:00,有,089-961-6311,
もより調剤薬局 北伊予店,384011,愛媛県,伊予郡松前町,33.790668,132.750183,089-985-3535,089-985-2428,791-3162,伊予郡松前町出作540-1,月.火.水.金9:00~17:00 木9:00~18:00土9:00~13:00 祝日9:00~12:00,有,089-985-3535,
あさひ堂薬局,384224,愛媛県,喜多郡内子町,33.551735,132.647873,0893-44-6635,0893-44-6680,791-3301,喜多郡内子町内子2230,月~金9:00~18:00土9:00~13:00,有,0893-44-6635,
てぃ-だ薬局安城寺店,382019,愛媛県,松山市,33.872906,132.740067,089-978-6552,089-978-6553,791-8006,松山市安城寺町522-3,月~金9:00~18:00土9:00~13:00,有,090-3788-4926,
ハッピ-薬局 空港通店,382019,愛媛県,松山市,33.828442,132.735199,089-994-8107,089-994-8108,791-8012,松山市空港通四丁目7番2号 空港通4丁目ビル1F,月~日、祝日9時~12時30分 12時30分~21時※火曜は18時30分まで※土日祝日は12時30分~15時30分は閉局,有,089-994-8107,
そうごう薬局 松山山越店,382019,愛媛県,松山市,33.859589,132.759048,089-926-8899,089-926-0001,791-8013,松山市山越2-1-31,月~水・金9:00~18:00木9:00~12:00 土9:00~14:00,有,089-926-8899,
ティ-ズ薬局山越店,382019,愛媛県,松山市,33.861824,132.759033,089-926-0069,089-926-5055,791-8013,松山市山越4-1-33,月・火・木・金9:00~18:30水・土9:00~13:30日・祝休,有,089-926-0069,
健生薬局山越店,382019,愛媛県,松山市,33.862022,132.750732,089-907-7110,089-907-7112,791-8013,松山市山越5-13-14,月~金9:00~18:00土9:00~13:00,有,090-2898-5837,
あおぞら薬局,382019,愛媛県,松山市,33.86924,132.742813,089-923-9010,089-923-9077,791-8017,松山市西長戸町274-3,月~水、金9:00から18:00木9:00から17:00 土9:00から16:00,有,089-923-9010,
かいてき調剤薬局六軒家店,382019,愛媛県,松山市,33.851326,132.749634,089-911-5755,089-911-5722,791-8021,松山市六軒家町3-24,月・火・木・金9:00~18:00水9:00~19:00 土9:00~12:00,有,089-911-5755,
番町調剤薬局,382019,愛媛県,松山市,33.851345,132.752716,089-922-5272,089-922-5273,791-8021,松山市六軒家町4番16号1階,月~金8:30~18:15土8:30~12:45,有,090-8975-2269,
アイン薬局松山記念病院店,382019,愛媛県,松山市,33.851219,132.750168,089-989-7253,089-989-7254,791-8022,松山市美沢1-10-34,月~金8:30~17:30土9:00~10:00,有,089-989-7253,
ハッピ-薬局衣山店,382019,愛媛県,松山市,33.85305,132.746368,089-924-0022,089-924-0023,791-8025,松山市衣山1丁目188番地,月火木金9:00~18:00水9:00~17:00 土9:00~14:00,有,089-924-0022,
アイン薬局山西店,382019,愛媛県,松山市,33.850952,132.727615,089-909-8885,089-909-8886,791-8026,松山市山西町890番地,月~金8:30~18:00第1、3土8:30~13:30 第2、4、5土9:00~10:00,有,089-909-8885,
たんぽぽ薬局山西店,382019,愛媛県,松山市,33.850952,132.727615,089-953-6661,089-953-6662,791-8026,松山市山西町891番地1階,月~金8:30~18:30 第1、3土8:30~13:30第2、4、5土8:30~12:30 日・祝:休み,有,089-953-6661(転送),
みかん薬局,382019,愛媛県,松山市,33.853069,132.727173,089-968-3377,089-968-3388,791-8026,松山市山西町152-18,月・火・木・金9:00~18:00水8:00~16:00土9:00~13:00,無,,
めぐみ薬局,382019,愛媛県,松山市,33.850952,132.727615,089-989-6633,089-989-6188,791-8026,松山市山西町595-5,月、火、水9:00~18:15木、土9:00~13:00,有,089-989-6633,
