施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
しもじま薬局,392014,高知県,高知市,33.554691,133.508148,088-825-3320,088-825-3340,780-0934,高知市下島町10,月~金8:30~18:00 土8:30~12:30,無,,
あとむ薬局 旭店,392014,高知県,高知市,33.55685,133.507111,088-855-5930,088-855-5938,780-0942,高知市南元町26-1,月水9:00~17:00火木金9:00~18:00土9:00~13:00,有,070-5681-6400,
アイン薬局 塚ノ原店,392014,高知県,高知市,33.561214,133.494888,088-840-6777,088-843-4601,780-0952,高知市塚ノ原37-13,月-金8:00-18:00 土8:00-17:00 日祝日8:30-17:00,有,088-840-6777,
四国調剤よさこい薬局,392014,高知県,高知市,33.562878,133.494751,088-828-8880,088-828-8881,780-0952,高知市塚ノ原1,月-金9:00-20:00 土9:00-18:00,有,088-828-8880,
エ-ル薬局口細山店,392014,高知県,高知市,33.567127,133.488159,088-828-9900,088-828-9901,780-0963,高知市口細山206-154,月~金9:00~18:00  土9:00~13:00,有,088-828-9900,
しのはら薬局口細山店,392014,高知県,高知市,33.567127,133.488159,088-850-0311,088-850-0312,780-0963,高知市口細山206-295, 月・水9:00~17:00 火・木・金9:00~19:00  土9:00~13:00,有,090-4782-5741,
ふくい薬局,392014,高知県,高知市,33.570702,133.502945,088-856-8830,088-856-8840,780-0965,高知市福井町811-1,"月水:9:00-18:00,火金:9:00-19:00,木:9:00-17:00,土:9:00-16:00",無,,
ポピ-薬局,392014,高知県,高知市,33.567802,133.503891,088-854-8289,088-854-8589,780-0965,高知市福井町1734-6,月火水金9:00-18:30 木9:00-12:30 土9:00-16:00,有,088-854-8289,
ドラッグセイムス高知福井薬局,392014,高知県,高知市,33.570702,133.502945,088-802-5731,088-802-5732,780-0965,高知市福井町815-1,月~土:9:00~13:00 14:00~18:00,無,,
きらら薬局,392014,高知県,高知市,33.567951,133.510757,088-826-7558,088-826-7558,780-0966,高知市福井扇町1180-2,月-金9:00-18:00 木9:00-17:00 土9:00-13:00,有,090-2296-5123,
四国調剤ふくい薬局,392014,高知県,高知市,33.567951,133.510757,088-826-3010,088-826-3011,780-0966,高知市福井扇町1179-1,月-土 9:00-18:00,有,088-826-3010,
病院通薬局みなみ店,,,,33.55442,133.548141,088-803-5542,088-803-5543,780-8002,高知市役知町15-6,月-水金9:00-18:00 木9:00-17:00 土9:00-13:00,有,090-3183-8550,郵便番号
つちばし薬局梅ノ辻店,392014,高知県,高知市,33.553204,133.543976,088-837-0688,088-834-0658,780-8011,高知市梅ノ辻8-11,月木9:00-18:30 火金9:00-18:00水土9:00-17:00,有,088-837-0688,
ひだまり薬局,392014,高知県,高知市,33.554012,133.544373,088-803-7858,088-803-7857,780-8011,高知市梅ノ辻6-5,月火木金9:00-18:00 水9:00-17:00  土9:00-13:00,有,088-803-7858,
うさぎ薬局,392014,高知県,高知市,33.54903,133.54422,088-833-8118,088-833-8118,780-8015,高知市百石町2-2-9,月火水金9:00~18:00 木9:00~17:00 土9:00~13:00,有,090-4786-6293,
エ-ル薬局百石店,392014,高知県,高知市,33.545971,133.543243,088-837-7177,088-837-7178,780-8015,高知市百石町2-29-13,月・火・木・金9:00~18:00 水9:00~17:00土9:00~13:00,有(要相談),088-837-7177,
うしおえ薬局,392014,高知県,高知市,33.542858,133.542542,088-805-0090,088-805-0091,780-8018,高知市竹島町13-1うしおえメディカルビル・イ-ア1F,月火木金9:00~18:00 水土9:00~17:00,無,,
マリ-ナ薬局,392014,高知県,高知市,33.538086,133.544113,088-805-0680,088-805-0685,780-8023,高知市六泉寺町87-9ハイツ六泉1階,月~金9:00~12:30、14:00~18:30  土9:00~12:30,有,088-805-0680(転送),
あかね薬局六泉寺店,392014,高知県,高知市,33.540108,133.539108,088-833-7033,088-833-7034,780-8027,高知市高見町189-1,月~土:9:00~18:00,有,088-833-7033,
あとむ薬局土佐道路店,392014,高知県,高知市,33.55127,133.511734,088-821-8582,088-821-8582,780-8037,高知市城山町209-1,月-金9:00~17:30土9:00~13:00,有,088-821-8581,
ブル-クロス厚生薬局,392014,高知県,高知市,33.540318,133.501709,088-828-8828,088-828-8833,780-8040,高知市神田19-15,月-金9:00-18:00 土9:00-12:00,有,088-828-8828,
玄白堂薬局神田店厚生調剤薬局,392014,高知県,高知市,33.540318,133.501709,088-828-4151,088-828-4152,780-8040,高知市神田19-5,月~金9:00~18:00 土9:00~12:00,有,088-828-4151,
なの花薬局高知鴨部店,392014,高知県,高知市,33.55093,133.499451,088-855-6712,088-855-6713,780-8051,高知市鴨部上町7-7,月~金9:00~18:00土9:00~13:00,有,088-855-6712(転送),
調剤薬局ツルハドラッグ高知西店,392014,高知県,高知市,33.540737,133.498322,088-854-5752,088-854-5752,780-8061,高知市朝倉甲133-1,9:00~12:0013:00~18:00,無,,
こはる薬局,392014,高知県,高知市,33.552151,133.489426,088-855-3456,088-855-3477,780-8063,高知市朝倉丙354-1,月-金 9:00-18:00 土 9:00-13:00,有,088-855-3456,
さくら薬局,392014,高知県,高知市,33.537579,133.487564,088-843-1550,088-843-1557,780-8065,高知市朝倉戊1438-11,月-金:9:00-18:00土:9:00-13:00,有,088-843-1550,
ひつざん薬局朝倉店,392014,高知県,高知市,33.542919,133.486038,088-840-2030,088-840-2066,780-8081,高知市若草町16-26-101,月~金9:00~18:00  土9:00~13:00,有,080-8636-8677,
調剤薬局ツルハドラッグ朝倉店,392014,高知県,高知市,33.543827,133.485352,088-840-8190,088-840-8191,780-8081,高知市若草町16-40,月~金9:00~19:00土9:00~18:00,無,,
有限会社朝倉薬局,392014,高知県,高知市,33.542999,133.48645,088-844-7434,088-844-7445,780-8081,高知市若草町16-22,月-金8:30-18:30 土8:30-15:30,有,088-844-7434,
うぐるす薬局,392014,高知県,高知市,33.540604,133.48381,088-843-8900,088-843-8901,780-8083,高知市鵜来巣11-38-8-101,月-金9:00-18:00 土9:00-16:00,有,088-843-8900,
メディカル薬局うぐるす店,392014,高知県,高知市,33.540787,133.483719,088-850-0321,088-850-0322,780-8083,高知市鵜来巣11-38-10,月~土8:30-18:00,有,088-850-0321,
土佐道路薬局,392014,高知県,高知市,33.565552,133.498962,088-850-0511,088-850-0512,780-8084,高知市横山町1-2,月火木金土9:00~18:00水9:00~13:00,無,,
病院通薬局あぞの店,392014,高知県,高知市,33.579815,133.555573,088-846-2771,088-846-2781,781-0011,高知市薊野北町2-10-51-14,月-金8:30-17:30 土(隔週)8:30-12:308:30-17:30,有,090-3183-8550,
つちばし薬局あぞの店,392014,高知県,高知市,33.581306,133.564987,088-846-7001,088-846-7002,781-0012,高知市薊野東町9-34,月~水・金8:30~18:30 木8:30~16:30土8:30~13:00,無,,
調剤薬局ツルハドラッグ薊野店,392014,高知県,高知市,33.578205,133.550812,088-855-3228,088-855-3228,781-0015,高知市薊野西町3-8-8,月~金9:30~13:00、14:00~18:30土9:30~14:30,無,,
あかね薬局 北川添店,392014,高知県,高知市,33.573734,133.560532,088-880-5560,088-880-5561,781-0081,高知市北川添19-34,月~金9:00~18:00 土9:00~13:00,有,088-880-5560,
ドラッグセイムス御座薬局,392014,高知県,高知市,33.569267,133.561905,	088-	821-	6033,nan,781-0083,高知市北御座4-38,月-金:9:00-13:00、14:00-18:30土  :9:00-13:00、14:00-16:00,有,,
エ-ル薬局,392014,高知県,高知市,33.53101,133.580902,088-837-6077,088-837-6012,781-0111,高知市池2841-1,月~金:9:00~18:00土:9:00~10:00,有,088-837-6077,
ひなた薬局,392014,高知県,高知市,33.510895,133.57373,088-847-3680,088-847-3681,781-0112,高知市仁井田653-2,月~金8:30~17:30  土8:30~12:30,有,088-847-3680,
病院通薬局 みさと店,392014,高知県,高知市,33.512142,133.570694,088-854-3330,088-854-3335,781-0112,高知県高知市仁井田1617-18,月-金:9:00-18:00 土9:00-13:30,有,090-3183-8550,
ひかり薬局 瀬戸店,392014,高知県,高知市,33.512241,133.544846,088-802-6517,088-802-6518,781-0250,高知市瀬戸1-2-62,月火木金9:00~18:00 水土9:00~17:00,無,,
桂浜通 ひこばえ薬局,392014,高知県,高知市,33.510048,133.544174,088-837-9215,088-837-9216,781-0253,高知市瀬戸南町1丁目2-1,月~水9:00~18:00 木9:00~17:00 土9:00~13:00,無,,
フォレスト調剤薬局 長浜店,392014,高知県,高知市,33.500015,133.54866,088-837-9611,088-837-9612,781-0270,高知市長浜4828-2,月火水金9:00-17:15 木8:30-16:30  土9:00-17:00,有,088-837-9611,
岡本平和薬局,392014,高知県,高知市,33.501118,133.547958,088-841-2443,088-848-0047,781-0270,高知市長浜589,9:00~19:00,有,088-841-2443,
岡本平和薬局 西分店,392014,高知県,高知市,33.499714,133.494766,088-894-5270,088-894-5271,781-0304,高知市春野町西分2028-3,月-金9:00-18:00 土9:00-13:00,有,088-894-5270,
四国調剤 はるの薬局,392014,高知県,高知市,33.507236,133.512589,088-805-2301,088-805-2302,781-0311,高知市春野町芳原1316-2,月~金8:30~18:00 土8:30~13:00,有,088-805-2301,
南ヶ丘薬局,392014,高知県,高知市,33.516628,133.519424,088-856-7061,088-856-7062,781-0314,高知市春野町南ヶ丘1-1-2,月-金8:30-18:00 土8:30-17:30,有,088-856-7061,
四国調剤 しののめ薬局,392014,高知県,高知市,33.558636,133.564087,088-855-8005,088-855-8006,781-0805,高知市東雲町8-48,月~金9:00~18:00 土9:00~12:00,有,088-855-8005(転送電話),
ちより薬局,392014,高知県,高知市,33.558964,133.556442,088-885-1156,088-880-4780,781-0806,高知市知寄町1-5-17,月-土 8:30-17:30,有,070-1546-1333,
ちより薬局北店,392014,高知県,高知市,33.559429,133.556946,088-861-6555,088-887-8555,781-0806,高知市知寄町1-2-1,月~土 8:30~17:30,有,090-6882-5871,
フォレスト調剤薬局 知寄町店,392014,高知県,高知市,33.557907,133.555298,088-882-7510,088-882-7820,781-0815,高知市二葉町1-4,月火水金9:00~18:00 木土9:00~13:00,有,088-882-7510,
病院通薬局 さくら店,392014,高知県,高知市,33.557907,133.547928,088-856-6500,088-856-6501,781-0832,高知市九反田3-9,月~金9:00~18:00 土9:00~13:00,有,090-3183-8550,
あすなろ薬局,392057,高知県,土佐市,33.496525,133.426544,088-856-5799,088-856-5988,781-1101,土佐市高岡町甲2043-4,月-金9:00-18:00 土9:00-13:00,有,070-4076-3479,
たかおか薬局,392057,高知県,土佐市,33.496014,133.425323,088-852-2240,088-852-7818,781-1101,土佐市髙岡町甲2190-1,月~金9:00~18:00  土9:00~16:00,有,088-852-2240,
プラス薬局,392057,高知県,土佐市,33.4958,133.421799,088-856-7005,088-856-7006,781-1101,土佐市高岡町甲2154-37,月・火・水・金9:00~18:00木9:00~17:00土9:00~16:00,有,088-856-7005,
蓮池薬局,392057,高知県,土佐市,33.49128,133.407684,088-828-5055,088-828-5235,781-1105,土佐市蓮池1207-1,月~水金9:00~18:00木土9:00~13:00,有,088-828-5055,
セ-フティカプセルネットキグラ薬局,394033,高知県,高岡郡越知町,33.52248,133.243881,0889-26-0773,0889-26-0776,781-1301,高岡郡越知町越知甲1954-7,月~金9:00~18:00土9:00~14:00,有,088-926-0773,
サン薬局,394033,高知県,高岡郡越知町,33.52972,133.249527,0889-26-3103,0889-26-3131,781-1303,高岡郡越知町越知甲2130,月~金9:00~18:00 土9:00~13:00,有,0889-26-3103,
病院通薬局いの店,393860,高知県,吾川郡いの町,33.54734,133.429016,088-893-4900,088-893-4901,781-2105,吾川郡いの町新町26,月~金9:00~18:00 土9:00~13:00,有,090-3183-8550,
いの薬局,393860,高知県,吾川郡いの町,33.547287,133.435364,088-892-6900,088-892-6902,781-2110,吾川郡いの町1368-1,月-金8:50-18:00 土9:00-12:00,有,088-892-6900,
ベル薬局伊野店,393860,高知県,吾川郡いの町,33.548691,133.427582,088-850-4133,088-850-4186,781-2110,吾川いの町1328-7,月-金9:00-18:00 土9:00-13:00,有,088-850-4133,
花りん薬局,393860,高知県,吾川郡いの町,33.527596,133.442474,088-855-7371,088-855-7372,781-2122,吾川郡いの町天王3-2-1,月~金9:00~18:00 土9:00~13:00,有,088-855-7371,
みなみ薬局,393860,高知県,吾川郡いの町,33.528168,133.441544,088-850-1001,088-850-1002,781-2123,吾川郡いの町天王南1丁目5-4,月-金9:00-18:00 土9:00-13:00,有,088-850-1001,
エ-ル薬局さめうら店,393630,高知県,土佐郡土佐町,33.736897,133.532104,0887-70-1500,0887-70-1501,781-3521,土佐郡土佐町1372-5,月~金:8:30~17:30、土:8:30~13:00,無,,
エ-ル薬局れいほく店,393410,高知県,長岡郡本山町,33.759628,133.590332,0887-70-2320,0887-70-2321,781-3601,長岡郡本山町本山580-1,月~金9:00~18:00 第2・第4土9:00~13:00,有,0887-70-2320,
ヨシムラ薬局バイパス店,393410,高知県,長岡郡本山町,33.758896,133.589096,0887-76-4372,0887-76-4375,781-3601,長岡郡本山町本山579-1,月~土8:45~19:00祝日9:00~17:00,有,070-4365-1703,
ハロ-薬局大津店,392014,高知県,高知市,33.571056,133.594055,088-878-3338,088-878-3339,781-5102,高知市大津593-4,月~金:9:00~18:00、土:9:00~17:30,有,088-878-3338,
エ-ル薬局たかす店,392014,高知県,高知市,33.566456,133.579758,088-878-5666,088-878-5667,781-5103,高知市大津乙2705-3,月~金:8:30~19:30、土:8:30~13:00,有,088-878-5666,
アイン薬局 野市店,392111,高知県,香南市,33.561569,133.717697,0887-57-7037,0887-57-7038,781-5213,香南市野市町東野354-16,月-土9:00-18:00 日祝9:00-17:30,有,0887-57-7037,
わかば薬局,392111,高知県,香南市,33.557293,133.699463,0887-56-3858,0887-56-3860,781-5232,香南市野市町西野2345-7,月~水・金9:00~18:30土9:00~17:00,無,,
アルファ薬局 香南店,392111,高知県,香南市,33.544495,133.724609,0887-52-8117,0887-52-8119,781-5310,香南市赤岡町2067-1,月水木金土8:50-17:50 火8:50-12:50,有,0887-52-8117,
四国調剤 山北薬局,392111,高知県,香南市,33.580421,133.743927,0887-52-8200,0887-52-8207,781-5453,香南市香我美町山北1305-2,月水木金8:50~17:50 土8:40~12:40,無,,
高知調剤薬局やす店,392111,高知県,香南市,33.540569,133.754227,0887-55-5670,0887-55-5671,781-5601,香南市夜須町坪井25-3,月-金8:30-17:30 土8:30-12:30,無,,
芸西薬局,393070,高知県,安芸郡芸西村,33.536697,133.841644,0887-33-3444,0887-33-3412,781-5701,安芸郡芸西村和食甲1513-1,月-金9:00-18:00 土9:00-13:00,有,0887-33-3444,
はまゆう薬局,393037,高知県,安芸郡田野町,33.427727,134.00827,0887-38-2151,0887-38-2161,781-6410,安芸郡田野町1810-2,月~金8:30~17:30 土8:30~12:30,有,080-1993-7016,
調剤薬局ツルハドラッグ田野店,393037,高知県,安芸郡田野町,33.427711,134.008209,0887-38-3268,0887-38-3268,781-6410,安芸郡田野町1795-1,月~金9:00~19:00土9:00~14:00,無,,
らいおん堂薬局 吉良川店,392022,高知県,室戸市,33.397346,134.148407,0887-25-3578,0887-25-3582,781-6831,室戸市吉良川町甲3947,月火水金8:30-18:00 木8:30-16:30 土8:30-13:00,有,0887-23-1066,
タキ薬局,392022,高知県,室戸市,33.29232,134.145767,0887-23-2535,0887-23-2535,781-7105,室戸市浮津2番町44-1,月-金9:00-19:00 土9:00-17:00,無,,
らいおん堂薬局 甲浦店,393010,高知県,安芸郡東洋町,33.549774,134.297302,0887-24-3011,0887-29-3010,781-7411,安芸郡東洋町甲浦541,月火水8:30-17:30 木8:30-16:30 金8:30-17:30 土8:30-12:30,有,0887-23-1066,
きらら薬局 北新田店,392014,高知県,高知市,33.552902,133.551605,088-856-7133,088-856-7132,781-8003,高知市北新田町9-15,月~金9:00~18:00 木9:00~17:00 土9:00~13:00,有,090-2296-5123,
ドラッグセイムス潮江薬局,392014,高知県,高知市,33.551697,133.552963,	088-	855-	8896,nan,781-8003,高知市北新田町17-11,月から金 9:00-13:00 14:00-18:30土    9:00-13:00 14:00-16:00日・祝  休業,有,	088-	855-	8896,
ミモザ薬局,392014,高知県,高知市,33.546364,133.553116,088-837-1387,088-837-1388,781-8006,高知市萩町1-6-47,月-水9:00-18:00 木9:00-17:00金9:00-19:00土9:00-13:00,有,090-1329-6050,
クロ-バ-薬局,392014,高知県,高知市,33.549816,133.549683,088-831-9585,088-831-9585,781-8008,高知市潮新町2-7-3,月・火・水・金 9:00~12:30 13:30~18:00木 9:00~13:00 14:00~18:00土 9:00~13:30 14:00~16:30,無,,
アイン薬局 桟橋店,392014,高知県,高知市,33.548279,133.54837,088-837-1050,088-837-1051,781-8010,高知市桟橋通2-7-7,月-土9:00-18:00,無,,
オリ-ブ薬局,392014,高知県,高知市,33.551777,133.544937,088-833-9765,088-833-9765,781-8010,高知市桟橋通1-13-4,月・火・水・金・土9:00~18:00  木9:00~13:00,無,,
こなつ薬局,392014,高知県,高知市,33.550911,133.546478,088-821-8824,088-821-8824,781-8010,高知市桟橋通1-10-6 アステ-ルK 105号,月・火・水・金9:00~12:30、14:00~18:00木・土9:00~12:30,無,,
アイン薬局 高須店,392014,高知県,高知市,33.56052,133.586838,088-878-8777,088-878-8778,781-8104,高知市高須2町目18-11,月~金9:00~18:00 土9:00~17:00,有,088-878-8777,
あっぷる・ふぁ~ましぃ,392014,高知県,高知市,33.558277,133.572769,088-883-9540,088-883-9545,781-8121,高知市葛島1丁目10-75,月~金9:00~19:00 土9:00~17:00,有,088-883-9540,
エ-ル薬局 きっず店,392014,高知県,高知市,33.557175,133.573334,088-803-5151,088-803-5157,781-8121,高知市葛島2-6-33,月-金9:00-18:00 土9:00-13:00,有,088-803-5151,
エ-ル薬局かづらしま店,392014,高知県,高知市,33.558067,133.572083,088-880-4100,088-880-4102,781-8121,高知市葛島1-9-51,月-金:9:00-18:00土:9:00-13:00,有,088-880-4100,
ドレミ薬局,392014,高知県,高知市,33.589363,133.578506,088-826-5160,088-826-5170,781-8132,高知市一宮東町5-4-16,月火木金9:00~17:30 水9:00~17:00 土9:00~12:30,有,090-7786-7791,
ひかり薬局高知インタ-店,392014,高知県,高知市,33.581589,133.56604,088-802-5347,088-802-5348,781-8135,高知市一宮南町1丁目15-13,月-金9:00-18:30土9:00-17:00日9:00-13:00 15:00-17:00,有,080-6379-6117,
つちばし薬局一宮店,392014,高知県,高知市,33.583099,133.567688,088-826-5310,088-826-5325,781-8136,高知市一宮西町1-3-9 ブル-ハイツII 1F,月~金9:00~18:00土9:00~13:30,有,090-5140-8520,
浜田薬局 バイパス店,,,,33.52248,133.243881,0889-26-1599,0889-26-3385,781-8301,高岡郡越知町越知甲1682-5,月~金8:30~18:30 土8:30~15:00,有,0889-26-0013,郵便番号
四国調剤 あさひ薬局,392120,高知県,香美市,33.606747,133.691132,0887-53-2070,0887-53-2014,782-0031,香美市土佐山田町東本町4-1-36,月~金9:00~18:00 土9:00~13:00,有,0887-53-2070,
ベル薬局 山田店,392120,高知県,香美市,33.606956,133.693634,0887-57-0133,0887-57-0143,782-0033,香美郡土佐山田町旭町5-3-11,月~金9:00~18:00 土9:00~13:00,有,0887-57-0133,
ドラッグセイムス土佐山田薬局,392120,高知県,香美市,33.603214,133.680389,	0887-	52-	8818,nan,782-0034,香美市土佐山田町宝町5-1-36,月曜日-金曜日 9時-19時土曜日 9時-13時日曜祝日 休み,有,,
あい薬局,392120,高知県,香美市,33.608044,133.696167,0887-57-0357,0887-57-0353,782-0035,香美市土佐山田町百石町1-9-6,月-土 9:00-18:00,有,0887-57-0357,
薬局清流,392120,高知県,香美市,33.614311,133.712784,0887-57-0501,0887-57-0502,782-0051,香美市土佐山田町楠目39-1,月-金8:30-18:00 土8:30-12:30,有,090-7577-4397,
西田順天堂薬局 中町店,392049,高知県,南国市,33.576611,133.647018,088-878-6105,088-878-6106,783-0002,南国市駅前町3-1-39,月~金8:30~18:00 土8:30~12:00,有,090-2780-8622,
なんごく薬局,392049,高知県,南国市,33.575638,133.648926,088-863-1824,088-863-1996,783-0003,南国市西野田町1丁目23-6,月-金8:30-17:30 土8:30-12:30,無,,
高知調剤薬局おおそね店,392049,高知県,南国市,33.665726,133.57457,088-821-7266,088-821-7267,783-0004,南国市大埇甲1453,月-金8:30-17:30 土8:30-12:30,有,080-2974-4624,
西田順天堂薬局,392049,高知県,南国市,33.665726,133.57457,088-864-2502,088-863-6877,783-0004,南国市大埇甲1705,月-金9:00-18:00 土9:00-13:00,有,090-2780-8622,
