施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
まみや調剤薬局鏡島店,212016,岐阜県,岐阜市,35.409908,136.723236,058-252-3456,058-252-3455,500-8362,岐阜市西荘2-5-47,月~金9:00~19:00 土9:00~14:00日・祝休業,有,058-252-3456,
ドラッグユタカ 鏡島調剤,212016,岐阜県,岐阜市,35.409386,136.723053,058-255-4009,058-255-4020,500-8362, 岐阜市 西荘3-1-11,月~金9:00~19:00 土9:00~13:00,無,,
ユタカ薬局鏡島,212016,岐阜県,岐阜市,35.409386,136.723053,	058-	255-	4009,	058-	255-	4020,500-8362,岐阜市西荘3-1-11,月、火、水、木、金 9時-19時土 9時-13時日、祝 休み,無,,
エムハ-ト薬局みずほ店,212016,岐阜県,岐阜市,35.414822,136.734558,058-251-7500,058-251-6200,500-8377, 岐阜市 瑞穂町33-5,月~金8:30~18:00,有,058-251-7500,
ユタカ調剤薬局本庄,212016,岐阜県,岐阜市,35.414822,136.734558,052-255-0306,052-255-0307,500-8377, 岐阜市 瑞穂町27-1,月~金8:30~17:30,無,,
ユタカ調剤薬局本荘店,212016,岐阜県,岐阜市,35.414822,136.734558,	058-	255-	0306,nan,500-8377,岐阜市瑞穂町27-1,月火水木金 8:30-17:30(土日祝日休み),無,,
ピノキオ薬局市橋店,212016,岐阜県,岐阜市,35.400715,136.725479,058-201-3616,058-201-3617,500-8381, 岐阜市 市橋3丁目4番28号,月~水、金9:00~13:30  15:30~19:00 土9:00~14:00,無,,
しょうなん調剤薬局やぶた店,212016,岐阜県,岐阜市,35.388512,136.72438,058-277-6745,058-277-6746,500-8384,岐阜市薮田南3-6-8,月~木 8:00~12:00   14:00~20:30土   9:00~12:00日祝  9:00~12:00   14:00~17:00,有,058-277-6745,
アピス薬局竜田店,212016,岐阜県,岐阜市,35.408493,136.767624,058-240-0051,058-240-7718,500-8402, 岐阜市 竜田町7丁目7-3,月、火、木、金8:30~12:30 15:15~19:15 水、土8:30~12:30,有,058-240-0051,
平成調剤薬局加納店,212016,岐阜県,岐阜市,35.403362,136.754501,058-276-1171,058-272-9339,500-8455,岐阜市加納栄町通5-16,月水金9:00~19:00火木9:00~17:00土9:00~13:00,有,058-276-1171,
コトブキ調剤薬局 ,212016,岐阜県,岐阜市,35.398129,136.759293,058-275-2866,058-275-3157,500-8486,岐阜市加納城南通1-24,月9:00~19:00/火9:00~19:00/水9:00~19:00/木9:00~17:00/金9:00~19:00/土9:00~17:00,有,090-3617-7894,
ファミリ-薬局 今川店,212016,岐阜県,岐阜市,35.422829,136.756699,058-265-7311,058-265-7313,500-8814, 岐阜市 今川町2-10,月火木金9:00~13:00・15:30~19:30 水土9:00~13:00,無,,
ユニファ-マシ-千手堂薬局,212016,岐阜県,岐阜市,35.421597,136.754944,058-216-0550,058-216-0152,500-8815, 岐阜市 梅河町2丁目5-3,月~金8:00~17:00 土8:00~13:00,有,090-5000-8794,
メディカルサロンM岐阜調剤薬局・漢方センタ-,212016,岐阜県,岐阜市,35.424591,136.752472,058-201-6058,058-203-9191,500-8818,岐阜市梅ケ枝町3-19-1,月・火・水・金9:00~19:00木9:00~17:00土9:00~17:00,有,090-5252-4897,
平成調剤薬局市役所前店,212016,岐阜県,岐阜市,35.42281,136.759964,058-212-3166,058-212-3167,500-8823,岐阜市江川町22,月・火・水・金9:00~19:00木9:00~13:30、16:00~19:30土9:00~13:00,無,,
平成調剤薬局金町店,212016,岐阜県,岐阜市,35.417072,136.756607,058-265-5503,058-265-5403,500-8842,岐阜市金町5-10-3,月~水・金・土9:00~18:30木8:00~16:00,有,058-265-5503,
たんぽぽ薬局シティタワ-店,212016,岐阜県,岐阜市,35.41074,136.754135,058-212-0211,058-212-0212,500-8856, 岐阜市 橋本町2丁目52番 岐阜シティタワ-43 3階,月~金9:00~19:00   土9:00~17:00,有,058-212-0211,
真砂町薬局,212016,岐阜県,岐阜市,35.417938,136.753006,058-265-1336,058-265-5958,500-8864, 岐阜市 真砂町9-18,月~金9:00~19:00 土9:00~13:00,無,,
しょうなん調剤薬局昭和ライン店,212016,岐阜県,岐阜市,35.415375,136.751068,058-201-5552,058-201-5553,500-8865, 岐阜市 昭和町2丁目9,月~土9:00~19:00,無,,
平成調剤薬局柳ケ瀬店,212016,岐阜県,岐阜市,35.41766,136.757843,058-265-1313,058-267-7722,500-8879,岐阜市徹明通2-18 柳ケ瀬グラッスル35 1階,月~金10:00~17:00土・日・祝休み,有,080-6954-5925,
たんぽぽ薬局寺田店,212016,岐阜県,岐阜市,35.418064,136.700012,058-255-5601,058-255-5602,501-0104, 岐阜市 寺田7-106-2,月~金9:00~17:30 土9:00~11:30,有,058-255-5601,
アピス薬局河渡店,212016,岐阜県,岐阜市,35.410866,136.699799,058-254-2300,058-254-2301,501-0105, 岐阜市 河渡3-111-1,月火水金8:30~19:30 木8:30~16:30 土 8:30~12:30,有,058-254-2300,
プラス薬局河渡店,212016,岐阜県,岐阜市,35.409843,136.698547,058-252-5300,058-252-5302,501-0105, 岐阜市 河渡3-158-2,月火木金9:00~13:00 15:00~19:00 水9:00~18:00 土9:00~13:00,有,058-252-5300,
橋本薬局,212016,岐阜県,岐阜市,35.407864,136.709534,058-253-5889,058-254-0252,501-0118,岐阜市大菅北9-23,月~金9:00~19:00 土9:00~14:00日・祝休業,有,058-253-5889,
ファミリ-薬局安江病院前店,212016,岐阜県,岐阜市,35.409798,136.716019,058-255-3188,058-255-3189,501-0123,岐阜市鏡島西2-6-41,月8:30~19:30/火8:30~19:30/水8:30~19:30/木8:30~19:30/金8:30~19:30/土8:30~13:30/備考:1/1~1/3閉局,有,058-255-3188,
杉山薬局,212016,岐阜県,岐阜市,35.40974,136.716537,058-251-9001,058-255-1278,501-0123, 岐阜市 鏡島西2-4-47,月~金9:00~20:00 土9:00~13:00,有,080-3639-2949,
本巣薬局中央調剤,212164,岐阜県,瑞穂市,35.412643,136.685303,058-329-4026,058-329-4027,501-0203, 瑞穂市 馬場上光町1-101,月・火・木・金8:30~13:00、15:00~19:00 水8:30~16:30 土8:30~12:30,無,,
瑞穂マイ調剤薬局,212164,岐阜県,瑞穂市,35.408882,136.690445,058-329-3751,058-329-3752,501-0205, 瑞穂市 馬場小城町1-84,月・火・木・金 9:00~14:30 15:30~18:30 水9:00~17:00 土 9:00~12:30,無,,
みずほ薬局,212164,岐阜県,瑞穂市,35.394516,136.684631,058-327-0832,058-327-0832,501-0222,瑞穂市別府堤内三の町724-1,月・火・木・金9:00~19:00 水土9:00~12:30日・祝休業,有,090-3565-2638,
ファ-ス調剤薬局みずほ店,212164,岐阜県,瑞穂市,35.395309,136.663895,058-326-9901,058-326-9921,501-0235, 瑞穂市 十九条247.1,月~金8:00~17:00 土8:00~13:00,無,,
パ-ル調剤薬局 みずほ店,212164,岐阜県,瑞穂市,35.415855,136.674011,058-325-0510,058-325-0515,501-0236,瑞穂市本田165-2,月火金 9:00~19:00 水 9:00~21:00 木 9:00~14:00 土 9:00~12:30,有,058-325-0510,
アピス薬局みずほ店,212164,岐阜県,瑞穂市,35.410271,136.674072,058-326-1555,058-326-1559,501-0236, 瑞穂市 本田556-1-1,月・火・木・金・土8:30~13:00 16:00~19:30 水8:30~16:30,有,058-326-1555,
太平調剤薬局緑町店,212164,岐阜県,瑞穂市,35.406178,136.675766,058-329-4332,058-329-4331,501-0236, 瑞穂市 本田1018-1,月火木金8:30~19:00 水8:00~16:00 土8:30~12:30,有,058-329-4332,
たなせ調剤薬局,212164,岐阜県,瑞穂市,35.414017,136.639984,058-328-7377,058-328-7378,501-0307, 瑞穂市 唐栗275-3,月~金8:00~17:00 土8:00~13:00,有,058-328-7377,
たかや調剤薬局,214213,岐阜県,本巣郡北方町,35.417194,136.692062,058-323-7122,058-323-9123,501-0454,本巣郡北方町高屋白木2-60,月、火、水、金8:00~18:30木、土8:00~12:00,無,,
ユタカ調剤薬局真正,212180,岐阜県,本巣市,35.42931,136.65654,	058-	323-	7182,nan,501-0465,本巣市軽海496,月火木金8:30-19:00水8:30-17:00土8:30-13:00,有,,
オオノ調剤薬局,214035,岐阜県,揖斐郡大野町,35.466625,136.635071,0585-34-3663,0585-34-3661,501-0521,揖斐郡大野町黒野646-21,月~金9:00~19:00 土9:00~12:00日・祝休業,無,,
ピノキオ薬局揖斐店,214035,岐阜県,揖斐郡大野町,35.467316,136.618896,0585-34-3810,0585-32-0196,501-0565,揖斐郡大野町中之元1114-1,月~水・金9:00~19:00木9:00~13:00土9:00~17:00,有,090-6590-4294,
サンセイ調剤薬局清水店,214019,岐阜県,揖斐郡揖斐川町,35.468891,136.59906,0585-22-1338,0585-22-1338,501-0615, 揖斐郡揖斐川町 清水1670,月火木金9:00~19:00 水9:00~17:00 土9:00~13:00,無,,
サンセイ調剤薬局揖斐病院前店,214019,岐阜県,揖斐郡揖斐川町,35.487736,136.576508,0585-22-5980,0585-22-5980,501-0619, 揖斐郡揖斐川町三輪2520,月・火・金9:00~17:00 水・木 9:00~18:30,無,,
サン調剤薬局脛永店,214019,岐阜県,揖斐郡揖斐川町,35.469891,136.577682,0585-22-5455,0585-35-5585,501-0622, 揖斐郡揖斐川町 脛永2575-2,月・火・木・金9:00~19:00 水・土9:00~12:00,無,,
柏川調剤薬局,214019,岐阜県,揖斐郡揖斐川町,35.472317,136.547699,0585-22-6464,0585-22-6455,501-0625, 揖斐郡 揖斐川町黒田442,月~火9:00~18:30 水、土9:00~12:30 木~金9:00~18:30,有,0585-22-6464,
平成調剤薬局薬局鏡島店,,,,35.411945,136.720215,058-252-6660,058-252-6760,501-0112,岐阜市鏡島精華3-7-12 ,月火水金9:00~18:30、木8:00~16:00、土9:00~16:00,有,058-252-6660,郵便番号
さんあい薬局株式会社コアラ店,,,,35.466244,136.723816,058-230-1207,058-230-1208,501-1121,岐阜市古市場321-16 ,月火木金9:00~19:30 水9:00~12:30 土9:00~17:00,有,090-7915-6802,郵便番号
アイン薬局岐阜大学店,212016,岐阜県,岐阜市,35.468918,136.731598,058-293-0567,058-293-0568,501-1113, 岐阜市 大学西1丁目108番4,月~金8:30~16:30 土8:30~13:30,有,058-293-0567,
平成調剤薬局岐大前店,212016,岐阜県,岐阜市,35.462605,136.730301,058-293-1145,058-293-1146,501-1127,岐阜市古市場神田85,月・火・木・金9:00~19:15水8:00~16:00土9:00~12:15,有,058-293-1145,
ユタカ薬局 黒野店,212016,岐阜県,岐阜市,35.457767,136.730026,058-293-1235,058-293-1239,501-1132, 岐阜市 折立873-3,月~金9:00~19:00 土9:00~14:00,無,,
ユタカ薬局黒野,212016,岐阜県,岐阜市,35.457767,136.730026,	058-	293-	1235,nan,501-1132,岐阜市折立873-3,月-金9:00-19:00土:9:00-14:00日、祝:休み,無,,
ハ-ズ黒野調剤薬局,212016,岐阜県,岐阜市,35.458111,136.727112,058-234-2003,058-234-2003,501-1136, 岐阜市 黒野南1-1-2,月・水9:00~19:00 火・木・金・土9:00~13:00 日・祝休み,有,058-234-2003,
平成調剤薬局川部店,212016,岐阜県,岐阜市,35.436749,136.709335,058-293-1217,058-293-1218,501-1151,岐阜市川部2-148,月~金9:00~18:00土9:00~13:00,有,058-293-1217,
またまる薬局,212016,岐阜県,岐阜市,35.440575,136.705032,058-230-8027,058-230-8028,501-1153, 岐阜市 又丸町畑12-1,月~金9:00~12:00 14:00~19:00 土日祝9:00~12:00 14:00~15:30,無,,
有限会社大氣 太平調剤薬局又丸店,212016,岐阜県,岐阜市,35.434364,136.70253,058-234-8558,058-234-8489,501-1155, 岐阜市 又丸宮東19-3,水 9:00~12:00,無,,
ファミリ-薬局あくたみ店,,,,35.440968,136.844467,058-241-3313,058-241-3315,501-3145,岐阜市芥見野畑2丁目53番地 ,月~木9:00~19:00、金9:00~18:00、土9:00~13:00 ,有,058-241-3313,郵便番号
クオ-ルぎなん薬局,,,,35.383907,136.799606,058-249-5135,058-249-5136,501-6004,羽島郡岐南町野中3-211 ,月火木金9:00~19:30、水9:00~17:00、土9:00~13:00,有,080-8754-5726,郵便番号
ふかせ調剤薬局,212156,岐阜県,山県市,35.511429,136.791107,0581-23-0355,0581-23-0350,501-2104, 山県市 東深瀬664-6,月・火・水・金8:30~13:00 15:00~19:00 木8:30~16:30 土8:30~12:30 休日:日・祝祭日,有,0581-23-0355,
ペンギン薬局高富本町店,212156,岐阜県,山県市,35.491463,136.785645,0581-32-9281,0581-32-9286,501-2105,山県市高富1178-8,月~金 9:00~19:00土   9:00~13:00,有,0581-32-9281,
ペンギン薬局,212156,岐阜県,山県市,35.499954,136.787125,0581-23-0323,0581-23-0325,501-2105,山県市高富2118-1,月・火・水・金8:30~18:30木8:30~16:30土8:30~14:00,有,0581-23-0323,
たかとみ薬局,212156,岐阜県,山県市,35.494022,136.790497,0581-23-0050,0581-23-0053,501-2105, 山県市 高富927-2,月~金9:00~19:15 土9:00~12:30,有,0581-23-0050,
小川薬局,212016,岐阜県,岐阜市,35.484352,136.837357,058-229-2110,058-229-6003,501-2541, 岐阜市世保 615,月~金9:00~19:30 土9:00~13:00,有,058-229-2110,
平成調剤薬局太郎丸店,212016,岐阜県,岐阜市,35.492397,136.827087,058-229-6120,058-229-6121,501-2576,岐阜市太郎丸新屋敷207-3,月火木金9:00~19:30水   9:00~17:00土   9:00~13:00,有,090-1562-3847,
大洞薬局加野店,212016,岐阜県,岐阜市,35.465279,136.827515,058-213-7313,058-213-7314,501-3109, 岐阜市 向加野3-6-12,月~水・金9:00~20:00 木9:00~17:00 土9:00~13:00,有,080-3353-6717,
しいのみセンタ-薬局,212016,岐阜県,岐阜市,35.458008,136.85408,058-241-1818,058-241-1839,501-3113,岐阜市北山1-14-27,月・水・金 9:00~20:00火・木9:00~18:00土9:00~15:00日祝:休,有,058-241-1818,
あくたみ薬局,212016,岐阜県,岐阜市,35.452801,136.847885,058-242-1161,058-242-1163,501-3132,岐阜市芥見長山3-18-1,月~金9:00~19:00 土9:00~13:00,無,,
大洞薬局,212016,岐阜県,岐阜市,35.455631,136.862183,058-241-6716,058-241-6718,501-3133,岐阜市芥見南山3-8-5,月~金9:00~20:00土9:00~15:00,有,058-241-0889,
南しいのみ薬局,212016,岐阜県,岐阜市,35.456715,136.855484,058-244-2112,058-244-2110,501-3133,岐阜市芥見南山2-8-47,月・火・水・金9:00~18:00木・土9:00~17:00,有,058-244-2112,
まみや調剤薬局芥見店,212016,岐阜県,岐阜市,35.456261,136.856155,058-213-0611,058-213-0633,501-3133, 岐阜市 芥見南山2-6-35,月、火、木、金9:00~19:00 土9:00~13:00,有,058-213-0611,
エムハ-ト薬局芥見店,212016,岐阜県,岐阜市,35.438766,136.845062,058-241-8800,058-241-8801,501-3144, 岐阜市 芥見大般若1丁目77番2,月~金9:00~18:00 土9:00~12:30,無,,
たんぽぽ薬局関店,212059,岐阜県,関市,35.495258,136.919571,0575-21-6131,0575-25-1522,501-3200, 関市 西本郷字笹島130-1,月~金8:30~18:00 土9:00~11:00,有,0575-21-6131,
海薬局,212059,岐阜県,関市,35.506428,136.910568,0575-21-1115,0575-21-1116,501-3217, 関市 下有知5227-1,月~水、金9:00~19:30 木9:00~17:00 土9:00~13:00,有,090-5856-9067,
オレンジ薬局,212059,岐阜県,関市,35.487812,136.904327,0575-29-3535,0575-29-3536,501-3243, 関市 中福野町10-2,月・火・木・金8:30~18:30 水8:30~16:30 土8:30~13:00,有,0575-29-3535,
ファ-スト調剤薬局関店,212059,岐阜県,関市,35.494698,136.898087,0575-24-9033,0575-24-9022,501-3247, 関市 池田町91,月火水金 8:15~12:15 15:15~19:15 木土8:]15~12:15,無,,
丹羽薬局,212059,岐阜県,関市,35.487373,136.911453,0575-22-0728,0575-24-4011,501-3253,関市栄町1-3-1,月~金8:00~18:30 木・土8:30~12:30日・祝休業,有,0575-22-0728,
小林薬局,212075,岐阜県,美濃市,35.544712,136.907578,0575-33-3124,0575-33-3228,501-3732, 美濃市 2932-10,月~土7:30~20:00,有,0575-33-3124,
ハ-ズ美濃調剤薬局,212075,岐阜県,美濃市,35.53904,136.901382,0575-33-2211,0575-33-2211,501-3746,美濃市中央4-3-17,月~金9:00~18:00,無,,
アイン薬局美濃店,212075,岐阜県,美濃市,35.53904,136.901382,0575-31-1620,0575-31-1621,501-3746, 美濃市 中央4-3-16,月~金8:30~18:00 土9:00~12:00,有,0575-31-1620,
ウラタ薬局仲町店,212059,岐阜県,関市,35.486309,136.928818,0575-46-8256,0575-46-8258,501-3817,関市仲町12-1,月・火・水・金:9:00~19:00、木・土:9:00~17:00,有,0575-46-8256(転送),
神明調剤薬局,212059,岐阜県,関市,35.477272,136.922394,0575-24-6617,0575-23-8679,501-3908, 関市 寿町1-1-20,月~水金9:00~18:30 木9:00~17:00 土9:00~12:30,有,0575-24-6617,
ふうせん薬局関店,212059,岐阜県,関市,35.471283,136.935287,0575-21-5512,0575-24-8295,501-3919, 関市 平成通1-3-28サンライズ21,月~金09:00~18:30 土09:00~17:30,有,090-1472-4749,
ふうせん薬局田原店,212059,岐阜県,関市,35.456394,136.942825,0575-25-0039,0575-25-0038,501-3928, 関市 西田原1322-2,月火水金9:00~19:15 木土9:00~18:00日祝休み,有,0575-25-0039,
しいのみ薬局,212059,岐阜県,関市,35.483612,136.862869,0575-27-0130,0575-27-0131,501-3947,関市上白金105-1,月8:30~18:30/火8:30~17:00/水8:30~18:30/木8:30~17:00/金8:30~18:30/土8:30~12:30,有,0575-27-0130,
古田調剤薬局,212199,岐阜県,郡上市,35.658298,136.972137,0575-79-9080,0575-79-9081,501-4106, 郡上市 美並町白山783-1,月・火・水・金9:00~18:30 木9:00~17:00 土9:00~12:00,有,0575-79-9080,
ファ-スト調剤薬局郡上八幡店,212199,岐阜県,郡上市,35.757511,136.953415,0575-65-6680,0575-65-6830,501-4211, 郡上市 八幡町中坪1-8-3,月~水・金9:00~13:00、15:00~19:00 木9:00~17:00 土9:00~16:00,有,0575-65-6680,
郡上薬局,212199,岐阜県,郡上市,35.747768,136.950272,0575-66-2237,0575-66-2238,501-4225,郡上市八幡町大正町56,月~金8:30~18:00土9:00~12:00,無,,
ユタカ調剤薬局五町,212199,岐阜県,郡上市,35.756741,136.943039,0575-66-0270,0575-66-0271,501-4234, 郡上市 八幡町五町3-1-24,月火木金9:00~19:00 水9:00~17:00 土9:00~13:00,有,080-9734-3354,
柏友堂薬局,212199,岐阜県,郡上市,35.897285,136.864365,0575-82-4470,0575-82-4467,501-5121, 郡上市 白鳥町白鳥20-1,月~金8:30~18:30 土8:30~17:30,有,0575-82-4470,
ピノキオ薬局為真店,212199,岐阜県,郡上市,35.878105,136.868362,0575-83-0350,0575-83-0351,501-5122, 郡上市 白鳥町為真1201,月~金8:30~18:30 土8:30~12:30,有,0575-83-0350,
荘川薬局,212032,岐阜県,高山市,36.032101,136.963242,05769-2-2567,05769-2-2577,501-5413,高山市荘川町新渕418-1,月~金8:30~17:30 土8:30~12:00日・祝休み,有,05769-2-2567,
ピノキオ薬局三宅店,213020,岐阜県,羽島郡岐南町,35.388836,136.80014,058-215-1656,058-215-1658,501-6002,羽島郡岐南町三宅8-138,月・火・木・金9:00~19:30水8:30~16:30土9:00~13:30,無,,
ファミリ-薬局のなか店,213020,岐阜県,羽島郡岐南町,35.385693,136.802246,058-259-4116,058-259-4117,501-6004, 羽島郡岐南町 野中3-34-4,月火水金9:00~18:30 木8:30~16:30 土9:00~12:30,有,058-259-4116,
クル-ズ薬局岐南店,213020,岐阜県,羽島郡岐南町,35.395023,136.783661,058-249-3070,058-249-3071,501-6011,羽島郡岐南町八剣北4-88,月・火・木・金 9:00~19:00水 9:00~17:00土 9:00~13:00,有,090-8600-4872,
スギ薬局岐南店,213020,岐阜県,羽島郡岐南町,35.392059,136.781296,058-249-6011,058-249-6043,501-6012, 羽島郡岐南町 八剣5丁目7-1,月~金9:00~20:00 土9:00~19:00,無,,
ピノキオ薬局岐南店,213020,岐阜県,羽島郡岐南町,35.393436,136.782257,058-247-2247,058-247-2274,501-6012, 羽島郡岐南町 八剣1丁目22番地,月、火~木、金9:00~18:30 水8:30~16:30   土9:00~13:00,有,058-247-2247,
まみや調剤薬局岐南店,213020,岐阜県,羽島郡岐南町,35.389656,136.769943,058-268-3050,058-268-3051,501-6018, 羽島郡岐南町 下印食3-14-3,月火木金9:00~18:00 水9:00~17:00 土9:00~13:00,有,058-268-3050,
かわしま調剤薬局,212130,岐阜県,各務原市,35.365662,136.833359,0586-89-7100,0586-89-7333,501-6022, 各務原市 川島松倉町2350-70,月火水金 8:30~12:30  15:30~19:15 木8:30~16:30 土8:30~12:30,有,090-3968-3932,
コメノ薬局,213039,岐阜県,羽島郡笠松町,35.380585,136.807983,058-387-1891,058-322-6011,501-6031,羽島郡笠松町米野241-1,月~土8:00~19:00,有,058-387-1891,
(有)羽島調剤薬局,213039,岐阜県,羽島郡笠松町,35.375126,136.788925,058-388-0938,058-388-1993,501-6035, 羽島郡笠松町 円城寺966,月~金 8:45-17:05 土 8:45-12:15,有,058-388-0938,
アイン薬局まつなみ健康増進クリニック店,213039,岐阜県,羽島郡笠松町,35.364525,136.757889,058-216-6234,058-216-6235,501-6061, 羽島郡笠松町 泉町10,月~金8:30~17:00 土8:30~12:00,有,058-216-6234,
アイン薬局松波総合病院店,213039,岐阜県,羽島郡笠松町,35.363129,136.757904,058-216-9036,058-216-9037,501-6062, 羽島郡笠松町 田代185-1,月~金8:30~17:30 土8:30~12:00,無,,
エ-ス薬局,213039,岐阜県,羽島郡笠松町,35.367458,136.757874,058-388-8600,058-388-8601,501-6076, 羽島郡笠松町 門前町62,月火水金9:00~19:00 木8:30~16:30 土9:00~12:30,有,090-9022-3400,
スギ薬局笠松店,212016,岐阜県,岐阜市,35.365372,136.75647,058-218-2045,058-218-2046,501-6101,岐阜市柳津町栄町202,月~金9:00~22:00 土9:00~22:00日・祝8:30~22:00,無,,
貴船薬局柳津店,212016,岐阜県,岐阜市,35.367184,136.747055,058-216-0011,058-216-0012,501-6103,岐阜市柳津町蓮池2-23-2,月・火・水・金8:30~18:30木8:30~16:30土8:30~13:00日祝休業,有,058-216-0011,
ハロ-薬局カラフルタウン岐阜店,212016,岐阜県,岐阜市,35.363968,136.728607,058-388-7631,058-388-7632,501-6115, 岐阜市 柳津町丸野3-3-6,年中無休9:00~19:30,有,090-5032-0278,
