施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
アルファ薬局三宮店,281107,兵庫県,神戸市中央区,34.691185,135.190964,078-321-6560,078-321-6561,650-0021,神戸市中央区三宮町2-11-1三宮センタ-プラザ西館7階706,月~水、金9:00~13:00、16:00~19:00     土9:00~14:00,無,,
ぽぷら薬局,281107,兵庫県,神戸市中央区,34.693146,135.193771,078-332-3299,078-332-5899,650-0021,神戸市中央区三宮町1-10-1 神戸交通センタ-ビル6階,月~金9:30~13:30、14:30~19:00 土9:30~13:30,無,,
阪神調剤薬局 三宮センタ-街店,281107,兵庫県,神戸市中央区,34.690926,135.193329,078-325-5617,078-325-5618,650-0021,神戸市中央区三宮町1-4-1 京町WEST-KビルB1,月火木金9:00~19:00、水10:00~18:00、土9:00~13:00,有,080-6190-7940,
三宮ハ-ト薬局,281107,兵庫県,神戸市中央区,34.69046,135.192047,078-325-2727,078-325-2737,650-0021,神戸市中央区三宮町2-5-1三宮ビル5F,月~金10:00~19:15土11:00~15:00,無,,
あなたの街の薬局神戸元町店,281107,兵庫県,神戸市中央区,34.686581,135.183395,078-515-6252,078-515-6253,650-0022,神戸市中央区元町通4-6-2,月~日9:00~19:30,有,078-515-6252,
クロス薬局,281107,兵庫県,神戸市中央区,34.689381,135.187531,078-332-3250,078-332-3260,650-0022,神戸市中央区元町通2-8-14-105,月~土9:00~18:00,有,090-9055-2705,
合名会社中村薬局,281107,兵庫県,神戸市中央区,34.686359,135.182327,078-341-2892,078-341-2891,650-0022,神戸市中央区元町通5-7-26,月~土9:00~13:00、火・金14:00~19:00、水・木14:30~19:00、土14:00~17:00,無,,
阪神調剤薬局 元町店,281107,兵庫県,神戸市中央区,34.689121,135.188553,078-331-2412,078-331-2412,650-0022,神戸市中央区元町通1-9-5,月~金9:30~19:00、土9:30~14:00,有,090-7551-9349,
ドクトル薬局,281107,兵庫県,神戸市中央区,34.687675,135.185944,078-334-7897,078-334-7898,650-0022,神戸市中央区元町通3-4-13,月~金:9:00~18:00土:9:00~15:30 ,有,078-334-7897,
元町タツキ薬局,281107,兵庫県,神戸市中央区,34.687584,135.186752,078-327-7989,078-327-7990,650-0023,神戸市中央区栄町通2-10-4,月水木金9:00~19:00、火9:00~18:30、土9:00~13:30,無,,
アイン薬局神戸駅店,281107,兵庫県,神戸市中央区,34.679741,135.177948,078-361-4193,078-361-2122,650-0025,神戸市中央区相生町3-1-2 ビエラ神戸内,月~金9:00~19:30、土9:00~15:00,有,078-361-4193,
さくら薬局 神戸相生店,281107,兵庫県,神戸市中央区,34.676502,135.176193,078-578-1526,078-578-1536,650-0025,神戸市中央区相生町5-16-8,月~水、金9:00~19:00、木8:45~16:45、土9:00~13:00,有,078-578-1526,
神戸駅前あじさい薬局,281107,兵庫県,神戸市中央区,34.680401,135.177704,078-945-8766,078-945-8767,650-0025,神戸市中央区相生町2-3-4,月~金9:00~19:00、土9:00~13:00,無,,
エムハ-ト薬局京町店,281107,兵庫県,神戸市中央区,34.68969,135.193314,078-333-6881,078-333-6882,650-0034,神戸市中央区京町70 松岡ビル1階,月~金9:30~20:00,無,,
クオ-ル薬局神戸元町店,281107,兵庫県,神戸市中央区,34.687729,135.190063,078-392-5589,078-392-5590,650-0038,神戸市中央区西町34  1階,月~金9:00~17:00、土9:00~14:00,有,080-2583-7600,
神戸みなと薬局,281107,兵庫県,神戸市中央区,34.680454,135.181808,078-371-3710,078-371-3712,650-0044,神戸市中央区東川崎町1-8-1プロメナ神戸305,月~金9:00~19:00、土9:00~13:00,無,,
神戸ロイヤル薬局,281107,兵庫県,神戸市中央区,34.677273,135.179138,078-381-9275,078-381-9276,650-0044,神戸市中央区東川崎町1-3-3 神戸ハ-バ-ランドセンタ-ビル1階101区画,月~土9:00~18:00,無,,
アイン薬局ポ-トアイランド店,281107,兵庫県,神戸市中央区,34.661564,135.212219,078-381-6150,078-381-6151,650-0046,神戸市中央区港島中町8-5-1,月~金9:00~17:30、土 9:00~12:00,無,,
かもめ薬局,281107,兵庫県,神戸市中央区,34.669033,135.211105,078-302-6614,078-335-6314,650-0046,神戸市中央区港島中町3-2-6,月~金9:00~19:00、土9:00~12:30,有,078-302-6614,
ココカラファインヘルスケア フタツカ薬局ポ-トアイランド,281107,兵庫県,神戸市中央区,34.668835,135.208908,078-303-2660,078-303-2661,650-0046,神戸市中央区港島中町4-6-2,月~金9:00~18:00、土9:00~12:00・9:00~17:00(隔週),有,078-303-2660,
チェリ-調剤薬局,281107,兵庫県,神戸市中央区,34.671291,135.209778,078-304-6377,078-304-6378,650-0046,神戸市中央区港島中町3-1-2,月火木金9:00-19:00、水9:00-18:00、土9:00-13:00,無,,
のぞみ薬局,281107,兵庫県,神戸市中央区,34.666615,135.210312,078-302-8639,078-302-8050,650-0046,神戸市中央区港島中町6-14 ポ-トピアプラザH棟102,月火水金9:00~19:00、木9:00~17:00、土9:00~13:00,有,090-9715-1689,
日本調剤みなとじま薬局,281107,兵庫県,神戸市中央区,34.668835,135.208908,078-304-6933,078-304-6934,650-0046,神戸市中央区港島中町4-6-2,月火木金9:00~17:00、水9:00~18:00、第1・3土9:00~13:00、第2・4土9:00~17:00,有,090-1420-4318,
アルカ中央市民病院前薬局,281107,兵庫県,神戸市中央区,34.6586,135.21521,078-381-9631,078-381-9632,650-0047,神戸市中央区港島南町2-1-11 市民病院前ビル202,月~金9:00~20:00,有,080-9185-7894,
日本調剤ポ-トアイランド薬局,281107,兵庫県,神戸市中央区,34.6586,135.21521,078-304-7535,078-304-7537,650-0047,神戸市中央区港島南町2-1-11-203,月-金9:00-20:00、土9:00-13:00,無,,
サンミ調剤薬局,281107,兵庫県,神戸市中央区,34.710857,135.206299,078-265-6699,078-265-6578,651-0053,神戸市中央区籠池通5-3-21,月~金8:30~18:00、土9:00~13:00,有,080-9746-2183,
ドリ-ム薬局籠池店,281107,兵庫県,神戸市中央区,34.710014,135.206741,078-265-1864,078-265-1865,651-0053,神戸市中央区籠池通4-1-14,月~金8:30~17:30、土9:00~12:00,有,090-5656-7803,
日本調剤 新神戸薬局,281107,兵庫県,神戸市中央区,34.710136,135.207062,078-265-6353,078-265-6373,651-0053,神戸市中央区籠池通4-1-11,月~金9:00~18:00,有,080-2025-7860,
そうごう薬局野崎通店,281107,兵庫県,神戸市中央区,34.709927,135.206757,078-200-3910,078-200-3911,651-0054,神戸市中央区野崎通3-3-27,月火水金8:30~19:00、土8:30~13:00,有,078-200-3910,
ユタカ調剤薬局 新神戸店,281107,兵庫県,神戸市中央区,34.704132,135.197968,078-242-6220,078-242-6230,651-0055,神戸市中央区熊内橋通7-1-13 神戸芸術センタ-ビル4F,月火水金9:00~19:00、木9:00~17:00、土9:00~13:00,有,070-4481-8298,
サエラ薬局 灘店,281107,兵庫県,神戸市中央区,34.704845,135.211014,078-241-7111,078-241-8889,651-0065,神戸市中央区割塚通3-1-3,月~金9:00~17:30、土9:00~12:00,無,,
調剤薬局マツモトキヨシ阪急春日野道駅前店,281107,兵庫県,神戸市中央区,34.703892,135.206116,078-242-0178,078-271-7223,651-0066,神戸市中央区国香通1-1-1,月-金9:00-19:00、土9:00-16:30,有,078-242-0178,
柳筋薬局,281107,兵庫県,神戸市中央区,34.703934,135.20105,078-231-6121,087-231-3978,651-0068,神戸市中央区旗塚通5-3-3,月-金8:45-17:00、土8:45-13:00,有,078-231-6121,
金太郎薬局春日野道店,281107,兵庫県,神戸市中央区,34.703316,135.210114,078-265-0877,078-265-0878,651-0071,神戸市中央区筒井町1-2-4,月~金9:30~18:00、土9:30~12:30,有,070-9179-2079,
阪神調剤薬局神鋼店,281107,兵庫県,神戸市中央区,34.704597,135.211624,078-271-2341,078-271-2343,651-0072,神戸市中央区脇浜町1-4-47,月-金8:30-17:30、土9:00-12:00,有,090-2012-8499,
そうごう薬局HAT神戸店,281107,兵庫県,神戸市中央区,34.699646,135.214935,078-242-8701,078-242-8702,651-0073,神戸市中央区脇浜海岸通2-2-3,月~金9:00~19:00土日9:00~17:00,無,,
阪神調剤薬局神戸日赤前店,281107,兵庫県,神戸市中央区,34.697468,135.213013,078-271-6655,078-271-6656,651-0073,神戸市中央区脇浜海岸通1-4-10,月~金9:00~18:00、土9:00~12:00,有,070-2302-3070,
カスガ薬局,281107,兵庫県,神戸市中央区,34.699963,135.208542,078-221-3108,078-855-8565,651-0076,神戸市中央区吾妻通1-2-32,月火木9:00~19:00、水金土9:00~13:00,無,,
タカサゴ薬局,281107,兵庫県,神戸市中央区,34.700542,135.204666,078-222-2329,078-222-2333,651-0078,神戸市中央区八雲通3-3-15-115,月火水金8:30~19:00、木8:30~16:30、土8:30~14:00,有,078-222-2329,
みどり薬局,281107,兵庫県,神戸市中央区,34.699322,135.20105,078-251-9071,078-231-4347,651-0078,神戸市中央区八雲通6-2-15,月火木金9:00~17:00、水9:00~19:00、土9:00~12:00,無,,
よつば薬局 春日野店,281107,兵庫県,神戸市中央区,34.702576,135.20697,078-251-6240,078-251-6243,651-0079,神戸市中央区東雲通1-4-23-102,月火木8:30~16:30、水金8:30~19:00、土8:30~13:00,有,078-251-6240,
ライフ調剤薬局三宮店,281107,兵庫県,神戸市中央区,34.690113,135.197647,078-242-2035,078-242-2036,651-0085,神戸市中央区八幡通4-1-38 東洋ビル302号,月・火・木・金・土9:30~18:00水・日・祝休み,無,,
ごこう薬局,281107,兵庫県,神戸市中央区,34.693188,135.197296,078-241-6614,078-241-6314,651-0087,神戸市中央区御幸通6-1-15 御幸ビル103,月火水金8:30~18:30、木9:00~17:00、土8:30~12:30,無,,
アルカ新神戸薬局,281107,兵庫県,神戸市中央区,34.704605,135.196198,078-291-7576,078-291-7586,651-0092,神戸市中央区生田町1-4-1ショダリ21E102,月~金9:00~18:00、土9:00~13:00,有,080-6220-4713,
二宮中央薬局,281107,兵庫県,神戸市中央区,34.699268,135.195557,078-221-0508,078-261-3891,651-0093,神戸市中央区二宮町3-11-9,月~金9:00~19:00、土9:00~13:30,有,090-8690-1558,
コクミン薬局JR三宮駅東口店,281107,兵庫県,神戸市中央区,34.694775,135.194626,078-241-5930,078-241-5933,651-0094,神戸市中央区琴ノ緒町5-1-301 1階,月~土10:00~13:30・14:30~19:00,無,,
阪神調剤薬局三宮店,281107,兵庫県,神戸市中央区,34.696178,135.195694,078-261-1255,078-261-1255,651-0094,神戸市中央区琴ノ緒町4-3-13オリバ-三宮ビル1階,月-水、金9:00-19:00、木 9:00-18:00、土9:00-13:00,有,090-7551-9338,
なの花薬局神戸旭通店,281107,兵庫県,神戸市中央区,34.696224,135.198257,078-271-5002,078-414-7351,651-0095,神戸市中央区旭通4-1-4シティタワ-プラザ3F,月~金9:30~20:30、土・祝9:30~16:30,有,078-271-5002,
コスモ薬局,281107,兵庫県,神戸市中央区,34.694412,135.196777,078-855-2523,078-855-2524,651-0096,神戸市中央区雲井通6-1-5 コスモビル2階,月~金 10:00-20:00土 9:30~15:00,有,080-8544-6784,
こもれび薬局フラワ-ロ-ド店,281107,兵庫県,神戸市中央区,34.695873,135.194031,078-230-2040,078-230-2041,651-0097,神戸市中央区布引町4-3-6-101,月火水金9:00~13:15・15:30~19:30、木8:00~16:00、土9:00~13:00,有,080-4017-3134,
さくら薬局神戸布引店,281107,兵庫県,神戸市中央区,34.697044,135.19429,078-200-3807,078-200-3808,651-0097,神戸市中央区布引町3-1-7 1階,月~金9:00~19:30、土9:00~13:30,有,078-200-3807,
ほりうち薬局,281093,兵庫県,神戸市北区,34.72385,135.147156,078-958-5209,078-958-5231,651-1111,神戸市北区鈴蘭台北町1-4-2,月水8:30~19:00、火木金8:30~17:00、土8:30~13:00,有,090-1227-6894,
薬局エビラファ-マシ-,281093,兵庫県,神戸市北区,34.724472,135.146561,078-593-8707,078-593-9488,651-1111,神戸市北区鈴蘭台北町1-9-1 ベルスト鈴蘭台204号室,月~金9:00~19:00土9:00~15:00日・祝休み,無,,
アイセイ薬局鈴蘭台店,281093,兵庫県,神戸市北区,34.723087,135.147461,078-595-5312,078-595-5314,651-1112,神戸市北区鈴蘭台東町4-4-9,月火水金9:00~19:00、木9:00~17:00、土9:00-13:00,有,078-595-5312,
三鈴薬局南店,281093,兵庫県,神戸市北区,34.722797,135.146805,078-595-7401,078-595-7402,651-1112,神戸市北区鈴蘭台東町1-9-15,月火水金9:00~19:00、木9:00~17:00、土9:00~13:00,無,,
すずらん台ゆ-あい薬局,281093,兵庫県,神戸市北区,34.721992,135.140167,078-597-6650,078-597-6651,651-1113,神戸市北区鈴蘭台南町5-2-18,月-水金9:00-19:00、木9:00-17:00、土9:00-13:00,有,078-597-6650,
ハピネスさくら薬局,,,,34.726425,135.133987,078-595-1235,078-595-1236,651-1131,神戸市北区北五葉1-5-1-103,月-水9:00-19:30、木9:00-17:00、金9:00-19:30、土9:00-13:00,有,078-595-1235,郵便番号
フロンティア薬局西鈴蘭台店,281093,兵庫県,神戸市北区,34.725906,135.136658,078-591-7010,078-591-6662,651-1114,神戸市北区鈴蘭台西町2-21-2,月~金8:00~18:00、土8:00~13:00  7/1~下記に変更の可能性あり 月~金8:00~17:30、土8:00~13:00,有,078-591-7010,
星和台薬局,281093,兵庫県,神戸市北区,34.720707,135.126221,078-596-6701,078-596-6702,651-1121,神戸市北区星和台1-34-7,月火木金9:00-19:00、水9:00-17:00、土9:00-13:00,有,070-5438-8404,
ひよどりグロ-バルファ-マシ-薬局,281093,兵庫県,神戸市北区,34.699436,135.125,078-743-4915,078-743-4915,651-1123,神戸市北区ひよどり台3-11-23,月~金9:00~19:00、土9:00~12:30,有,090-8200-3849,
シンワ薬局,,,,34.841785,135.217361,073-907-5899,078-907-5869,651-1306,神戸市北区菖蒲が丘1-534-59,月~金(水曜除く)8:45~12:30・14:00~18:30、水8:45~17:00、土8:45~12:30,有,080-4894-0834,郵便番号
ベル薬局,281093,兵庫県,神戸市北区,34.726143,135.134842,078-596-3011,078-596-3055,651-1131,神戸市北区北五葉1-3-11,月~水金9:00~19:30、木9:00~17:00、土9:00~13:00,有,078-596-3011,
西鈴駅前さくら薬局,281093,兵庫県,神戸市北区,34.725559,135.133209,078-595-0484,078-595-0517,651-1132,神戸市北区南五葉2-1-32-1,月火水金9:00~19:00、木9:00~17:00、土9:00~13:00,有,078-595-0484,
南五葉さくら薬局,281093,兵庫県,神戸市北区,34.725216,135.133102,078-958-5260,078-958-5259,651-1132,神戸市北区南五葉2-1-36,月~金8:30~19:00、土8:30~12:00,有,078-958-5260,
グッドプラン薬局 北鈴駅前店,281093,兵庫県,神戸市北区,34.739872,135.151398,078-940-5480,078-940-5481,651-1142,神戸市北区甲栄台1-2-3-101西側,月火金8:30~19:00、水9:00~19:00、木8:30~16:30、土8:30~13:00,有,078-940-5480,
あけぼの薬局惣山店,281093,兵庫県,神戸市北区,34.737026,135.156281,078-593-6875,078-593-6876,651-1145,神戸市北区惣山町5-10-1,月~金9:00-17:30,無,,
ミツバ薬局薬局,281093,兵庫県,神戸市北区,34.735996,135.156235,078-591-8638,078-592-1231,651-1145,神戸市北区惣山町5-9-5,月~金9:00~17:00,無,,
ティエス調剤薬局惣山店,281093,兵庫県,神戸市北区,34.735344,135.15686,078-596-3193,078-596-3194,651-1145,神戸市北区惣山町5-8-12,月~金9:00~18:00、土9:00~13:00,有,080-3856-3216,
ホ-ム薬局本店,281093,兵庫県,神戸市北区,34.735996,135.156235,078-594-4425,078-594-4424,651-1145,神戸市北区惣山町5-9-6,月~金9:00~18:00、土9:00~12:00,有,090-3357-5657,
みどり薬局惣山店,281093,兵庫県,神戸市北区,34.734489,135.150513,078-595-5039,078-595-5039,651-1145,神戸市北区惣山町1-10-16,月・水・金9:00~13:3016:00~20:00火・木9:00~17:00土9:00~12:30,有,090-9541-1160,
北すずらん台薬局,281093,兵庫県,神戸市北区,34.735996,135.156235,078-595-5722,078-595-5725,651-1145,神戸市北区惣山町5-9-8,月~金9:00~18:00,有,070-6975-8847,
コスモ薬局,281093,兵庫県,神戸市北区,34.74958,135.157333,078-582-3578,078-582-3568,651-1213,神戸市北区広陵町1-159-1,月-水金9:00-19:00、木9:00-17:00、土9:00-12:00,有,078-582-3578,
アスク薬局,281093,兵庫県,神戸市北区,34.748299,135.149475,078-583-0144,078-583-0154,651-1221,神戸市北区緑町2-3-24,月水木8:00~13:00・16:30~19:30、 火金8:00~16:00、土8:00~13:00,有,078-583-0144,
西神中央さくら薬局,,,,34.719322,135.018387,078-993-1333,078-993-1334,651-2273,神戸市西区糀台5-6-3,月~金9:00~19:00、土9:00~13:00,有,078-993-1333,郵便番号
日の峰さくら薬局,281093,兵庫県,神戸市北区,34.756912,135.143539,078-958-5286,078-958-5287,651-1233,神戸市北区日の峰3-24-1,月~水9:00-19:00、木9:00~17:00、金9:00~19:00、土9:00-12:00,有,070-3148-9464,
北町センタ-薬局,281093,兵庫県,神戸市北区,34.756134,135.144897,078-581-9111,078-581-9201,651-1233,神戸市北区日の峰2-3-1,月~水、金9:00~19:00木9:00~17:00土9:00~13:00,無,,
アルカ花山薬局,281093,兵庫県,神戸市北区,34.780319,135.192398,078-581-7611,078-581-3377,651-1242,神戸市北区山田町上谷上字古古谷14-10,月~金9:00~18:00、土日祝9:00~17:00,無,,
ティエス調剤薬局箕谷店,281093,兵庫県,神戸市北区,34.759178,135.154816,078-583-9308,078-583-9318,651-1243,神戸市北区山田町下谷上鷹の子10-1,月~金9:00~17:30、土9:00~11:30,無,,
阪神調剤薬局 箕谷店,281093,兵庫県,神戸市北区,34.753742,135.153854,078-582-2332,078-582-2529,651-1243,神戸市北区山田町下谷上字梅木谷41-4,月水9:00-19:30、火金9:00-17:30、木8:30-16:30、土9:00-16:30,有,090-7551-9342,
阪神調剤薬局山の街店,281093,兵庫県,神戸市北区,34.753742,135.153854,078-586-5522,078-586-5523,651-1243,神戸市北区山田町下谷上字梅木谷42-1,月火水金9:00~17:15、木8:30~16:30、土9:00~13:00,有,070-2282-7773,
クオ-ル薬局神戸谷上店,281093,兵庫県,神戸市北区,34.763466,135.174377,078-586-5589,078-586-5590,651-1245,神戸市北区谷上東町13-22プラティ-ク谷上101号,月~金9:00~18:00土9:00~17:00日・祝:休み,無,,
谷上ロイヤル薬局,281093,兵庫県,神戸市北区,34.761688,135.171158,078-582-8687,078-582-8690,651-1245,神戸市北区谷上東町1-1,月~金9:00~19:00土9:00~12:30,有,080-1508-6625,
あすか薬局藤原台店,281093,兵庫県,神戸市北区,34.835129,135.22287,078-983-2151,078-983-2161,651-1301,神戸市北区藤原台北町7-6-5,月火木金8:30~12:30、水8:30~16:30、土8:30~13:30,無,,
ナガタ薬局田尾寺店,281093,兵庫県,神戸市北区,34.835716,135.225082,078-984-5430,078-984-5431,651-1301,神戸市北区藤原台北町7-5-1,月火水金9-00~13:00 ・15:00~19:00、土9:00~13:00,無,,
アイセイ薬局グリ-ン岡場店,281093,兵庫県,神戸市北区,34.819984,135.221146,078-982-6748,078-982-6731,651-1302,神戸市北区藤原台中町2-2-1,月~金9:00~18:00、土9:00~13:00,有,078-982-6748,
キリン堂薬局藤原台店,281093,兵庫県,神戸市北区,34.822624,135.216995,078-984-3810,078-984-3811,651-1302,神戸市北区藤原台中町1-4-1,月~金9:00~19:00、土9:00~13:00,有,070-1485-4589,
ココカラファイン薬局済生会兵庫県病院店,281093,兵庫県,神戸市北区,34.823196,135.214981,078-907-6582,078-907-6583,651-1302,神戸市北区藤原台中町5-1-1 済生会兵庫県病院内別棟2階,月~金8:30~17:30,有,080-3531-4821,
ともの薬局,281093,兵庫県,神戸市北区,34.820564,135.220383,078-987-1828,078-987-1827,651-1302,神戸市北区藤原台中町2-15-9,月~金9:00~18:00、土9:00~13:00,有,078-987-1828,
北神中央薬局,281093,兵庫県,神戸市北区,34.821514,135.220642,078-987-3150,078-987-3180,651-1302,神戸市北区藤原台中町1-2-1 北神中央ビル309号室,月~金9:00~19:00、土9:00~17:00、日9:00~13:00,有,080-6220-4730,
ひまわり薬局 五社店,281093,兵庫県,神戸市北区,34.811302,135.212936,078-940-4976,078-940-4970,651-1303,神戸市北区藤原台南町1-1-7,月火木金9:00~19:00、水9:00~17:00、土9:00~13:00,有,078-940-4976,
シンワ薬局,281093,兵庫県,神戸市北区,34.841785,135.217361,078-907-5899,078-907-5869,651-1306,神戸市北区菖蒲が丘1-534-59,月火木金8:45~12:30・14:00~18:30、水8:45~17:00、 土8:45~12:30,無,,
アルカ田尾寺駅前薬局,281093,兵庫県,神戸市北区,34.8162,135.223083,078-984-3117,078-984-3118,651-1312,神戸市北区有野町有野字福谷口3392-6,月-金9:00-19:00、土9:00-13:00,無,,
阪神調剤薬局有野店,281093,兵庫県,神戸市北区,34.812447,135.222321,078-981-2205,078-981-2294,651-1312,神戸市北区有野町有野1243-1,月水金9:00~20:00、火木8:30~16:30、土9:00~13:00,有,090-2047-2986,
ココカラファイン薬局北神戸店,281093,兵庫県,神戸市北区,34.825985,135.225006,078-940-4400,078-940-4404,651-1313,神戸市北区有野中町2-15-17,月火水金9:00~20:00、木9:00~17:00、土9:00~13:00,有,090-9180-2636,
らくじゅ薬局,281093,兵庫県,神戸市北区,34.821453,135.222794,078-984-3920,078-984-3980,651-1313,神戸市北区有野中町1-11-8,月~金9:00~19:30土9:00~14:00,有,090-3966-8295,
らくじゅ薬局 有野店,281093,兵庫県,神戸市北区,34.82148,135.223129,078-983-7525,078-983-7625,651-1313,神戸市北区有野中町1-11-12 サンセリテビル102,月火水金10:00~19:00、木土10:00~14:00,無,,
薬局ジャパンファ-マシ-有野台店,281093,兵庫県,神戸市北区,34.808758,135.223984,078-984-3537,078-984-3538,651-1321,神戸市北区有野台8-4-5,"第1,2,4,5日曜9:00~18:00、第3日曜9:00~13:00、月~木9:00~18:00、金8:30~16:30",有,090-1901-9367,
有野台さくら薬局,281093,兵庫県,神戸市北区,34.811172,135.227585,078-597-6301,078-597-6302,651-1321,神戸市北区有野台2-1-4-1,月~金9:00~19:00、土9:00~13:00,有,078-597-6301,
有馬口さくら薬局,281093,兵庫県,神戸市北区,34.781502,135.225983,078-984-3344,078-984-3343,651-1331,神戸市北区有野町唐櫃40-6,月~金9:00~18:00、土9:00~17:15,有,078-984-3344,
阪神調剤薬局からと店,281093,兵庫県,神戸市北区,34.790749,135.212372,078-987-1599,078-987-1597,651-1332,神戸市北区唐櫃台2-2-16,月水金9:00~19:00、火木9:00~17:00、土9:00~12:30,有,090-3990-8631,
玉田薬局,282049,兵庫県,西宮市,34.834854,135.246429,078-903-0580,078-903-0580,651-1413,西宮市北六甲台1-25-5,月・火・金9:00~19:30水・木9:00~17:00土9:00~15:00,有,090-3280-5046,
近畿調剤道場南口薬局,281093,兵庫県,神戸市北区,34.860989,135.22731,078-950-2220,078-950-2111,651-1505,神戸市北区道場町日下部字才谷1837番,月火水金8:30-19:00、木8:30-16:30、土8:30-12:00,有,080-3850-5056,
調剤薬局ル-カス,281093,兵庫県,神戸市北区,34.855286,135.224518,078-950-2630,078-950-2631,651-1505,神戸市北区道場町日下部1664アネックスビル101,月火水金9:00-19:00、木9:00-18:30、土:9:00-13:30,有,070-1264-0847,
ウエルシア薬局イオン神戸北店,281093,兵庫県,神戸市北区,34.860859,135.196518,078-986-8215,078-986-8216,651-1515,神戸市北区上津台8-1-1 イオンモ-ル2階,10:00~19:30,有,078-986-8215,
グッドプラン薬局上津台店,281093,兵庫県,神戸市北区,34.870708,135.191269,078-907-5477,078-907-5477,651-1515,神戸市北区上津台5-15-8,月・火・木・金9:30~19:00水9:00~17:00土9:30~13:30,有,078-907-5477,
アルカキャンパススクエア薬局,281115,兵庫県,神戸市西区,34.683105,135.057236,078-795-5990,078-795-6008,651-2103,神戸市西区学園西町1-4キャンパススクエア専門店本館1階,月水金:9:00~19:00、火木:9:00~17:00、土:9:00~13:00,有,070-1273-4208,
