施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
阪神調剤薬局和歌山日赤店,302015,和歌山県,和歌山市,34.220352,135.168732,	073-	428-	8505,nan,640-8269,和歌山市小松原通4-20,月-金 9時-18時土 9時-12時,有,080-9302-2423,
コスモファ-マ薬局日赤前店,302015,和歌山県,和歌山市,34.219509,135.1689,073-423-1167,073-423-1168,640-8269,和歌山市小松原通4丁目23,月~金8:30~18:00土8:30~12:30,無,,
フロンティア薬局和歌山日赤前店,302015,和歌山県,和歌山市,34.220352,135.168732,073-402-0282,073-424-7358,640-8269,和歌山市小松原通4-19,月~金9:00~18:00土9:00~11:00,無,,
あやめ調剤薬局,302015,和歌山県,和歌山市,34.238533,135.232193,073-488-7809,073-488-7839,640-8301,和歌山市岩橋313,月7:30~18:30火8:30~17:00水8:30~18:30金8:30~19:30木・土8:30~13:00,有,080-8947-4948,
(株)第一薬局和佐,302015,和歌山県,和歌山市,34.238689,135.229233,073-472-0010,073-472-3100,640-8301,和歌山市岩橋871-1,月・火・木・金9:00~19:00水9:00~17:00土9:00~13:00,有,073-472-0010,
株式会社第一薬局宮,302015,和歌山県,和歌山市,34.225777,135.210724,073-475-0410,073-475-0411,640-8303,和歌山市鳴神122-12,月~金9:00~18:00土9:00~13:00,有,073-475-0410,
株式会社第一薬局鳴神,302015,和歌山県,和歌山市,34.227386,135.214111,073-476-5110,073-476-5220,640-8303,和歌山市鳴神491-3,月~金9:00~18:00土9:00~13:00,有,073-476-5110,
藤井薬局,302015,和歌山県,和歌山市,34.214474,135.206421,073-473-0419,073-473-0418,640-8314,和歌山市神前136-4,月~水・金9:00~19:00木9:00~17:00土9:00~14:00,無,,
スズラン調剤薬局,302015,和歌山県,和歌山市,34.223194,135.204391,073-472-5522,073-472-2212,640-8315,和歌山市津秦41-1,月~金9:00~19:00土9:00~12:00,有,073-472-5522,
そうごう薬局太田店,302015,和歌山県,和歌山市,34.225742,135.19841,073-473-2293,073-473-2305,640-8323,和歌山市太田6-15,月~水・金9:00~19:00木9:00~17:00土9:00~16:00,有,073-473-2293,
株式会社第一薬局,302015,和歌山県,和歌山市,34.225777,135.189682,073-427-2822,073-427-2823,640-8324,和歌山市吹屋町4丁目14-2,月~金9:00~19:00土9:00~13:00,有,073-427-2822,
みやま薬局,302015,和歌山県,和歌山市,34.22831,135.191452,073-402-6007,073-402-6008,640-8329,和歌山市田中町5-5-4,月~水・金9:00~18:30木8:00~16:00土9:00~13:00,有,073-402-6007,
そうごう薬局柳通り店,302015,和歌山県,和歌山市,34.229748,135.185059,073-402-1016,073-402-1017,640-8333,和歌山市蔵小路15-2,月~水・金9:30~18:30木・土9:30~13:00,有,073-402-1016,
そうごう薬局友田店,,,,34.233723,135.18959,073-421-8661,073-421-8662,640-8340,和歌山市友田町5-33-1F,月~水・金9:00~19:00木9:00~17:00土9:00~13:00,有,073-421-8661,郵便番号
エグチ薬局,302015,和歌山県,和歌山市,34.23597,135.192322,073-475-0357,073-475-0358,640-8341,和歌山市黒田120アソ-トクロダ1F,月~水・金9:00~19:00木9:00~17:00土9:00~13:30,有,073-475-0357,
保険調剤薬局コ-ワ,302015,和歌山県,和歌山市,34.23325,135.191681,073-475-0498,073-475-1400,640-8341,和歌山市黒田1-4-1,月・火・木・金9:00~19:00水9:00~19:00土9:00~14:00,有,090-1448-5981,
あおば調剤薬局,302015,和歌山県,和歌山市,34.236202,135.198837,073-476-5300,073-476-5301,640-8341,和歌山市黒田281-5,月~水・金9:00~19:00木・土9:00~13:00,有,080-2413-0267,
株式会社第一薬局黒田,302015,和歌山県,和歌山市,34.235233,135.19339,073-474-2117,073-474-2108,640-8341,和歌山市黒田139-3,月~水・金9:00~19:00木9:00~17:00土9:00~13:00,有,073-474-2117,
和駅東調剤薬局,302015,和歌山県,和歌山市,34.233078,135.193512,073-472-0888,073-472-3700,640-8341,和歌山市黒田1-3-24,月~金9:00~19:00土9:00~13:00,有,073-472-0888,
株式会社第一薬局吉田,302015,和歌山県,和歌山市,34.235653,135.187973,073-423-1711,073-423-1722,640-8343,和歌山市吉田586小澤ビル1F,月~水・金9:00~18:30木9:00~17:00土8:30~12:30,有,073-423-1711,
コスモファ-マ薬局大新店,302015,和歌山県,和歌山市,34.233616,135.180389,073-499-6353,073-499-6357,640-8372,和歌山市新大工町5番地,月~水・金9:00~19:00木9:00~17:00土9:00~12:30,有,073-499-6353,
E薬局,302015,和歌山県,和歌山市,34.243546,135.185974,073-432-1818,073-432-1818,640-8392,和歌山市中之島880,月~金8:30~18:30土8:30~14:00,無,,
銀明堂薬局中之島店,302015,和歌山県,和歌山市,34.241451,135.180222,073-488-2272,073-488-2273,640-8392,和歌山市中之島772-15,月・火・木・金9:00~18:00水・土9:00~13:00,有,073-488-2272,
ヒカタ薬局,302015,和歌山県,和歌山市,34.154343,135.210617,073-482-1008,073-483-4827,640-8401,海南市日方1521-6,月~水・金8:30~19:00木8:30~18:00土8:30~12:30,有,073-482-1008,
ホ-ム薬局,302015,和歌山県,和歌山市,34.244244,135.153915,073-480-5774,073-480-5772,640-8402,和歌山市野崎20-11,月~金9:00~19:00土9:00~12:30日9:00~12:00,有,073-480-5774,
エ-ス薬局北島店,302015,和歌山県,和歌山市,34.24202,135.158722,073-488-4311,073-488-4312,640-8403,和歌山市北島100-6,月~木9:00~19:00金9:00~17:00土9:00~13:00,有,073-488-4311,
大陸薬局野崎支店,302015,和歌山県,和歌山市,34.243221,135.159653,073-488-3356,073-488-3357,640-8403,和歌山市北島89-3,月~金9:00~19:00土9:00~13:00,有,073-488-3356,
梅北薬局紀ノ川店,302015,和歌山県,和歌山市,34.253544,135.163055,073-454-6364,073-454-6364,640-8411,和歌山市梶取1-32,月~金9:00~19:00土9:00~13:00,有,090-5159-3088,
株式会社第一薬局土入,302015,和歌山県,和歌山市,34.252735,135.140381,073-488-5254,073-488-5264,640-8432,和歌山市土入176-3,月~金9:00~18:00土9:00~13:00,無,,
そうごう薬局榎原店,302015,和歌山県,和歌山市,34.254494,135.133942,073-499-8248,073-499-8249,640-8434,和歌山市榎原83-10,月・火・木・金9:00~12:30、16:00~19:30土9:00~13:00,有,073-499-8248,
そうごう薬局榎原中央店,302015,和歌山県,和歌山市,34.254494,135.133942,073-457-3493,073-457-3495,640-8434,和歌山市榎原73-1,月・火・木・金9:00~19:00水9:00~17:00土9:00~13:00,有,073-457-3493,
調剤薬局ネットワ-ク榎原店,302015,和歌山県,和歌山市,34.255611,135.130493,073-455-1557,073-455-1557,640-8434,和歌山市榎原204-20,月~水・金9:00~19:00木9:00~17:00土9:00~12:30,有,090-6064-3178,
あけぼの薬局和歌山ろうさい病院前店,302015,和歌山県,和歌山市,34.257095,135.12056,073-480-5168,073-452-2589,640-8435,和歌山市古屋57-3,月~金8:45~18:00土9:00~11:00,有,073-480-5168,
エバグリ-ン薬局古屋店,302015,和歌山県,和歌山市,34.255463,135.119873,073-480-6800,073-488-6382,640-8435,和歌山市古屋82-1,月~金9:00~20:00土9:00~17:00,無,,
日本調剤和歌山西薬局,302015,和歌山県,和歌山市,34.257095,135.12056,073-480-3138,073-480-3139,640-8435,和歌山市古屋60,月~金8:30~17:30土8:30~12:30,無,,
そうごう薬局古屋店,302015,和歌山県,和歌山市,34.257095,135.12056,073-480-5101,073-480-5102,640-8435,和歌山市古屋59,月~金8:30~18:00土8:30~12:30,有,073-480-5101,
調剤薬局ネットワ-ク,302015,和歌山県,和歌山市,34.254215,135.119461,073-452-3554,073-488-8255,640-8435,和歌山市古屋85-1,月~金9:00~18:00土9:00~13:00,無,,
調剤薬局ネットワ-ク栄谷店,302015,和歌山県,和歌山市,34.25589,135.153763,073-480-5288,073-455-2660,640-8441,和歌山市栄谷164-24,月~水・金9:00~19:00木9:00~17:00土9:00~12:00,無,,
そうごう薬局治郎丸店,302015,和歌山県,和歌山市,34.230515,135.170807,073-488-8021,073-488-8022,640-8444,和歌山市治郎丸69-1,月~水・金9:00~19:00木9:00~17:00土9:00~13:00,有,073-488-8021,
ファ-マシィ薬局アゼリア,302015,和歌山県,和歌山市,34.257751,135.121872,073-480-4807,073-480-4807,640-8453,和歌山市木ノ本103-3,月~金8:30~18:00土8:30~12:30,有,073-480-4807,
そうごう薬局きのもと店,302015,和歌山県,和歌山市,34.261036,135.127151,073-488-7188,073-488-7288,640-8453,和歌山市木ノ本261-22,月・火・木・金9:00~12:30、16:00~19:00水・土9:00~12:30,有,073-488-7188,
銀明堂薬局くすみ調剤,302015,和歌山県,和歌山市,34.254173,135.180771,073-457-3910,073-457-3911,640-8461,和歌山市船所29-6,月~金9:00~19:00土9:00~15:00,有,073-457-3910,
ナンゴウ薬局楠見店,302015,和歌山県,和歌山市,34.252598,135.173035,073-452-3006,073-452-3008,640-8462,和歌山市粟248-3,月~金9:00~19:00土9:00~13:00,有,090-1486-5301,
ウエルシア薬局和歌山楠見中店,302015,和歌山県,和歌山市,34.253063,135.176193,073-457-1260,073-457-1261,640-8463,和歌山市楠見中28-3,月~金9:00~19:00土9:00~14:00,無,,
(有)大陸薬局楠見支店,302015,和歌山県,和歌山市,34.253048,135.177216,073-452-7611,073-452-7618,640-8463,和歌山市楠見中15-13,月~金9:00~19:00土9:00~13:30,有,090-7760-6709,
善明寺薬局,302015,和歌山県,和歌山市,34.261829,135.18692,073-451-0021,073-451-0075,640-8471,和歌山市善明寺301,月9:00~19:00火・水・金9:00~18:00木9:00~17:00土9:00~15:00,有,080-4080-8990,
みやび調剤薬局,302015,和歌山県,和歌山市,34.261017,135.17923,073-452-3696,073-452-3695,640-8472,和歌山市大谷403-3,月火水金→9:00-19:00、木→8:30-16:30、土→9:00-12:00,有,073-452-3696,
調剤薬局ホンダ直川店,302015,和歌山県,和歌山市,34.278889,135.218018,073-488-2180,073-488-2181,640-8481,和歌山市直川569-3,月~水・金9:00~19:00木・土9:00~13:00,無,,
そうごう薬局直川店,302015,和歌山県,和歌山市,34.262497,135.220169,073-464-4371,073-462-0292,640-8481,和歌山市直川954-1,月・火・木・金9:00~19:30水9:00~12:00土9:00~12:30,有,073-464-4371,
銀明堂薬局六十谷支店,302015,和歌山県,和歌山市,34.261467,135.202637,073-462-1739,073-462-1739,640-8482,和歌山市六十谷222-9,月~金9:00~19:00土9:00~13:00,有,073-462-1739,
安原薬局,302015,和歌山県,和歌山市,34.200932,135.206406,073-476-5177,073-476-5190,641-0004,和歌山市和田463-2,月~水・金9:00~19:00木8:30~17:00土9:00~13:00,有,090-4294-8749,
アンリ薬局,302015,和歌山県,和歌山市,34.214825,135.194031,073-474-6651,073-474-2129,641-0006,和歌山市中島573-1,月・水・金9:00~19:00火9:00~18:00木9:00~16:00土9:00~13:30,有,073-474-5208,
マリ-ン薬局小雑賀店,302015,和歌山県,和歌山市,34.204636,135.183868,073-426-2157,073-426-2158,641-0007,和歌山市小雑賀158-4,月・火・水・金8:45~19:00、木・土8:45~13:00,有(電話のみ対応),073-426-2157,
国道薬局,302015,和歌山県,和歌山市,34.213127,135.185577,073-432-1046,073-432-1093,641-0007,和歌山市小雑賀3-1-16,月~金9:00~19:30土9:00~13:00,有,073-426-5469090-3169-8994,
(株)第一薬局小雑賀,302015,和歌山県,和歌山市,34.197918,135.185989,073-425-5010,073-425-5810,641-0007,和歌山市小雑賀726-8,月・火・木・金9:00~19:00水9:00~17:00土9:00~13:00,有,073-425-5010,
保険調剤薬局ト-ワ,302015,和歌山県,和歌山市,34.213848,135.187759,073-432-0767,073-432-0757,641-0008,和歌山市北中島1-5-7,月・水・金8:45~19:00火8:45~18:00木8:45~16:45土8:45~13:00,有,073-432-0767,
宮前薬局,302015,和歌山県,和歌山市,34.21212,135.186935,073-428-6080,073-428-6076,641-0008,和歌山市北中島1丁目71,月~水・金9:00~19:00木9:00~17:00土9:00~13:00,有,090-4643-0890,
カイセイ薬局,302015,和歌山県,和歌山市,34.182945,135.188492,073-448-5310,073-448-5312,641-0012,和歌山市紀三井寺中洲浜863-29,月~金9:00~18:00土9:00~13:00,無,,
調剤薬局ツルハドラッグ紀三井寺店,302015,和歌山県,和歌山市,34.180126,135.18692,073-441-8270,073-441-8270,641-0012,和歌山市紀三井寺653,月~金9:00~19:00土9:00~14:00,無,,
(株)第一薬局医大前,302015,和歌山県,和歌山市,34.189133,135.183624,073-441-5908,073-441-5881,641-0012,和歌山市紀三井寺863-26,月~金9:00~19:00土9:00~13:00,有,073-441-5908,
エグチ薬局内原店,302015,和歌山県,和歌山市,34.170273,135.191635,073-448-6706,073-448-6707,641-0013,和歌山市内原941-23,月~金9:00~19:00土9:00~13:00,有,073-448-6706,
調剤薬局ツルハドラッグ琴の浦店,302015,和歌山県,和歌山市,34.159309,135.183929,073-445-0289,073-445-0299,641-0014,和歌山市毛見928-6,月~金9:00~18:00,無,,
真進堂薬局,302015,和歌山県,和歌山市,34.204311,135.166199,073-445-2078,073-441-6480,641-0033,和歌山市松ケ丘1-8-23,月~水・金9:00~19:00木9:00~18:00土9:00~12:00,有,073-445-2078,
有限会社松本薬局西浜店,302015,和歌山県,和歌山市,34.196045,135.157791,073-448-1187,073-448-1287,641-0036,和歌山市西浜1026-1,月~金9:00~20:00土・日9:00~19:00,有,073-445-0754,
エグチ薬局堀止店,302015,和歌山県,和歌山市,34.212681,135.170929,073-497-8183,073-425-5368,641-0041,和歌山市堀止南ノ丁4-37,月~金9:00~18:00土9:00~12:30,有,073-497-8183,
真進堂薬局高松店,302015,和歌山県,和歌山市,34.209248,135.17128,073-436-0053,073-436-0052,641-0051,和歌山市西高松1丁目3-21-1,月~水・金9:00~19:00木9:00~17:00土9:00~12:00,有,073-436-0053,
エバグリ-ン薬局高松店,302015,和歌山県,和歌山市,34.205109,135.172195,073-448-3370,073-448-3388,641-0052,和歌山市東高松3-84-1,月~金9:00~20:00土9:00~17:00,無,,
すみれ調剤薬局,302015,和歌山県,和歌山市,34.195259,135.17749,073-446-8500,073-446-8501,641-0054,和歌山市塩屋6-2-65,月~金9:00~19:00土8:30~13:00,有,090-5640-8500,
秋葉山エス調剤薬局,302015,和歌山県,和歌山市,34.20018,135.169815,073-445-5855,073-445-5856,641-0056,和歌山市秋葉町2-18,月~水・金9:00~19:00木8:30~16:30土9:00~13:00,無,,
調剤薬局ツルハドラッグ温山荘前店,302023,和歌山県,海南市,34.159603,135.195328,073-484-5657,073-484-4660,642-0001,海南市船尾365-16,月~金9:00~20:00土9:00~13:00,無,,
黒江調剤薬局,302023,和歌山県,海南市,34.159206,135.202652,073-499-6857,073-499-6858,642-0001,海南市船尾215-3,月・火・木・金9:00~19:00水9:00~17:00土9:00~13:00,有,090-3355-6857,
平成薬局,302023,和歌山県,海南市,34.15929,135.197906,073-484-2611,073-484-2612,642-0001,海南市船尾266,月~金9:00~19:00土9:00~13:00,無,,
みき薬局,302023,和歌山県,海南市,34.154972,135.208801,073-488-7289,073-488-7289,642-0002,海南市日方1290-66 1F,月~水・金8:30~18:00木8:30~16:30土8:30~12:30,有,090-5469-9056,
新町調剤薬局,302023,和歌山県,海南市,34.157032,135.207855,073-484-2377,073-484-2378,642-0002,海南市日方1272-51新町ビル1F,月~金9:00~19:00土9:00~13:00,有,073-484-2377,
第一薬局日方,302023,和歌山県,海南市,34.154343,135.210617,073-484-3731,073-484-3732,642-0002,海南市日方1521-3,月・水~金8:30~19:00火8:30~17:00土9:00~13:00,有,073-484-3731,
つくし薬局,302023,和歌山県,海南市,34.144413,135.235947,073-484-3438,073-484-3439,642-0028,海南市幡川187-18,月~水9:00~19:30木・金9:00~17:00日9:00~12:30,有,073-484-3438,
セイムス海南名高薬局,302023,和歌山県,海南市,34.153652,135.217361,	073-	488-	9231,	073-	488-	9232,642-0032,海南市名高152-1,月-土 9:00-14:00 15:00-18:00日祝 定休,無,,
あおぞら薬局,302023,和歌山県,海南市,34.153652,135.217361,073-486-3150,073-486-3160,642-0032,海南市名高179-5,月・火・木・金8:30~19:00火8:30~17:00土8:30~12:00,有,073-486-3150,
株式会社第一薬局海南駅前,302023,和歌山県,海南市,34.15411,135.212921,073-484-3377,073-484-3350,642-0032,海南市名高531-4Y.T.ビル1F北側,月・火・水・金9:00~19:00木9:00~17:00土9:00~13:00,有,073-484-3377,
調剤薬局ツルハドラッグ海南駅前店,302023,和歌山県,海南市,34.154755,135.213989,073-484-3637,073-484-3639,642-0032,海南市名高555-7,月~水・金9:00~19:00木・土9:00~13:00,無,,
うつみ薬局,302023,和歌山県,海南市,34.152275,135.215286,073-482-7640,073-483-7043,642-0032,海南市名高243-4,月~水・金8:30~19:00木8:30~16:30土8:30~12:30,有,073-482-7640,
センタ-薬局,302023,和歌山県,海南市,34.154751,135.212021,073-483-4564,073-483-7464,642-0032,海南市名高536-23センタ-プラザビル1階,月~水・金9:00~19:00木9:00~18:00土9:00~12:30,有,080-6175-8873,
エ-ス薬局高松店,,,,34.210484,135.174377,073-435-0138,073-435-0139,642-0043,和歌山市宇須1-6-3,月~水・金9:00~19:00木9:00~17:00土9:00~13:00,有,073-435-0138,郵便番号
アリダ薬局湯浅店,303615,和歌山県,有田郡湯浅町,34.041389,135.187042,0737-63-6007,0737-63-6024,643-0004,有田郡湯浅町湯浅905-3,月~金9:00~19:00土9:00~13:00,有,090-7115-1522,
そまの薬局,303615,和歌山県,有田郡湯浅町,34.03651,135.179474,0737-65-3012,0737-65-3013,643-0004,有田郡湯浅町湯浅935-1,月~水・金9:00~19:00木9:00~18:00土9:00~13:00,有,080-3839-3012,
エバグリ-ン薬局吉備店,303666,和歌山県,有田郡有田川町,34.062603,135.20256,0737-52-6767,0737-23-7220,643-0032,有田郡有田川町大字天満562,月~金9:00~20:00土9:00~17:00,無,,
粟生調剤薬局,303666,和歌山県,有田郡有田川町,34.043888,135.350327,0737-22-0075,0737-22-0072,643-0366,有田郡有田川町粟生542-5,月~金8:30~18:00土8:30~13:00,有,080-1462-1243,
金屋調剤薬局,303666,和歌山県,有田郡有田川町,34.065067,135.247025,0737-52-6424,0737-52-7782,643-0801,有田郡有田川町徳田159-1,月~金9:00~19:00土9:00~13:00,有,080-8516-3908,
モリ薬局,303666,和歌山県,有田郡有田川町,34.065491,135.238586,0737-52-7943,0737-52-5814,643-0811,有田郡有田川町庄34,月~水・金9:00~19:00木9:00~17:00土9:00~12:30,有,090-5675-5602,
阪神調剤薬局和歌山御坊店,302058,和歌山県,御坊市,33.895592,135.153732,	0738-	24-	4055,	0738-	24-	4056,644-0002,御坊市薗96-1,平日 月-金 8:30-17:30土曜 9:00-12:00備考:祝日は休み,有,	090-	9618-	3956,
薬局ス-パ-ドラッグキリン御坊国道店,302058,和歌山県,御坊市,33.895248,135.151718,	0738-	52-	5058,	0738-	52-	5059,644-0002,御坊市薗38-1,月-金9:00-13:0014:00-18:00休み土曜・日曜・祝日,無,,
大堀薬局,302058,和歌山県,御坊市,33.893356,135.155487,0738-22-0969,0738-22-1562,644-0002,御坊市薗156-4,月~土8:30~19:30,有,0738-22-0969,
有限会社北野薬局,302058,和歌山県,御坊市,33.891476,135.155151,0738-22-0219,0738-22-9555,644-0002,御坊市薗244,月~金8:30~20:30土8:30~17:00,有,0738-22-0219,
アイム薬局ごぼうひだか店,302058,和歌山県,御坊市,33.891476,135.155151,0738-22-0351,0738-22-0352,644-0002,御坊市薗381-10,月~水・金8:30~18:00木8:30~17:00土8:30~12:30,有,080-8541-3842,
三ツ星薬局御坊店,302058,和歌山県,御坊市,33.887783,135.154755,0738-52-5335,0738-52-5336,644-0002,御坊市薗512-6,月~水・金8:30~18:00木8:30~17:00土8:30~12:30,有,080-2421-4071,
薬局ス-パ-ドラッグキリン御坊店,302058,和歌山県,御坊市,33.901466,135.167755,	0738-	24-	2417,nan,644-0011,御坊市湯川町財部1053-1,月-土 9:00-13:00 14:00-18:00日祝 定休,無,,
オレンジ薬局,302058,和歌山県,御坊市,33.896774,135.153366,0738-32-3005,0738-32-3006,644-0011,御坊市湯川町財部721-2,月~金8:30~17:30土9:00~13:00,有,090-5882-6906,
なんかい薬局,302058,和歌山県,御坊市,33.896774,135.153366,0738-52-7771,0738-52-7772,644-0011,御坊市湯川町財部717-1,月~土8:30~18:30,有,0738-52-7771,
アイン薬局御坊店,302058,和歌山県,御坊市,33.896774,135.153366,0738-52-7870,0738-52-7871,644-0011,御坊市湯川町財部726-8,月~金8:30~18:00土・日8:30~17:30,有,0738-52-7870,
YamashitaPharmacy,302058,和歌山県,御坊市,33.845387,135.176132,0738-29-2877,0738-29-2878,644-0023,御坊市名田町野島1-6,月・水・金8:00~18:30木9:00~17:00土8:30~13:00,有,0738-29-2877,
三ツ星薬局,303810,和歌山県,日高郡美浜町,33.892315,135.144485,0738-24-3355,0738-24-3335,644-0043,日高郡美浜町吉原261,月~水・金9:00~19:00木9:00~17:00土9:00~12:30,有,080-8308-5307,
みさお薬局,303810,和歌山県,日高郡美浜町,33.902935,135.134369,0738-23-4150,0738-24-0266,644-0044,日高郡美浜町和田1138-185,月~土8:00~20:00,有,0738-23-4150,
日高会営調剤薬局,303810,和歌山県,日高郡美浜町,33.902935,135.134369,0738-32-2277,0738-32-2278,644-0044,日高郡美浜町和田1138-641,月~金9:00~18:00土9:00~12:30,有,090-1440-9899,
はあと薬局,303917,和歌山県,日高郡みなべ町,33.811588,135.345276,0739-74-8080,0739-74-8088,645-0021,日高郡みなべ町東本庄579-2,月・火・木・金9:00~18:00水9:00~13:00,無,,
薬局ス-パ-ドラッグキリン万呂店,302066,和歌山県,田辺市,33.742416,135.393616,	0739-	81-	0005,	0739-	81-	0006,646-0004,田辺市下万呂418,月曜-金曜日 9:00-18:00土曜日    9:00-16:00休日 日曜日、祝日,無,,
サンライトげんき薬局あきづ店,302066,和歌山県,田辺市,33.746082,135.392792,0739-33-7302,0739-33-7312,646-0005,田辺市秋津町189-35,月・水・金8:30~18:00火・木8:30~17:00土8:30~12:00,無,,
紀南病院前会営調剤薬局,302066,和歌山県,田辺市,33.729977,135.402939,0739-81-2722,0739-81-2733,646-0011,田辺市新庄町225-160,月~金8:30~17:30土9:00~13:00,有,0739-81-2722,
田辺会営調剤薬局,302066,和歌山県,田辺市,33.700146,135.40033,0739-23-5552,0739-23-5553,646-0015,田辺市たきない町21-22,月~金8:30~17:30日9:00~13:00,有,0739-23-5552,
サンライトなかよし薬局たきない店,302066,和歌山県,田辺市,33.702808,135.39856,0739-26-7333,0739-26-7334,646-0015,田辺市たきない町32-5,月~水・金8:30~18:00木・土8:30~13:00,無,,
出嶋薬局たきない店,302066,和歌山県,田辺市,33.701805,135.401535,0739-26-0601,0739-26-0522,646-0015,田辺市たきない町20-8,月・火・木・金8:30~18:30水8:30~18:00土8:30~13:00、14:30~18:00,有,0739-26-0601,
