施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
ラン薬局,172014,石川県,金沢市,36.58567,136.625885,076-221-5200,076-221-5217,920-0025,金沢市駅西本町6-14-7,月火水金9:00~19:00 木9:00~17:00土9:00~14:00,有り,076-221-5200,
金沢駅西口あおぞら薬局,172014,石川県,金沢市,36.577518,136.644775,076-222-8931,076-222-8921,920-0031,金沢市広岡1-1-5,月~土9:00~18:00,有り,076-222-8931,
広岡ラン薬局,172014,石川県,金沢市,36.579609,136.645493,076-233-1130,076-233-1160,920-0031,金沢市広岡3-1-1金沢パ-クビルB1F,月火木9:00~17:00 金土9:00~13:00,無し,,
中森全快堂若宮薬局,172014,石川県,金沢市,36.574654,136.629868,076-222-3351,076-222-3352,920-0054,金沢市若宮2-13,月火水金9:00~18:30 木9:00~13:00 土9:00~17:00,有り,076-222-3351,
ウエルシア薬局金沢出雲町店,172014,石川県,金沢市,36.57806,136.62262,076-210-5580,076-210-5582,920-0056,金沢市出雲町イ222,月~土9:00~19:00,無,,
スギ薬局 鞍月店,172014,石川県,金沢市,36.599888,136.63765,076-254-1658,076-254-1659,920-0062,金沢市割出町631番地,月火水金9:00~18:00 木9:00~13:00 14:00~18:00 土9:00~17:00,無し,,
中森かいてき戸板薬局,172014,石川県,金沢市,36.580074,136.624969,076-256-0650,076-256-0650,920-0068,金沢市戸板2-15,月火水金9:00~18:30 木9:00~17:00 土9:00~17:30,有り,080-3202-7131,
堅田みらい薬局,172014,石川県,金沢市,36.610123,136.70108,076-281-6800,076-281-6801,920-0164,金沢市堅田町丙19-7,月~金9:00~18:30土9:00~13:30,有,076-281-6800,
プラス薬局,172014,石川県,金沢市,36.620438,136.66333,076-239-4193,076-239-4192,920-0203,金沢市木越町チ80-6,月・火・水・金9:00~19:00木9:00~18:00土9:00~17:00,有,076-239-4193,
リフル大浦薬局,172014,石川県,金沢市,36.615505,136.653503,076-225-8260,076-225-7461,920-0205,金沢市大浦町ロ1-3,月~金9:00~18:00 土9:00~13:00,有り,076-225-8260,
医科大前たんぽぽ薬局,173657,石川県,河北郡内灘町,36.657558,136.647263,076-286-6431,076-286-6432,920-0265,河北郡内灘町大学1-1,月~金9:00~18:00土9:00~15:00,有,076-286-6431,
はまなす薬局,173657,石川県,河北郡内灘町,36.654411,136.642365,076-208-6150,076-208-6152,920-0268,河北郡内灘町字ハマナス2-8,月火水金9:00~18:00 木土9:00~13:00,有り,076-208-6150,
白帆台プラス薬局,173657,石川県,河北郡内灘町,36.671909,136.658203,076-286-1193,076-286-5593,920-0269,河北郡内灘町白帆台2-1,月~金9:00~18:00土9:00~17:00,無,,
ウエルシア薬局内灘店,173657,石川県,河北郡内灘町,36.629086,136.635727,076-238-8020,076-238-8023,920-0274,河北郡内灘町向粟崎 1-448,"月~金 9:00~14:00, 15:00~18:00土 9:00~13:00",無,,
ファ-マライズ薬局金沢医科大店,173657,石川県,河北郡内灘町,36.657558,136.647263,076-286-9030,076-286-9031,920-0293,河北郡内灘町大学1-1,月~金9:00~18:00 土9:00~15:00,無し,076-286-9030,
無量寺あおぞら薬局,172014,石川県,金沢市,36.602478,136.61319,076-266- 8931,076-266-8932,920-0333,金沢市無量寺5-71-1,月~金9:00~18:00,有り,076-266-8931,
ひなどり薬局,172014,石川県,金沢市,36.594391,136.615814,076-266-2102,076-266-2103,920-0343,金沢市畝田東2丁目569番地,月~金9:00~18:00 土9:00~13:00,有り,076-266-2102,
スギ薬局 石川県庁前店,172014,石川県,金沢市,36.591091,136.621841,076-254-5348,076-254-5349,920-0345,金沢市藤江北4-280,月~金9:00~19:00 土9:00~18:00,有り,070-5567-4695,
松村みらい薬局,172014,石川県,金沢市,36.582752,136.612106,076-255-1222,076-255-1223,920-0348,金沢市松村4-307,月~金9:00~18:00土9:00~13:00,有,076-255-1222,
大徳はなの木薬局,172014,石川県,金沢市,36.58857,136.617065,076-268-1255,076-268-2866,920-0348,金沢市松村1-5末栄ビル1階,月~金9:00~18:00土9:00~16:00,有,076-268-1255,
わかひの薬局,172014,石川県,金沢市,36.583832,136.59404,076-268-7829,076-268-7824,920-0353,金沢市赤土町ニ4-9,月~金8:30~18:00土8:30~17:00,有,076-268-7829,
日本調剤金沢西薬局,172014,石川県,金沢市,36.582329,136.596695,076-266-0350,076-266-0351,920-0353,金沢市赤土町ト18-3,月~金8:30~18:00土8:30~13:00,有り,090-1420-4879,
てまり古府薬局,172014,石川県,金沢市,36.571476,136.603317,076-287-5330,076-287-5306,920-0362,金沢市古府町2-50,月~金9:00~18:00土9:00~13:00,有,076-287-5330,
あおい薬局,172014,石川県,金沢市,36.566948,136.587646,076-240-2524,076-240-2514,920-0370,金沢市上安原2-71,月~金9:00~18:00土9:00~13:00  ,有,076-240-2524,
中森全快堂上安原町薬局,172014,石川県,金沢市,36.565704,136.588638,076-240-3986,076-240-3967,920-0370,金沢市上安原2-214,月火水金9:00~18:00 木土9:00~17:00,有り,076-240-3986,
とよほ薬局,172014,石川県,金沢市,36.570717,136.589233,076-287-3116,076-287-3146,920-0372,金沢市豊穂町2,月火水金9:00~18:00 土9:00~17:00,有り,090-1634-3884,
あさぎ薬局,172014,石川県,金沢市,36.585564,136.672806,076-216-7777,076-218-6773,920-0804,金沢市鳴和1-3-12 桂ビル1F,月・火・木・金9:00~19:00水9:00~17:00土9:00~14:00,有,080-6624-1772,
てまり鳴和薬局,172014,石川県,金沢市,36.587223,136.674652,076-201-8607,076-201-8608,920-0804,金沢市鳴和1-16-33,月火木金9:00~18:00 水9:00~17:00 土9:00~13:00,有り,076-201-8607,
ウエルシア薬局金沢三池店,172014,石川県,金沢市,36.597324,136.670486,076-252-7215,076-252-7216,920-0809,金沢市三池栄町312,月~土9:00~19:00,無,,
中森かいてきゆいの里薬局,172014,石川県,金沢市,36.596996,136.67131,076-255-2161,076-255-2161,920-0809,金沢市三池栄町70,月~金9:00~18:30土9:00~14:00,有,080-4065-1795,
金沢ファ-マライズ薬局,172014,石川県,金沢市,36.593369,136.67717,076-251-6370,076-251-6371,920-0811,金沢市小坂町北142,月~金8:30~18:00 土8:30~14:00(第2は9:00~13:00まで),有り,076-251-6370,
箔山堂小坂薬局,172014,石川県,金沢市,36.592285,136.677872,076-251-8211,076-251-8221,920-0811,金沢市小坂町中88,月~土9:00~18:00 (第2土9:00~13:00),有り,076-251-8211,
綿谷小作薬局,172014,石川県,金沢市,36.572655,136.664917,076-252-1905,076-253-0399,920-0831,金沢市東山1-2-2,月~金9:00~18:00土9:00~15:00,無,,
金澤ひがしやま薬局,172014,石川県,金沢市,36.575249,136.66684,076-252-1999,076-252-4555,920-0831,金沢市東山3-5-23,月火水金9:00~18:00 木9:00~17:00 土9:00~13:00,有,076-252-1999,
薬局トモズ京町店,172014,石川県,金沢市,36.580357,136.655991,076-225-5788,076-252-6688,920-0848,金沢市京町1-33,月~金9:00~19:00 土9:00~17:00,有,076-225-5788,
菜の花薬局,172014,石川県,金沢市,36.581261,136.656799,076-253-8333,076-253-1070,920-0848,金沢市京町2-18,月火水金9:00~19:00 木9:00~17:00 土9:00~13:00 ,有,076-253-8333,
薬局トモズ金沢駅前店,172014,石川県,金沢市,36.576725,136.651321,076-231-4095,076-231-4097,920-0852,金沢市此花町3-2 ライブ1ビル1F,月火木金 9:00~18:30水土 9:00~18:00,有,076-231-4095,
金沢駅前はあと薬局,172014,石川県,金沢市,36.576385,136.649353,076-222-1117,076-222-1107,920-0853,金沢市本町2-15-1,月・火・木・金9:00~19:00水・土9:00~18:00,有,076-222-1117,
てまり薬局武蔵店,172014,石川県,金沢市,36.573627,136.65361,076-254-0790,076-254-0793,920-0854,金沢市安江町14-1-102,月~金9:00~19:00 土9:00~18:00,無,076-254-0790,
玉川町薬局,172014,石川県,金沢市,36.570877,136.650391,076-222-1577,076-222-1578,920-0863,金沢市玉川町16-5,月火水金8:30~18:30 木8:00~16:00 土8:30~14:00 ,有,076-222-1577,
すずらん薬局,172014,石川県,金沢市,36.565811,136.650024,076-224-1577,076-224-1578,920-0865,金沢市長町1-9-1,月火水金8:30~18:00 木土8:30~17:30  ,有,076-224-1577,
中央通町あおぞら薬局,172014,石川県,金沢市,36.56414,136.647781,076-234-8931,076-234-8932,920-0866,金沢市中央通町11-50,月~土9:00~18:00,有,076-234-8931,
ひこそまち薬局,172014,石川県,金沢市,36.572906,136.659439,076-213-5373,076-213-5374,920-0901,金沢市彦三町1-5-33-2,月~土8:45~18:00,有,076-213-5373,
アイン薬局金沢尾張町店,172014,石川県,金沢市,36.571995,136.662582,076-233-3880,076-233-3818,920-0910,金沢市下新町6-23,月~金8:30~18:00 土9:00~13:00 ,有り,076-233-3880,
橋場町あおぞら薬局,172014,石川県,金沢市,36.57098,136.664032,076-263-7177,076-263-7160,920-0911,金沢市橋場町3-15,月~土8:30~18:00,有り,076-263-7177,
スギ薬局 金沢大手町店,172014,石川県,金沢市,36.568455,136.66423,076-213-5418,076-213-5419,920-0912,石川県金沢市大手町9-23,月~金9:00~19:00 土9:00~13:00,無し,076-213-5418,
有限会社能村薬局,172014,石川県,金沢市,36.57003,136.656067,076-221-2189,076-263-2588,920-0915,金沢市西町薮ノ内通り27,月~金9:00~18:30 土9:00~17:00,有り,076-221-2189,
吉野薬局,172014,石川県,金沢市,36.564739,136.670975,076-222-7681,076-222-7682,920-0922,金沢市横山町15-27,月~水・金9:00~18:30 水・土9:00~17:00,有り,076-222-7681,
桜町ゆうゆう薬局,172014,石川県,金沢市,36.561848,136.674805,076-231-1155,076-231-5225,920-0923,金沢市桜町23-11,月~土8:30~18:30,有り,076-231-1155,
けんろく菜の花薬局,172014,石川県,金沢市,36.55772,136.679047,076-262-2125,076-262-2126,920-0925,金沢市天神町1-18-38,月火金9:00~18:00 水9:00~17:00 木9:00~13:00,無し,,
一般社団法人 金沢市薬剤師会 紫錦台薬局,172014,石川県,金沢市,36.559776,136.665482,076-262-0489,076-262-2489,920-0935,金沢市石引4丁目1-13,月~金・日8:30~17:30土8:30~13:00,無,,
兼六薬局,172014,石川県,金沢市,36.560123,136.665115,076-235-3311,076-235-2510,920-0935,金沢市石引4-1-8,月8:30~18:00/火8:30~18:00/水8:30~18:00/木8:30~18:00/金8:30~18:00,無,,
合名会社吉野薬局,172014,石川県,金沢市,36.555233,136.670547,076-231-5147,076-264-3701,920-0935,金沢市石引2-6-5,月~金9:00~19:00土9:00~18:00,無,,
済美会薬局,172014,石川県,金沢市,36.55584,136.672073,076-264-8551,076-264-1170,920-0935,金沢市石引1-8-10,月~金8:30~18:00土8:30~12:30,有,090-2124-0556,
阪神調剤薬局金沢石引店,172014,石川県,金沢市,36.554817,136.671356,076-260-7505,076-260-7506,920-0935,金沢市石引1-7-16,月~金8:30~18:00土8:30~13:00,有,090-9279-9442,
石引ファ-マライズ薬局,172014,石川県,金沢市,36.555725,136.671921,076-210-5551,076-210-5554,920-0935,金沢市石引1-8-8,月~金8:30~17:00,有,076-210-5551,
瑠璃光薬局崎浦店,172014,石川県,金沢市,36.54599,136.680832,076-256-0638,076-256-0639,920-0942,金沢市小立野1-2-7,月8:30~18:00/火8:30~18:00/水8:30~18:00/木8:30~18:00/金8:30~18:00/土9:00~13:00,有,076-256-0638,
小立野台コメヤ薬局,172014,石川県,金沢市,36.54784,136.67897,076-224-9191,076-224-9211,920-0942,金沢市小立野2-42-36,月~金9:00~19:00 土9:00~13:00 ,無し,,
小立野瑠璃光薬局,172014,石川県,金沢市,36.546112,136.68045,076-223-6070,076-223-6071,920-0942,金沢市小立野1-2-3,月~金9:00~18:30 土9:00~13:00,有り,076-223-6070,
アルプ薬局花里店,172014,石川県,金沢市,36.539783,136.681244,076-222-8488,076-222-8481,920-0944,金沢市三口新町2-3-12,月火水金9:00~18:00 木9:00~17:00土9:00~13:00,有り,080-5853-7515,
てまり涌波薬局,172014,石川県,金沢市,36.533321,136.685532,076-213-5005,076-213-5011,920-0953,金沢市涌波1-8-33,月~金9:00~18:00 土9:00~13:00,有り,076-213-5005,
り-ど薬局,172014,石川県,金沢市,36.55249,136.664734,076-232-8008,076-232-8002,920-0965,金沢市笠舞3-2-30,月~金9:00~18:00土9:00~13:00,有,076-232-8008(夜間転送),
アルプ薬局笠舞店,172014,石川県,金沢市,36.550465,136.669601,076-221-5110,076-221-5116,920-0965,金沢市笠舞2-24-3,月~金9:00~18:00 土9:00~13:00,有り,080-5853-7525,
香林坊あおぞら薬局,172014,石川県,金沢市,36.561951,136.654953,076-224-8931,076-224-3953,920-0981,金沢市片町1-1-1,月~土9:00~19:00  ,有り,076-224-8931,
タイヨウ薬局,172014,石川県,金沢市,36.532459,136.708801,076-229-7880,076-229-7881,920-1154,金沢市太陽が丘3-1-15,月~金9:00~18:30土9:00~16:30 ,有,090-2032-7880,
朝霧台あおば薬局,172014,石川県,金沢市,36.536926,136.696655,076-263-7800,076-263-7808,920-1155,金沢市田上本町3-203,月・火・木・金9:00~18:15水9:00~17:00土9:00~13:00,有,080-5965-5490,
もりの里はなの木薬局,172014,石川県,金沢市,36.547401,136.691666,076-234-1170,076-234-1171,920-1156,金沢市田上の里2-148,月~土9:30~18:30,有,076-234-1170,
クスリのアオキ鈴見薬局,172014,石川県,金沢市,36.560741,136.6819,076-234-2277,076-234-5200,920-1167,金沢市もりの里3-183,月~金9:00~19:00土9:00~13:00,有,090-6810-8825,
イオン薬局杜の里店,172014,石川県,金沢市,36.551395,136.68988,076-234-1115,076-234-1118,920-1184,金沢市もりの里1-70,月~金9:00~19:00土日祝9:00~13:00 14:00~19:00,有り,070-6447-6508,
末町明徳薬局,172014,石川県,金沢市,36.520126,136.686371,076-229-2733,076-229-2734,920-1302,金沢市末町16-21-3,月・火・木・金9:00~18:30水9:00~17:00土9:00~13:00,有,076-229-2733,
月橋ゆうゆう薬局,172103,石川県,白山市,36.464149,136.630829,076-273-2250,076-273-2225,920-2104,白山市月橋町721-2,月・火・木・金8:30~18:30水8:30~17:00土8:30~13:00,有,076-273-2250,
シメノドラッグ鶴来薬局,172103,石川県,白山市,36.45607,136.61908,076-250-7010,076-250-7011,920-2104,白山市月橋町705-1,月~金9:00~18:00 土9:00~16:00,有り,080-3746-2243,
株式会社コメヤ薬局,172103,石川県,白山市,36.446732,136.627258,076-273-1155,076-273-8200,920-2121,白山市鶴来本町ワ43,月~土日祝8:30~19:00,無し,076-273-1155,
水戸町コメヤ薬局,172103,石川県,白山市,36.448071,136.622345,076-273-9511,076-273-9977,920-2134,白山市鶴来水戸町ノ59-1,月~金8:30~19:00 土9:00~13:00,有り,076-273-9511,
コメヤ薬局安養寺店,172103,石川県,白山市,36.492397,136.59845,076-273-5300,076-273-5712,920-2141,白山市安養寺町ロ3-1,月~金9:00~20:00 土9:00~18:00,有り,076-273-5300,
ナオミヤ薬局,172103,石川県,白山市,36.478271,136.601135,076-273-2023,076-273-0031,920-2154,白山市井口町ろ58-3,月火木金9:00~18:00 水9:00~17:00 土9:00~15:00,有り,090-8701-8633,
ウエルシア薬局白山鶴来店,172103,石川県,白山市,36.484219,136.602951,076-273-0112,076-273-0127,920-2155,白山市知気寺町60-1,月~土9:00~19:00,無,,
荒屋らいふ薬局,172103,石川県,白山市,36.615566,136.684494,076-258-7831,076-258-7832,920-2155,金沢市荒屋1-89,月~金8:30~18:00土8:30~13:00,有,076-258-7831,
かわちコメヤ薬局,172103,石川県,白山市,36.390896,136.616913,076-273-1900,076-273-1903,920-2304,白山市河内町きりの里64,月~金8:30~18:30 土8:30~13:00,無し,076-273-1900,
吉野谷コメヤ薬局,172103,石川県,白山市,36.332607,136.653183,076-255-5921,076-255-5922,920-2322,白山市佐良ロ130番地,月~金9:00~18:00 土14:00~18:00,有り,076-273-1155,
森本あおぞら薬局,172014,石川県,金沢市,36.612968,136.692047,076-257-8931,076-257-8932,920-3114,金沢市吉原町ハ24-1,月~土9:00~18:00,有り,076-257-8931,
新生堂薬局,172014,石川県,金沢市,36.604374,136.683075,076-258-5515,076-258-6990,920-3132,金沢市法光寺町138,月~金9:00~18:00 土9:00~13:00,有り,076-258-5515,
鞍月あおぞら薬局,172014,石川県,金沢市,36.593006,136.6306,076-237-8938,076-237-8931,920-8201,金沢市鞍月東1-8-2,月~日9:00~18:00元旦のみ休み,有,076-237-8938,
鞍月トモコ薬局,172014,石川県,金沢市,36.599121,136.624725,076-256-5577,076-256-5516,920-8203,金沢市鞍月5-225,月火木金9:00~18:00 水9:00~17:00 土9:00~13:00,有り,080-4219-4269,
ウエルシア薬局金沢直江店,172014,石川県,金沢市,36.604122,136.632111,076-238-4827,0120-188-691,920-8214,金沢市直江南1-44,月~土9:00~19:00,無,,
グリ-ン直江中央薬局,172014,石川県,金沢市,36.612854,136.634918,076-208-3981,076-208-3982,920-8215,金沢市直江西1丁目91番地,月・火・木・金 9:00~18:30水 8:00~16:00土 9:00~13:00,有,076-208-3981,
サンライトあかり薬局,172014,石川県,金沢市,36.610764,136.63089,076-239-5073,076-239-5074,920-8217,金沢市近岡町381 大阪屋ショップ近岡店内,月~金10:00~19:00土9:30~13:30,有,076-239-5073,
サンライトげんき薬局,,,,36.444397,136.489487,0761-58-4773,0761-58-4673,921-1121,能美市寺井町ロ80-3,月火木金8:30~19:00 水8:30~17:30 土8:30~13:00,有り,0761-58-4773,郵便番号
田上はなの木薬局,,,,36.547401,136.691666,076-234-1210,076-234-1211,921-1156,金沢市田上の里2-146,月~金9:00~18:00土9:00~13:30,有,076-234-1210,郵便番号
このは薬局,,,,36.518421,136.626801,076-259-6468,076-259-6468,921-8154,金沢市高尾南3-109,月~木9:00~18:00 金9:00~17:00 土9:00~13:00,有り,090-3885-6384,郵便番号
中森かいてき入江薬局,172014,石川県,金沢市,36.564487,136.629929,076-272-8762,076-272-8762,921-8011,金沢市入江1-135,月~金9:00~18:30 土9:00~17:00,有り,080-3303-8877,
り-ど薬局 入江店,172014,石川県,金沢市,36.568714,136.623032,076-256-3719,076-256-3720,921-8011,金沢市入江3-160-1,月~金9:00~18:00,有り,076-256-3719,
中森かいてき薬局,172014,石川県,金沢市,36.559002,136.641144,076-226-0073,076-226-0073,921-8025,金沢市増泉2-7-44,月火水8:30~17:30 木金土8:30~18:00 ,有り,090-8451-3195,
グリ-ン増泉薬局,172014,石川県,金沢市,36.558762,136.636948,076-259-5335,076-259-5336,921-8027,金沢市神田2丁目1番10号,月・火・木・金 9:00~18:30水 8:00~16:00土 8:00~12:30,有,076-259-5335,
とくひさ中央薬局,172014,石川県,金沢市,36.554882,136.647552,076-244-5992,076-244-5883,921-8031,金沢市野町1-3-64,月~金9:00~18:30 土9:00~17:00,有り,076-244-5992,
のまち薬局,172014,石川県,金沢市,36.554161,136.646866,076-245-0896,076-280-4529,921-8031,金沢市野町2-4-11,月~金9:00~18:00 土9:00~13:00,無し,076-245-0896,
泉が丘みらい薬局,172014,石川県,金沢市,36.543373,136.645004,076-247-3336,076-247-3363,921-8035,金沢市泉が丘2-14-29,月~金9:00~18:00土9:00~12:30,有,076-247-3336,
泉コメヤ薬局,172014,石川県,金沢市,36.54734,136.642792,076-227-9900,076-227-9903,921-8041,金沢市泉2丁目6番5号,月~金9:00~19:00 土9:00~18:00,有り,076-227-9900,
スギ薬局 金沢泉本町店,172014,石川県,金沢市,36.549747,136.635376,076-227-9404,076-227-9405,921-8042,金沢市泉本町3-91,月~金10:00~14:00 15:00~19:00,無し,,
とくひさ泉本町薬局,172014,石川県,金沢市,36.550797,136.640472,076-229-7988,076-229-7993,921-8042,金沢市泉本町4-11,月~金9:00~18:00 土9:00~13:00,有り,076-229-7988,
てまり西泉薬局,172014,石川県,金沢市,36.546108,136.632492,076-256-2612,076-256-2614,921-8043,金沢市西泉1-149-1,月~金9:00~18:00土9:00~13:00,有,076-256-2612,
ウエルシア薬局金沢大桑店,172014,石川県,金沢市,36.538029,136.674484,076-280-5017,076-280-5018,921-8045,金沢市大桑2-47,月~金9:00~19:00 土9:00~14:00、15:00~19:00,無,,
なの花薬局大桑店,172014,石川県,金沢市,36.535694,136.674744,076-259-5253,076-259-5254,921-8045,金沢市大桑2-256,月~金9:00~18:00土9:00~13:00,有,076-259-5253,
スギ薬局 西金沢店,172014,石川県,金沢市,36.552883,136.614288,076-259-5795,076-259-5796,921-8054,金沢市西金沢3-196-1,月~金9:00~19:00 土9:00~17:00,有り,080-7331-4440,
オ-サム薬局,172014,石川県,金沢市,36.559139,136.603516,076-227-8374,076-227-8384,921-8062,金沢市新保本4-65-16,月~金9:00~17:30 土9:00~13:00,有り,070-1274-9240,
グリ-ン八日市薬局,172014,石川県,金沢市,36.553768,136.609375,076-259-1464,076-259-1484,921-8063,金沢市八日市出町944-1,月・火・水・金 9:00~18:30木 8:00~16:00土 9:00~13:30,有,076-259-1464,
ケヤキ薬局 金沢店,172014,石川県,金沢市,36.55048,136.609833,076-259-0447,076-259-0448,921-8064,金沢市八日市5-454,9:00~18:00,有,076-259-0447,
八日市あおぞら薬局,172014,石川県,金沢市,36.549706,136.608521,076-240-8931,076-240-8932,921-8064,金沢市八日市4-364,月~土9:00~18:00,有り,076-240-8931(夜間転送),
上荒屋菜の花薬局,172014,石川県,金沢市,36.54594,136.593018,076-269-8433,076-269-8434,921-8065,金沢市上荒屋1-404,月水金9:00~18:30 火木9:00~17:00土9:00~12:30 ,有り,076-269-8433,
矢木あおぞら薬局,172014,石川県,金沢市,36.556007,136.597015,076-269-8931,076-269-8932,921-8066,金沢市矢木1-44,月~土9:00~18:00,有り,076-269-8931,
佐倉薬局,172014,石川県,金沢市,36.538822,136.673096,076-244-8721,076-247-7190,921-8102,金沢市西大桑町17-30,月~土9:00~18:00,有り,090-2833-7190,
ファ-マライズ薬局 平和町店,172014,石川県,金沢市,36.541084,136.663559,076-244-8445,076-244-8446,921-8105,金沢市平和町3-8-21,月~金8:30~17:00 土8:30~12:30,有り,076-244-8445,
平和町薬局,172014,石川県,金沢市,36.541653,136.663681,076-247-3341,076-247-3342,921-8105,金沢市平和町3-7-2,月~金9:00~18:00 土9:00~14:00  ,有り,090-2120-1103,
平和町あおぞら薬局,172014,石川県,金沢市,36.541313,136.662643,076-242-2220,076-242-2250,921-8105,金沢市平和町3-2-13,月~金9:00~18:00土9:00~12:00,有り,076-242-2220,
平和町菜の花薬局,172014,石川県,金沢市,36.541512,136.661392,076-245-6700,076-245-6702,921-8105,金沢市平和町3-4-25,月火木金9:00~18:30 水9:00~17:00 土9:00~13:00,有り,076-245-6700,
若草あおぞら薬局,172014,石川県,金沢市,36.544949,136.656677,076-243-8931,076-243-8934,921-8111,金沢市若草町2-38,月~土9:00~18:00,有り,076-243-8931,
泉野出町らいふ薬局,172014,石川県,金沢市,36.539104,136.654434,076-242-1330,076-242-1340,921-8116,金沢市泉野出町1-19-25,月~金9:00~18:00土9:00~17:00,有,076-242-1330,
泉丘薬局,172014,石川県,金沢市,36.540478,136.649033,076-241-8837,076-220-6188,921-8116,金沢市泉野出町3-1-13,月火水金9:00~19:00 木9:00~18:00土9:00~15:00,有り,076-241-8837,
泉丘らいふ薬局,172014,石川県,金沢市,36.535728,136.64798,076-256-2640,076-256-2641,921-8116,金沢市泉野出町4-2-3,月火木金9:00~18:00水9:00~17:00土9:00~13:00,有り,076-256-2640,
フラワ-薬局,172014,石川県,金沢市,36.520828,136.621338,076-296-2500,076-296-2112,921-8141,金沢市馬替2-155-4,月~金9:00~19:00土9:00~15:00,有,076-296-2500,
中森全快堂額乙丸薬局,172014,石川県,金沢市,36.512131,136.621475,076-296-8820,076-296-8821,921-8146,金沢市額乙丸町ロ131,月火木金9:00~18:00 水土9:00~17:00  ,有り,076-296-8820,
プリスケア薬局,172014,石川県,金沢市,36.526169,136.640717,076-226-7888,076-226-7887,921-8151,金沢市窪4-506,月~金8:30~18:30 土8:30~13:00 ,有り,076-226-7888,
三馬あおぞら薬局,172014,石川県,金沢市,36.530365,136.637054,076-280-8931,076-280-8932,921-8151,金沢市窪7-200,月~土9:00~18:00,有り,076-280-8931,
高尾コメヤ薬局,172014,石川県,金沢市,36.519497,136.627747,076-296-9900,076-296-9902,921-8154,金沢市高尾南3-17,月~金9:00~19:00土9:00~18:00,有,076-296-9900,
ウエルシア薬局金沢有松店,172014,石川県,金沢市,36.538013,136.635803,076-243-1722,0120-328-678,921-8161,金沢市有松4-13-13,月~土9:00~19:00,無,,
扇が丘薬局,172014,石川県,金沢市,36.526402,136.629639,076-259-6082,076-259-6081,921-8162,金沢市三馬1-405,月~金9:00~18:30 土9:00~14:00,有り,076-259-6082,
久安コメヤ薬局,172014,石川県,金沢市,36.533028,136.6315,076-242-2781,076-245-6464,921-8164,金沢市久安2-235,月~土9:00~19:00,無し,076-242-2781,
若林光生堂薬局,172014,石川県,金沢市,36.532471,136.647827,076-241-8028,076-241-3936,921-8173,金沢市円光寺2-6-7,平日8:30~18:30土8:30~14:00,無,,
御経塚みらい薬局,172120,石川県,野々市市,36.547935,136.595642,076-240-7100,076-240-7955,921-8801,野々市市御経塚2-271,月~水・金9:00~18:30木・土9:00~17:00,有,076-240-7100,
兼六薬局御経塚店,172120,石川県,野々市市,36.543781,136.595963,076-287-5505,076-287-5506,921-8801,野々市市御経塚1-444,月・火・木・金9:00~18:00土9:00~16:00水日祝:休,有,076-287-5505,
