施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
いこいの森薬局,442011,大分県,大分市,33.231506,131.606049,097-585-5588,097-585-5554,870-0839,大分市金池南1-1-22,月火金土 9:00~18:00水木 9:00~13:00,有,090-6090-1513,
なか薬局古国府店,442011,大分県,大分市,33.215614,131.605896,097-554-5933,097-554-5934,870-0844,大分市古国府五丁目1番32号,月~土 9:00-18:00木 9:00-17:00,有,097-554-5933,
安東調剤薬局賀来店,442011,大分県,大分市,33.21199,131.565491,097-549-2433,097-549-3821,870-0849,大分市賀来南1-15-29,月~土9:00~19:00,無,,
第一調剤薬局賀来店,442011,大分県,大分市,33.213444,131.561981,097-549-0005,097-549-0006,870-0850,大分市賀来西1-4-3,月・火・水・金9:00~18:00木・土9:00~12:30,無,,
Moon調剤薬局田中町店,442011,大分県,大分市,33.141125,131.641342,097-578-8228,097-578-8229,870-0852,大分市竹中2丁目3番12号,月火木金土 9:00-18:00水 9:00-17:00,有,050-5236-9669,
あかみね調剤薬局,442011,大分県,大分市,33.209038,131.589722,097-543-8981,097-543-8976,870-0852,大分市田中町二丁目17番59号,月~金 9:00~18:00土 9:00~13:00,無,,
永冨調剤薬局田中店,442011,大分県,大分市,33.213177,131.592163,097-554-5300,097-554-5301,870-0852,大分市田中町1-2-12,月火水金土 8:30-18:00木 8:30-17:30,有,097-554-5300,
有限会社みどり調剤薬局 くすりのキャプテンキッズ豊府店,442011,大分県,大分市,33.215473,131.60112,097-540-7210,0120-08-3745,870-0854,大分市羽屋1丁目5番22号,月火水金 8:30~19:00木 8:30~17:00土 8:30~14:00,有,097-540-7210,
OPA薬局,442011,大分県,大分市,33.255554,131.602615,097-544-0234,097-544-0245,870-0855,大分市豊穣2-10-9,月~金9:00~17:00,無,,
安東調剤薬局野田店,442011,大分県,大分市,33.201515,131.543045,097-549-5851,097-549-3831,870-0868,大分市大字野田字原790-5,月~金9:00~18:00,無,,
はたの薬局賀来店,442011,大分県,大分市,33.208519,131.550552,097-586-5959,097-586-5960,870-0869,大分市大字中尾250-6,月~土 9:00-17:30,有,097-586-5959,
ドラッグセイムス大分羽屋薬局,442011,大分県,大分市,33.215317,131.603165,	097-	574-	6526,	097-	574-	6527,870-0886,大分市上田町3-2-1,平日10時から14時 14時から19時,有,,
第一調剤薬局柳通り店,442011,大分県,大分市,33.247143,131.656052,097-552-5553,097-552-5558,870-0917,大分市高松2-6-3,月火木金 9:00-18:00水 9:00-17:00土 9:00-13:00,有,097-552-5553,
あき調剤薬局,442011,大分県,大分市,33.245403,131.653275,097-551-2102,097-551-2133,870-0918,大分市日吉町18-9,月火水金 9:00~17:30木 9:00~17:00土 9:00~12:30,有,097-551-2102,
輔仁薬局牧店,442011,大分県,大分市,33.241009,131.636093,097-553-5260,097-553-5245,870-0924,大分市牧一丁目1番24号,月~土 8:30-18:00第1・3・5 日 8:30-18:00,有,097-5567-3008,
ドラッグセイムス大分岩田薬局,442011,大分県,大分市,33.206375,131.625961,	097-	574-	5802,	097-	584-	5803,870-0930,大分市津留1911-1,"平日10:00-14:00,15:00-19:00",有,,
ドラッグセイムス大分花津留薬局,442011,大分県,大分市,33.244564,131.630936,	097-	574-	6978,nan,870-0933,大分市花津留1-9-3,月火木金土 10:00-13:00、14:00-19:00水日祝 定休日,無,,
けやき通り薬局,442011,大分県,大分市,33.237877,131.630173,097-552-8315,097-552-8318,870-0935,大分市古ケ鶴1丁目2-18,月火水金 9:00~18:00木 9:00-17:00土 9:00-14:00,無,097-554-8844,
永冨調剤薬局米良店,442011,大分県,大分市,33.217495,131.636978,097-554-7373,097-554-7374,870-0942,大分市大字羽田194番地の3,月~金 9:00-18:00土 9:00-17:30,無,,
永冨調剤薬局本店,442011,大分県,大分市,33.228916,131.628204,097-554-3838,097-554-3839,870-0952,大分市下郡北1-4-45,月火水金 9:00-18:00木 9:00-12:00土 9:00-12:30,無,,
永冨調剤薬局下郡店,442011,大分県,大分市,33.231041,131.636551,097-567-1661,097-567-2165,870-0953,大分市下郡東1-4-5,月火水金 8:45-18:00第1・3・5 木 8:45-12:30第2・4 木 8:45-18:00土 8:45-14:00,有,097-567-1661,
(有)みどり調剤薬局 くすりのキャプテンキッズ南店,442011,大分県,大分市,33.225193,131.631058,097-524-5388,0120-48-5388,870-0954,大分市下郡中央1丁目5番19号,月火木金 8:30~19:00水 8:00~16:00土 8:30~14:00,有,097-524-5388,
あすなろ薬局,442011,大分県,大分市,33.222363,131.636444,097-547-8553,097-547-8563,870-0955,大分市下郡南5丁目307番地,月~水 金~土 8:30-18:00日 8:30-12:00,無,,
かもめ薬局,442011,大分県,大分市,33.220646,131.638565,097-554-3720,097-554-3730,870-0961,大分市下郡山の手1番30号,月~土 9:00~18:00,無,090-8995-1804,
永冨調剤薬局判田店,442011,大分県,大分市,33.163704,131.642838,097-586-7130,097-586-7131,870-1112,大分市下判田2349-5,月~金8:30~18:00土8:30~17:30,無,,
有)太陽調剤薬局中判田店,442011,大分県,大分市,33.156464,131.623352,097-597-6334,097-597-6338,870-1113,大分市大字中判田字栗矢田1434番2,月~土8:30~18:00,有,097-597-6334,
有限会社さくら薬局,442011,大分県,大分市,33.156464,131.623352,097-597-1993,097-585-5005,870-1113,大分市大字中判田字尾坪1906番地,月火水金 9:00-18:00木 9:00-12:00土 9:00-15:00,有,080-1798-0202,
永冨調剤薬局敷戸団地店,442011,大分県,大分市,33.186729,131.614914,097-574-7200,097-574-7201,870-1121,大分市鴛野362-8,月~金8:30~17:30土8:30~16:00※対応時間月・金8:30~13:00,無,,
ながとみ薬局敷戸店,442011,大分県,大分市,33.186729,131.614914,097-569-7889,097-569-9434,870-1121,大分市鴛野字行衛1018-12,月~土9:00~18:00,無,,
なか薬局,442011,大分県,大分市,33.191486,131.598175,097-568-7744,097-568-7123,870-1132,大分市大字光吉1785番地の158,月~土 9:00~18:00,有,097-568-7744,
大分市薬剤師会会営パウロ薬局,442011,大分県,大分市,33.194607,131.607483,097-594-5840,097-594-5841,870-1133,大分市宮崎字古園1321-1 フェニックスクラ1階,月~金 9:00~18:00,有,080-8553-6002,
かりん薬局,442011,大分県,大分市,33.197666,131.605652,097-574-5452,097-574-5462,870-1133,大分市宮崎953-1,月~金 9:00-18:30土 9:00-17:00,有,097-574-5452,
ゆう調剤薬局ななせ店,442011,大分県,大分市,33.188038,131.592407,097-588-8344,097-588-8345,870-1143,大分市田尻423-2,月~金 9:00~18:00土 9:00~13:00,有,080-9466-6940,
ゆう調剤薬局稙田店,442011,大分県,大分市,33.186523,131.57373,097-541-3363,097-541-3966,870-1151,大分市大字市大坪3-7,月~金 9:00~18:00土 9:00-12:30,有,080-8579-3497,
白寿堂薬局,442011,大分県,大分市,33.194614,131.578934,097-542-1746,097-542-1746,870-1152,大分市大字上宗方560-12,月火水金 9:00~18:00木 9:00~12:00土 9:00~16:00,無,090-777-9999,
有限会社安東調剤薬局玉沢店,442011,大分県,大分市,33.186577,131.580475,097-541-6678,097-541-5877,870-1155,大分市玉沢705,8:00~18:00,有,090-3737-5103,
ひいろ調剤薬局宗方店,442011,大分県,大分市,33.196503,131.577774,097-542-2001,097-542-2008,870-1167,大分市上宗方南一丁目3番5号,月火木金 8:30~18:00水 8:30~16:30,有,097-542-2001,
永冨調剤薬局富士見が丘店,442011,大分県,大分市,33.181423,131.5439,097-586-1300,097-586-1301,870-1176,大分市富士見が丘東4丁目13-12,月水木金土 9:00-18:00火 9:00-17:30,無,,
トヨミ薬局宮夫店,442038,大分県,中津市,33.593014,131.212921,0979-22-8060,0979-22-8070,871-0012,中津市宮夫4-1,月~金 9:00-18:00土 9:00-18:00,有,080-3363-0278,
ふるた薬局宮夫店,442038,大分県,中津市,33.593014,131.212921,0979-22-0640,0979-22-1224,871-0012,中津市宮夫12-6,月~金 9:00-18:00土 9:00-13:00,有,080-3363-0278,
藤本調剤薬局金手店,442038,大分県,中津市,33.583988,131.202911,0979-53-9273,0979-53-9274,871-0013,中津市金手10番地9,月~金 9:00~18:00土 9:00~13:00,有,0979-53-9273,
藤本調剤薬局沖代店,442038,大分県,中津市,33.583702,131.198013,0979-64-8955,0979-64-8966,871-0021,中津市沖代町2丁目119-2,月火水金 9:00-18:00木 8:30-16:30土 9:00-13:00,有,0979-64-8955,
オリ-ブ薬局,442038,大分県,中津市,33.576435,131.19072,0979-26-0410,0979-226-0410,871-0023,中津市湯屋273-3,月火木金 9:00~18:10水 9:00~17:00土 9:00~13:00,有,0979-26-0410,
有限会社やまと薬局,442038,大分県,中津市,33.589581,131.184845,0979-26-1516,0979-23-5852,871-0027,中津市大字上宮永300番地の11,月~金 8:30-17:30土 8:30-15:00,有,090-9570-6738,
ワタナベ薬局ミント中津店,442038,大分県,中津市,33.596104,131.197098,0979-62-9300,0979-62-9330,871-0031,中津市中殿町3-12,月~金 9:00-18:00土 9:00-13:00,無,,
藤本調剤薬局本町店,442038,大分県,中津市,33.601067,131.189056,0979-64-7151,0979-64-7152,871-0036,中津市島田本町55,月~金 9:00-18:00土 9:00-13:00,有,0979-64-7151,
ふるた薬局丸山店,442038,大分県,中津市,33.598763,131.182617,0979-64-7373,0979-64-7373,871-0047,中津市丸山町50-1,月~金 9:00-18:00土 9:00-13:00,有,080-3363-0278,
ワタナベ薬局殿町店,442038,大分県,中津市,33.598301,131.188232,0979-26-0772,0979-26-0774,871-0055,中津市殿町1422-2,月~土9:00~18:00,無,,
調剤薬局石だたみ,442038,大分県,中津市,33.598301,131.188232,0979-22-1398,0979-53-8850,871-0075,中津市寺町989-2,月・水・木・土9:00~18:00火・金9:00~14:30,無,,
藤本調剤薬局大貞店,442038,大分県,中津市,33.569054,131.215317,0979-53-9633,0979-53-9634,871-0153,中津市大貞250-1,月火木金 9:00~18:00水 8:30~16:30土 8:30~12:30,有,0979-53-9633,
沖代薬局,442038,大分県,中津市,33.575123,131.197479,0979-27-0291,0979-27-0292,871-0162,中津市永添375-4,月火水金 9:00-18:00木 9:00-17:00土 9:00-16:00,有,0979-27-0291,
そうごう薬局中津店,442038,大分県,中津市,33.567886,131.202408,0979-23-7351,0979-23-7352,871-0162,中津市大字永添512-2,月~金 9:00~18:00土 9:00~13:00,有,0979-23-7351,
あゆみ調剤薬局扇山店,,,,33.296574,131.467194,0977-85-8603,0977-85-8604,871-0849,別府市扇山3-2,月火木金 9:00~18:30水 9:00~17:00土 9:00~13:00,無,,郵便番号
有限会社友松薬局柳ヶ浦店,442119,大分県,宇佐市,33.561878,131.360733,0978-38-2344,0978-38-2344,872-0032,宇佐市大字江須賀1951-5,月~金 9:00~18:00土 9:00~13:00,有,090-4984-9574,
院内町薬局,442119,大分県,宇佐市,33.425205,131.317047,0978-34-3836,0978-34-3846,872-0331,宇佐市院内町大副483-1,月火木金 9:00-18:00水 8:30-16:30土 9:00-12:30,無,0978-34-3836,
(有)友松薬局伊美店,442143,大分県,国東市,33.679134,131.592316,0978-82-0808,0978-82-0808,872-1401,国東市国見町伊美2702-2,月~金 8:30~17:30土 8:30~12:30,有,090-9585-9387,
アイン薬局国東店,442143,大分県,国東市,33.65181,131.654068,0978-73-9555,0978-73-9556,872-1612,国東市国見町大隈毛字花開182-1,月~金 8:30-18:00土 8:30-12:30,有,0978-73-9555,
セイユ-堂薬局杵築店,442100,大分県,杵築市,33.420071,131.623337,0978-66-1213,0978-66-1215,873-0001,杵築市大字杵築北浜665-737,月火木金 9:00-18:30水土 9:00-12:00,無,,
城山調剤薬局北浜店,442100,大分県,杵築市,33.418549,131.621918,0978-63-1795,0978-63-1773,873-0001,杵築市大字杵築665-750,月~土9:00~18:00,無,,
永松薬局,442100,大分県,杵築市,33.418331,131.60675,0978-62-2137,0978-62-2120,873-0002,杵築市大字南杵築1947-4,月~金 9:00~18:00土 9:00~12:30,有,0978-62-2137,
有限会社ハシモト薬局,442143,大分県,国東市,33.454685,131.715027,0978-67-2621,0978-67-2995,873-0212,国東市安岐町塩谷308番地1,月~金 8:30-18:30土 8:30-14:00,有,090-9563-2101,
なのはな薬局,442143,大分県,国東市,33.504349,131.71994,0978-64-8820,0978-64-8230,873-0412,国東市武蔵町古市90番の4,月火木金 8:00-17:00水 8:00-16:00土 8:00-12:00,有,0978-64-8220,
後藤薬局亀川店,442020,大分県,別府市,33.330055,131.493271,0977-27-8500,0977-27-85011,874-0014,別府市亀川浜田町2-62 ベルメゾン亀川1F,月~金 9:00-18:00土 9:00-17:00,無,0977-27-8500,
木下薬局,442020,大分県,別府市,33.324669,131.493698,0977-66-1478,0977-66-1947,874-0021,別府市亀川中央町3-12,月~金 9:00~18:00土 9:00~15:00,有,080-8389-3160,
キムラ薬局亀川店,442020,大分県,別府市,33.320782,131.491867,0977-27-6970,0977-27-6971,874-0025,別府市亀川四の湯9-39,月~金9:00~19:00土9:00~18:00,有,0977-27-6970,
B-スポ-ツ薬局,442020,大分県,別府市,33.282166,131.483704,0977-26-6779,0977-26-6779,874-0828,別府市山の手町17組1,月火金 9:00-18:00水 9:00-19:00木 9:00-12:00土 9:00-13:00,有,0977-21-7686,
みうら薬局,442020,大分県,別府市,33.281368,131.485229,0977-21-7686,0977-21-7686,874-0828,別府市山の手町20組1,月~金 8:30-18:30土 8:30-18:00,有,0977-21-7686,
太陽調剤薬局鶴見店,442020,大分県,別府市,33.299999,131.477371,0977-26-5255,0977-26-4651,874-0833,別府市鶴見町3組,月~土 9:00~18:00,有,0977-26-5255,
輔仁薬局新別府前店,442020,大分県,別府市,33.299999,131.477371,0977-78-8778,0977-78-8755,874-0833,大分県別府市鶴見8組クレベ-ル凌雲台1F,月-金 8:30-18:00土 8:30-12:30,有,097-554-8844,
にっこり調剤薬局,442020,大分県,別府市,33.291435,131.485641,0977-75-7252,0977-75-7282,874-0836,別府市東荘園2-1,月~金8:30~15:00土8:30~14:00,有,090-3883-1907,
後藤薬局 荘園店,442020,大分県,別府市,33.290596,131.486877,097-723-0992,097-723-3337,874-0836,別府市東荘園一丁目6番7号,月~金 8:30~19:00土 8:30~17:00,有,097-723-0992,
太陽調剤薬局荘園店,442020,大分県,別府市,33.293468,131.478729,0977-84-7345,0977-84-7346,874-0838,別府市荘園町3組-1,月火木金 9:00~18:00水土 9:00~17:00,有,0977-84-7345,
つるみ薬局,442020,大分県,別府市,33.294868,131.477402,0977-24-6573,0977-24-6574,874-0838,別府市荘園6組4,月・火・水・金9:00~18:00木・土9:00~13:00,無,,
つるみ調剤薬局,442020,大分県,別府市,33.303005,131.473846,0977-76-6333,0977-76-6331,874-0840,別府市大畑2組-2,月~金 9:00~18:00土 9:00~13:00,無,0977-76-6333,
ゆう調剤薬局別府店,442020,大分県,別府市,33.303005,131.473846,0977-76-5311,0977-76-5322,874-0848,別府市大畑町1-2,月火水金 8:00~17:00木 9:00~17:00土 8:00~12:00,有,080-7593-2384,
ドラッグセイムス別府流川通薬局,442020,大分県,別府市,33.275475,131.491974,	0977-	75-	7055,nan,874-0901,別府市中島町2415-1,月-金:9:00-13:00 14:00-18:00定休日:土・日・祝日,有,,
古戦場薬局,442020,大分県,別府市,33.290588,131.474152,0977-25-7719,0977-25-5589,874-0904,別府市大字南立石字向原1891-10,月~土8:00~23:00日9:00~18:00※第3日曜日定休日,有,0977-25-7719,
アルファ薬局,442020,大分県,別府市,33.300888,131.493668,0977-24-2643,0977-26-0181,874-0910,別府市石垣西7丁目8番15号,月~金 8:30~18:30土 8:30~15:00,有,0977-24-2643,
ヨシムラ薬局中部店,442020,大分県,別府市,33.292221,131.493759,0977-84-7155,0977-84-7133,874-0910,別府市石垣西3-3-45,月~金 9:00~18:00土 9:00~12:00,無,0977-84-7155,
ヨシムラ薬局鶴見病院前,442020,大分県,別府市,33.297939,131.491196,0977-25-0070,0977-25-0090,874-0910,別府市石垣西6丁目-6-16,月~金 9:00~18:00土 9:00~13:00,有,0977-25-0070,
有限会社キムラ薬局,442020,大分県,別府市,33.296795,131.48941,0977-21-3507,0977-21-3517,874-0911,別府市緑丘町4組,月~金8:00~19:00土8:00~16:00,有,0977-21-3507,
くろ-ば-薬局,442020,大分県,別府市,33.281158,131.504044,0977-23-1419,0977-23-6623,874-0920,別府市北浜2-5-8,月~金9:00~19:00土9:00~18:00,有,0977-23-1419,
有限会社キムラ薬局トキハ別府店,442020,大分県,別府市,33.279552,131.504898,0977-21-3633,0977-21-3651,874-0920,別府市北浜2-9-1,月・火・木・金9:00~19:00水・土9:00~13:00,有,0977-21-3633,
ドラッグセイムス別府観光港薬局,442020,大分県,別府市,33.300282,131.501038,	0977-	75-	8762,nan,874-0922,別府市船小路町1-30,月-土 10:00-14:00 15:00-19:00日・祝日 閉局,有,,
太陽調剤薬局,442020,大分県,別府市,33.285072,131.503723,0977-26-7370,0977-26-7371,874-0928,別府市北的が浜町3-19,月~金9:00~18:00土 9:00~13:00,有,0977-26-7370,
ファ-マシ-野口元町,442020,大分県,別府市,33.282131,131.500519,0977-21-1444,0977-26-1379,874-0933,別府市野口元町3-33,月~金 9:00~18:00土 9:00~13:00,無,090-3071-1444,
そうごう薬局別府秋葉店,442020,大分県,別府市,33.276264,131.50145,0977-22-3901,0977-22-3902,874-0937,別府市秋葉町8-30,月~金9:00~18:00土9:00~13:00,有,0977-22-3901,
永冨調剤薬局別府秋葉通り店,442020,大分県,別府市,33.274849,131.501923,0977-27-5400,0977-27-5410,874-0938,別府市末広町1-23,月火水金 9:00-18:00木 9:00-17:00土 9:00-12:30,無,,
そうごう薬局別府流川店,,,,33.27549,131.492844,0977-22-7621,0977-22-76222,8741-0901,別府市中島町14-24,月~金 9:00-18:00土 9:00-17:00,有,0977-22-7621,郵便番号
そうごう薬局臼杵コスモス店,442062,大分県,臼杵市,33.12738,131.784073,0972-63-8701,0972-63-8702,875-0023,臼杵市江無田1109-1,月~金・日8:30~17:30,有,0972-63-8701,
ゆう調剤薬局臼杵店,442062,大分県,臼杵市,33.12738,131.784073,0972-64-0039,0972-64-0038,875-0023,臼杵市江無田字椚ヶ迫1538-6,月~金 9:00~18:00土 9:00~13:00,有,080-9443-2547,
永冨調剤薬局臼杵店,442062,大分県,臼杵市,33.12241,131.802719,0972-62-3262,0972-62-4889,875-0041,臼杵市大字臼杵字浜2-107-751,月火水金 8:30~18:00木 8:30~17:30土 8:30~13:00,無,,
永冨調剤薬局市浜店,442062,大分県,臼杵市,33.12117,131.792007,0972-62-2213,0972-62-4095,875-0052,臼杵市市浜670-1,月-金 8:30-18:00土 8:30-12:30,無,0972-62-2213,
サルビア薬局,442062,大分県,臼杵市,33.123291,131.795135,0972-64-7770,0972-64-7771,875-0052,臼杵市大字市浜743番地17,月~金 8:30~18:00土 8:30~12:30日・祝 休日,有,0972-64-7770,
(有)友松薬局野津店,442062,大分県,臼杵市,33.027771,131.646561,0974-32-2899,0974-32-2765,875-0201,臼杵市野津大字野津市北町112-1,月~土 8:30-18:00,有,0974-32-2899,
おれんじ薬局,,,,33.234932,131.609924,097-547-8802,097-547-8803,875-0839,大分市金池町2丁目3番8号,月、火、木、金 8:30~19:00水、土 8:30~17:00日・祝 休日,有,080-1542-8135,郵便番号
ゆう調剤薬局佐伯コスモ店,442054,大分県,佐伯市,32.959988,131.86499,0972-28-7521,0972-28-7522,876-0047,佐伯市鶴岡西町2-216,月~金 8:30~17:30土 8:30~13:00,有,090-5946-3037,
駅前調剤薬局,442054,大分県,佐伯市,32.972954,131.902893,0972-23-0145,0972-23-0143,876-0803,佐伯市駅前2丁目5番地10号,月火水金 8:30~18:00木 8:30~17:30土 8:30~12:00,有,0972-23-0145,
ゆう調剤薬局佐伯店,442054,大分県,佐伯市,32.959496,131.909668,0972-24-1480,0972-24-1485,876-0813,佐伯市長島町2丁目21番10号,月~金 9:00~17:30土 9:00~13:00,有,080-3225-6829,
ゆう調剤薬局佐伯東店,442054,大分県,佐伯市,32.964069,131.906097,0972-28-5533,0972-28-5534,876-0813,佐伯市長島町1-4-17,月火木金 8:30-18:00水 8:30-16:30,有,080-8564-5861,
渡町台調剤薬局,442054,大分県,佐伯市,32.960556,131.909683,0972-28-7052,0972-28-7053,876-0813,佐伯市長島町2丁目133番地の2,月火木金 8:30~17:45水土 8:30~12:30,有,0972-28-7052,
