施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
種市調剤薬局,035076,岩手県,九戸郡洋野町,40.389839,141.67952,0194-65-6551,0194-65-6552,028-7914,九戸郡洋野町種市23-27-103,月水木金9:00~17:00 火9:00~14:00,無,,
白樺薬局,032140,岩手県,八幡平市,39.96468,141.079407,0195-74-3363,0195-74-4183,028-7405,八幡平市平舘11-11-21,月~金8:30~18:00 木土8:30~12:00,無,,
トライ薬局,032140,岩手県,八幡平市,39.914455,141.076569,0195-78-8224,0195-78-8225,028-7112,八幡平市田頭37-103-6,月・火・水・金8:30~17:30木・土8:30~13:30,有,0195-78-8224,
あさひ薬局,032140,岩手県,八幡平市,39.911411,141.125137,0195-75-2227,0195-75-2227,028-7111,八幡平市大更25-118-1,月火木金8:30~18:00水8:30~16:00土8:30~12:30,有,0195-75-2227,
スマイル薬局,032140,岩手県,八幡平市,39.911411,141.125137,0195-75-2871,0195-75-2873,028-7111,八幡平市大更21-79-1,月火木金8:30~17:30水8:30~16:30土8:30~12:30,有,0195-75-2871,
調剤薬局ツルハドラッグ八幡平バイパス店,,,,39.911411,141.125137,0195-78-8096,0195-78-8096,028-7111,八幡平市大更34-392-1,月~金9:00~13:00、14:00~18:00,無,,郵便番号
リリィ薬局 西根店,032140,岩手県,八幡平市,39.911411,141.125137,0195-78-8560,0195-78-8561,028-7111,八幡平市大更25地割309-3,月~金 8:30~18:00土 9:00~12:00,有,0195-78-8560,
アイン薬局浄法寺店,032131,岩手県,二戸市,40.17617,141.109436,0195-39-1221,0195-39-1223,028-6852,二戸市浄法寺町樋田162-1,月~金9:00~18:00,有,0195-39-1221,
日本調剤九戸薬局,035068,岩手県,九戸郡九戸村,40.196815,141.457611,0195-41-1286,095-41-1287,028-6502,九戸郡九戸村伊保内7地割49-3,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,080-1064-2732,
日本調剤 軽米薬局,035017,岩手県,九戸郡軽米町,40.320312,141.448959,0195-48-1222,0195-48-1224,028-6302,九戸郡軽米町大字軽米第2地割65-2,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,090-6792-6420,
カシオペア調剤薬局,032131,岩手県,二戸市,40.299007,141.301376,0195-22-1150,0195-22-1165,028-6105,二戸市堀野字大川原毛95-1,月~金8:30~18:00 日12:30~17:00,有,090-6932-8804,
日本調剤 二戸薬局,032131,岩手県,二戸市,40.300251,141.306976,0195-22-3380,0195-22-3382,028-6105,二戸市堀野字大川原毛40-7,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00/備考:日曜、祝日は閉局,有,080-1196-3022,
堀野調剤薬局,032131,岩手県,二戸市,40.299404,141.304718,0195-25-5016,0195-25-5017,028-6105,二戸市堀野字大川原毛89-1,月~金8:30~18:30日8:30~12:30,無,,
木いちご薬局,032131,岩手県,二戸市,40.261719,141.288879,0195-23-1539,0195-23-1525,028-6103,二戸市石切所字森合31,月~金8:45~17:45 土8:45~12:45,有,0195-23-1539,
くるみ薬局,032131,岩手県,二戸市,40.278954,141.299973,0195-22-4033,0195-22-4034,028-6101,二戸市福岡字長嶺47-5,月火木金9:00~18:00水9:00~17:00土9:00~13:00,無,,
すがわら薬局,032131,岩手県,二戸市,40.281952,141.297821,0195-26-8454,0195-26-8455,028-6101,二戸市福岡字長嶺24-20,月・水・木・金9:00~18:00火9:00~17:00土9:00~13:00,有,0195-26-8454,
川又薬局,032131,岩手県,二戸市,40.270397,141.30368,0195-22-3006,0195-22-3007,028-6101,二戸市福岡字川又6-1,月火金8:30~17:30 水木8:00~16:30土8:30~12:30,有,0195-22-3006,
金田一薬局,032131,岩手県,二戸市,40.318436,141.307541,0195-26-8880,0195-26-8881,028-5711,二戸市金田一字馬場150,月~金8:30~17:00,無,,
日本調剤 葛巻薬局,033022,岩手県,岩手郡葛巻町,40.004143,141.373703,0195-67-1700,0195-67-1702,028-5402,岩手郡葛巻町葛巻12-54-1,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,090-6793-0423,
アイン薬局一戸店,035246,岩手県,二戸郡一戸町,40.206051,141.301605,0195-31-1280,0195-31-1281,028-5312,二戸郡一戸町一戸字砂森54-1,月~金9:00~18:00 土9:00~12:00,有,0195-31-1280,
つくし薬局向町店,035246,岩手県,二戸郡一戸町,40.216164,141.30014,0195-26-8221,0195-26-8222,028-5312,二戸郡一戸町一戸字向町50-3,月火水金9:00~18:00木9:00~17:00土9:00~13:00,有,0195-26-8221,
めぐみ薬局,035246,岩手県,二戸郡一戸町,40.211506,141.295837,0195-31-1800,0195-32-2228,028-5301,二戸郡一戸町西法寺字稲荷21-1,月火木金8:30~17:30水8:30~17:00土8:30~12:30,有,0195-31-1800,
石神の丘薬局,033030,岩手県,岩手郡岩手町,40.007751,141.225632,0195-61-1611,0195-62-1337,028-4307,岩手町大字五日市11-79-66,月火木金9:00~18:00 水9:00~17:00土9:00~13:00,有,080-9256-4280,
オ-ロラ薬局沼宮内店,033030,岩手県,岩手郡岩手町,39.956127,141.254562,0195-61-3883,0195-62-6868,028-4303,岩手郡岩手町大字江刈内10-49-1,月火木金9:00~17:30水9:00~17:00土9:00~13:00,有,0195-61-3883,
そうごう薬局岩手町店,033030,岩手県,岩手郡岩手町,39.967537,141.221924,0195-62-6061,0195-62-6062,028-4303,岩手郡岩手町大字江刈内第10地割字三本松45-8,月火水金9:00~18:00 土9:00~13:00,有,0195-62-6061,
しぶたみ薬局,032018,岩手県,盛岡市,39.835056,141.15126,019-656-7015,019-656-7016,028-4134,盛岡市下田字陣場42-16,月~金9:00~18:00,有,070-4065-0202,
好摩薬局,032018,岩手県,盛岡市,39.874008,141.172363,019-669-3330,019-682-2727,028-4125,盛岡市好摩字夏間木102-14,月~金8:30~18:00 土8:30~13:00,有,019-669-3330,
日本調剤岩手医大前薬局,033227,岩手県,紫波郡矢巾町,39.618435,141.162659,019-601-3116,019-601-3117,028-3609,紫波郡矢巾町医大通2-1-12,月~金9:00~18:00土9:00~13:00,有,019-601-3116,
日本調剤 矢巾薬局,033227,岩手県,紫波郡矢巾町,39.613422,141.164734,019-611-2351,019-611-2353,028-3609,紫波郡矢巾町医大通二丁目4番3号,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,080-2163-3437,
きりの調剤薬局,033227,岩手県,紫波郡矢巾町,39.60931,141.180618,019-698-4193,019-698-3331,028-3603,紫波郡矢巾町西徳田5-1-1,月火木金8:30~18:00 水土8:30~12:30,無,,
薬王堂薬局西徳田店,033227,岩手県,紫波郡矢巾町,39.60931,141.180618,019-681-7361,019-681-7362,028-3603,紫波郡矢巾町大字西徳田6-144,月~金9:00~18:00 土9:00~14:00,無,,
フェザン薬局,033227,岩手県,紫波郡矢巾町,39.625324,141.169968,019-697-8631,019-697-8634,028-3601,矢巾町高田11-51-1,月~金9:00~18:00 土9:00~14:00,有,080-5831-5249,
みずほ薬局オガ-ル店,033219,岩手県,紫波郡紫波町,39.553352,141.15625,019-601-7204,019-601-7205,028-3318,紫波町紫波中央駅前2-3-12,月~金9:00~18:00第1・3土9:00~12:30,無,,
ミドリ薬局日詰店,033219,岩手県,紫波郡紫波町,39.538864,141.162842,019-671-1203,019-672-1679,028-3310,紫波郡紫波町日詰駅前1-8-4,月火水金8:30~18:00木8:30~16:30土8:30~12:30,無,,
調剤薬局ツルハドラッグ紫波南店,033219,岩手県,紫波郡紫波町,39.537586,141.165543,019-681-3711,019-681-3711,028-3309,紫波郡紫波町北日詰字大日堂40-1,月~金9:30~13:00、14:00~18:30,有,090-3127-4295,
さくら町調剤薬局,033219,岩手県,紫波郡紫波町,39.541504,141.172928,019-671-1365,019-671-1366,028-3307,紫波郡紫波町桜町字三本木167-2,月火木金9:00~18:00水9:00~17:00土9:00~16:00 ,有,080-2807-5626,
紫波中央薬局,033219,岩手県,紫波郡紫波町,39.541618,141.170197,019-672-6125,019-671-2625,028-3307,紫波郡紫波町桜町字三本木22-7,月~金8:30~17:30 土8:30~12:30,有,080-2807-5627,
調剤薬局ツルハドラッグ紫波中央店,033219,岩手県,紫波郡紫波町,39.55439,141.16098,019-672-6330,019-672-6330,028-3305,紫波郡紫波町日詰字中新田211-1,月~金9:00~13:00、14:00~18:00,無,,
ファミリ-薬局,033219,岩手県,紫波郡紫波町,39.555683,141.168121,019-671-1195,019-672-1770,028-3305,紫波町日詰字下丸森121-7,月~金8:30~18:00土8:30~13:00,有,019-671-1195,
調剤薬局ツルハドラッグ紫波店,033219,岩手県,紫波郡紫波町,39.56863,141.164429,019-672-6568,019-672-6568,028-3303,紫波郡紫波町高水寺字大坊183-1,月~金9:00~18:00 土9:00~14:00,無,,
おおはさま薬局,032050,岩手県,花巻市,39.472183,141.285965,0198-48-2626,0198-48-2828,028-3203,花巻市大迫町大迫13-8-11,月~金8:30~17:00 土9:00~12:00,有,080-1800-6215,
フロンティア薬局石鳥谷店,032050,岩手県,花巻市,39.486206,141.17778,0198-46-1733,0198-46-1734,028-3111,花巻市石鳥谷町新堀8-34-4,火~日8:30~17:30,有,090-6629-2959,
のぞみ薬局,032050,岩手県,花巻市,39.500217,141.149384,0198-46-2070,0198-46-2071,028-3101,花巻市石鳥谷町好地16-9-5,月火水金8:30~18:00木8:30~17:30土8:30~13:00,有,090-2275-3994,
クロ-バ-薬局飯岡店,034827,岩手県,下閉伊郡山田町,39.460197,141.938141,0193-81-1730,0193-81-1747,028-1352,下閉伊郡山田町飯岡9-37-14,月~金9:00~18:00 土9:00~13:00,有,0193-81-1730,
山田調剤薬局,034827,岩手県,下閉伊郡山田町,39.460197,141.938141,0193-65-7087,0193-65-7312,028-1352,下閉伊郡山田町飯岡1-21-2,月~金9:00~18:00 土9:00~13:00,有,0193-65-7087,
ひょっこり薬局,034614,岩手県,上閉伊郡大槌町,39.399475,141.864548,0193-27-5220,0193-27-5221,028-1131,上閉伊郡大槌町大槌15-95-256,月~金8:30~17:30 土8:30~12:30,有,0193-27-5220,
つくし薬局本店,034614,岩手県,上閉伊郡大槌町,39.358513,141.881149,0193-42-8500,0193-42-8501,028-1121,大槌町小鎚第23地割字寺野23-2,月~金8:00~17:30土8:00~12:00,有,0193-42-8500,
アイン薬局遠野店,032085,岩手県,遠野市,39.33947,141.540924,0198-66-3100,0198-66-3101,028-0541,遠野市松崎町白岩14-41-1,月~金9:00~18:00 土9:00~12:00,有,0198-66-3100,
つくし薬局遠野店,032085,岩手県,遠野市,39.32959,141.532852,0198-63-1717,0198-62-7800,028-0523,遠野市中央通り6-15,月火水金9:00~18:00木9:00~17:00土9:00~13:00,有,0198-63-1717,
つくし薬局新穀店,032085,岩手県,遠野市,39.332458,141.529144,0198-63-1300,0198-63-1301,028-0522,遠野市新穀町5-18,月火水金8:30~17:30木8:30~17:00土8:30~12:30,有,0198-63-1300,
はやせ薬局,032085,岩手県,遠野市,39.333527,141.529251,0198-63-2155,0198-60-1270,028-0521,遠野市材木町2-28,月火木金9:00~18:00水9:00~17:00土9:00~13:00,有,0198-63-2155,
つくし薬局東舘店,032085,岩手県,遠野市,39.328411,141.532837,0198-68-3015,0198-68-3016,028-0515,遠野市東舘町8-6,月火水金土8:30~17:30,有,0198-68-3015,
東和薬局,032050,岩手県,花巻市,39.38308,141.22113,0198-42-4370,0198-42-4372,028-0115,花巻市東和町安俵6区142-2,月~金8:30~18:30 土8:30~17:00,有,0198-42-4370,
ホソタ薬局,032077,岩手県,久慈市,40.191395,141.765839,0194-53-1193,0194-52-1019,028-0065,久慈市十八日町1-21,月~金9:00~18:00土9:00~17:00,有,0194-53-1193,
クイ-ン薬局,032077,岩手県,久慈市,40.190872,141.771866,0194-53-5505,0194-53-5600,028-0051,久慈市川崎町12-17,月~金9:00~18:00(13:00~14:00は閉局)土9:00~14:00,無,,
キング薬局,032077,岩手県,久慈市,40.201584,141.777466,0194-61-1360,0194-52-7051,028-0014,久慈市旭町10-61-1,月~金9:00~18:00土9:00~17:00,有,0194-61-1360,
アイン薬局岩泉店,034835,岩手県,下閉伊郡岩泉町,39.845982,141.794464,0194-32-3317,0194-32-3318,027-0501,下閉伊郡岩泉町岩泉字中家19-1,月~金9:00~18:00 土9:00~12:00,有,0194-32-3317,
ミウラ薬局,032026,岩手県,宮古市,39.740311,141.975998,0193-65-7303,0193-65-7304,027-0325,宮古市田老三王1-1-3-1,8:30~17:30,有,090-5351-6580,
津軽石やさしい薬局,032026,岩手県,宮古市,39.567345,141.931503,0193-65-7780,0193-65-7781,027-0203,宮古市津軽石5-79-19,月火水金8:45~17:45木8:45~16:45土8:45~12:30,有,0193-65-7780,
宮古調剤薬局,032026,岩手県,宮古市,39.66938,141.958237,0193-71-1289,0193-63-8167,027-0096,宮古市崎鍬ケ崎1-11-33,月~金8:30~18:00 土8:30~12:30,有,0193-71-1289,
あさひ調剤薬局,032026,岩手県,宮古市,39.640541,141.947357,0193-71-2015,0193-71-2017,027-0083,宮古市大通4-5-1,月~金9:00~18:30 土9:00~13:00,有,0193-71-2015,
みなとや調剤薬局,032026,岩手県,宮古市,39.641994,141.951736,0193-71-2033,0193-71-2065,027-0083,宮古市大通1-5-3,月・火・木・金8:30~17:30水8:30~17:00土8:30~12:30,有,0193-71-2033,
つくし薬局 舘合店,032026,岩手県,宮古市,39.641281,141.943039,0193-71-1166,0193-64-2299,027-0077,宮古市舘合町1-5,月火水金8:30~18:00木8:30~17:00土8:30~13:00 ,有,0193-71-1166,
調剤薬局ツルハドラッグ宮古中央店,032026,岩手県,宮古市,39.643394,141.946976,0193-65-0122,0193-65-0122,027-0074,宮古市保久田8-5,月~金9:00~18:00,無,,
アイン薬局宮古山口店,032026,岩手県,宮古市,39.657635,141.932816,0193-65-7137,0193-65-7182,027-0063,宮古市山口5-295-7,月~金8:30~17:30 土8:30~11:30,有,0193-65-7137,
リリ-フ薬局,032115,岩手県,釜石市,39.323872,141.884506,0193-29-1555,0193-29-1556,026-0301,釜石市鵜住居町2-203,月~金8:30~17:00 土8:30~12:30,有,0193-29-1555,
おおぞら薬局松倉店,032115,岩手県,釜石市,39.263111,141.76564,0193-27-7680,0193-27-7681,026-0055,釜石市甲子町10-159-209,月~金9:00~18:00,有,0193-27-7680,
きらら調剤薬局,032115,岩手県,釜石市,39.263111,141.76564,0193-25-2360,0193-25-2361,026-0055,釜石市甲子町10-159-84,月~金9:00~18:00 土9:00~12:00,有,0193-25-2360,
まつくら調剤薬局,032115,岩手県,釜石市,39.263111,141.76564,0193-25-2255,0193-25-2256,026-0055,釜石市甲子町1-159-84,月~金8:30~18:00土8:30~12:00,有,0193-25-2255,
中田薬局松倉店,032115,岩手県,釜石市,39.263111,141.76564,0193-23-1230,0193-23-1232,026-0055,釜石市甲子町10-159-2,月~金8:30~18:00土8:30~12:30,有,0193-23-1230,
中田薬局小佐野店,032115,岩手県,釜石市,39.262821,141.83519,0193-21-3355,0193-21-3221,026-0052,釜石市小佐野町4-2-45,月~金9:00~18:00 土8:00~12:00,有,0193-21-3355,
中田薬局上中島店,032115,岩手県,釜石市,39.265873,141.851654,0193-21-2050,0193-21-2051,026-0041,釜石市上中島町3-2-15,月~金8:30~18:00土8:30~12:30,有,0193-21-2050,
ハロ-薬局,032115,岩手県,釜石市,39.268974,141.856354,0193-23-8455,0193-23-8456,026-0034,釜石市中妻町3-6-3,月~金9:00~18:00 土9:00~13:00,有,0193-23-8455,
おおぞら薬局,032115,岩手県,釜石市,39.273243,141.878632,0193-31-2030,0193-31-2031,026-0025,釜石市大渡町2-6-12,月~金8:30~17:30 土8:30~12:30,有,0193-31-2030,
はまゆり調剤薬局,032115,岩手県,釜石市,39.272995,141.878922,0193-24-3671,0193-24-3672,026-0025,釜石市大渡町2-6-17,月~金9:00~18:00 土9:00~13:00,無,,
調剤薬局ツルハドラッグ釜石店,032115,岩手県,釜石市,39.274422,141.883896,0193-31-2268,0193-31-2268,026-0021,釜石市只越町2-4-17,月火木金9:00~18:30 土9:00~16:00,有,080-6079-1529,
たんぽぽ薬局,032050,岩手県,花巻市,39.441036,141.115295,019-826-1755,019-826-1756,025-0312,花巻市二枚橋6-498-1,月~金9:00~18:00 土9:00~13:00,有,019-826-1755,
花調みどり薬局,032050,岩手県,花巻市,39.38615,141.106873,0198-22-3777,0198-22-5233,025-0097,花巻市若葉町3-1-8,月・火・木・金9:00~18:00水・土9:00~12:30,無,,
サカモト薬局大通り店,032050,岩手県,花巻市,39.390018,141.113754,0198-24-9196,0198-24-9226,025-0092,花巻市大通り1-15-19,月~金9:00~18:00  土9:00~13:00,有,0198-24-9196,
しらゆり薬局,032050,岩手県,花巻市,39.391758,141.109146,0198-41-8330,0198-41-8331,025-0091,花巻市西大通り1-7-10,月・火・木・金9:00~18:00水9:00~17:00土9:00~13:00,無,,
調剤薬局ツルハドラッグ西大通店,032050,岩手県,花巻市,39.392437,141.104111,0198-24-1015,nan,025-0091,花巻市西大通り2-1-25,月~金9:30~18:30,無,,
二十六薬局,032050,岩手県,花巻市,39.391159,141.106003,0198-23-2626,0198-23-4055,025-0091,花巻市西大通り2-3-1,月~水・金9:00~18:00木・第1・4・5土9:00~16:00,有,0198-23-2626,
小田島薬局,032050,岩手県,花巻市,39.38596,141.117477,0198-23-5161,0198-23-2453,025-0087,花巻市上町6-5,月~土9:00~18:00,有,080-8224-3006,
調剤薬局ツルハドラッグ花巻御田屋町店,032050,岩手県,花巻市,39.385723,141.123993,0198-21-3110,0198-21-3110,025-0082,花巻市御田屋町4-16,月~金9:00~18:00 土9:00~13:00,無,,
日本調剤 花巻薬局,032050,岩手県,花巻市,39.384972,141.122375,0198-23-1380,0198-23-1381,025-0082,花巻市御田屋町4番54号,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,080-1227-2514,
アイン薬局花巻仲町店,032050,岩手県,花巻市,39.387924,141.118973,0198-21-2022,0198-21-2023,025-0077,花巻市仲町5-9,月火木金8:30~18:00 水土8:30~13:00,有,0198-21-2022,
あい薬局 花城店,032050,岩手県,花巻市,39.387218,141.116516,0198-21-5033,0198-22-7688,025-0075,花巻市花城町12-14,月9:00~17:30火9:00~20:00水9:00~19:30木~土9:00~18:00,有,0198-21-5033,
花北薬局,032050,岩手県,花巻市,39.401726,141.118042,0198-22-2020,0198-22-7622,025-0072,花巻市四日町3-5-10,月火水金8:30~18:00木8:30~17:00土8:30~13:00,有,0198-22-2020,
ゆぐち薬局,032050,岩手県,花巻市,39.390007,141.052536,0198-38-1300,0198-28-2822,025-0042,花巻市円万寺字下中野45-11,月~金9:00~18:00土9:00~12:30,有,0198-38-1300,
サカモト薬局健康館,032050,岩手県,花巻市,39.378365,141.111649,0198-21-5454,0198-21-4747,025-0038,花巻市不動町1-2-5,月~土9:00~18:00,有,0198-21-5454,
銀河薬局太田店,032050,岩手県,花巻市,39.37487,141.043182,0198-39-1250,0198-39-1251,025-0037,花巻市太田51-220-1,月火木金9:00~18:00 水9:00~17:00土9:00~13:00,有,080-1847-2496,
諏訪調剤薬局,032050,岩手県,花巻市,39.367306,141.106979,0198-21-3303,0198-21-3220,025-0033,花巻市諏訪399-1,月~金8:30~17:30,有,0198-41-8862,
調剤薬局ツルハドラッグ花巻高木店,032050,岩手県,花巻市,39.385807,141.141663,0198-29-4024,0198-29-4024,025-0016,花巻市高木16-68-6,月~金10:00~19:00 土10:00~18:00,無,,
ひまわり薬局,032069,岩手県,北上市,39.287945,141.110718,0197-63-6877,0197-63-6879,024-0095,北上市芳町7-20 ,月火木金8:30~18:00水8:30~16:30土8:30~13:00,有,0197-63-6877,
銀河薬局北上店,032069,岩手県,北上市,39.28891,141.100998,0197-72-6388,0197-72-6389,024-0085,北上市しらゆり3-7,月火木金9:00~18:00水9:00~17:00土9:00~13:00,無,,
ウエルシア薬局北上さくら通り店,032069,岩手県,北上市,39.295578,141.118225,0197-63-6982,0197-63-6983,024-0084,北上市さくら通り1-1-34,月~金10:00~14:00、15:00~19:00,無,,
きたかみ中央薬局,032069,岩手県,北上市,39.298302,141.111588,0197-65-7550,0197-65-7560,024-0084,北上市さくら通り2-2-28,月火水金8:30~18:00木8:30~17:00土8:30~13:00,有,090-7070-8125,
さくら通り薬局,032069,岩手県,北上市,39.297955,141.115784,0197-72-5155,0197-72-5156,024-0084,北上市さくら通り3-3-10,火~土8:30~17:30,有,0197-72-5155,
おおぞら薬局,032069,岩手県,北上市,39.29612,141.11499,0197-65-2202,0197-65-3373,024-0083,北上市柳原町4-15-29,え,有,0197-65-2202,
つくし薬局柳原店,032069,岩手県,北上市,39.296196,141.109894,0197-62-5611,0197-62-5612,024-0083,北上市柳原町5-12-16,火~金9:00~18:00月・土9:00~17:00,無,,
まちぶん調剤薬局,032069,岩手県,北上市,39.295956,141.114044,0197-65-7810,0197-65-7820,024-0083,北上市柳原町4-15-8,月火水金9:00~18:00 木土9:00~13:00,有,080-1801-3063,
イオン薬局江釣子店,032069,岩手県,北上市,39.293438,141.093399,0197-62-7001,0197-62-7002,024-0072,北上市北鬼柳19-68,年中無休10:00~20:00,無,,
すずらん薬局,032069,岩手県,北上市,39.289719,141.096771,0197-61-2277,0197-61-2278,024-0072,北上市北鬼柳22-36-11,月~金8:30~18:00土8:30~17:00,有,0197-61-2277,
あんず薬局,032069,岩手県,北上市,39.297325,141.072159,0197-71-5665,0197-71-5666,024-0071,北上市上江釣子17-218-2,月~土8:30~18:00,無,なし,
くるみ薬局,032069,岩手県,北上市,39.300014,141.073196,0197-72-5017,0197-77-5534,024-0071,北上市上江釣子16-151-1,月火木金8:45~18:00 水土8:45~12:00第3水曜休み,無,,
さくら調剤薬局,032069,岩手県,北上市,39.281769,141.116653,0197-63-8822,0197-63-8821,024-0064,北上市若宮町2-2-39,月火木金8:30~18:00水8:30~16:30土8:30~13:00,有,0197-63-8822,
ファ-スト調剤薬局北上済生会病院前店,032069,岩手県,北上市,39.284302,141.10701,0197-61-2838,0197-61-2839,024-0063,北上市九年橋3-18-15,月~金8:45~17:45土8:45~12:45,無,,
かたくり薬局,032069,岩手県,北上市,39.286186,141.108185,0197-61-3351,0197-51-3352,024-0061,北上市大通り4-3-1,月水木金8:30~19:00 土日8:30~17:00,無,,
サカモ薬局北上店,032069,岩手県,北上市,39.285431,141.10968,0197-62-6466,0197-62-6467,024-0061,北上市大通り3-11-26,月~土9:00~18:00,有,0197-62-6466,
